osmid,highway,maxspeed,junction,oneway,reversed,length,geometry,ref,name,lanes
4697689,primary,30 mph,roundabout,True,False,7.294,"LINESTRING (-2.8870542 56.3823518, -2.8870612 56.3823678, -2.8870604 56.3823841, -2.887052 56.3823998, -2.8870364 56.3824138)",,,
4697689,primary,30 mph,roundabout,True,False,8.549,"LINESTRING (-2.8870364 56.3824138, -2.8870105 56.3824266, -2.8869787 56.3824344, -2.8869442 56.3824364, -2.8869102 56.3824326)",,,
8099870,primary,30 mph,,True,False,23.582,"LINESTRING (-2.8870364 56.3824138, -2.88708 56.3824694, -2.8872164 56.3826007)",A919,,
4697689,primary,30 mph,roundabout,True,False,7.548,"LINESTRING (-2.886838 56.3823681, -2.8868452 56.3823516, -2.8868602 56.3823368, -2.8868819 56.3823248, -2.8869086 56.3823165)",,,
5863563,tertiary,20 mph,,False,False,69.921,"LINESTRING (-2.886838 56.3823681, -2.8866839 56.3823042, -2.886322 56.3821371, -2.886161 56.3820507, -2.886087 56.3819917, -2.8860461 56.3819304)",,Main Street,
44793507,primary,30 mph,,False,True,29.914,"LINESTRING (-2.8876124 56.3827566, -2.8872164 56.3826007)",A919,,2
24149343,residential,20 mph,,False,False,54.184000000000005,"LINESTRING (-2.8876124 56.3827566, -2.8880234 56.3825876, -2.8881291 56.3825442, -2.8883005 56.3824539)",,Meadow Road,
44793507,primary,30 mph,,False,False,78.976,"LINESTRING (-2.8876124 56.3827566, -2.8881883 56.3829742, -2.8883408 56.3830517, -2.8884911 56.3831415, -2.8885998 56.3832046)",A919,,2
24149351,residential,20 mph,,True,False,19.154,"LINESTRING (-2.8860461 56.3819304, -2.88577 56.381851)",,School Hill,
5863563,tertiary,20 mph,,False,False,103.077,"LINESTRING (-2.8860461 56.3819304, -2.8859344 56.3817391, -2.8858641 56.3816452, -2.885733 56.3814964, -2.8855646 56.3813777, -2.8853805 56.3813098, -2.8852512 56.3812837, -2.8851945 56.3812731, -2.885062 56.3812533)",,Main Street,
5863563,tertiary,20 mph,,False,True,69.92099999999999,"LINESTRING (-2.8860461 56.3819304, -2.886087 56.3819917, -2.886161 56.3820507, -2.886322 56.3821371, -2.8866839 56.3823042, -2.886838 56.3823681)",,Main Street,
5863563,tertiary,20 mph,,False,False,69.431,"LINESTRING (-2.885062 56.3812533, -2.8847065 56.3812671, -2.8844161 56.3812802, -2.8841405 56.3813278, -2.8840084 56.381344, -2.8839537 56.3813507)",,Main Street,
