osmid,name,highway,oneway,reversed,length,maxspeed,geometry,lanes
54445581,Trongate,unclassified,False,False,16.465,,"LINESTRING (-3.9813937 55.6983824, -3.9815285 55.6985095)",
83245951,King Street,tertiary,False,True,60.168,,"LINESTRING (-3.9813937 55.6983824, -3.9822183 55.6981052)",
54445582,The Cross,residential,False,True,42.433,30 mph,"LINESTRING (-3.9813937 55.6983824, -3.9813648 55.6983548, -3.9812652 55.6982597, -3.9811421 55.6981423, -3.9810691 55.6980726, -3.9810494 55.6980538)",
83245949,New Street,tertiary,False,False,83.02,30 mph,"LINESTRING (-3.9813937 55.6983824, -3.9811998 55.6984432, -3.9805563 55.6986451, -3.9804721 55.6986925, -3.9804383 55.6987116, -3.9803203 55.6988023)",2
64300790,Kirk Street,residential,False,True,43.817,30 mph,"LINESTRING (-3.9784406 55.7003098, -3.9789353 55.7005883)",2
83245949,New Street,tertiary,False,True,204.871,30 mph,"LINESTRING (-3.9784406 55.7003098, -3.9803203 55.6988023)",2
83245949,New Street,tertiary,False,False,84.912,30 mph,"LINESTRING (-3.9784406 55.7003098, -3.9779222 55.700689, -3.9778097 55.7007431, -3.9776885 55.7008002, -3.9775129 55.7008539)",2
64297230,Lockhart Place,residential,False,True,77.03,30 mph,"LINESTRING (-3.9756832 55.7013074, -3.9752434 55.7006605)",
83245946,Lockhart Street,tertiary,False,True,94.38,30 mph,"LINESTRING (-3.9756832 55.7013074, -3.977078 55.700987)",2
64297704,Queen Street,unclassified,False,False,67.00399999999999,,"LINESTRING (-3.9845367 55.6973995, -3.9846455 55.6975042, -3.984644 55.6975628, -3.9846223 55.6975924, -3.984562 55.6976743, -3.9844855 55.6977466, -3.9842878 55.6979337)",
83245951,King Street,tertiary,False,False,165.119,,"LINESTRING (-3.9845367 55.6973995, -3.983675 55.6976618, -3.9830728 55.6978451, -3.9826799 55.6979647, -3.9822183 55.6981052)",
