osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,ref
33644406,Back Row,tertiary,20 mph,False,False,109.61200000000002,"LINESTRING (-2.8388245 55.5473494, -2.8388245 55.5473824, -2.8388243 55.5474934, -2.8388211 55.5476542, -2.83887 55.5479326, -2.8389405 55.5481826, -2.8389837 55.5483286)",,
38696175,Back Row,tertiary,20 mph,False,False,42.677,"LINESTRING (-2.8388245 55.5473494, -2.8388425 55.5472891, -2.8389025 55.5470888, -2.8389611 55.546974)",,
"[130469414, 55391151]","['Hillside Terrace', 'Tower Street']",trunk,20 mph,False,True,288.4819999999999,"LINESTRING (-2.8388245 55.5473494, -2.8386895 55.5473223, -2.8385245 55.5472964, -2.8383832 55.5472801, -2.8382688 55.5472782, -2.8381705 55.5472897, -2.8380913 55.5473081, -2.8380191 55.5473342, -2.8379451 55.547369, -2.8378593 55.5474213, -2.8377962 55.5474668, -2.837539 55.5476297, -2.8371966 55.5478457, -2.8369469 55.547997, -2.8366623 55.5481696, -2.8364454 55.5482939, -2.8363048 55.5483643, -2.8361417 55.5484445, -2.8360253 55.5484956, -2.835912 55.5485263, -2.8358048 55.5485508, -2.8356759 55.5485669, -2.83549 55.5485761, -2.8353182 55.5485772, -2.8351768 55.5485655)",2,A7
"[1101019560, 1101019561]",Tower Street,trunk,20 mph,False,False,127.239,"LINESTRING (-2.8388245 55.5473494, -2.8391976 55.5474353, -2.8394124 55.5474848, -2.840589 55.5477558, -2.8406266 55.5477579, -2.8406621 55.547758, -2.8407056 55.5477533)",2,A7
33644407,High Street,tertiary,20 mph,False,False,124.667,"LINESTRING (-2.8407056 55.5477533, -2.8406309 55.5478001, -2.840623 55.547805, -2.8402373 55.5480272, -2.8401294 55.5480785, -2.8399162 55.5481798, -2.8394463 55.5483714, -2.8392116 55.5484856)",,
"[8822601, 1101019559]",High Street,trunk,20 mph,False,False,94.263,"LINESTRING (-2.8407056 55.5477533, -2.8407461 55.5477415, -2.8407943 55.5477161, -2.8408635 55.5476684, -2.8411589 55.5474672, -2.8412193 55.5474274, -2.8413845 55.5473187, -2.8414254 55.5472868, -2.8414952 55.5472531, -2.8415794 55.5472111, -2.8416461 55.5471914, -2.8417314 55.5471848, -2.8417647 55.5471899)",2,A7
"[1101019560, 1101019561]",Tower Street,trunk,20 mph,False,True,127.239,"LINESTRING (-2.8407056 55.5477533, -2.8406621 55.547758, -2.8406266 55.5477579, -2.840589 55.5477558, -2.8394124 55.5474848, -2.8391976 55.5474353, -2.8388245 55.5473494)",2,A7
8822597,Ettrick Terrace,trunk,20 mph,False,False,99.10900000000002,"LINESTRING (-2.8417647 55.5471899, -2.8417891 55.5471961, -2.8418392 55.5472141, -2.842214 55.5474371, -2.8424871 55.5475707, -2.8426121 55.547639, -2.8427051 55.547705, -2.8427655 55.5477742, -2.8428056 55.5478412)",2,A7
8822600,Market Place,primary,20 mph,False,False,28.695,"LINESTRING (-2.8417647 55.5471899, -2.8417989 55.5471628, -2.8418936 55.5471081, -2.8420246 55.5470451, -2.8420949 55.5470133)",2,A707
"[8822601, 1101019559]",High Street,trunk,20 mph,False,True,94.26299999999999,"LINESTRING (-2.8417647 55.5471899, -2.8417314 55.5471848, -2.8416461 55.5471914, -2.8415794 55.5472111, -2.8414952 55.5472531, -2.8414254 55.5472868, -2.8413845 55.5473187, -2.8412193 55.5474274, -2.8411589 55.5474672, -2.8408635 55.5476684, -2.8407943 55.5477161, -2.8407461 55.5477415, -2.8407056 55.5477533)",2,A7
52636376,The Valley,residential,20 mph,True,False,105.35799999999999,"LINESTRING (-2.8432226 55.5465369, -2.8438663 55.5469019, -2.8439009 55.5469541, -2.8438858 55.5470073, -2.843714 55.5471428, -2.8435586 55.5472711)",,
"[121250960, 961072396]",West Port,primary,20 mph,False,False,109.41400000000002,"LINESTRING (-2.8432226 55.5465369, -2.8435866 55.5463597, -2.8437086 55.5462995, -2.8438623 55.5462288, -2.8445206 55.546005, -2.8446377 55.5459717)",2,A707
"[121250960, 130469419]","['Market Place', 'West Port']",primary,20 mph,False,True,88.604,"LINESTRING (-2.8432226 55.5465369, -2.8428498 55.5466871, -2.8427485 55.546728, -2.842364 55.5468829, -2.8421699 55.5469757, -2.8420949 55.5470133)",2,A707
8822597,Ettrick Terrace,trunk,20 mph,False,False,20.092,"LINESTRING (-2.8428056 55.5478412, -2.8428177 55.5479286, -2.842814 55.5480216)",2,A7
