osmid,lanes,ref,highway,maxspeed,oneway,reversed,length,geometry,name,bridge
1220260720,2,A912,primary,30 mph,False,True,67.304,"LINESTRING (-3.4024964 56.3446676, -3.4025714 56.3447409, -3.4026511 56.344796, -3.4032096 56.3451232)",,
"[116340036, 116340013, 53790150]",2,A912,primary,20 mph,False,False,111.11500000000001,"LINESTRING (-3.4060604 56.3477925, -3.4059752 56.3475467, -3.4058624 56.3472996, -3.4057135 56.3470536, -3.4055415 56.3468392)",Main Street,yes
53790150,2,A912,primary,20 mph,False,True,86.25699999999999,"LINESTRING (-3.4060604 56.3477925, -3.4061069 56.3479277, -3.4062743 56.348414, -3.4063226 56.3485545)",Main Street,
204179485,,,residential,30 mph,False,False,83.54400000000001,"LINESTRING (-3.4060604 56.3477925, -3.406236 56.3477781, -3.4063405 56.3477364, -3.4064032 56.3476832, -3.4064533 56.3476484, -3.4065327 56.3476322, -3.4066414 56.3476299, -3.4070218 56.3477156, -3.4071514 56.3477318, -3.4072684 56.3477249)",Station Park,
"[116340036, 116340013, 53790150]",2,A912,primary,20 mph,False,True,111.115,"LINESTRING (-3.4055415 56.3468392, -3.4057135 56.3470536, -3.4058624 56.3472996, -3.4059752 56.3475467, -3.4060604 56.3477925)",Main Street,yes
"[107371042, 968906197, 1221624213]",2,,residential,"['20 mph', '30 mph']",False,False,117.903,"LINESTRING (-3.4055415 56.3468392, -3.405688 56.3467996, -3.4058515 56.3467407, -3.4062255 56.3465376, -3.4064116 56.3464271, -3.4066888 56.346265, -3.406917 56.3461136)",Heughfield Road,yes
"[116340058, 968906198]",2,A912,primary,"['20 mph', '30 mph']",False,False,221.355,"LINESTRING (-3.4055415 56.3468392, -3.4052925 56.3465759, -3.405072 56.3463813, -3.4048479 56.3462098, -3.4045914 56.346023, -3.4043108 56.3458283, -3.4041599 56.345735, -3.4036952 56.345434, -3.4036072 56.3453813, -3.4034018 56.3452487)",,
111408020,,,unclassified,,False,False,14.16,"LINESTRING (-3.4055085 56.3531693, -3.4056857 56.3532504)",,
22937568,1,,tertiary,60 mph,False,True,26.753,"LINESTRING (-3.4055085 56.3531693, -3.4057706 56.3531371, -3.4059162 56.3530932)",,
22937568,1,,tertiary,60 mph,False,False,26.753,"LINESTRING (-3.4059162 56.3530932, -3.4057706 56.3531371, -3.4055085 56.3531693)",,
"[24228339, 53790149]",2,A912,primary,30 mph,False,True,34.427,"LINESTRING (-3.4059162 56.3530932, -3.4059184 56.3532737, -3.405965 56.3534002)",,
"[53790128, 53790129, 968906195, 116340038]",2,A912,primary,"['20 mph', '30 mph']",False,False,355.951,"LINESTRING (-3.4059162 56.3530932, -3.4059893 56.3529287, -3.4060979 56.3527543, -3.4066364 56.3521097, -3.4067147 56.3519943, -3.4071228 56.3513924, -3.4072 56.3512464, -3.4072529 56.3511168, -3.4072893 56.3509891, -3.4073148 56.3508709, -3.4073239 56.3507924, -3.4073192 56.3506801, -3.4073004 56.3505769, -3.40723 56.3503685, -3.4070973 56.3500777, -3.4070825 56.3500482)",Main Street,yes
53785025,,,residential,30 mph,True,False,60.664,"LINESTRING (-3.4067114 56.3493771, -3.4058193 56.3496079)",Dunning Street,
53790129,2,A912,primary,20 mph,False,False,89.463,"LINESTRING (-3.4067114 56.3493771, -3.4065187 56.3489843, -3.4063381 56.3485996)",,
53790129,2,A912,primary,20 mph,False,True,78.049,"LINESTRING (-3.4067114 56.3493771, -3.4070644 56.350012, -3.4070825 56.3500482)",,
204179590,2,B935,secondary,30 mph,False,True,206.557,"LINESTRING (-3.4067114 56.3493771, -3.4072927 56.349235, -3.4075968 56.3491776, -3.4096214 56.3488817, -3.4099131 56.3488387)",Station Road,
116340058,2,A912,primary,30 mph,False,False,18.304,"LINESTRING (-3.4034018 56.3452487, -3.4032096 56.3451232)",,
"[116340058, 968906198]",2,A912,primary,"['20 mph', '30 mph']",False,True,221.35500000000002,"LINESTRING (-3.4034018 56.3452487, -3.4036072 56.3453813, -3.4036952 56.345434, -3.4041599 56.345735, -3.4043108 56.3458283, -3.4045914 56.346023, -3.4048479 56.3462098, -3.405072 56.3463813, -3.4052925 56.3465759, -3.4055415 56.3468392)",,
137101356,,,unclassified,30 mph,False,False,49.522,"LINESTRING (-3.4034018 56.3452487, -3.4033401 56.3452941, -3.4032316 56.3453852, -3.4030878 56.3455267, -3.4029789 56.3456269)",Old Edinburgh Road,
53784926,,,unclassified,30 mph,False,False,111.762,"LINESTRING (-3.4023219 56.3466105, -3.4024248 56.3466575, -3.4024673 56.3467129, -3.4024804 56.3467751, -3.4024986 56.3469569, -3.4025072 56.3471313, -3.4025196 56.3472302, -3.4025529 56.3474328, -3.4026168 56.3475778)",Old Edinburgh Road,
"[137101356, 53784927]",,,unclassified,30 mph,False,True,49.339,"LINESTRING (-3.4023219 56.3466105, -3.4024677 56.3463914, -3.4025919 56.3461928)",Old Edinburgh Road,
53785026,,,residential,30 mph,True,False,42.33,"LINESTRING (-3.404934 56.3488343, -3.405592 56.3487249)",Side Street,
204178804,,,residential,30 mph,False,True,7.553,"LINESTRING (-3.404934 56.3488343, -3.4048491 56.3487853)",Back Street,
204178804,,,residential,30 mph,False,False,102.45,"LINESTRING (-3.404934 56.3488343, -3.405331 56.3491243, -3.4055152 56.3493055, -3.4057842 56.3495962, -3.4058193 56.3496079)",Back Street,
"[251082852, 204178804]",,,residential,30 mph,False,False,74.841,"LINESTRING (-3.4058193 56.3496079, -3.4058287 56.3498208, -3.4058097 56.3499729, -3.4057584 56.3501638, -3.4057247 56.3502769)",Back Street,
204178804,,,residential,30 mph,False,True,102.45,"LINESTRING (-3.4058193 56.3496079, -3.4057842 56.3495962, -3.4055152 56.3493055, -3.405331 56.3491243, -3.404934 56.3488343)",Back Street,
251082852,,,residential,30 mph,False,False,12.801,"LINESTRING (-3.4057247 56.3502769, -3.4057014 56.3503913)",Back Street,
53785024,,,residential,30 mph,False,True,30.009,"LINESTRING (-3.4057247 56.3502769, -3.4054257 56.3502547, -3.4053138 56.3503366)",Riverside,
"[204178804, 251082852]",,,residential,30 mph,False,True,74.841,"LINESTRING (-3.4057247 56.3502769, -3.4057584 56.3501638, -3.4058097 56.3499729, -3.4058287 56.3498208, -3.4058193 56.3496079)",Back Street,
