osmid,name,highway,oneway,reversed,length,lanes,ref,maxspeed,geometry
28006691,John Street,residential,False,False,71.377,,,,"LINESTRING (-4.816052 55.9596109, -4.8169021 55.9591801)"
108845046,Shore Street,primary,False,False,79.553,2,A770,30 mph,"LINESTRING (-4.816052 55.9596109, -4.8162799 55.9598877, -4.8165441 55.9602708)"
108845046,Shore Street,primary,False,True,107.197,2,A770,30 mph,"LINESTRING (-4.816052 55.9596109, -4.8160387 55.9595973, -4.8159255 55.9594797, -4.8157504 55.9592965, -4.8152462 55.9587589)"
28006691,John Street,residential,False,True,71.377,,,,"LINESTRING (-4.8169021 55.9591801, -4.816052 55.9596109)"
29435712,Royal Street,residential,False,False,146.886,,,,"LINESTRING (-4.8169021 55.9591801, -4.8187882 55.959974)"
28006691,John Street,residential,False,False,95.5,,,,"LINESTRING (-4.8169021 55.9591801, -4.817407 55.9587847, -4.8178053 55.9584859)"
29435712,Royal Street,residential,False,True,93.221,,,,"LINESTRING (-4.8169021 55.9591801, -4.8166123 55.9590532, -4.8160148 55.9585165)"
26152192,Broomberry Drive,residential,False,False,270.244,,,,"LINESTRING (-4.818819 55.9576962, -4.8223323 55.959124)"
28006691,John Street,residential,False,True,108.131,,,,"LINESTRING (-4.818819 55.9576962, -4.8178053 55.9584859)"
28006692,St John's Road,residential,False,False,62.845,,,30 mph,"LINESTRING (-4.8165441 55.9602708, -4.8175269 55.9601413)"
108845046,Shore Street,primary,False,False,108.45,2,A770,30 mph,"LINESTRING (-4.8165441 55.9602708, -4.8167446 55.960614, -4.8168258 55.9607588, -4.8168356 55.9607761, -4.8170426 55.9611499, -4.8170802 55.9611985)"
108845046,Shore Street,primary,False,True,79.553,2,A770,30 mph,"LINESTRING (-4.8165441 55.9602708, -4.8162799 55.9598877, -4.816052 55.9596109)"
28006692,St John's Road,residential,False,True,62.845,,,30 mph,"LINESTRING (-4.8175269 55.9601413, -4.8165441 55.9602708)"
"[26152194, 28006692]","['Barrhill Road', ""St John's Road""]",residential,False,False,289.724,,,30 mph,"LINESTRING (-4.8175269 55.9601413, -4.8182986 55.9600373, -4.8184321 55.9600263, -4.8185593 55.9600268, -4.8186946 55.960033, -4.8188058 55.9600456, -4.8189222 55.9600629, -4.8190792 55.9600985, -4.8196616 55.9603286, -4.8199199 55.9604306, -4.8202193 55.9605489, -4.8202829 55.9605632, -4.820334 55.9605703, -4.8203877 55.9605679, -4.8204273 55.9605547, -4.8204696 55.9605269, -4.8207603 55.9603153, -4.8213002 55.9599115)"
37262318,Adelaide Street,residential,False,True,141.783,,,30 mph,"LINESTRING (-4.8175269 55.9601413, -4.8178868 55.9605088, -4.8180827 55.9607226, -4.8181353 55.96078, -4.8182276 55.9608807, -4.8183041 55.9609647, -4.8185831 55.9612709)"
29435712,Royal Street,residential,False,True,146.886,,,,"LINESTRING (-4.8187882 55.959974, -4.8169021 55.9591801)"
35550862,Church Street,residential,False,False,54.913,,,,"LINESTRING (-4.8152462 55.9587589, -4.8160148 55.9585165)"
108845046,Shore Street,primary,False,False,107.197,2,A770,30 mph,"LINESTRING (-4.8152462 55.9587589, -4.8157504 55.9592965, -4.8159255 55.9594797, -4.8160387 55.9595973, -4.816052 55.9596109)"
108845046,Shore Street,primary,False,True,125.118,2,A770,30 mph,"LINESTRING (-4.8152462 55.9587589, -4.814784 55.9583147, -4.8147291 55.9582759, -4.8146581 55.9582331, -4.814006 55.9578867)"
29435712,Royal Street,residential,False,True,21.763,,,,"LINESTRING (-4.8160148 55.9585165, -4.81584 55.958347)"
35550862,Church Street,residential,False,True,54.913,,,,"LINESTRING (-4.8160148 55.9585165, -4.8152462 55.9587589)"
29435712,Royal Street,residential,False,False,93.221,,,,"LINESTRING (-4.8160148 55.9585165, -4.8166123 55.9590532, -4.8169021 55.9591801)"
