osmid,lanes,ref,highway,maxspeed,oneway,reversed,length,geometry,name,bridge
100805587,2,A4139,primary,20 mph,False,True,26.937,"LINESTRING (-4.9178877 51.6796238, -4.9181048 51.6798252)",,
100805587,2,A4139,primary,20 mph,False,False,112.33599999999998,"LINESTRING (-4.9178877 51.6796238, -4.9178073 51.6795119, -4.917739 51.6793757, -4.917661 51.6790788, -4.9176484 51.6789083, -4.9176634 51.6787904, -4.9177069 51.6786374)",,
"[66070152, 306658210]",,,residential,20 mph,False,True,119.69999999999999,"LINESTRING (-4.9178877 51.6796238, -4.9180533 51.6795433, -4.9181945 51.6794604, -4.9189884 51.6789814, -4.9191064 51.6788637)",Castle View,
"[23075998, 23075999]",2,A4139,primary,20 mph,False,True,122.82100000000001,"LINESTRING (-4.9183563 51.6763236, -4.918343 51.6763577, -4.9183315 51.6764026, -4.9182758 51.6765924, -4.9182408 51.6767269, -4.9182276 51.6768466, -4.9182186 51.6769079, -4.918215 51.6769324, -4.9182049 51.6770008, -4.9181433 51.6774191)",Northgate Street,yes
102494304,,A4139,primary,20 mph,True,False,17.675,"LINESTRING (-4.9183563 51.6763236, -4.9183352 51.6762814, -4.9183014 51.6762473, -4.9182613 51.6762206, -4.9182146 51.6761956)",Main Street,
63564693,,,unclassified,20 mph,False,False,202.7,"LINESTRING (-4.9138844 51.6750516, -4.9137378 51.6750829, -4.9135326 51.6751036, -4.9129158 51.6750913, -4.912386 51.6750207, -4.9118856 51.6749313, -4.9115613 51.6748605, -4.9114472 51.6748393, -4.9113696 51.6748149, -4.9113396 51.6747748, -4.9113493 51.6747137, -4.9113623 51.6746315, -4.9113624 51.6746045)",East Back,
102494304,,A4139,primary,20 mph,True,False,181.958,"LINESTRING (-4.9138844 51.6750516, -4.913459 51.6749135, -4.9133291 51.6748822, -4.913192 51.6748559, -4.9129028 51.6748134, -4.9126194 51.6747736, -4.9124505 51.674743, -4.911912 51.6746607, -4.9116549 51.674628, -4.9113624 51.6746045)",Main Street,
63564693,,,unclassified,20 mph,False,True,202.7,"LINESTRING (-4.9113624 51.6746045, -4.9113623 51.6746315, -4.9113493 51.6747137, -4.9113396 51.6747748, -4.9113696 51.6748149, -4.9114472 51.6748393, -4.9115613 51.6748605, -4.9118856 51.6749313, -4.912386 51.6750207, -4.9129158 51.6750913, -4.9135326 51.6751036, -4.9137378 51.6750829, -4.9138844 51.6750516)",East Back,
"[102494304, 89309957]",,A4139,primary,20 mph,True,False,205.953,"LINESTRING (-4.9113624 51.6746045, -4.9111224 51.6745838, -4.9110683 51.6745765, -4.910919 51.6745562, -4.9108133 51.6745378, -4.9107249 51.6745225, -4.9105653 51.6744891, -4.9102943 51.6744324, -4.9100415 51.6743795, -4.9099996 51.6743704, -4.9099252 51.6743551, -4.9089174 51.6741592, -4.9087873 51.6741346, -4.9086719 51.6741178, -4.908539 51.6740426)","['Main Street', 'East End Square']",
25153452,,,tertiary,20 mph,False,True,150.106,"LINESTRING (-4.9094244 51.6725028, -4.9094003 51.6724369, -4.909399 51.6723922, -4.9094129 51.6723282, -4.9094478 51.6722642, -4.9096015 51.6721317, -4.9097477 51.6719998, -4.9097965 51.6719372, -4.9098304 51.6718802, -4.9098422 51.6718204, -4.9098329 51.6717749, -4.9097963 51.6717232, -4.9095826 51.6715639, -4.9094312 51.6714426, -4.9093271 51.6713312)",Grove Hill,
"[1252488553, 4641916, 1252451205]","['2', '3']",A4139,primary,20 mph,False,False,212.86700000000002,"LINESTRING (-4.9094244 51.6725028, -4.9095403 51.6725067, -4.9096863 51.6725407, -4.9097526 51.6725633, -4.9100398 51.6726633, -4.9102252 51.6727143, -4.9104175 51.672762, -4.9106206 51.672808, -4.9111571 51.6729257, -4.9117716 51.6730619, -4.9120206 51.6731155, -4.9122976 51.6731845)",Orange Way,
"[89309952, 1252488557, 1252451206]",2,A4139,primary,20 mph,False,True,153.217,"LINESTRING (-4.9094244 51.6725028, -4.9093139 51.6725214, -4.9092136 51.6725576, -4.9091315 51.67261, -4.9090779 51.672644, -4.908953 51.6727528, -4.9089133 51.6727883, -4.9085978 51.673071, -4.908553 51.6731111, -4.9084517 51.6732018, -4.9083735 51.6732819, -4.908339 51.6733545, -4.908322 51.6734179, -4.908314 51.6735164, -4.9083335 51.6736181)","['Well Hill', 'Orange Way']",
