osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,junction,tunnel
5133447,2,A260,Tram Road,primary,30 mph,False,False,42.269999999999996,"LINESTRING (1.1860418 51.0809132, 1.1860632 51.0806997, 1.1860676 51.0806439, 1.1860835 51.080534)",,
4381809,,A2033,Harbour Street,primary,30 mph,False,True,43.335,"LINESTRING (1.1851873 51.0804528, 1.1852295 51.0804238, 1.1853057 51.080366, 1.1854177 51.0802586, 1.1854945 51.0802048, 1.185597 51.0801669)",,
4405238,,,Harbour Way,residential,30 mph,True,False,58.26200000000001,"LINESTRING (1.1851873 51.0804528, 1.1852164 51.0804793, 1.1852349 51.0805095, 1.1853049 51.080639, 1.1854243 51.0808235, 1.1854611 51.0809448)",,
102436529,,A2033,Tontine Street,primary,30 mph,False,False,175.498,"LINESTRING (1.1851873 51.0804528, 1.1849254 51.0805729, 1.184725 51.0806403, 1.1845031 51.0807108, 1.1843361 51.0807754, 1.1841251 51.0808689, 1.1838721 51.0810017, 1.1834641 51.0812291, 1.1831976 51.0814016)",,
1034170916,,A2033,Tontine Street,primary,30 mph,False,False,68.406,"LINESTRING (1.1831976 51.0814016, 1.1825258 51.0818492)",,
38839824,,,Mill Bay,unclassified,30 mph,False,False,31.98,"LINESTRING (1.1831976 51.0814016, 1.183136 51.0813699, 1.1828435 51.0812193)",,
102436529,,A2033,Tontine Street,primary,30 mph,False,True,175.498,"LINESTRING (1.1831976 51.0814016, 1.1834641 51.0812291, 1.1838721 51.0810017, 1.1841251 51.0808689, 1.1843361 51.0807754, 1.1845031 51.0807108, 1.184725 51.0806403, 1.1849254 51.0805729, 1.1851873 51.0804528)",,
1034170916,,A2033,Tontine Street,primary,30 mph,False,True,68.406,"LINESTRING (1.1825258 51.0818492, 1.1831976 51.0814016)",,
5043943,,A2033,,primary,30 mph,False,False,49.888000000000005,"LINESTRING (1.1825258 51.0818492, 1.1823815 51.081926, 1.1821874 51.0819819, 1.1820456 51.082014, 1.1819493 51.0820298, 1.1818881 51.0820317)",,
849033920,,A2033,Tontine Street,primary,30 mph,True,False,144.646,"LINESTRING (1.1825258 51.0818492, 1.1825041 51.0819124, 1.1824384 51.082, 1.1823378 51.0821151, 1.1821097 51.0824076, 1.1819996 51.0825748, 1.181948 51.0827019, 1.1819298 51.0827666, 1.1819284 51.0828312, 1.1819544 51.0828776, 1.1820093 51.0829273, 1.1820746 51.0829693, 1.1821591 51.0830172)",,
5133446,,A2033,Dover Road,primary,30 mph,True,False,5.18,"LINESTRING (1.1821591 51.0830172, 1.1822273 51.0830355)",,
