osmid,oneway,name,highway,maxspeed,junction,reversed,length,geometry
661477962,True,Limebrook Way,tertiary,40 mph,roundabout,False,12.783,"LINESTRING (0.6875212 51.7196162, 0.6876242 51.7196264, 0.6877043 51.7196179)"
28537731,True,Park Drive,tertiary,30 mph,,False,38.041,"LINESTRING (0.6877043 51.7196179, 0.6878767 51.7196769, 0.6881876 51.7197834)"
661477961,True,Limebrook Way,tertiary,40 mph,roundabout,False,19.23,"LINESTRING (0.6877043 51.7196179, 0.6877973 51.7195892, 0.6878691 51.7195418, 0.6879008 51.7195029)"
661477960,True,Limebrook Way,tertiary,40 mph,roundabout,False,11.762,"LINESTRING (0.6879008 51.7195029, 0.6879184 51.7194395, 0.6879111 51.7193983)"
661477966,True,Limebrook Way,tertiary,40 mph,roundabout,False,10.566,"LINESTRING (0.6877364 51.7192668, 0.6875846 51.7192532)"
28480617,True,Limebrook Way,tertiary,40 mph,,False,62.389,"LINESTRING (0.6875846 51.7192532, 0.6873391 51.7192206, 0.6867109 51.7191066)"
661477965,True,Limebrook Way,tertiary,40 mph,roundabout,False,23.691,"LINESTRING (0.6875846 51.7192532, 0.6874837 51.7192712, 0.6873989 51.7193094, 0.6873296 51.7193805)"
661477964,True,Limebrook Way,tertiary,40 mph,roundabout,False,11.557,"LINESTRING (0.6873296 51.7193805, 0.6873144 51.7194448, 0.6873228 51.7194834)"
28537772,True,Mundon Road,tertiary,30 mph,,False,44.521,"LINESTRING (0.6873228 51.7194834, 0.6870838 51.7198554)"
661477963,True,Limebrook Way,tertiary,40 mph,roundabout,False,20.933,"LINESTRING (0.6873228 51.7194834, 0.6873648 51.719543, 0.6874321 51.7195876, 0.6875212 51.7196162)"
59313360,True,Mundon Road,tertiary,30 mph,,False,40.191,"LINESTRING (0.6870838 51.7198554, 0.6873684 51.7196997, 0.6875212 51.7196162)"
104519646,False,Limebrook Way,tertiary,60 mph,,False,23.781,"LINESTRING (0.6812789 51.717061, 0.6815936 51.7171489)"
28480624,True,Mariners Way,residential,30 mph,,False,32.63,"LINESTRING (0.6812789 51.717061, 0.6812837 51.7172283, 0.6812578 51.7173534)"
104519646,False,Limebrook Way,tertiary,60 mph,,False,20.532,"LINESTRING (0.6855006 51.7188032, 0.6857726 51.7188787)"
88221116,True,Mariners Way,residential,30 mph,,False,36.422,"LINESTRING (0.6855006 51.7188032, 0.6854233 51.7191011, 0.6854167 51.7191266)"
104519646,False,Limebrook Way,tertiary,60 mph,,True,326.66,"LINESTRING (0.6855006 51.7188032, 0.6848911 51.718593, 0.6844339 51.7184105, 0.6838947 51.7181679, 0.6831786 51.7178117, 0.6824528 51.717469, 0.6819625 51.7172752, 0.6815936 51.7171489)"
59313354,True,Limebrook Way,tertiary,40 mph,,False,52.879,"LINESTRING (0.6867109 51.7191066, 0.6871597 51.719268, 0.6873296 51.7193805)"
104519646,False,Limebrook Way,tertiary,60 mph,,True,69.428,"LINESTRING (0.6867109 51.7191066, 0.6862003 51.7189815, 0.6857726 51.7188787)"
88221117,True,Mariners Way,residential,30 mph,,False,32.439,"LINESTRING (0.6812578 51.7173534, 0.6815139 51.7171989, 0.6815936 51.7171489)"
88221118,False,Mariners Way,residential,30 mph,,False,60.763000000000005,"LINESTRING (0.6812578 51.7173534, 0.6812381 51.7173773, 0.6812086 51.7174132, 0.6810803 51.7175692, 0.6809387 51.7177393, 0.680801 51.7178132)"
48982358,False,Knox Close,residential,30 mph,,True,60.848,"LINESTRING (0.6801847 51.7188174, 0.6800316 51.7188937, 0.6799016 51.7189877, 0.6798562 51.7191354, 0.6797577 51.7192739)"
88221118,False,Mariners Way,residential,30 mph,,False,69.76599999999999,"LINESTRING (0.6801847 51.7188174, 0.6803326 51.7189437, 0.6805048 51.7190515, 0.6809672 51.7191935)"
88221118,False,Mariners Way,residential,30 mph,,True,138.503,"LINESTRING (0.6801847 51.7188174, 0.6800031 51.7186307, 0.6799757 51.7185366, 0.6799801 51.7184473, 0.6800483 51.7183155, 0.6801257 51.7182037, 0.6802358 51.7180782, 0.68035 51.7180151, 0.6803877 51.7179942, 0.6803977 51.7179887, 0.680801 51.7178132)"
88221118,False,Mariners Way,residential,30 mph,,True,27.393,"LINESTRING (0.685019 51.719537, 0.6846487 51.7196268)"
48983069,False,Chichester Way,residential,30 mph,,False,147.391,"LINESTRING (0.685019 51.719537, 0.6851456 51.7197047, 0.6853233 51.7198696, 0.6854238 51.7199302, 0.6855253 51.7199367, 0.6855861 51.7199406, 0.6856961 51.7198978, 0.6858067 51.7198263, 0.6859221 51.7197662, 0.6860093 51.7197475, 0.6861971 51.719773, 0.6864613 51.7198181, 0.6866314 51.7199028)"
88221118,False,Mariners Way,residential,30 mph,,False,54.533,"LINESTRING (0.685019 51.719537, 0.6851891 51.7194483, 0.6852922 51.7193405, 0.6853984 51.719158, 0.6854167 51.7191266)"
49019285,True,Mundon Road,tertiary,40 mph,,False,34.294,"LINESTRING (0.688101 51.7190568, 0.6877364 51.7192668)"
59380858,True,Park Drive,tertiary,30 mph,,False,36.921,"LINESTRING (0.6881876 51.7197834, 0.6880037 51.7196035, 0.6879008 51.7195029)"
28480637,True,Mundon Road,tertiary,40 mph,,False,40.163,"LINESTRING (0.6879111 51.7193983, 0.688101 51.7190568)"
160398327,True,Limebrook Way,tertiary,40 mph,roundabout,False,19.544,"LINESTRING (0.6879111 51.7193983, 0.6878706 51.7193383, 0.6877996 51.7192905, 0.6877364 51.7192668)"
48982351,False,Blythe Way,residential,30 mph,,False,42.391999999999996,"LINESTRING (0.680801 51.7178132, 0.6808688 51.7178871, 0.6809495 51.7179508, 0.6810487 51.7179949, 0.681143 51.7180332, 0.6812422 51.7180662)"
88221118,False,Mariners Way,residential,30 mph,,False,138.503,"LINESTRING (0.680801 51.7178132, 0.6803977 51.7179887, 0.6803877 51.7179942, 0.68035 51.7180151, 0.6802358 51.7180782, 0.6801257 51.7182037, 0.6800483 51.7183155, 0.6799801 51.7184473, 0.6799757 51.7185366, 0.6800031 51.7186307, 0.6801847 51.7188174)"
88221118,False,Mariners Way,residential,30 mph,,True,60.763,"LINESTRING (0.680801 51.7178132, 0.6809387 51.7177393, 0.6810803 51.7175692, 0.6812086 51.7174132, 0.6812381 51.7173773, 0.6812578 51.7173534)"
48982359,False,Johnston Way,residential,30 mph,,False,44.492,"LINESTRING (0.6809672 51.7191935, 0.6806843 51.7195532)"
88221118,False,Mariners Way,residential,30 mph,,False,245.39000000000001,"LINESTRING (0.6809672 51.7191935, 0.6812821 51.7192872, 0.6814414 51.7193284, 0.6816119 51.7193514, 0.6818728 51.7193484, 0.6821006 51.7193429, 0.682134 51.7193421, 0.6822175 51.7193509, 0.6822921 51.7193659, 0.6837915 51.7197662, 0.683913 51.7197843, 0.6840148 51.7197848, 0.6843123 51.7197104)"
88221118,False,Mariners Way,residential,30 mph,,True,69.76599999999999,"LINESTRING (0.6809672 51.7191935, 0.6805048 51.7190515, 0.6803326 51.7189437, 0.6801847 51.7188174)"
158595918,False,Knox Close,residential,30 mph,,False,12.629,"LINESTRING (0.6797577 51.7192739, 0.6795868 51.7192328)"
48982358,False,Knox Close,residential,30 mph,,False,60.848,"LINESTRING (0.6797577 51.7192739, 0.6798562 51.7191354, 0.6799016 51.7189877, 0.6800316 51.7188937, 0.6801847 51.7188174)"
"[48983061, 158595918]",False,"['Johnston Way', 'Knox Close']",residential,30 mph,,True,70.993,"LINESTRING (0.6797577 51.7192739, 0.680365 51.719452, 0.6804333 51.7194732, 0.6806843 51.7195532)"
48982359,False,Johnston Way,residential,30 mph,,True,44.492,"LINESTRING (0.6806843 51.7195532, 0.6809672 51.7191935)"
48983056,False,Johnston Way,residential,30 mph,,False,31.22,"LINESTRING (0.6806843 51.7195532, 0.6810799 51.7196902)"
"[48983061, 158595918]",False,"['Johnston Way', 'Knox Close']",residential,30 mph,,False,70.993,"LINESTRING (0.6806843 51.7195532, 0.6804333 51.7194732, 0.680365 51.719452, 0.6797577 51.7192739)"
48982351,False,Blythe Way,residential,30 mph,,False,150.691,"LINESTRING (0.6812422 51.7180662, 0.6814551 51.7181034, 0.6817566 51.7181622, 0.6819857 51.7182268, 0.6821853 51.7182994, 0.6823642 51.718372, 0.682405 51.7184104, 0.6824186 51.7184593, 0.682405 51.7185091, 0.6823662 51.7185673, 0.682055 51.7188964)"
48982351,False,Blythe Way,residential,30 mph,,True,42.391999999999996,"LINESTRING (0.6812422 51.7180662, 0.681143 51.7180332, 0.6810487 51.7179949, 0.6809495 51.7179508, 0.6808688 51.7178871, 0.680801 51.7178132)"
48982352,False,Ridgeway,residential,30 mph,,False,97.059,"LINESTRING (0.6812422 51.7180662, 0.6808657 51.7185648, 0.6813351 51.718704)"
48982351,False,Blythe Way,residential,30 mph,,True,150.69100000000003,"LINESTRING (0.682055 51.7188964, 0.6823662 51.7185673, 0.682405 51.7185091, 0.6824186 51.7184593, 0.682405 51.7184104, 0.6823642 51.718372, 0.6821853 51.7182994, 0.6819857 51.7182268, 0.6817566 51.7181622, 0.6814551 51.7181034, 0.6812422 51.7180662)"
48982352,False,Ridgeway,residential,30 mph,,True,97.059,"LINESTRING (0.6813351 51.718704, 0.6808657 51.7185648, 0.6812422 51.7180662)"
48983062,False,Clayton Way,residential,30 mph,,True,44.891,"LINESTRING (0.6830444 51.7180851, 0.6835777 51.7183171)"
48983065,False,Clayton Way,residential,30 mph,,True,31.688,"LINESTRING (0.6838823 51.7190506, 0.6842585 51.7192146)"
48983067,False,Frobisher Close,residential,30 mph,,False,39.095,"LINESTRING (0.6838823 51.7190506, 0.6835814 51.7193487)"
48983065,False,Clayton Way,residential,30 mph,,False,61.107,"LINESTRING (0.6838823 51.7190506, 0.6834755 51.7189325, 0.6830934 51.7188001)"
48983066,False,Clayton Way,residential,30 mph,,False,63.226,"LINESTRING (0.6830934 51.7188001, 0.6835777 51.7183171)"
48983066,False,Clayton Way,residential,30 mph,,True,43.612,"LINESTRING (0.6830934 51.7188001, 0.6828042 51.719149)"
48983065,False,Clayton Way,residential,30 mph,,True,61.107,"LINESTRING (0.6830934 51.7188001, 0.6834755 51.7189325, 0.6838823 51.7190506)"
48983066,False,Clayton Way,residential,30 mph,,False,43.612,"LINESTRING (0.6828042 51.719149, 0.6830934 51.7188001)"
48983062,False,Clayton Way,residential,30 mph,,False,44.891,"LINESTRING (0.6835777 51.7183171, 0.6830444 51.7180851)"
48983066,False,Clayton Way,residential,30 mph,,False,51.05,"LINESTRING (0.6835777 51.7183171, 0.6841842 51.7185809)"
48983066,False,Clayton Way,residential,30 mph,,True,63.226,"LINESTRING (0.6835777 51.7183171, 0.6830934 51.7188001)"
48983067,False,Frobisher Close,residential,30 mph,,True,39.095,"LINESTRING (0.6835814 51.7193487, 0.6838823 51.7190506)"
48983056,False,Johnston Way,residential,30 mph,,True,31.22,"LINESTRING (0.6810799 51.7196902, 0.6806843 51.7195532)"
48983065,False,Clayton Way,residential,30 mph,,False,31.688,"LINESTRING (0.6842585 51.7192146, 0.6838823 51.7190506)"
48983068,False,Nelson Crescent,residential,30 mph,,False,46.903,"LINESTRING (0.6842585 51.7192146, 0.6846758 51.7188813)"
48983065,False,Clayton Way,residential,30 mph,,True,53.491,"LINESTRING (0.6842585 51.7192146, 0.6844312 51.7193471, 0.684548 51.719482, 0.6846487 51.7196268)"
