osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,bridge
4212903,A680,Whalley Road,primary,30 mph,False,False,172.005,"LINESTRING (-2.3837235 53.7776929, -2.3833158 53.7761649)",
4214067,,Jackson Street,residential,,False,True,52.547,"LINESTRING (-2.3837235 53.7776929, -2.384135 53.7776658, -2.3845183 53.7776406)",
4214067,,Jackson Street,residential,,False,True,6.885,"LINESTRING (-2.3845183 53.7776406, -2.38462 53.7776257)",
4214067,,Jackson Street,residential,,False,False,52.547,"LINESTRING (-2.3845183 53.7776406, -2.384135 53.7776658, -2.3837235 53.7776929)",
4214084,,John Street,residential,,False,False,80.976,"LINESTRING (-2.3864701 53.7778831, -2.3874035 53.7774076)",
4214084,,John Street,residential,,False,True,80.976,"LINESTRING (-2.3874035 53.7774076, -2.3864701 53.7778831)",
4214084,,John Street,residential,,False,False,57.465999999999994,"LINESTRING (-2.3874035 53.7774076, -2.3876881 53.777273, -2.3880472 53.7771032, -2.3880858 53.7770843)",
4214085,,Branch Road,residential,,False,True,48.561,"LINESTRING (-2.3874035 53.7774076, -2.38765 53.777583, -2.3878756 53.7777436)",
4214068,,Sparth Road,unclassified,,False,False,56.659,"LINESTRING (-2.3878756 53.7777436, -2.3885319 53.7774131)",
4214085,,Branch Road,residential,,False,False,48.561,"LINESTRING (-2.3878756 53.7777436, -2.38765 53.777583, -2.3874035 53.7774076)",
4214059,,Rishton Road,unclassified,,False,False,8.721,"LINESTRING (-2.3891094 53.7771223, -2.3892086 53.7770702)",
4214068,,Sparth Road,unclassified,,False,True,49.855,"LINESTRING (-2.3891094 53.7771223, -2.3885319 53.7774131)",
4214079,,Lower Barnes Street,unclassified,,False,True,28.353,"LINESTRING (-2.3891094 53.7771223, -2.3893561 53.7773315)",
4214080,,Barnes Street,residential,,False,False,45.237,"LINESTRING (-2.3891094 53.7771223, -2.388857 53.7769708, -2.3886264 53.7768324)",
4214059,,Rishton Road,unclassified,,False,False,38.848,"LINESTRING (-2.3892086 53.7770702, -2.3896392 53.7768308)",
4214059,,Rishton Road,unclassified,,False,True,8.721,"LINESTRING (-2.3892086 53.7770702, -2.3891094 53.7771223)",
4214057,,Grange Street,residential,,False,False,120.729,"LINESTRING (-2.3892086 53.7770702, -2.3888841 53.7760381, -2.388868 53.7760034)",
4214080,,Barnes Street,residential,,False,False,47.742,"LINESTRING (-2.3886264 53.7768324, -2.3881176 53.7765259)",
4214080,,Barnes Street,residential,,False,True,45.237,"LINESTRING (-2.3886264 53.7768324, -2.388857 53.7769708, -2.3891094 53.7771223)",
4214084,,John Street,residential,,False,True,45.247,"LINESTRING (-2.3886264 53.7768324, -2.3883312 53.7769752, -2.3880858 53.7770843)",
4214080,,Barnes Street,residential,,False,False,29.329,"LINESTRING (-2.3881176 53.7765259, -2.3878073 53.7763363)",
4214080,,Barnes Street,residential,,False,True,47.742,"LINESTRING (-2.3881176 53.7765259, -2.3886264 53.7768324)",
4214087,,Alma Street,residential,,False,False,46.677,"LINESTRING (-2.3881176 53.7765259, -2.387868 53.7766796, -2.3876181 53.7768243)",
51528913,,Queen Street,residential,,False,True,42.193,"LINESTRING (-2.3876181 53.7768243, -2.3880858 53.7770843)",
4214087,,Alma Street,residential,,False,True,46.677,"LINESTRING (-2.3876181 53.7768243, -2.387868 53.7766796, -2.3881176 53.7765259)",
51528913,,Queen Street,residential,,False,False,131.269,"LINESTRING (-2.3876181 53.7768243, -2.3864489 53.7761646, -2.3862098 53.7759892)",
4214079,,Lower Barnes Street,unclassified,,False,False,28.353,"LINESTRING (-2.3893561 53.7773315, -2.3891094 53.7771223)",
4214079,,Lower Barnes Street,unclassified,,False,True,27.748,"LINESTRING (-2.3893561 53.7773315, -2.3895493 53.7775534)",
51048968,,Buses Only,residential,,False,False,54.911,"LINESTRING (-2.3893561 53.7773315, -2.3885319 53.7774131)",
4214079,,Lower Barnes Street,unclassified,,False,False,27.748,"LINESTRING (-2.3895493 53.7775534, -2.3893561 53.7773315)",
4214086,,Chapel street,residential,,False,False,49.980999999999995,"LINESTRING (-2.3895493 53.7775534, -2.3890115 53.7777695, -2.3890665 53.777826)",
