osmid,highway,oneway,reversed,length,lanes,ref,name,maxspeed,geometry,junction
14846932,secondary_link,False,True,10.432,,,,,"LINESTRING (-1.770301 52.4137863, -1.770257 52.4138762)",
45081915,secondary,True,False,115.91199999999999,2,B4102,Warwick Road,30 mph,"LINESTRING (-1.770301 52.4137863, -1.7705704 52.4138463, -1.7710829 52.413954, -1.7716691 52.4140799, -1.7719136 52.4141314)",
50072722,tertiary,False,True,33.632999999999996,3,,New Road,30 mph,"LINESTRING (-1.770301 52.4137863, -1.7703438 52.4137114, -1.7703666 52.4136696, -1.7703979 52.4136158, -1.7705084 52.4135141)",
14846929,secondary_link,False,True,8.722,,,,30 mph,"LINESTRING (-1.77186 52.4142027, -1.7719136 52.4141314)",
430991667,secondary,True,False,114.658,3,B4102,Warwick Road,30 mph,"LINESTRING (-1.77186 52.4142027, -1.7711616 52.4140699, -1.7705018 52.4139334, -1.7704269 52.4139183, -1.770257 52.4138762)",
14846929,secondary_link,False,False,8.722,,,,30 mph,"LINESTRING (-1.7719136 52.4141314, -1.77186 52.4142027)",
"[14312576, 14002051]",unclassified,False,True,436.52600000000007,,,George Road,20 mph,"LINESTRING (-1.7719136 52.4141314, -1.7719775 52.4140513, -1.7721286 52.4138438, -1.7722105 52.4137404, -1.7722853 52.413647, -1.7723848 52.4135296, -1.7724675 52.4134637, -1.7726231 52.4133529, -1.7730106 52.4131281, -1.7731683 52.4130188, -1.7733406 52.4128678, -1.7734996 52.4126975, -1.7735987 52.4126173, -1.7736853 52.4125859, -1.7737805 52.4125688, -1.7738575 52.4125658, -1.7741181 52.4126173, -1.7744125 52.412687, -1.7749019 52.412803, -1.7753773 52.4129085, -1.7754605 52.4128975, -1.775493 52.4128754, -1.7755241 52.4128347, -1.7757525 52.4125213, -1.7758192 52.4124173, -1.7758598 52.4123806, -1.7758924 52.4123716, -1.7759604 52.4123717, -1.7760787 52.412407, -1.7762757 52.4124984)",
45081915,secondary,True,False,106.13899999999998,2,B4102,Warwick Road,30 mph,"LINESTRING (-1.7719136 52.4141314, -1.7725147 52.41429, -1.773046 52.4144463, -1.7733448 52.4145164)",
298304032,secondary,True,False,7.117,2,,,30 mph,"LINESTRING (-1.7799087 52.4157988, -1.7798562 52.4157998, -1.7798046 52.4157942)",roundabout
"[473382826, 4705990]",secondary,True,False,274.05600000000004,"['2', '3']",B4102,Lode Lane,30 mph,"LINESTRING (-1.7799439 52.4154966, -1.7803328 52.4154809, -1.780558 52.4154575, -1.7810287 52.4153773, -1.781211 52.4153419, -1.7823247 52.4151525, -1.7827714 52.4150381, -1.7831811 52.414926, -1.7834594 52.4148274, -1.7835292 52.4148015, -1.7836548 52.4146701)",
49134637,secondary,True,False,23.052,2,,,30 mph,"LINESTRING (-1.7799439 52.4154966, -1.7800221 52.4155196, -1.7800631 52.4155419, -1.7801066 52.4155828, -1.7801242 52.4156176, -1.780128 52.4156532)",roundabout
5032863,unclassified,False,True,75.8,2,,Warwick Road,20 mph,"LINESTRING (-1.7783647 52.4151392, -1.7783278 52.415218, -1.7783229 52.4152283, -1.7783154 52.4152412, -1.7783081 52.4152553, -1.7781459 52.4154608, -1.7779713 52.415682, -1.7779248 52.4157642)",
"[430991665, 23800882]",secondary,False,False,68.544,"['2', '4']",B4102,Warwick Road,30 mph,"LINESTRING (-1.7783647 52.4151392, -1.7782049 52.415099, -1.778175 52.4150929, -1.7781534 52.4150887, -1.7778998 52.4150355, -1.7774495 52.4149702, -1.7773974 52.4149661)",
"[23800884, 377323060]",secondary,True,False,111.37500000000001,"['2', '3']",B4102,Warwick Road,30 mph,"LINESTRING (-1.7783647 52.4151392, -1.7786181 52.4151854, -1.7790503 52.4153336, -1.7792187 52.4153914, -1.7797069 52.4154822, -1.7798846 52.4154908)",
377323059,tertiary,False,True,83.22900000000001,,,Poplar Road,20 mph,"LINESTRING (-1.7783647 52.4151392, -1.7784168 52.4150656, -1.7784275 52.4150505, -1.7784403 52.4150345, -1.7788039 52.4145892, -1.7788542 52.4145253, -1.7789033 52.4144668)",
23800883,secondary,True,False,9.501,2,B4102,Warwick Road,30 mph,"LINESTRING (-1.7742171 52.4148131, -1.774083 52.4147884)",
73691720,secondary_link,False,True,12.4,1,,,,"LINESTRING (-1.7742171 52.4148131, -1.774231 52.4147806, -1.7742497 52.4147282, -1.7742592 52.4147046)",
628602363,secondary,True,False,2.573,3,,,30 mph,"LINESTRING (-1.7836548 52.4146701, -1.7836569 52.414647)",circular
4680135,secondary,True,False,8.994,4,,,30 mph,"LINESTRING (-1.7836887 52.4145376, -1.7837245 52.4144899, -1.7837426 52.4144637)",circular
4694224,tertiary,False,False,27.964,,,Station Road,30 mph,"LINESTRING (-1.7836887 52.4145376, -1.7835835 52.4145294, -1.7832813 52.4144991)",
4841540,tertiary,True,False,38.184,2,,Princes Way,,"LINESTRING (-1.7837426 52.4144637, -1.7839877 52.4142254, -1.7840379 52.4141714)",
4694224,tertiary,False,True,83.932,,,Station Road,30 mph,"LINESTRING (-1.7812777 52.4142692, -1.781561 52.4143132, -1.7824924 52.4144113)",
4696835,tertiary,True,False,195.18800000000002,2,,Herbert Road,30 mph,"LINESTRING (-1.7812777 52.4142692, -1.7813118 52.4142146, -1.7813733 52.4141141, -1.7815707 52.4137916, -1.7818319 52.4133765, -1.7818431 52.4133587, -1.7819783 52.4132146, -1.7821438 52.4130453, -1.7824519 52.4128365, -1.782468 52.4128268, -1.7824786 52.4128197, -1.7826216 52.4127459)",
"[30846431, 256427983]",tertiary,False,False,339.17599999999993,2,,Homer Road,30 mph,"LINESTRING (-1.7826216 52.4127459, -1.7824097 52.4126156, -1.7823272 52.4125645, -1.782195 52.412491, -1.7820296 52.4123837, -1.7819134 52.4123175, -1.7815552 52.4120968, -1.7815075 52.4120708, -1.7811114 52.4118303, -1.7807871 52.4116219, -1.7804642 52.4114096, -1.7803521 52.4113323, -1.7801987 52.4112219, -1.7800103 52.4111074, -1.7797965 52.4109671, -1.7791576 52.4105477)",
256427983,tertiary,False,True,127.667,2,,Homer Road,30 mph,"LINESTRING (-1.7826216 52.4127459, -1.7827688 52.4128315, -1.7828087 52.4128537, -1.7831287 52.4130382, -1.7831861 52.4130712, -1.7834061 52.4131928, -1.7834732 52.4132296, -1.783562 52.4132778, -1.7836108 52.4133056, -1.783682 52.4133427, -1.7840161 52.4135167)",
14846932,secondary_link,False,False,10.432,,,,,"LINESTRING (-1.770257 52.4138762, -1.770301 52.4137863)",
430991666,secondary,True,False,43.661,3,B4102,Warwick Road,30 mph,"LINESTRING (-1.770257 52.4138762, -1.7699191 52.413815, -1.7696305 52.4137911)",
45081915,secondary,True,False,14.181,2,B4102,Warwick Road,30 mph,"LINESTRING (-1.7742592 52.4147046, -1.7744644 52.4147291)",
73691720,secondary_link,False,False,12.399999999999999,1,,,,"LINESTRING (-1.7742592 52.4147046, -1.7742497 52.4147282, -1.774231 52.4147806, -1.7742171 52.4148131)",
3024470,secondary,True,False,4.073,2,,,30 mph,"LINESTRING (-1.7798846 52.4154908, -1.7799439 52.4154966)",roundabout
"[395865384, 4705991]",secondary,True,False,281.93899999999996,"['2', '3']",B4102,Lode Lane,30 mph,"LINESTRING (-1.7840523 52.4148404, -1.7837104 52.4148721, -1.7835681 52.4149163, -1.7832725 52.4149972, -1.7821173 52.4152836, -1.7807094 52.4155335, -1.7803998 52.4155935, -1.7802023 52.4156318, -1.780128 52.4156532)",
256427990,secondary,True,False,35.14,3,,,30 mph,"LINESTRING (-1.7840523 52.4148404, -1.7838477 52.4148074, -1.7837724 52.4147727, -1.7837316 52.4147562, -1.7836796 52.4147159, -1.7836548 52.4146701)",circular
49136240,secondary,True,False,2.261,,,,30 mph,"LINESTRING (-1.780128 52.4156532, -1.7801242 52.4156734)",roundabout
4722858,secondary,True,False,187.85299999999998,2,B425,Lode Lane,30 mph,"LINESTRING (-1.7798046 52.4157942, -1.7796428 52.4157795, -1.7793858 52.4157739, -1.7792395 52.4157801, -1.7790301 52.4158065, -1.7786483 52.4158656, -1.7784129 52.4159184, -1.7782297 52.415968, -1.7780393 52.4160501, -1.7779564 52.4160866, -1.7778589 52.416151, -1.7776214 52.4163437, -1.7774617 52.4164758)",
49049851,secondary,True,False,21.427999999999997,2,,,30 mph,"LINESTRING (-1.7798046 52.4157942, -1.7797409 52.4157769, -1.7796811 52.4157455, -1.7796396 52.4157036, -1.7796212 52.4156517)",roundabout
"[457198617, 68994718]",secondary,True,False,63.409000000000006,"['2', '3']",B4102,Warwick Road,,"LINESTRING (-1.779155 52.4154424, -1.7789327 52.4153615, -1.7786654 52.4152627, -1.7785312 52.4152174, -1.7783647 52.4151392)",
23800883,secondary,True,False,46.858,2,B4102,Warwick Road,30 mph,"LINESTRING (-1.7748963 52.4148903, -1.7742171 52.4148131)",
4722944,unclassified,False,False,172.36100000000002,,,Union Road,20 mph,"LINESTRING (-1.7748963 52.4148903, -1.7748881 52.4149294, -1.7748723 52.4149895, -1.7746421 52.4154094, -1.7745029 52.4155622, -1.77444 52.4156065, -1.7738366 52.4161659, -1.7737576 52.4162581)",
430991668,secondary_link,False,False,6.827,2,,,,"LINESTRING (-1.7748963 52.4148903, -1.7749109 52.4148574, -1.7749177 52.4148304)",
23800883,secondary,True,False,170.781,2,B4102,Warwick Road,30 mph,"LINESTRING (-1.7773974 52.4149661, -1.7770942 52.4149529, -1.7766311 52.4148908, -1.7763791 52.4148765, -1.7761679 52.4148801, -1.7759578 52.4148997, -1.7757986 52.4149074, -1.775303 52.4149078, -1.7748963 52.4148903)",
"[430991665, 23800882]",secondary,False,True,68.544,"['2', '4']",B4102,Warwick Road,30 mph,"LINESTRING (-1.7773974 52.4149661, -1.7774495 52.4149702, -1.7778998 52.4150355, -1.7781534 52.4150887, -1.778175 52.4150929, -1.7782049 52.415099, -1.7783647 52.4151392)",
45081915,secondary,True,False,32.084,2,B4102,Warwick Road,30 mph,"LINESTRING (-1.7744644 52.4147291, -1.7749336 52.4147659)",
73691722,secondary_link,True,False,33.379999999999995,1,,,,"LINESTRING (-1.7744644 52.4147291, -1.7745623 52.414778, -1.7749177 52.4148304)",
30978388,tertiary_link,True,False,76.239,1,,,,"LINESTRING (-1.7840379 52.4141714, -1.7841437 52.4139204, -1.7841687 52.4137748, -1.7841529 52.4136775, -1.7841197 52.4136214, -1.7841049 52.4135993, -1.7840161 52.4135167)",
"[106970580, 4709868]",tertiary,False,True,180.578,2,,"['New Road', 'The Square']",30 mph,"LINESTRING (-1.774357 52.4115216, -1.7744943 52.4115277, -1.7746166 52.4115368, -1.7749785 52.4115633, -1.7750297 52.4115692, -1.7752249 52.411589, -1.7754504 52.4116156, -1.7761646 52.411769, -1.7762943 52.4117945, -1.7763659 52.4117971, -1.776429 52.4117814, -1.7764653 52.4117662, -1.7765209 52.4117213, -1.7766103 52.4116269, -1.7766912 52.4115763, -1.7767581 52.4115368)",
4722941,tertiary,True,False,17.696,2,,New Road,30 mph,"LINESTRING (-1.774357 52.4115216, -1.7741673 52.411552, -1.7741056 52.411564)",
"[4722940, 430991662]",tertiary,False,False,154.74,2,,New Road,30 mph,"LINESTRING (-1.7723704 52.4127198, -1.7721415 52.4128511, -1.7718426 52.4129916, -1.771348 52.4132185, -1.7708601 52.4133774, -1.7705579 52.4134877, -1.7705084 52.4135141)",
431571534,tertiary,True,False,33.443,1,,New Road,30 mph,"LINESTRING (-1.7723704 52.4127198, -1.7725299 52.412535, -1.7726156 52.4124594)",
50072722,tertiary,False,False,33.632999999999996,3,,New Road,30 mph,"LINESTRING (-1.7705084 52.4135141, -1.7703979 52.4136158, -1.7703666 52.4136696, -1.7703438 52.4137114, -1.770301 52.4137863)",
"[4722940, 430991662]",tertiary,False,True,154.74,2,,New Road,30 mph,"LINESTRING (-1.7705084 52.4135141, -1.7705579 52.4134877, -1.7708601 52.4133774, -1.771348 52.4132185, -1.7718426 52.4129916, -1.7721415 52.4128511, -1.7723704 52.4127198)",
4722859,secondary,False,True,4.823,3,B425,Lode Lane,,"LINESTRING (-1.7774617 52.4164758, -1.7774338 52.4165157)",
"[4722857, 451753603]",secondary,True,False,79.35,2,B425,Lode Lane,30 mph,"LINESTRING (-1.7774617 52.4164758, -1.7775757 52.41628, -1.7777127 52.4161392, -1.7778001 52.4160777, -1.777891 52.4160278, -1.778138 52.4159185)",
