osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,junction,bridge,access
22983346,True,2,A723,Motherwell Road,primary,30 mph,False,123.3,"LINESTRING (-4.0291054 55.776099, -4.0289918 55.7760858, -4.0288232 55.7760714, -4.0286667 55.7760707, -4.0284816 55.7760682, -4.0283052 55.776078, -4.0280385 55.7761051, -4.0278359 55.7761321, -4.0275853 55.7761772, -4.0273958 55.7762174, -4.0271932 55.7762674)",,,
22983507,True,,A723,,primary,30 mph,False,27.434,"LINESTRING (-4.0291054 55.776099, -4.0290991 55.7760174, -4.0291103 55.7759798, -4.0291215 55.7759421, -4.0292126 55.7758697)",roundabout,,
26476805,True,,A72,Palace Grounds Road,primary,30 mph,False,172.229,"LINESTRING (-4.0298778 55.7763283, -4.0296794 55.776458, -4.0296492 55.776497, -4.0295882 55.7765757, -4.0295506 55.7767024, -4.0295926 55.7768528, -4.0299642 55.7773284, -4.0301124 55.7775495, -4.0302238 55.7776362, -4.030378 55.7776971)",,,
207076170,True,,A723,,primary,30 mph,False,35.031,"LINESTRING (-4.0298778 55.7763283, -4.0296847 55.7763283, -4.0296287 55.7763222, -4.0295613 55.7763193, -4.0293414 55.7762619)",roundabout,,
207076151,True,,A723,,primary,30 mph,False,24.394,"LINESTRING (-4.0292126 55.7758697, -4.0293897 55.7758003, -4.0295613 55.7757834)",roundabout,,
86342608,True,3,A723,Motherwell Road,primary,30 mph,False,159.81900000000002,"LINESTRING (-4.0267916 55.7761967, -4.0271742 55.7760739, -4.0276702 55.7759462, -4.0280081 55.7758796, -4.0284256 55.775844, -4.0287954 55.775846, -4.0288979 55.7758518, -4.0289497 55.7758548, -4.0292126 55.7758697)",,,
85591933,True,,A723,Duke Street,primary,30 mph,False,11.106,"LINESTRING (-4.0334039 55.7734526, -4.0334644 55.7733587)",,,
"[331464744, 100427503]",True,3,A723,Low Patrick Street,primary,30 mph,False,152.46599999999998,"LINESTRING (-4.0334039 55.7734526, -4.0332697 55.7734524, -4.0330982 55.7734678, -4.0329727 55.773486, -4.0327547 55.7735277, -4.0325325 55.7735873, -4.0323176 55.7736722, -4.0321508 55.7737627, -4.0320046 55.7738571, -4.0317822 55.7740248, -4.0316995 55.7741258, -4.0316375 55.7742546)",,,
85591932,False,,A72,Townhead Street,primary,30 mph,False,9.85,"LINESTRING (-4.0316375 55.7742546, -4.0314825 55.7742389)",,,
100427504,True,,A723,Blackswell Lane,primary,30 mph,False,239.334,"LINESTRING (-4.0316375 55.7742546, -4.0316757 55.7743796, -4.0317317 55.774459, -4.031813 55.7745678, -4.0318823 55.7746996, -4.0319031 55.77479, -4.0319068 55.7748771, -4.0318847 55.7749684, -4.0318498 55.7750571, -4.0317764 55.7751563, -4.0317022 55.7752213, -4.0316257 55.7752779, -4.0314202 55.7753867, -4.0309895 55.7755488, -4.0306621 55.7756593, -4.0303499 55.775755, -4.0302675 55.7757968, -4.0302426 55.7758094, -4.0302269 55.775827, -4.0301461 55.775918)",,,
207076161,True,,A723,,primary,30 mph,False,18.445,"LINESTRING (-4.0301461 55.775918, -4.0302212 55.7760055, -4.0302533 55.7760718)",roundabout,,
85591932,False,,A72,Townhead Street,primary,30 mph,True,9.85,"LINESTRING (-4.0314825 55.7742389, -4.0316375 55.7742546)",,,
24298067,True,,A723,Low Patrick Street,primary,30 mph,False,174.912,"LINESTRING (-4.0314825 55.7742389, -4.03152 55.7741364, -4.0315951 55.7740157, -4.0317507 55.7738648, -4.0319642 55.7737073, -4.0322533 55.7735339, -4.0324679 55.7734494, -4.0326825 55.7733891, -4.032935 55.7733491, -4.0332189 55.7733348, -4.0334644 55.7733587)",,,
306104447,False,2,A72,Townhead Street,primary,30 mph,True,33.503,"LINESTRING (-4.0314825 55.7742389, -4.0311428 55.7741715, -4.030991 55.774122)",,,
26793994,True,,A724,Brandon Street,primary,30 mph,False,16.049,"LINESTRING (-4.0364639 55.7741026, -4.0365633 55.7741137, -4.0367161 55.7741292)",,,
26794222,True,,A723,Quarry Street,primary,30 mph,False,71.856,"LINESTRING (-4.0364639 55.7741026, -4.0366012 55.7740869, -4.0367021 55.7740572, -4.036816 55.7739708, -4.0369166 55.7738678, -4.0371564 55.7736244)",,,
22983702,True,,A723,Quarry Street,primary,30 mph,False,29.583999999999996,"LINESTRING (-4.0371564 55.7736244, -4.037075 55.773766, -4.0369952 55.7738743)",,,
"[331462904, 331462905, 26794223]",False,,A723,Quarry Street,primary,30 mph,False,57.575,"LINESTRING (-4.0371564 55.7736244, -4.0372395 55.7735072, -4.0372945 55.7733286, -4.0373 55.7733065, -4.0373386 55.7731525, -4.0373467 55.7731203)",,yes,
331462905,False,,A723,Quarry Street,primary,30 mph,True,26.6,"LINESTRING (-4.0374325 55.772886, -4.0373467 55.7731203)",,,
331462905,False,,A723,Quarry Street,primary,30 mph,False,46.134,"LINESTRING (-4.0374325 55.772886, -4.0375305 55.7726222, -4.037571 55.7724786)",,,
22983702,True,,A723,Quarry Street,primary,30 mph,False,33.370999999999995,"LINESTRING (-4.0369952 55.7738743, -4.0369148 55.7739513, -4.0368725 55.7739937, -4.0368161 55.7740558, -4.0367161 55.7741292)",,,
