osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,bridge
441509012,A58,Halifax Road,primary,30 mph,False,False,40.559,"LINESTRING (-1.939443 53.6758854, -1.9398656 53.6756201)",,
"[441509014, 111614254]",,Upper Brig Royd,residential,,False,False,23.453,"LINESTRING (-1.939443 53.6758854, -1.9396068 53.675928, -1.9397691 53.6759701)",,
207109636,A58,Halifax Road,primary,30 mph,False,True,70.902,"LINESTRING (-1.939443 53.6758854, -1.9392034 53.676101, -1.9389017 53.6764358)",,
111614303,B6113,Elland Road,secondary,30 mph,False,True,26.528,"LINESTRING (-1.9413247 53.6747369, -1.9409575 53.6746389)",2,
1072461709,A58,Rochdale Road,primary,30 mph,False,True,10.796,"LINESTRING (-1.9413247 53.6747369, -1.941443 53.6746697)",,
22793650,,Back Lane,unclassified,,False,True,130.369,"LINESTRING (-1.9413247 53.6747369, -1.9416633 53.6748612, -1.9418151 53.6748899, -1.9419485 53.6748837, -1.9420777 53.6748468, -1.9422829 53.6747606, -1.9425536 53.6746273, -1.9427403 53.6745535, -1.9430049 53.6744509)",,
328236259,A58,Halifax Road,primary,30 mph,False,True,73.18299999999999,"LINESTRING (-1.9413247 53.6747369, -1.9411945 53.6748234, -1.9410975 53.6748826, -1.9405482 53.6752074)",,
"[111606120, 70639340, 111606119]",,Bank Hey Bottom Lane,unclassified,,False,False,148.227,"LINESTRING (-1.9353177 53.6721594, -1.9353029 53.6720081, -1.9353359 53.6718358, -1.9353431 53.6717983, -1.9354284 53.6716514, -1.935482 53.671495, -1.935484 53.671422, -1.935436 53.671309, -1.935137 53.671062, -1.93508 53.671002, -1.93514 53.670916)",,yes
152836713,B6113,Elland Road,secondary,30 mph,False,False,131.546,"LINESTRING (-1.9353177 53.6721594, -1.9354552 53.6720167, -1.9356891 53.6719366, -1.9359788 53.6719682, -1.9363135 53.6721246, -1.9368312 53.6724283)",,
22123443,,Royd Lane,unclassified,,False,True,78.576,"LINESTRING (-1.9429188 53.6763379, -1.9431237 53.6763718, -1.9432505 53.6763599, -1.9434914 53.6763216, -1.943685 53.6762631, -1.9440577 53.6762057)",,
"[990993386, 909804949]",,Royd Lane,unclassified,,False,False,203.981,"LINESTRING (-1.9429188 53.6763379, -1.9426474 53.6762981, -1.9424202 53.6762322, -1.9423914 53.6762084, -1.9422942 53.6761282, -1.9422465 53.6760888, -1.9421679 53.676024, -1.9419601 53.6758847, -1.9417816 53.6758042, -1.941406 53.6756334, -1.9412931 53.675581, -1.9409788 53.6754352, -1.9405482 53.6752074)",,
22123443,,Royd Lane,unclassified,,False,False,78.57600000000001,"LINESTRING (-1.9440577 53.6762057, -1.943685 53.6762631, -1.9434914 53.6763216, -1.9432505 53.6763599, -1.9431237 53.6763718, -1.9429188 53.6763379)",,
22793698,,Coach Road,unclassified,,False,True,237.69900000000004,"LINESTRING (-1.9440577 53.6762057, -1.943794 53.67615, -1.9435139 53.6761124, -1.9432295 53.6760706, -1.9431292 53.6760413, -1.9430497 53.6759953, -1.9428574 53.6758991, -1.9426818 53.6758071, -1.9425831 53.6757533, -1.9425438 53.6757319, -1.9423221 53.6756148, -1.9422302 53.6755395, -1.9421674 53.6754224, -1.94218 53.6752886, -1.9422887 53.6751465, -1.9424371 53.6749708, -1.9426432 53.6747892)",,
22793649,,Fountain Street,unclassified,,False,True,41.967,"LINESTRING (-1.9433199 53.6742465, -1.9433865 53.6741288, -1.943446 53.6740037, -1.9434583 53.6738806)",,
22793650,,Back Lane,unclassified,,False,False,30.85,"LINESTRING (-1.9433199 53.6742465, -1.9432429 53.6743093, -1.9430049 53.6744509)",,
4540153,A58,Rochdale Road,primary,30 mph,False,False,158.177,"LINESTRING (-1.9434583 53.6738806, -1.9449225 53.6733368, -1.9451884 53.6732341, -1.9454743 53.6731087)",,
