osmid,name,highway,maxspeed,oneway,reversed,length,lanes,ref,geometry,bridge
152747411,North Church Street,residential,20 mph,False,False,76.171,,,"LINESTRING (-4.2129988 56.2432698, -4.2124551 56.2438846)",
162108103,Main Street,trunk,20 mph,False,False,106.476,2,A84,"LINESTRING (-4.2129988 56.2432698, -4.2145465 56.2436909)",
162108156,South Church Street,residential,20 mph,False,True,83.424,,,"LINESTRING (-4.2129988 56.2432698, -4.2135769 56.2425918)",
95207611,Main Street,trunk,20 mph,False,True,317.512,2,A84,"LINESTRING (-4.2129988 56.2432698, -4.2123704 56.2431126, -4.2122425 56.2430814, -4.2110471 56.2427917, -4.2104221 56.2426471, -4.2093537 56.2423931, -4.2082706 56.2421522)",
25512203,,primary,20 mph,False,False,41.14600000000001,,A81,"LINESTRING (-4.2183486 56.2402924, -4.2183804 56.2403966, -4.2183851 56.2404847, -4.2183857 56.2404956, -4.2183537 56.2406147, -4.2183306 56.2406577)",
95207667,Cross Street,residential,20 mph,False,False,5.706,,,"LINESTRING (-4.2155143 56.2449598, -4.215557 56.2449143)",
95207667,Cross Street,residential,20 mph,False,True,16.063,,,"LINESTRING (-4.2155143 56.2449598, -4.2153914 56.2450871)",
"[152747411, 152747399]","['Glenartney Road', 'North Church Street']",residential,20 mph,False,"[False, True]",275.092,,,"LINESTRING (-4.2155143 56.2449598, -4.2149264 56.2448507, -4.2138571 56.2446522, -4.2121122 56.244325, -4.2124551 56.2438846)",
162108103,Main Street,trunk,20 mph,False,True,88.923,2,A84,"LINESTRING (-4.2162175 56.2441387, -4.2149212 56.2437913)",
"[37100056, 25512203, 37100054, 37100055]",Bridge Street,primary,20 mph,False,True,367.07,,A81,"LINESTRING (-4.2162175 56.2441387, -4.2165024 56.2438807, -4.2168924 56.2436194, -4.2169821 56.2435386, -4.2170378 56.2434152, -4.2170692 56.2433051, -4.2171053 56.2432009, -4.2172359 56.2426883, -4.2173876 56.2423925, -4.2174146 56.2423481, -4.2174934 56.2422185, -4.2175439 56.2421397, -4.2176026 56.242039, -4.2178427 56.2415837, -4.2178847 56.2415041, -4.2181192 56.2410594)",yes
95207667,Cross Street,residential,20 mph,False,True,95.413,,,"LINESTRING (-4.2162175 56.2441387, -4.2156549 56.2447944, -4.215557 56.2449143)",
162108107,Main Street,trunk,20 mph,False,False,124.53,2,A84,"LINESTRING (-4.2162175 56.2441387, -4.2173041 56.2444193, -4.2176697 56.2445068, -4.2180485 56.2446066)",
162108156,South Church Street,residential,20 mph,False,False,83.424,,,"LINESTRING (-4.2135769 56.2425918, -4.2129988 56.2432698)",
95207595,Pearl Street,residential,20 mph,False,True,96.01899999999999,,,"LINESTRING (-4.2135769 56.2425918, -4.2130654 56.242484, -4.2129464 56.2424542, -4.2127614 56.2424079, -4.2124727 56.2423296, -4.2121561 56.2422438)",
"[152747412, 162108156]",South Church Street,residential,20 mph,False,True,75.977,,,"LINESTRING (-4.2135769 56.2425918, -4.2137067 56.2424422, -4.2137461 56.2422991, -4.2137131 56.242159, -4.2136785 56.2420389, -4.2136136 56.2419355)",
"[152747376, 231136204, 152747415]","['Ancaster Road', 'Station Road']",residential,20 mph,False,True,782.8100000000003,2,,"LINESTRING (-4.2077601 56.2436519, -4.207945 56.2436912, -4.2081342 56.2437532, -4.2085446 56.2438878, -4.2086819 56.2439408, -4.209501 56.2442569, -4.2095935 56.2442925, -4.2105007 56.2446426, -4.2107066 56.2447186, -4.2115246 56.2450056, -4.2115923 56.245029, -4.2120422 56.2451695, -4.212116 56.2451925, -4.2123267 56.2452262, -4.2130146 56.2453363, -4.2136296 56.2454348, -4.21381 56.2454636, -4.2141832 56.2455126, -4.2143269 56.2455314, -4.2146724 56.2455766, -4.2147054 56.2455835, -4.2147593 56.2455947, -4.2149077 56.2456096, -4.2152031 56.2456431, -4.2155756 56.2456575, -4.2157567 56.2456399, -4.2159043 56.245596, -4.2162306 56.2452559, -4.2163862 56.2452139, -4.216602 56.245226, -4.2170825 56.2453492, -4.2172655 56.2453996, -4.2173703 56.2454085, -4.2174729 56.2453964, -4.2175567 56.2453603, -4.2177068 56.2451821, -4.2177792 56.2450962, -4.2179023 56.2448997, -4.2180485 56.2446066)",
"[95207599, 95207676, 152747383]",Bracklinn Road,residential,20 mph,False,False,95.345,,,"LINESTRING (-4.2077601 56.2436519, -4.2079816 56.2431376, -4.208009 56.2430434, -4.2080104 56.243004, -4.2080159 56.2428861, -4.2080101 56.2428103)",yes
162108103,Main Street,trunk,20 mph,False,False,25.703,2,A84,"LINESTRING (-4.2145465 56.2436909, -4.2149212 56.2437913)",
175857932,Ancaster Square,residential,20 mph,True,False,94.202,,,"LINESTRING (-4.2145465 56.2436909, -4.2146924 56.2435328, -4.2148031 56.2434143, -4.2149821 56.2434659, -4.2151735 56.2435218, -4.2150793 56.2436213, -4.2149212 56.2437913)",
162108103,Main Street,trunk,20 mph,False,True,106.476,2,A84,"LINESTRING (-4.2145465 56.2436909, -4.2129988 56.2432698)",
152747411,North Church Street,residential,20 mph,False,True,76.171,,,"LINESTRING (-4.2124551 56.2438846, -4.2129988 56.2432698)",
152747389,Craigard Road,residential,20 mph,False,False,299.59000000000003,,,"LINESTRING (-4.2124551 56.2438846, -4.2117558 56.2437032, -4.211464 56.2436275, -4.2102996 56.2433277, -4.2102166 56.2433084, -4.2080101 56.2428103)",
"[152747411, 152747399]","['Glenartney Road', 'North Church Street']",residential,20 mph,False,"[False, True]",275.092,,,"LINESTRING (-4.2124551 56.2438846, -4.2121122 56.244325, -4.2138571 56.2446522, -4.2149264 56.2448507, -4.2155143 56.2449598)",
95207676,Bracklinn Road,residential,20 mph,False,False,89.343,,,"LINESTRING (-4.2080101 56.2428103, -4.2078199 56.2427147, -4.2077649 56.2425927, -4.2079489 56.2425175, -4.2080435 56.2424439, -4.2082706 56.2421522)",
"[152747383, 95207676, 95207599]",Bracklinn Road,residential,20 mph,False,True,95.345,,,"LINESTRING (-4.2080101 56.2428103, -4.2080159 56.2428861, -4.2080104 56.243004, -4.208009 56.2430434, -4.2079816 56.2431376, -4.2077601 56.2436519)",yes
152747389,Craigard Road,residential,20 mph,False,True,299.59000000000003,,,"LINESTRING (-4.2080101 56.2428103, -4.2102166 56.2433084, -4.2102996 56.2433277, -4.211464 56.2436275, -4.2117558 56.2437032, -4.2124551 56.2438846)",
162108103,Main Street,trunk,20 mph,False,False,88.923,2,A84,"LINESTRING (-4.2149212 56.2437913, -4.2162175 56.2441387)",
162108103,Main Street,trunk,20 mph,False,True,25.703,2,A84,"LINESTRING (-4.2149212 56.2437913, -4.2145465 56.2436909)",
175857932,Ancaster Square,residential,20 mph,True,False,153.789,,,"LINESTRING (-4.2149212 56.2437913, -4.2146845 56.2440941, -4.2145022 56.2443076, -4.2142041 56.2442221, -4.2140921 56.2441919, -4.2144186 56.2438312, -4.2145465 56.2436909)",
95207611,Main Street,trunk,20 mph,False,False,317.51200000000006,2,A84,"LINESTRING (-4.2082706 56.2421522, -4.2093537 56.2423931, -4.2104221 56.2426471, -4.2110471 56.2427917, -4.2122425 56.2430814, -4.2123704 56.2431126, -4.2129988 56.2432698)",
95207676,Bracklinn Road,residential,20 mph,False,True,89.343,,,"LINESTRING (-4.2082706 56.2421522, -4.2080435 56.2424439, -4.2079489 56.2425175, -4.2077649 56.2425927, -4.2078199 56.2427147, -4.2080101 56.2428103)",
95207667,Cross Street,residential,20 mph,False,False,16.063,,,"LINESTRING (-4.2153914 56.2450871, -4.2155143 56.2449598)",
95207623,Riverside,residential,20 mph,False,True,50.735,,,"LINESTRING (-4.2121561 56.2422438, -4.2124722 56.2418227)",
