osmid,oneway,lanes,ref,highway,maxspeed,junction,reversed,length,geometry,name
4407829,True,2,A426,trunk,30 mph,roundabout,False,32.493,"LINESTRING (-1.2644972 52.3751966, -1.2644779 52.3751007, -1.2644956 52.3750618, -1.264535 52.3749935, -1.2646403 52.3749413)",
8284462,True,,B5414,secondary,30 mph,,False,30.733,"LINESTRING (-1.2644972 52.3751966, -1.2644202 52.375112, -1.2643558 52.3750645, -1.2642995 52.3750334, -1.2642512 52.3750105, -1.2642005 52.3749958)",Evreux Way
86008869,True,2,A426,trunk,30 mph,roundabout,False,8.388,"LINESTRING (-1.2646403 52.3749413, -1.2647488 52.3749052)",
"[8030272, 453066981, 1107298247, 1107298248, 1107298249, 453066984, 1107300089, 453071610]",True,"['2', '3']",A426,trunk,30 mph,,False,316.09600000000006,"LINESTRING (-1.2647488 52.3749052, -1.2648469 52.3748496, -1.2649198 52.3748014, -1.2650012 52.3747148, -1.2650624 52.3745953, -1.2651015 52.3744566, -1.2651471 52.3743369, -1.2651651 52.3742887, -1.2651906 52.3742169, -1.2652274 52.374099, -1.265246 52.3740253, -1.2652971 52.3738253, -1.2653094 52.373523, -1.2652831 52.3730008, -1.2652527 52.3728419, -1.2652416 52.3726565, -1.2652798 52.3724179, -1.2653429 52.3722479, -1.2653519 52.3722201, -1.265387 52.3721492)",Corporation Street
86008808,True,2,A426,trunk,30 mph,roundabout,False,25.159,"LINESTRING (-1.2647488 52.3749052, -1.264854 52.3748992, -1.2649822 52.3749253, -1.2650283 52.3749379, -1.2650871 52.3749704)",
79129147,True,2,A426,trunk,30 mph,roundabout,False,20.708,"LINESTRING (-1.2650871 52.3749704, -1.265217 52.3751389)",
8003664,True,,,tertiary,30 mph,,False,29.333,"LINESTRING (-1.265217 52.3751389, -1.2653591 52.3751973, -1.2656197 52.3752037)",Oliver Street
275970807,True,2,A426,trunk,30 mph,roundabout,False,22.622999999999998,"LINESTRING (-1.265217 52.3751389, -1.2652052 52.3752059, -1.2651766 52.3752526, -1.2651144 52.37533)",
275970810,True,2,A426,trunk,30 mph,roundabout,False,9.832,"LINESTRING (-1.2651144 52.37533, -1.2650633 52.3753486, -1.2649879 52.375373)",
4407828,True,1,A426,trunk,30 mph,,False,37.241,"LINESTRING (-1.2649879 52.375373, -1.264843 52.3754674, -1.264802 52.3755714, -1.2647682 52.3756678)",Newbold Road
195156068,True,2,A426,trunk,30 mph,roundabout,False,27.901,"LINESTRING (-1.2649879 52.375373, -1.2648958 52.3753873, -1.2648192 52.3753871, -1.2647559 52.3753775, -1.2646031 52.3753265)",
195156071,True,2,A426,trunk,30 mph,roundabout,False,16.182000000000002,"LINESTRING (-1.2646031 52.3753265, -1.2645437 52.3752661, -1.2644972 52.3751966)",
4407827,True,2,A426,trunk,30 mph,,False,39.584,"LINESTRING (-1.2647682 52.3756678, -1.2647046 52.3755249, -1.2646572 52.3754243, -1.2646031 52.3753265)",Newbold Road
1101345503,False,,A426,trunk,30 mph,,True,65.55199999999999,"LINESTRING (-1.2647682 52.3756678, -1.2647866 52.3757658, -1.2648487 52.3760082, -1.2649108 52.3762508)",Newbold Road
8030269,True,,B5414,secondary,30 mph,,False,31.665999999999997,"LINESTRING (-1.2642005 52.3749958, -1.2642915 52.3750072, -1.2643719 52.3750089, -1.264449 52.3750001, -1.264526 52.3749813, -1.2646403 52.3749413)",Evreux Way
"[1101351137, 27370333]",False,,B5414,secondary,30 mph,,False,81.834,"LINESTRING (-1.2642005 52.3749958, -1.2641258 52.3749855, -1.2640338 52.3749729, -1.2639079 52.3749674, -1.2637322 52.3749449, -1.2633306 52.3748892, -1.2630195 52.3748519)",Evreux Way
27304236,False,,,residential,20 mph,,True,83.596,"LINESTRING (-1.2630195 52.3748519, -1.262922 52.374983, -1.2628878 52.3750268, -1.2628355 52.3750878, -1.262584 52.3754326, -1.2624986 52.3754677, -1.2624199 52.3754821)",Regent Place
27370272,False,,B5414,secondary,20 mph,,False,172.257,"LINESTRING (-1.2630195 52.3748519, -1.2629431 52.3747581, -1.26286 52.374574, -1.2625836 52.3739619, -1.2625464 52.3738992, -1.2624942 52.3738119, -1.2624424 52.373711, -1.2622832 52.3733715)",North Street
"[1101351137, 27370333]",False,,B5414,secondary,30 mph,,True,81.83399999999999,"LINESTRING (-1.2630195 52.3748519, -1.2633306 52.3748892, -1.2637322 52.3749449, -1.2639079 52.3749674, -1.2640338 52.3749729, -1.2641258 52.3749855, -1.2642005 52.3749958)",Evreux Way
27370272,False,,B5414,secondary,20 mph,,False,17.904,"LINESTRING (-1.2622832 52.3733715, -1.2622292 52.3732139)",North Street
27304957,True,,,residential,20 mph,,False,255.11499999999995,"LINESTRING (-1.2622832 52.3733715, -1.2621993 52.3733828, -1.2619485 52.3734279, -1.2616657 52.3734599, -1.2615239 52.3734758, -1.2614837 52.3734966, -1.2614644 52.373544, -1.2614405 52.3736738, -1.2613948 52.3739325, -1.2614081 52.3739919, -1.2614473 52.374174, -1.2614558 52.3744149, -1.2614605 52.374616, -1.2614613 52.3746513, -1.2614959 52.3749333, -1.261467 52.3752124, -1.2614641 52.3752408, -1.2614568 52.3752754)",Chestnut Field
27370272,False,,B5414,secondary,20 mph,,True,172.257,"LINESTRING (-1.2622832 52.3733715, -1.2624424 52.373711, -1.2624942 52.3738119, -1.2625464 52.3738992, -1.2625836 52.3739619, -1.26286 52.374574, -1.2629431 52.3747581, -1.2630195 52.3748519)",North Street
27370272,False,,B5414,secondary,20 mph,,True,17.904,"LINESTRING (-1.2622292 52.3732139, -1.2622832 52.3733715)",North Street
1216416103,True,,B5414,secondary,20 mph,,False,21.386999999999997,"LINESTRING (-1.2622292 52.3732139, -1.2621772 52.3731712, -1.2621664 52.3731507, -1.2621544 52.3731274, -1.2621463 52.3730963, -1.2621169 52.3730373)",Church Street
25645760,False,,,residential,20 mph,,True,76.71,"LINESTRING (-1.2557418 52.3717514, -1.2554278 52.3724141)",Bath Street
27352333,False,,B5414,secondary,30 mph,,False,44.638,"LINESTRING (-1.2557418 52.3717514, -1.2551115 52.3716371)",Clifton Road
27352333,False,,B5414,secondary,30 mph,,True,82.772,"LINESTRING (-1.2557418 52.3717514, -1.2559993 52.3718026, -1.2569044 52.3719756)",Clifton Road
27352333,False,,B5414,secondary,30 mph,,True,44.638,"LINESTRING (-1.2551115 52.3716371, -1.2557418 52.3717514)",Clifton Road
30046277,True,3,A428,trunk,30 mph,,False,62.75,"LINESTRING (-1.2670519 52.3704085, -1.2668869 52.3705397, -1.266489 52.3708561)",Bilton Road
68020629,True,1,A428,trunk,30 mph,,False,32.942,"LINESTRING (-1.266489 52.3708561, -1.2662968 52.3709296, -1.2662385 52.3709371, -1.2661836 52.3709457, -1.2661185 52.3709491, -1.2660428 52.3709571)",Bilton Road
74771883,True,2,A426,trunk,30 mph,,False,25.183,"LINESTRING (-1.266489 52.3708561, -1.2664033 52.3709827, -1.2663473 52.3710654)",Bilton Road
10857087,True,1,A428,primary,30 mph,,False,17.634,"LINESTRING (-1.2663473 52.3710654, -1.2662611 52.3710467, -1.2661801 52.3710205, -1.2661136 52.3709973)",Warwick Street
"[30046278, 453071631]",True,"['2', '3']",A426,trunk,30 mph,,False,109.016,"LINESTRING (-1.2663473 52.3710654, -1.2661845 52.3712725, -1.2660106 52.3714993, -1.2659499 52.3715787, -1.2658645 52.3716902, -1.2658005 52.3717857, -1.2656799 52.3719569)",Corporation Street
"[453072747, 48922534]",False,,A428,primary,30 mph,,False,159.49200000000002,"LINESTRING (-1.2663473 52.3710654, -1.2665528 52.3710951, -1.267002 52.3711956, -1.2674596 52.3712965, -1.268513 52.3716118)",Lawford Road
1107300091,True,2,A426,trunk,30 mph,,False,8.617,"LINESTRING (-1.2655877 52.3721114, -1.2655539 52.3721861)",Corporation Street
970121730,True,2,A426,trunk,30 mph,,False,6.564,"LINESTRING (-1.2661136 52.3709973, -1.2660428 52.3709571)",Corporation Street
74771884,True,3,A428,trunk,30 mph,,False,40.841,"LINESTRING (-1.2660428 52.3709571, -1.2657818 52.3708899, -1.2654733 52.370842)",Warwick Street
8030273,True,3,A428,trunk,30 mph,,False,67.729,"LINESTRING (-1.2644529 52.3705109, -1.2644382 52.3703585, -1.2644345 52.3702134, -1.2644644 52.3700316, -1.2645066 52.3699056)",Dunchurch Road
4407834,True,1,A426,trunk,30 mph,,False,69.668,"LINESTRING (-1.2645066 52.3699056, -1.2645429 52.3696573, -1.2645651 52.3695875, -1.2645934 52.3694983, -1.2646273 52.3694005, -1.2647009 52.3692943)",Dunchurch Road
30046276,True,2,A428,trunk,30 mph,,False,46.762,"LINESTRING (-1.2645066 52.3699056, -1.2646492 52.3697201, -1.264711 52.3696871, -1.2647291 52.3696774, -1.2648354 52.3696396, -1.2649592 52.3696359)",Rüsselsheim Way
74771892,True,3,A428,trunk,30 mph,,False,46.301,"LINESTRING (-1.2649592 52.3696359, -1.2656227 52.3697322)",Rüsselsheim Way
10858749,True,1,B4642,secondary,,,False,82.39099999999999,"LINESTRING (-1.2667802 52.3699436, -1.2671634 52.3699996, -1.2674587 52.3700464, -1.2676429 52.3700537, -1.2679662 52.3700137)",Rüsselsheim Way
74771895,True,2,A428,trunk,30 mph,,False,63.812,"LINESTRING (-1.2667802 52.3699436, -1.2669771 52.3700168, -1.2670388 52.3700561, -1.267115 52.3701277, -1.2671309 52.370161, -1.2671429 52.3702719, -1.2670519 52.3704085)",Rüsselsheim Way
28253474,False,2,A426,trunk,30 mph,,True,45.818000000000005,"LINESTRING (-1.2647424 52.3688845, -1.2647473 52.3691152, -1.2647178 52.3692259, -1.2647009 52.3692943)",Dunchurch Road
30045105,False,,,residential,,,False,92.462,"LINESTRING (-1.2647424 52.3688845, -1.2658933 52.368921, -1.2658823 52.3689561, -1.265854 52.3690466)",East Union Street
4407835,True,2,A426,trunk,30 mph,,False,44.875,"LINESTRING (-1.2647009 52.3692943, -1.2647264 52.3694615, -1.2647604 52.3695338, -1.2647857 52.3695589, -1.2649592 52.3696359)",Rüsselsheim Way
28253474,False,2,A426,trunk,30 mph,,False,45.818,"LINESTRING (-1.2647009 52.3692943, -1.2647178 52.3692259, -1.2647473 52.3691152, -1.2647424 52.3688845)",Dunchurch Road
11129364,False,2,A428,trunk,30 mph,,False,190.31799999999998,"LINESTRING (-1.2547566 52.3696769, -1.2554953 52.3697713, -1.2559218 52.3698087, -1.2560873 52.3698232, -1.2575138 52.3699836)",Hillmorton Road
1101351136,False,,,tertiary,30 mph,,False,19.621,"LINESTRING (-1.2656197 52.3752037, -1.2658938 52.3751477)",Oliver Street
31307763,True,,,tertiary,30 mph,,False,37.065,"LINESTRING (-1.2656197 52.3752037, -1.2653514 52.3752708, -1.2651144 52.37533)",Oliver Street
31313357,False,,,residential,,,False,103.251,"LINESTRING (-1.2670712 52.3749332, -1.267128 52.3750414, -1.2673462 52.3754564, -1.2675079 52.375585, -1.2675376 52.3755954, -1.2676581 52.3756374, -1.2678405 52.3756374)",Rounds Gardens
43140687,False,,,tertiary,30 mph,,False,132.41,"LINESTRING (-1.2670712 52.3749332, -1.2675446 52.3748342, -1.2678202 52.3747493, -1.267982 52.3746719, -1.2681632 52.3745545, -1.2681878 52.3745386, -1.2683332 52.3744285, -1.268407 52.3743765, -1.2685978 52.374242)",Oliver Street
43140687,False,,,tertiary,30 mph,,True,83.409,"LINESTRING (-1.2670712 52.3749332, -1.2670045 52.3749454, -1.2658938 52.3751477)",Oliver Street
965508059,False,2,,tertiary,20 mph,,True,32.8,"LINESTRING (-1.25501 52.3769806, -1.2551792 52.3767043)",Railway Terrace
27337690,False,,,residential,20 mph,,True,53.06,"LINESTRING (-1.25501 52.3769806, -1.2550609 52.3769888, -1.2557458 52.3771413)",Manor Road
194911124,False,2,A428,trunk,30 mph,,False,101.587,"LINESTRING (-1.2582477 52.3700683, -1.2597273 52.3702045)",Hillmorton Road
194911124,False,2,A428,trunk,30 mph,,True,50.708,"LINESTRING (-1.2582477 52.3700683, -1.2575138 52.3699836)",Hillmorton Road
27336692,False,,,residential,,,True,122.72200000000001,"LINESTRING (-1.2582477 52.3700683, -1.2583115 52.3694327, -1.2583583 52.3689667)",Horton Crescent
220425601,False,,B4642,secondary,30 mph,,False,32.095,"LINESTRING (-1.2679662 52.3700137, -1.2684105 52.3699151)",Bilton Road
27379806,True,2,B4642,secondary,,,False,76.17699999999999,"LINESTRING (-1.2679662 52.3700137, -1.2675555 52.3701651, -1.2674459 52.370218, -1.26741 52.3702354, -1.2670519 52.3704085)",Bilton Road
453072747,False,,A428,primary,30 mph,,False,2.494,"LINESTRING (-1.268513 52.3716118, -1.2685475 52.3716195)",Lawford Road
31306998,False,,,residential,,,False,50.723,"LINESTRING (-1.268513 52.3716118, -1.2684046 52.3718078, -1.2682616 52.3720413)",Plowman Street
"[453072747, 48922534]",False,,A428,primary,30 mph,,True,159.492,"LINESTRING (-1.268513 52.3716118, -1.2674596 52.3712965, -1.267002 52.3711956, -1.2665528 52.3710951, -1.2663473 52.3710654)",Lawford Road
27336686,False,,,residential,,,False,163.75400000000002,"LINESTRING (-1.2610394 52.3684075, -1.2606127 52.368546, -1.2604597 52.3685957, -1.2603289 52.3686168, -1.2599837 52.3686725, -1.2595789 52.3687025, -1.258724 52.368687)",Horton Crescent
839908947,False,,,unclassified,,,False,239.01199999999997,"LINESTRING (-1.2610394 52.3684075, -1.2610683 52.3684496, -1.2611554 52.3685635, -1.2613702 52.3688704, -1.2615039 52.3691313, -1.2616084 52.3694283, -1.2617547 52.3698774, -1.2617828 52.3699604, -1.2618005 52.37001, -1.2618175 52.3702057, -1.2618151 52.3702835, -1.2617819 52.3704825)",Barby Road
30046275,False,,A428,trunk,30 mph,,True,6.503,"LINESTRING (-1.2617819 52.3704825, -1.2616891 52.370468)",Lawrence Sheriff Street
"[1126480648, 128635938]",False,,A428,trunk,30 mph,,False,164.248,"LINESTRING (-1.2617819 52.3704825, -1.2619496 52.3705094, -1.2621848 52.3705564, -1.2624862 52.3706359, -1.2628731 52.3707311, -1.2637255 52.3708734, -1.2637941 52.3708847, -1.2640811 52.3709342)",Lawrence Sheriff Street
839908947,False,,,unclassified,,,True,239.01199999999997,"LINESTRING (-1.2617819 52.3704825, -1.2618151 52.3702835, -1.2618175 52.3702057, -1.2618005 52.37001, -1.2617828 52.3699604, -1.2617547 52.3698774, -1.2616084 52.3694283, -1.2615039 52.3691313, -1.2613702 52.3688704, -1.2611554 52.3685635, -1.2610683 52.3684496, -1.2610394 52.3684075)",Barby Road
25378316,True,3,A428,trunk,30 mph,,False,64.054,"LINESTRING (-1.2640811 52.3709342, -1.2641801 52.3709326, -1.2642532 52.3709203, -1.2643233 52.370897, -1.2643844 52.3708672, -1.2644601 52.3707989, -1.2644763 52.3707476, -1.2644853 52.3706849, -1.264477 52.3706244, -1.2644529 52.3705109)",Lawrence Sheriff Street
"[1126480648, 128635938]",False,,A428,trunk,30 mph,,True,164.24799999999996,"LINESTRING (-1.2640811 52.3709342, -1.2637941 52.3708847, -1.2637255 52.3708734, -1.2628731 52.3707311, -1.2624862 52.3706359, -1.2621848 52.3705564, -1.2619496 52.3705094, -1.2617819 52.3704825)",Lawrence Sheriff Street
"[25378346, 841353229]",True,1,A428,trunk,30 mph,,False,80.38599999999998,"LINESTRING (-1.2651217 52.3707612, -1.2648615 52.3707426, -1.2647924 52.3707414, -1.2647383 52.3707507, -1.2646964 52.3707636, -1.2646409 52.3707888, -1.2645639 52.370841, -1.264506 52.3708839, -1.2644552 52.3709167, -1.2644035 52.3709382, -1.264292 52.3709574, -1.264221 52.3709658, -1.2641586 52.3709564, -1.2640811 52.3709342)",Lawrence Sheriff Street
86008836,True,2,,trunk_link,30 mph,,False,54.703,"LINESTRING (-1.2651217 52.3707612, -1.2648472 52.3706853, -1.2646429 52.3706376, -1.264553 52.3705957, -1.2645091 52.3705694, -1.2644529 52.3705109)",Warwick Street
27352333,False,,B5414,secondary,30 mph,,False,67.771,"LINESTRING (-1.257859 52.3721539, -1.2576359 52.3721122, -1.2569044 52.3719756)",Clifton Road
27369377,False,,B5414,secondary,20 mph,,True,178.58999999999997,"LINESTRING (-1.257859 52.3721539, -1.257988 52.3721829, -1.2582571 52.372247, -1.258364 52.372275, -1.2587715 52.3723661, -1.2589265 52.3724077, -1.2591705 52.3724785, -1.2594058 52.3725526, -1.2594545 52.372576, -1.2596164 52.3726699, -1.2597254 52.3727179, -1.2598374 52.3727672, -1.2601539 52.3729085)",Church Street
1193426626,False,2,,tertiary,20 mph,,False,75.379,"LINESTRING (-1.257859 52.3721539, -1.2577122 52.3724833, -1.2575547 52.3728058)",Railway Terrace
30010416,False,2,,tertiary,20 mph,,True,36.24,"LINESTRING (-1.2557589 52.3758129, -1.2559422 52.3755068)",Railway Terrace
30010416,False,2,,tertiary,20 mph,,False,106.65799999999999,"LINESTRING (-1.2557589 52.3758129, -1.255387 52.3763664, -1.2553725 52.3763883, -1.2553304 52.3764586, -1.2551792 52.3767043)",Railway Terrace
25645770,False,,,residential,20 mph,,False,39.791,"LINESTRING (-1.2562611 52.3749986, -1.2557071 52.3748817)",Spring Street
30010416,False,2,,tertiary,20 mph,,False,60.514,"LINESTRING (-1.2562611 52.3749986, -1.2559422 52.3755068)",Railway Terrace
30010416,False,2,,tertiary,20 mph,,True,41.757,"LINESTRING (-1.2562611 52.3749986, -1.2564789 52.3746474)",Railway Terrace
27352152,False,,,residential,,,False,30.096,"LINESTRING (-1.2569018 52.3739673, -1.257317 52.3740622)",Charles Warren Close
30010416,False,2,,tertiary,20 mph,,False,20.33,"LINESTRING (-1.2569018 52.3739673, -1.2567941 52.3741379)",Railway Terrace
1193426626,False,2,,tertiary,20 mph,,True,67.301,"LINESTRING (-1.2569018 52.3739673, -1.2572482 52.3734002)",Railway Terrace
1193426626,False,2,,tertiary,20 mph,,False,67.301,"LINESTRING (-1.2572482 52.3734002, -1.2569018 52.3739673)",Railway Terrace
26657799,True,,,residential,,,False,149.71200000000002,"LINESTRING (-1.2572482 52.3734002, -1.2552206 52.3730201, -1.25514 52.373005)",Charlotte Street
1193426626,False,2,,tertiary,20 mph,,True,69.30199999999999,"LINESTRING (-1.2572482 52.3734002, -1.2573218 52.3732722, -1.2573582 52.3732017, -1.2575547 52.3728058)",Railway Terrace
27337690,False,,,residential,20 mph,,False,72.487,"LINESTRING (-1.2586313 52.3769792, -1.2583172 52.3769286, -1.258015 52.3768982, -1.2577791 52.3768858, -1.2575792 52.3768827)",Manor Road
25645760,False,,,residential,20 mph,,False,8.716,"LINESTRING (-1.2547789 52.3737409, -1.2548116 52.3736651)",Bath Street
25645827,True,,,residential,,,False,33.896,"LINESTRING (-1.2547789 52.3737409, -1.2552566 52.3738296)",Arnold Street
30010416,False,2,,tertiary,20 mph,,False,60.56,"LINESTRING (-1.2567941 52.3741379, -1.2564789 52.3746474)",Railway Terrace
30010416,False,2,,tertiary,20 mph,,True,20.33,"LINESTRING (-1.2567941 52.3741379, -1.2569018 52.3739673)",Railway Terrace
25645760,False,,,residential,20 mph,,False,76.71,"LINESTRING (-1.2554278 52.3724141, -1.2557418 52.3717514)",Bath Street
25645760,False,,,residential,20 mph,,True,68.549,"LINESTRING (-1.2554278 52.3724141, -1.25514 52.373005)",Bath Street
25645852,True,,,residential,20 mph,,False,150.816,"LINESTRING (-1.2554278 52.3724141, -1.2575547 52.3728058)",William Street
1193426626,False,2,,tertiary,20 mph,,False,69.302,"LINESTRING (-1.2575547 52.3728058, -1.2573582 52.3732017, -1.2573218 52.3732722, -1.2572482 52.3734002)",Railway Terrace
1193426626,False,2,,tertiary,20 mph,,True,75.379,"LINESTRING (-1.2575547 52.3728058, -1.2577122 52.3724833, -1.257859 52.3721539)",Railway Terrace
27337690,False,,,residential,20 mph,,False,53.06,"LINESTRING (-1.2557458 52.3771413, -1.2550609 52.3769888, -1.25501 52.3769806)",Manor Road
27337690,False,,,residential,20 mph,,True,58.431,"LINESTRING (-1.2557458 52.3771413, -1.2559592 52.3771519, -1.2561777 52.3771372, -1.2563669 52.3771192, -1.2565961 52.3770865)",Manor Road
122554764,False,,,residential,,,True,60.79900000000001,"LINESTRING (-1.2557458 52.3771413, -1.2559314 52.3767673, -1.2559903 52.3766155)",Pinders Lane
