osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,access
4685983,False,2,B4313,Hamilton Street,secondary,20 mph,False,117.933,"LINESTRING (-4.9750082 51.9941298, -4.974999 51.9941037, -4.9749794 51.9940728, -4.9749551 51.9940463, -4.9749097 51.9940073, -4.9748483 51.9939701, -4.9748009 51.9939397, -4.9747636 51.9939009, -4.974729 51.9938502, -4.9747105 51.9937731, -4.9747075 51.9936831, -4.97472 51.9936063, -4.9747623 51.9935178, -4.9748543 51.993382, -4.9749166 51.9932991, -4.9749831 51.9932234, -4.9750335 51.9931662)",
"[471849812, 4984927]",False,2,A487,"['Main Street', 'Hill Terrace']",trunk,20 mph,False,89.114,"LINESTRING (-4.9750082 51.9941298, -4.974871 51.9941403, -4.9746528 51.9941605, -4.9744266 51.994176, -4.9742752 51.9941879, -4.974001 51.9942114, -4.9739129 51.9942182, -4.9737912 51.9942348, -4.9737249 51.9942523)",
19791735,False,2,A487,Main Street,trunk,20 mph,True,21.788,"LINESTRING (-4.9750082 51.9941298, -4.9752083 51.9941091, -4.9753218 51.9940965)",
19791736,True,2,A487,West Street,trunk,20 mph,False,129.90599999999998,"LINESTRING (-4.9778765 51.9944681, -4.9777989 51.9944485, -4.9777024 51.9944354, -4.9776566 51.994435, -4.9775517 51.9944341, -4.9774946 51.9944284, -4.9774485 51.9944143, -4.9773678 51.9943787, -4.9772857 51.9943337, -4.9771513 51.9942547, -4.9769721 51.994149, -4.9768359 51.9940919, -4.976728 51.9940608, -4.9766127 51.9940128, -4.9764924 51.993961, -4.9764038 51.9938868, -4.9763751 51.993833)",
854083922,False,2,A487,West Street,trunk,20 mph,False,48.089,"LINESTRING (-4.9778765 51.9944681, -4.9780108 51.9945253, -4.978113 51.9945908, -4.9781866 51.9946713, -4.9782843 51.9948073)",
854083922,False,2,A487,West Street,trunk,20 mph,False,51.955,"LINESTRING (-4.9799883 51.9957793, -4.9806012 51.9960548)",
54204041,False,,,,residential,20 mph,False,44.319,"LINESTRING (-4.9799883 51.9957793, -4.9797009 51.9959755, -4.9795548 51.9960753)",
854083922,False,2,A487,West Street,trunk,20 mph,True,77.69800000000001,"LINESTRING (-4.9799883 51.9957793, -4.9794995 51.9955323, -4.9791005 51.9953442)",
854083922,False,2,A487,West Street,trunk,20 mph,True,51.955,"LINESTRING (-4.9806012 51.9960548, -4.9799883 51.9957793)",
19791738,False,,,Clive Road,residential,20 mph,True,58.92099999999999,"LINESTRING (-4.9806012 51.9960548, -4.9808699 51.9958415, -4.9809369 51.995792, -4.9811283 51.995636)",
33446751,False,1,A487,Vergam Terrace,trunk,20 mph,False,94.652,"LINESTRING (-4.9806012 51.9960548, -4.9817264 51.9965149, -4.9817511 51.9965272)",
33446751,False,1,A487,Vergam Terrace,trunk,20 mph,False,16.484,"LINESTRING (-4.9817511 51.9965272, -4.9819347 51.9966231)",
33446751,False,1,A487,Vergam Terrace,trunk,20 mph,True,94.652,"LINESTRING (-4.9817511 51.9965272, -4.9817264 51.9965149, -4.9806012 51.9960548)",
54204039,False,2,,Victoria Avenue,residential,20 mph,True,138.609,"LINESTRING (-4.9817511 51.9965272, -4.9814733 51.9967567, -4.9814513 51.9967744, -4.9813998 51.9967891, -4.9800684 51.997168)",yes
4685983,False,2,B4313,Hamilton Street,secondary,20 mph,True,117.93299999999996,"LINESTRING (-4.9750335 51.9931662, -4.9749831 51.9932234, -4.9749166 51.9932991, -4.9748543 51.993382, -4.9747623 51.9935178, -4.97472 51.9936063, -4.9747075 51.9936831, -4.9747105 51.9937731, -4.974729 51.9938502, -4.9747636 51.9939009, -4.9748009 51.9939397, -4.9748483 51.9939701, -4.9749097 51.9940073, -4.9749551 51.9940463, -4.9749794 51.9940728, -4.974999 51.9941037, -4.9750082 51.9941298)",
4685984,False,2,,Wallis Street,unclassified,20 mph,False,196.67899999999997,"LINESTRING (-4.9750335 51.9931662, -4.9750523 51.9931342, -4.9750692 51.9930958, -4.9750854 51.9930122, -4.9750851 51.9928676, -4.9750113 51.9924518, -4.9749682 51.9922946, -4.9748385 51.9919107, -4.9748307 51.9918649, -4.974837 51.991819, -4.9748596 51.991769, -4.9749064 51.9917081, -4.9749825 51.9916197, -4.975133 51.9914597)",yes
