osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,lanes
52443820,B6105,Norfolk Street,secondary,30 mph,False,False,17.885,"LINESTRING (-1.9478536 53.4456518, -1.9477833 53.4458071)",,
52443820,B6105,Norfolk Street,secondary,30 mph,False,True,62.337,"LINESTRING (-1.9478536 53.4456518, -1.9480954 53.44511)",,
10579938,,Fitzalan Street,residential,,False,True,145.841,"LINESTRING (-1.9478536 53.4456518, -1.9481875 53.4457595, -1.9485592 53.4458946, -1.949101 53.4460626, -1.9493627 53.4461563, -1.9495817 53.4462366, -1.9497715 53.446295)",,
14017249,,Smithy Fold,unclassified,,False,False,37.425,"LINESTRING (-1.949186 53.4427418, -1.9491263 53.4427293, -1.9490159 53.4427065, -1.9489707 53.4427004, -1.9489255 53.442698, -1.9486323 53.4426966)",,
222807461,A624,Victoria Street,primary,30 mph,False,False,65.557,"LINESTRING (-1.949186 53.4427418, -1.9489662 53.4431409, -1.9489523 53.4431661, -1.9488775 53.443302)",,
222807461,A624,Victoria Street,primary,30 mph,False,True,61.385000000000005,"LINESTRING (-1.949186 53.4427418, -1.9494268 53.4424331, -1.9494643 53.4423788, -1.9495368 53.4422932, -1.9495814 53.4422427)",,
224157079,,Victoria Court,residential,,False,True,40.143,"LINESTRING (-1.9521381 53.4390045, -1.951537 53.4390506)",,
5557786,A624,Charlestown Road,primary,30 mph,False,False,70.444,"LINESTRING (-1.9521381 53.4390045, -1.9522008 53.4393215, -1.9522526 53.4396343)",,
5741794,,James Street,residential,,False,True,18.761,"LINESTRING (-1.9522526 53.4396343, -1.9524529 53.439515)",,
5557786,A624,Charlestown Road,primary,30 mph,False,False,17.745,"LINESTRING (-1.9522526 53.4396343, -1.9522392 53.4397139, -1.9521955 53.4397891)",,
5557786,A624,Charlestown Road,primary,30 mph,False,True,70.444,"LINESTRING (-1.9522526 53.4396343, -1.9522008 53.4393215, -1.9521381 53.4390045)",,
