osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,junction,lanes
233385300,A208,Perry Hall Road,primary,30 mph,False,False,84.74000000000001,"LINESTRING (0.0981711 51.3826496, 0.098595 51.382516, 0.0989767 51.3824506, 0.0993184 51.3824023)",,
4317895,A208,Perry Hall Road,primary,30 mph,True,False,73.761,"LINESTRING (0.1029987 51.3823984, 0.1040613 51.3824127)",,
233385300,A208,Perry Hall Road,primary,30 mph,False,True,56.719,"LINESTRING (0.1029987 51.3823984, 0.1021846 51.3824434)",,
"[4317896, 528557071]",A208,High Street,primary,30 mph,True,False,71.159,"LINESTRING (0.1062169 51.3817905, 0.1057598 51.3816821, 0.105683 51.381656, 0.1055428 51.3816083, 0.1053196 51.3814935)",,
4317897,A208,High Street,primary,30 mph,False,False,74.931,"LINESTRING (0.1062169 51.3817905, 0.1067907 51.3819044, 0.1068846 51.3819361, 0.1069756 51.3819669, 0.1072107 51.3820463)",,
5051947,A208,High Street,primary,30 mph,True,False,15.739,"LINESTRING (0.1033365 51.3800845, 0.1032296 51.3800753, 0.1031155 51.3800961)",,
32730013,,High Street,tertiary,20 mph,True,False,23.9,"LINESTRING (0.1033365 51.3800845, 0.1032759 51.380011, 0.1032717 51.3800059, 0.1031789 51.3798934)",,
4956209,A208,Chislehurst Road,primary,30 mph,True,False,103.969,"LINESTRING (0.1031155 51.3800961, 0.1029342 51.380251, 0.1027936 51.3804153, 0.1026847 51.3806869, 0.1025194 51.3809439)",,
4956209,A208,Chislehurst Road,primary,30 mph,True,False,44.705999999999996,"LINESTRING (0.1025194 51.3809439, 0.1024735 51.3810004, 0.1022878 51.3812189, 0.1022614 51.3812642, 0.1022725 51.3813068)",,
9043255,,Elmcroft Road,residential,,True,False,81.297,"LINESTRING (0.1025194 51.3809439, 0.1020595 51.380682, 0.1016774 51.3804361)",,
"[112391955, 528722796]",A208,Goodmead Road,primary,30 mph,True,False,132.006,"LINESTRING (0.1022725 51.3813068, 0.1025577 51.3817039, 0.1029741 51.3822728, 0.1029987 51.3823984)",,
4342077,A224,Court Road,primary,40 mph,False,False,8.181,"LINESTRING (0.1078123 51.3823766, 0.1078414 51.3823053)",,
68153395,A224,Court Road,primary,40 mph,False,False,8.788,"LINESTRING (0.1078123 51.3823766, 0.1077805 51.3824531)",,
38072755,,Homefield Rise,residential,,False,True,48.809,"LINESTRING (0.0993241 51.3756723, 0.0997172 51.3755638, 0.0999096 51.3755092, 0.0999661 51.3754932)",,
"[26425830, 681567311]",,High Street,tertiary,20 mph,False,False,373.00899999999996,"LINESTRING (0.0993241 51.3756723, 0.0993531 51.3757461, 0.0993779 51.3757967, 0.099472 51.3759696, 0.0995631 51.3761483, 0.099658 51.3763505, 0.099712 51.3764504, 0.0997409 51.3764983, 0.0997724 51.3765455, 0.0998345 51.3766245, 0.0999766 51.3767974, 0.1000417 51.3768818, 0.1002506 51.3771628, 0.1004172 51.3773767, 0.1004767 51.3774446, 0.1005403 51.377507, 0.1009106 51.3778459, 0.1010023 51.3779354, 0.1017325 51.3786477)",,
9953380,,Aynscombe Angle,residential,,False,True,48.853,"LINESTRING (0.1030181 51.3797518, 0.1036286 51.3795331)",,
683167514,,High Street,tertiary,20 mph,False,False,19.299,"LINESTRING (0.1030181 51.3797518, 0.1031789 51.3798934)",,
683167514,,High Street,tertiary,20 mph,False,True,8.615,"LINESTRING (0.1030181 51.3797518, 0.1029358 51.3796938)",,
