osmid,oneway,name,highway,reversed,length,lanes,ref,maxspeed,geometry,bridge
27275923,True,Lower Castle Street,unclassified,False,43.155,,,,"LINESTRING (-3.0172079 51.8211922, -3.0176791 51.8209357)",
27275930,False,Monk Street,trunk,False,4.443,2,A40,20 mph,"LINESTRING (-3.0172079 51.8211922, -3.0172113 51.8212138, -3.0171947 51.8212289)",
69575625,False,Cross Street,trunk,True,146.621,2,A40,20 mph,"LINESTRING (-3.0172079 51.8211922, -3.0167813 51.8208441, -3.0167758 51.8208396, -3.016616 51.8206717, -3.0164931 51.8205142, -3.0162572 51.8201894, -3.0161874 51.820118, -3.0161162 51.8200673)",
4428180,False,Lower Monk Street,secondary,False,81.689,,B4233,20 mph,"LINESTRING (-3.0123412 51.8213645, -3.0122328 51.8213921, -3.0120381 51.8214172, -3.0117028 51.8214664, -3.0114681 51.8215134, -3.0113492 51.8215482, -3.0112287 51.8216029)",
4794852,False,Holywell Road,tertiary,False,141.034,,,,"LINESTRING (-3.0123412 51.8213645, -3.0123331 51.8213173, -3.0123449 51.8211815, -3.0123981 51.8208901, -3.0125141 51.8202512, -3.0125796 51.8201081)",
"[398334826, 398334827, 31145788, 31145786]",False,Lower Monk Street,secondary,True,104.65900000000002,,B4233,20 mph,"LINESTRING (-3.0123412 51.8213645, -3.0124482 51.8213876, -3.0125909 51.8214103, -3.0129072 51.8214975, -3.0129812 51.8215179, -3.0130845 51.8215547, -3.0132192 51.8216161, -3.0132798 51.8216557, -3.0134027 51.8217687, -3.0135357 51.8218919)",yes
22967948,False,Hereford Road,trunk,True,10.034,2,A40,20 mph,"LINESTRING (-3.015414 51.8225791, -3.0153724 51.8226656)",
4794851,False,Lower Monk Street,secondary,False,63.405,,B4233,20 mph,"LINESTRING (-3.015414 51.8225791, -3.0150662 51.8225061, -3.0145405 51.8223957)",
27275930,False,Monk Street,trunk,True,201.36200000000002,2,A40,20 mph,"LINESTRING (-3.015414 51.8225791, -3.0155647 51.8223474, -3.015775 51.8220675, -3.0158705 51.8219404, -3.0159699 51.8218222, -3.0160734 51.8217157, -3.016161 51.8216433, -3.0162669 51.8215801, -3.0163815 51.821528, -3.016775 51.8214, -3.0171947 51.8212289)",
23398929,False,King Street,unclassified,False,123.379,,,,"LINESTRING (-3.0181322 51.8244876, -3.0181521 51.8244559, -3.0181617 51.824387, -3.0181631 51.8243441, -3.0181571 51.8243184, -3.018129 51.8241989, -3.0180528 51.8238178, -3.0180153 51.8236227, -3.0179721 51.8233879)",
34039938,False,,trunk,True,26.659,2,A40,30 mph,"LINESTRING (-3.0181322 51.8244876, -3.018313 51.8245628, -3.0184446 51.8246293)",
123270315,False,Park Road,trunk,False,240.09100000000004,2,A40,20 mph,"LINESTRING (-3.0181322 51.8244876, -3.0178636 51.8244074, -3.0175539 51.8243461, -3.0173377 51.8243233, -3.0171833 51.8243129, -3.0166833 51.824278, -3.0157007 51.8242128, -3.0155005 51.8241849, -3.0154194 51.8241665, -3.015343 51.8241492, -3.0150311 51.8240557, -3.0147793 51.8239742)",
22967948,False,Hereford Road,trunk,False,151.118,2,A40,20 mph,"LINESTRING (-3.0147793 51.8239742, -3.014869 51.8237597, -3.0149434 51.8235979, -3.0153724 51.8226656)",
123270315,False,Park Road,trunk,True,240.09099999999998,2,A40,20 mph,"LINESTRING (-3.0147793 51.8239742, -3.0150311 51.8240557, -3.015343 51.8241492, -3.0154194 51.8241665, -3.0155005 51.8241849, -3.0157007 51.8242128, -3.0166833 51.824278, -3.0171833 51.8243129, -3.0173377 51.8243233, -3.0175539 51.8243461, -3.0178636 51.8244074, -3.0181322 51.8244876)",
148394973,False,Hereford Road,secondary,True,177.93,2,B4521,20 mph,"LINESTRING (-3.0147793 51.8239742, -3.0146829 51.8240443, -3.014647 51.8240705, -3.0142534 51.8244746, -3.01406 51.8246763, -3.0134218 51.8253349)",
53027189,False,Holywell Road,tertiary,False,57.357,,,,"LINESTRING (-3.0135033 51.8197261, -3.0136691 51.819666, -3.0138099 51.819595, -3.0139113 51.8195028, -3.0140477 51.8193515)",
53027189,False,Holywell Road,tertiary,True,78.469,,,,"LINESTRING (-3.0135033 51.8197261, -3.0130562 51.8198347, -3.0128765 51.8198964, -3.0127071 51.8199949, -3.0125796 51.8201081)",
113944523,False,Fosterville Crescent,residential,False,73.598,,,,"LINESTRING (-3.0135033 51.8197261, -3.0132841 51.8194236, -3.0131172 51.8191097)",
4794852,False,Holywell Road,tertiary,True,141.03400000000002,,,,"LINESTRING (-3.0125796 51.8201081, -3.0125141 51.8202512, -3.0123981 51.8208901, -3.0123449 51.8211815, -3.0123331 51.8213173, -3.0123412 51.8213645)",
45376232,False,Hollywell Crescent,residential,False,117.09700000000001,,,,"LINESTRING (-3.0125796 51.8201081, -3.0117054 51.8201507, -3.0110908 51.8201831, -3.0109722 51.8201831, -3.0108849 51.8201666)",
