osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,ref,bridge,junction
9730015,Railway View Road,tertiary,20 mph,False,False,66.779,"LINESTRING (-2.3940262 53.8734073, -2.3940787 53.8734881, -2.3940794 53.8735296, -2.3940532 53.8735775, -2.3939549 53.8737045, -2.3937559 53.8739616)",,,,
"[830319050, 830319052]",King Street,unclassified,20 mph,False,False,105.82,"LINESTRING (-2.3940262 53.8734073, -2.3938615 53.8733993, -2.3937899 53.8733863, -2.3934763 53.873341, -2.3924554 53.8731935)",,,,
"[4500080, 1217514501]",Station Road,tertiary,20 mph,False,True,226.94000000000003,"LINESTRING (-2.3940262 53.8734073, -2.394036 53.8732291, -2.3940917 53.8730851, -2.3942933 53.8726448, -2.3943187 53.8725894, -2.3943524 53.8725262, -2.3945506 53.8721544, -2.3946713 53.8719413, -2.3947057 53.8718191, -2.3946938 53.871789, -2.3946498 53.8717589, -2.394294 53.8716301, -2.3942207 53.8715626)",2,,,
9730016,King Street,unclassified,20 mph,False,False,26.023,"LINESTRING (-2.3924554 53.8731935, -2.392158 53.8730385)",,,,
32134131,Railway View Avenue,unclassified,20 mph,False,True,97.96199999999999,"LINESTRING (-2.3924554 53.8731935, -2.3924964 53.8734124, -2.3925413 53.8735705, -2.3925438 53.8736377, -2.3925487 53.8737717, -2.3925513 53.8738428, -2.3925766 53.8740704)",,,,
"[830319050, 830319052]",King Street,unclassified,20 mph,False,True,105.82000000000001,"LINESTRING (-2.3924554 53.8731935, -2.3934763 53.873341, -2.3937899 53.8733863, -2.3938615 53.8733993, -2.3940262 53.8734073)",,,,
6994513,Market Place,secondary,20 mph,True,False,52.997,"LINESTRING (-2.3913188 53.8724873, -2.3910173 53.8726728, -2.3908601 53.8727567, -2.3907463 53.8728235)",,B6243,,
9730016,King Street,unclassified,20 mph,False,True,82.62899999999999,"LINESTRING (-2.3913188 53.8724873, -2.3914666 53.8725567, -2.3916606 53.8727017, -2.3918724 53.8728601, -2.392158 53.8730385)",,,,
4500081,Castle Street,secondary,20 mph,True,False,140.421,"LINESTRING (-2.3922506 53.8713734, -2.3922699 53.8714428, -2.3922571 53.8714879, -2.3921671 53.8716379, -2.3919666 53.8718798, -2.3918126 53.8720532, -2.3915732 53.8722645, -2.3914682 53.8723571, -2.3913188 53.8724873)",,B6243,,
4500084,Parson Lane,secondary,20 mph,True,False,100.776,"LINESTRING (-2.3922506 53.8713734, -2.392578 53.8714707, -2.393248 53.8716597, -2.3936668 53.8717111)",,B6243,,
4500085,Castle Gate,secondary,20 mph,True,False,45.498000000000005,"LINESTRING (-2.391814 53.8710632, -2.3918461 53.8711168, -2.3918901 53.8711645, -2.3920494 53.8712564, -2.3922506 53.8713734)",,B6243,,
32204232,Strang Stee,unclassified,20 mph,True,False,39.839,"LINESTRING (-2.391814 53.8710632, -2.3914855 53.8710633, -2.3912082 53.8710443)",,,,
