osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,junction,bridge
63566146,A663,Crompton Way,primary,30 mph,False,False,329.927,"LINESTRING (-2.0950931 53.5783988, -2.0949747 53.5785215, -2.0949674 53.5785272, -2.0946723 53.5787567, -2.0938709 53.5792753, -2.093599 53.5794655, -2.092972 53.579868, -2.0928619 53.5799422, -2.0918622 53.5805611, -2.0917784 53.580613)",,
63566146,A663,Crompton Way,primary,30 mph,False,True,299.668,"LINESTRING (-2.0950931 53.5783988, -2.0951963 53.5782861, -2.0957483 53.5777049, -2.0958818 53.5775504, -2.095997 53.5773923, -2.0961931 53.5770792, -2.0963274 53.5768123, -2.0964081 53.5766169, -2.0964547 53.5764735, -2.0965708 53.5758838)",,
123460965,,Rochdale Road,tertiary,,False,True,53.349000000000004,"LINESTRING (-2.0950931 53.5783988, -2.0948789 53.5783238, -2.0948399 53.5783102, -2.0943842 53.5781688)",,
1115334150,B6194,Rochdale Road,secondary,30 mph,False,False,29.015,"LINESTRING (-2.0950931 53.5783988, -2.0953203 53.5784768, -2.0953539 53.5784883, -2.0954752 53.5785277)",,
24497694,A663,Milnrow Road,primary,30 mph,False,True,89.489,"LINESTRING (-2.0910073 53.5825064, -2.0910205 53.5823961, -2.0910329 53.5819756, -2.0910409 53.581702)",,
1115334150,B6194,Rochdale Road,secondary,30 mph,False,True,32.465,"LINESTRING (-2.0959027 53.578672, -2.0954752 53.5785277)",,
49286194,,Moorfield Mews,residential,,False,False,46.983000000000004,"LINESTRING (-2.0959027 53.578672, -2.0959502 53.5786198, -2.0960039 53.5785613, -2.0962063 53.5783351, -2.0962383 53.5782994)",,
1115334150,B6194,Rochdale Road,secondary,30 mph,False,False,39.851,"LINESTRING (-2.0959027 53.578672, -2.0960665 53.5787262, -2.0964426 53.5788319)",,
41995540,,Fraser Street,residential,20 mph,False,False,35.472,"LINESTRING (-2.1000863 53.5794166, -2.1000868 53.5795117, -2.1000869 53.5795413, -2.1001248 53.5797343)",,
63566150,,Chamber Road,residential,,False,False,181.86499999999998,"LINESTRING (-2.1000863 53.5794166, -2.1000881 53.5793523, -2.1000874 53.5793197, -2.1000841 53.5792041, -2.1000815 53.5791075, -2.1000767 53.5790641, -2.1000648 53.5790233, -2.100056 53.5789999, -2.0999165 53.5787522, -2.0999052 53.5787277, -2.0998519 53.5786119, -2.0998457 53.578596, -2.0997873 53.5784463, -2.0997053 53.5782243, -2.0996644 53.5781042, -2.0996541 53.5780763, -2.0996052 53.5779401, -2.099595 53.5779153, -2.0995584 53.57782)",,
1115334150,B6194,Rochdale Road,secondary,30 mph,False,True,118.21300000000001,"LINESTRING (-2.1000863 53.5794166, -2.0998436 53.5793836, -2.0997805 53.5793752, -2.0994279 53.5793341, -2.0993736 53.5793278, -2.098916 53.5792726, -2.0988248 53.5792616, -2.0983334 53.5791998)",,
42429470,,Salts Street,residential,,False,False,84.845,"LINESTRING (-2.0959365 53.581387, -2.097217 53.5814526)",,
42429470,,Salts Street,residential,,False,True,190.20800000000003,"LINESTRING (-2.0959365 53.581387, -2.0955028 53.5813595, -2.0932585 53.5812375, -2.0930692 53.5812205)",,
42429475,,Alston Avenue,residential,,False,False,161.251,"LINESTRING (-2.0959365 53.581387, -2.0958236 53.5820129, -2.0958438 53.582054, -2.095893 53.5820844, -2.0959576 53.5821079, -2.0971142 53.582183)",,
42429470,,Salts Street,residential,,False,False,9.829,"LINESTRING (-2.0989932 53.5815485, -2.0991415 53.5815564)",,
42429470,,Salts Street,residential,,False,True,41.57,"LINESTRING (-2.0989932 53.5815485, -2.098366 53.5815151)",,
42429481,,Blair Close,residential,,False,False,45.094,"LINESTRING (-2.0989932 53.5815485, -2.0990444 53.5811441)",,
42429470,,Salts Street,residential,,False,False,30.256,"LINESTRING (-2.0994725 53.5815741, -2.099929 53.5815984)",,
42429470,,Salts Street,residential,,False,True,21.939,"LINESTRING (-2.0994725 53.5815741, -2.0991415 53.5815564)",,
42429480,,Avis Street,residential,,False,True,75.36,"LINESTRING (-2.0994725 53.5815741, -2.0995278 53.5810682, -2.0995465 53.5808978)",,
41995540,,Fraser Street,residential,20 mph,False,True,77.046,"LINESTRING (-2.1006116 53.5816348, -2.100451 53.5809485)",,
42429470,,Salts Street,residential,,False,True,45.242000000000004,"LINESTRING (-2.1006116 53.5816348, -2.100204 53.5816131, -2.099929 53.5815984)",,
42429472,,Alison Street,residential,,False,False,43.588,"LINESTRING (-2.0988489 53.5824568, -2.0988097 53.5824118, -2.0987457 53.5823982, -2.0986204 53.5823848, -2.0983543 53.5823612, -2.0982449 53.5823515)",,
42429471,,Christine Street,residential,,False,True,93.347,"LINESTRING (-2.0982449 53.5823515, -2.098366 53.5815151)",,
42429472,,Alison Street,residential,,False,False,76.237,"LINESTRING (-2.0982449 53.5823515, -2.0974691 53.5823017, -2.0970967 53.5822778)",,
42429472,,Alison Street,residential,,False,True,43.588,"LINESTRING (-2.0982449 53.5823515, -2.0983543 53.5823612, -2.0986204 53.5823848, -2.0987457 53.5823982, -2.0988097 53.5824118, -2.0988489 53.5824568)",,
42429473,,Glebe Street,residential,,False,False,10.604,"LINESTRING (-2.0970967 53.5822778, -2.0971142 53.582183)",,
42429472,,Alison Street,residential,,False,True,76.237,"LINESTRING (-2.0970967 53.5822778, -2.0974691 53.5823017, -2.0982449 53.5823515)",,
42429470,,Salts Street,residential,,False,False,76.168,"LINESTRING (-2.097217 53.5814526, -2.098366 53.5815151)",,
42429470,,Salts Street,residential,,False,True,84.845,"LINESTRING (-2.097217 53.5814526, -2.0959365 53.581387)",,
42429473,,Glebe Street,residential,,False,True,81.5,"LINESTRING (-2.097217 53.5814526, -2.0971142 53.582183)",,
42429474,,Glebe Street,residential,,False,False,74.046,"LINESTRING (-2.097217 53.5814526, -2.097261 53.5807872)",,
42429474,,Glebe Street,residential,,False,False,48.818,"LINESTRING (-2.097681 53.5799334, -2.0978209 53.5795023)",,
42429474,,Glebe Street,residential,,False,True,99.25699999999999,"LINESTRING (-2.097681 53.5799334, -2.0976035 53.5800978, -2.0975232 53.5802383, -2.0973506 53.5805219, -2.0973059 53.5805976, -2.0972753 53.5806869, -2.097261 53.5807872)",,
42429479,,Bowler Street,residential,,False,True,121.922,"LINESTRING (-2.097681 53.5799334, -2.0977403 53.5799413, -2.09776 53.5799424, -2.0978809 53.5799494, -2.0980837 53.5799643, -2.0985586 53.5799991, -2.0989424 53.5800228, -2.0989946 53.5800258, -2.0990065 53.5800265, -2.0993879 53.5800485, -2.0994385 53.5800514, -2.0994469 53.5800518, -2.0994691 53.5800498, -2.0995154 53.5800457)",,
42429474,,Glebe Street,residential,,False,True,40.133,"LINESTRING (-2.0979522 53.5791499, -2.0979371 53.5791934, -2.0978209 53.5795023)",,
1115334150,B6194,Rochdale Road,secondary,30 mph,False,False,25.770000000000003,"LINESTRING (-2.0979522 53.5791499, -2.0982758 53.5791925, -2.0983334 53.5791998)",,
1115334150,B6194,Rochdale Road,secondary,30 mph,False,True,52.521,"LINESTRING (-2.0979522 53.5791499, -2.0978449 53.5791336, -2.0977566 53.5791213, -2.0975315 53.5790887, -2.097368 53.5790585, -2.0972773 53.5790389, -2.0971884 53.5790196)",,
42429473,,Glebe Street,residential,,False,False,81.5,"LINESTRING (-2.0971142 53.582183, -2.097217 53.5814526)",,
42429473,,Glebe Street,residential,,False,True,10.604,"LINESTRING (-2.0971142 53.582183, -2.0970967 53.5822778)",,
42429475,,Alston Avenue,residential,,False,True,161.251,"LINESTRING (-2.0971142 53.582183, -2.0959576 53.5821079, -2.095893 53.5820844, -2.0958438 53.582054, -2.0958236 53.5820129, -2.0959365 53.581387)",,
42429474,,Glebe Street,residential,,False,True,74.046,"LINESTRING (-2.097261 53.5807872, -2.097217 53.5814526)",,
42429474,,Glebe Street,residential,,False,False,99.257,"LINESTRING (-2.097261 53.5807872, -2.0972753 53.5806869, -2.0973059 53.5805976, -2.0973506 53.5805219, -2.0975232 53.5802383, -2.0976035 53.5800978, -2.097681 53.5799334)",,
42429476,,Alfred Street,residential,,False,False,37.531,"LINESTRING (-2.097261 53.5807872, -2.0973712 53.5807928, -2.0978275 53.5808157)",,
42429483,,Sweetbriar Close,residential,,False,False,46.738,"LINESTRING (-2.0978275 53.5808157, -2.0977832 53.5812352)",,
42429476,,Alfred Street,residential,,False,False,40.519000000000005,"LINESTRING (-2.0978275 53.5808157, -2.0981028 53.5808282, -2.0984392 53.5808456)",,
42429476,,Alfred Street,residential,,False,True,37.531,"LINESTRING (-2.0978275 53.5808157, -2.0973712 53.5807928, -2.097261 53.5807872)",,
42429476,,Alfred Street,residential,,False,False,73.329,"LINESTRING (-2.0984392 53.5808456, -2.0995465 53.5808978)",,
42429476,,Alfred Street,residential,,False,True,40.519000000000005,"LINESTRING (-2.0984392 53.5808456, -2.0981028 53.5808282, -2.0978275 53.5808157)",,
42429482,,Christine Street,residential,,False,True,74.602,"LINESTRING (-2.0984392 53.5808456, -2.0984221 53.5810023, -2.098366 53.5815151)",,
42429476,,Alfred Street,residential,,False,False,13.616,"LINESTRING (-2.0995465 53.5808978, -2.0997521 53.5809076)",,
42429476,,Alfred Street,residential,,False,True,73.329,"LINESTRING (-2.0995465 53.5808978, -2.0984392 53.5808456)",,
42429480,,Avis Street,residential,,False,False,75.36,"LINESTRING (-2.0995465 53.5808978, -2.0995278 53.5810682, -2.0994725 53.5815741)",,
41995540,,Fraser Street,residential,20 mph,False,False,77.046,"LINESTRING (-2.100451 53.5809485, -2.1006116 53.5816348)",,
41995540,,Fraser Street,residential,20 mph,False,True,136.726,"LINESTRING (-2.100451 53.5809485, -2.1002812 53.5803529, -2.1001813 53.5799496, -2.1001248 53.5797343)",,
42429476,,Alfred Street,residential,,False,True,46.362,"LINESTRING (-2.100451 53.5809485, -2.1001467 53.5809314, -2.1000616 53.5809267, -2.0997521 53.5809076)",,
42429474,,Glebe Street,residential,,False,True,48.818,"LINESTRING (-2.0978209 53.5795023, -2.097681 53.5799334)",,
42429474,,Glebe Street,residential,,False,False,40.133,"LINESTRING (-2.0978209 53.5795023, -2.0979371 53.5791934, -2.0979522 53.5791499)",,
42429477,,Blakelock Street,residential,,False,False,32.798,"LINESTRING (-2.0978209 53.5795023, -2.0979017 53.5795108, -2.0982081 53.579543, -2.0983104 53.5795527)",,
41995540,,Fraser Street,residential,20 mph,False,False,136.726,"LINESTRING (-2.1001248 53.5797343, -2.1001813 53.5799496, -2.1002812 53.5803529, -2.100451 53.5809485)",,
41995540,,Fraser Street,residential,20 mph,False,True,35.472,"LINESTRING (-2.1001248 53.5797343, -2.1000869 53.5795413, -2.1000868 53.5795117, -2.1000863 53.5794166)",,
42429477,,Blakelock Street,residential,,False,True,44.464,"LINESTRING (-2.1001248 53.5797343, -2.1000698 53.5797383, -2.1000522 53.5797364, -2.0997668 53.5797057, -2.0997591 53.5797049, -2.0994614 53.5796735)",,
42429477,,Blakelock Street,residential,,False,False,44.464,"LINESTRING (-2.0994614 53.5796735, -2.0997591 53.5797049, -2.0997668 53.5797057, -2.1000522 53.5797364, -2.1000698 53.5797383, -2.1001248 53.5797343)",,
