osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,width
28732017,2,A255,High Street,primary,30 mph,False,True,44.811,"LINESTRING (1.435388 51.3598827, 1.4347696 51.359998)",
28846334,,,Carlton Avenue,residential,30 mph,False,False,84.604,"LINESTRING (1.435388 51.3598827, 1.4355679 51.3602696, 1.4357277 51.3606134)",
28861428,2,A255,High Street,primary,30 mph,False,False,114.83699999999999,"LINESTRING (1.435388 51.3598827, 1.4358234 51.3598067, 1.436047 51.3597577, 1.4369764 51.3595959)",
28861428,2,A255,High Street,primary,30 mph,False,True,20.254,"LINESTRING (1.4394941 51.3589781, 1.4392231 51.3590455)",
166126544,2,A255,Queens Road,primary,30 mph,False,True,79.712,"LINESTRING (1.4394941 51.3589781, 1.4390498 51.3583171)",
4591238,2,B2052,High Street,secondary,20 mph,False,False,34.288,"LINESTRING (1.4394941 51.3589781, 1.4398452 51.3588953, 1.4399561 51.3588692)",
39115898,,,Belvedere Road,residential,20 mph,False,True,69.419,"LINESTRING (1.4402029 51.3588124, 1.4399984 51.3582013)",
166594142,,B2052,High Street,secondary,20 mph,False,True,18.263,"LINESTRING (1.4402029 51.3588124, 1.4399561 51.3588692)",
166594142,,B2052,High Street,secondary,20 mph,False,False,118.97800000000001,"LINESTRING (1.4402029 51.3588124, 1.4408806 51.3586829, 1.4410712 51.3586358, 1.4413196 51.3585745, 1.4414861 51.358517, 1.4418065 51.3584415)",
27559048,,,Charlotte Street,residential,20 mph,True,False,54.177,"LINESTRING (1.4418065 51.3584415, 1.4417571 51.3582055, 1.4416831 51.3579606)",
"[149105604, 166594142]",,B2052,"['Albion Street', 'High Street']",secondary,20 mph,False,"[False, True]",52.061,"LINESTRING (1.4418065 51.3584415, 1.4419211 51.3584381, 1.4420169 51.3584595, 1.4420711 51.3584984, 1.4423378 51.3587253)",
166594142,,B2052,High Street,secondary,20 mph,False,True,118.97800000000001,"LINESTRING (1.4418065 51.3584415, 1.4414861 51.358517, 1.4413196 51.3585745, 1.4410712 51.3586358, 1.4408806 51.3586829, 1.4402029 51.3588124)",
27554788,,,York Street,residential,20 mph,True,False,46.212,"LINESTRING (1.4416831 51.3579606, 1.4410686 51.357801)",
27559050,,,John Street,residential,20 mph,False,False,32.232,"LINESTRING (1.4416831 51.3579606, 1.4421431 51.3579217)",
80715758,,,Buckingham Road,residential,20 mph,True,False,99.036,"LINESTRING (1.4416831 51.3579606, 1.4415682 51.3574964, 1.4415018 51.3573058, 1.4414584 51.3572639, 1.4414142 51.3570901)",
27554788,,,York Street,residential,20 mph,True,False,33.375,"LINESTRING (1.4410686 51.357801, 1.4410197 51.3577839, 1.4407993 51.3577162, 1.4406426 51.3576622)",
27554776,,,Chandos Square,residential,20 mph,True,False,25.289,"LINESTRING (1.4410542 51.3571245, 1.4411445 51.3571159, 1.4414142 51.3570901)",
27559047,,,Chandos Road,residential,20 mph,True,False,80.01700000000001,"LINESTRING (1.4410542 51.3571245, 1.4411285 51.3574704, 1.4410083 51.357527, 1.4410357 51.3576657, 1.4410686 51.357801)",
27554776,,,Chandos Square,residential,20 mph,True,False,16.025,"LINESTRING (1.4410269 51.3569814, 1.4410542 51.3571245)",
4711294,,,Victoria Parade,residential,20 mph,False,False,44.437,"LINESTRING (1.4418626 51.3569076, 1.4418141 51.356724, 1.441747 51.3565146)",
4711294,,,Victoria Parade,residential,20 mph,False,True,14.212,"LINESTRING (1.4418626 51.3569076, 1.4418755 51.3569564, 1.441896 51.3570337)",
27554776,,,Chandos Square,residential,20 mph,True,False,58.607,"LINESTRING (1.4418626 51.3569076, 1.4417469 51.3569178, 1.44166 51.3569255, 1.4411381 51.3569716, 1.4410269 51.3569814)",
4711295,2,,Granville Road,residential,30 mph,False,True,17.745,"LINESTRING (1.4410494 51.3556176, 1.4413002 51.355587)",
28076867,,,Granville Road,residential,30 mph,False,False,110.677,"LINESTRING (1.4410494 51.3556176, 1.4394749 51.3557723)",
4711296,2,,West Cliff Avenue,residential,30 mph,False,False,90.55499999999999,"LINESTRING (1.4410494 51.3556176, 1.4409865 51.3551287, 1.4409323 51.3548864, 1.4409294 51.3548458, 1.4409385 51.3548076)",
"[8423587, 26624301, 997210259, 997210260, 1227394901, 1227394902]",,,Harbour Street,residential,20 mph,False,True,136.902,"LINESTRING (1.4454794 51.3592969, 1.4454108 51.3592802, 1.4452822 51.3592659, 1.4450301 51.3592437, 1.4449206 51.3592341, 1.4446887 51.3591618, 1.4445719 51.3591731, 1.4445209 51.3591998, 1.4444698 51.3592265, 1.4443665 51.3592862, 1.4443628 51.3592884, 1.4442866 51.3593353, 1.444012 51.3595041, 1.4438151 51.3596038)",
4591265,,,Harbour Street,residential,20 mph,False,True,38.871,"LINESTRING (1.4438151 51.3596038, 1.4433642 51.359811)",
28854840,,,Fort Road,residential,20 mph,False,False,9.992,"LINESTRING (1.4438151 51.3596038, 1.4438958 51.3596782)",
"[8423587, 26624301, 997210259, 997210260, 1227394901, 1227394902]",,,Harbour Street,residential,20 mph,False,False,136.902,"LINESTRING (1.4438151 51.3596038, 1.444012 51.3595041, 1.4442866 51.3593353, 1.4443628 51.3592884, 1.4443665 51.3592862, 1.4444698 51.3592265, 1.4445209 51.3591998, 1.4445719 51.3591731, 1.4446887 51.3591618, 1.4449206 51.3592341, 1.4450301 51.3592437, 1.4452822 51.3592659, 1.4454108 51.3592802, 1.4454794 51.3592969)",
28854840,,,Fort Road,residential,20 mph,False,True,9.992,"LINESTRING (1.4438958 51.3596782, 1.4438151 51.3596038)",
4591266,,,Union Square,residential,20 mph,False,False,36.077,"LINESTRING (1.4438958 51.3596782, 1.4439113 51.3597332, 1.4438349 51.3597896, 1.4439901 51.3599585)",
"[28854840, 87434017]",,,Fort Road,"['residential', 'unclassified']",20 mph,False,False,131.055,"LINESTRING (1.4438958 51.3596782, 1.4440296 51.3596254, 1.444138 51.3595865, 1.4443943 51.3594864, 1.444587 51.3594053, 1.4447596 51.3594192, 1.444847 51.3594563, 1.4449045 51.3594846, 1.4449942 51.3596466, 1.4451537 51.3597462, 1.4452214 51.3598746)",
4591266,,,Union Square,residential,20 mph,False,True,36.077,"LINESTRING (1.4439901 51.3599585, 1.4438349 51.3597896, 1.4439113 51.3597332, 1.4438958 51.3596782)",
30747171,2,A255,Ramsgate Road,primary,30 mph,False,False,75.254,"LINESTRING (1.4356506 51.3549179, 1.4365816 51.3552643)",
28731994,,,Yarrow Close,residential,30 mph,False,False,34.141,"LINESTRING (1.4356506 51.3549179, 1.4354153 51.3551134, 1.4353734 51.3551275, 1.4353214 51.3551317)",
30747171,2,A255,Ramsgate Road,primary,30 mph,False,False,32.032,"LINESTRING (1.4382427 51.3559235, 1.4384879 51.3561675)",
28076867,,,Granville Road,residential,30 mph,False,True,87.493,"LINESTRING (1.4382427 51.3559235, 1.4383145 51.3559001, 1.4384097 51.3558825, 1.4386564 51.3558565, 1.4394749 51.3557723)",
30747171,2,A255,Ramsgate Road,primary,30 mph,False,True,26.346,"LINESTRING (1.4382427 51.3559235, 1.4381187 51.3558456, 1.4379664 51.3557613)",
4711295,2,,Granville Road,residential,30 mph,False,False,17.745,"LINESTRING (1.4413002 51.355587, 1.4410494 51.3556176)",
