osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,bridge,access,tunnel
52442203,B5470,Market Street,secondary,30 mph,False,True,18.128,"LINESTRING (-1.9081792 53.3248504, -1.9079076 53.3248666)",,,,
"[53703440, 3648597]",B5470,Market Street,secondary,30 mph,False,False,263.927,"LINESTRING (-1.9081792 53.3248504, -1.9087301 53.3248345, -1.9089536 53.3248175, -1.909048 53.3248104, -1.9091518 53.3247976, -1.9095574 53.3247478, -1.9099379 53.3246799, -1.9102502 53.3246241, -1.9107526 53.3245281, -1.9111882 53.3244429, -1.9113441 53.3244415, -1.9114492 53.3243822, -1.9119651 53.324234)",,,,
3648634,,Quentin Road,residential,,False,False,56.152,"LINESTRING (-1.9081792 53.3248504, -1.908161 53.3247649, -1.9080873 53.324553, -1.9079838 53.3243603)",,,,
3648620,,Thornbrook Road,residential,,False,True,223.088,"LINESTRING (-1.9119651 53.324234, -1.9117886 53.3239535, -1.9117134 53.3237815, -1.9116615 53.3236125, -1.9116469 53.3233336, -1.9116353 53.3231131, -1.9116041 53.3227402, -1.9115983 53.3226703, -1.9115365 53.3222579)",,,,
53703440,B5470,Market Street,secondary,30 mph,False,False,142.64299999999997,"LINESTRING (-1.9119651 53.324234, -1.9126856 53.3240583, -1.9128908 53.3239952, -1.9133189 53.3238745, -1.913477 53.3238247, -1.9139001 53.3236812)",,,,
"[53703440, 3648597]",B5470,Market Street,secondary,30 mph,False,True,263.92699999999996,"LINESTRING (-1.9119651 53.324234, -1.9114492 53.3243822, -1.9113441 53.3244415, -1.9111882 53.3244429, -1.9107526 53.3245281, -1.9102502 53.3246241, -1.9099379 53.3246799, -1.9095574 53.3247478, -1.9091518 53.3247976, -1.909048 53.3248104, -1.9089536 53.3248175, -1.9087301 53.3248345, -1.9081792 53.3248504)",,,,
3648634,,Quentin Road,residential,,False,False,65.359,"LINESTRING (-1.9078309 53.3239764, -1.9075796 53.3234081)",,,,
3648634,,Quentin Road,residential,,False,True,43.879,"LINESTRING (-1.9078309 53.3239764, -1.9079838 53.3243603)",,,,
3648635,,Barlow Road,residential,,False,True,51.478,"LINESTRING (-1.9078309 53.3239764, -1.9085592 53.323818)",,,,
3648635,,Barlow Road,residential,,False,False,51.478,"LINESTRING (-1.9085592 53.323818, -1.9078309 53.3239764)",,,,
3648634,,Quentin Road,residential,,False,True,65.359,"LINESTRING (-1.9075796 53.3234081, -1.9078309 53.3239764)",,,,
"[3648617, 3648636]",,"['Warmbrook Road', 'Heyworth Road']",residential,,False,"[False, True]",240.048,"LINESTRING (-1.9075796 53.3234081, -1.9081316 53.3233061, -1.908163 53.3232689, -1.9081547 53.3232165, -1.908041 53.3230016, -1.9077869 53.3225214, -1.9077481 53.322443, -1.9075791 53.3221014, -1.9075587 53.3219351, -1.9076046 53.3217603, -1.9077512 53.3215708)",,,,
3648617,,Warmbrook Road,residential,,False,False,44.606,"LINESTRING (-1.9077512 53.3215708, -1.9078786 53.3214382, -1.9080709 53.3212181)",,,,
