osmid,bridge,name,highway,oneway,reversed,length,geometry,lanes,maxspeed,ref
23041557,yes,Raploch Street,tertiary,False,False,15.378,"LINESTRING (-3.9765288 55.7406073, -3.9763631 55.7407094)",,,
27256240,,High Avon Street,residential,False,True,131.04199999999997,"LINESTRING (-3.9765288 55.7406073, -3.9767981 55.7407429, -3.9768489 55.7407968, -3.9770445 55.7410991, -3.977071 55.74114, -3.9771913 55.7413763, -3.977263 55.7415172, -3.9774151 55.7416481)",,,
355938309,,Raploch Street,tertiary,False,True,160.97199999999998,"LINESTRING (-3.9765288 55.7406073, -3.9765725 55.7405782, -3.9769537 55.7403105, -3.9771665 55.7401614, -3.9771995 55.7400976, -3.9774414 55.7396302, -3.9774884 55.7395393, -3.977704 55.7393472)",,,
23041557,yes,Raploch Street,tertiary,False,True,15.378,"LINESTRING (-3.9763631 55.7407094, -3.9765288 55.7406073)",,,
23041559,,Raploch Street,tertiary,False,False,73.547,"LINESTRING (-3.9763631 55.7407094, -3.9763121 55.7407394, -3.9758803 55.7410051, -3.975583 55.7412038)",,,
23540726,,Caledonian Road,residential,False,True,214.485,"LINESTRING (-3.9763631 55.7407094, -3.9761605 55.7405334, -3.9760389 55.7403388, -3.9758493 55.7401816, -3.9756689 55.7400254, -3.9755257 55.7398798, -3.9751736 55.7394094, -3.9748539 55.7389864)",,,
23540580,,Wellgate Street,tertiary,False,True,12.358,"LINESTRING (-3.9734667 55.7426114, -3.9735968 55.7425278)",2,30 mph,
23120413,,Percy Street,residential,False,True,89.231,"LINESTRING (-3.9734667 55.7426114, -3.9725186 55.7421199, -3.9724272 55.7420627)",2,30 mph,
23540580,,Wellgate Street,tertiary,False,False,176.14800000000002,"LINESTRING (-3.9734667 55.7426114, -3.9728116 55.7430449, -3.972513 55.7432504, -3.9722432 55.7434334, -3.9721928 55.7434675, -3.9716534 55.7438228)",2,30 mph,
23050267,,Muir Street,tertiary,False,False,62.181,"LINESTRING (-3.9675373 55.7417627, -3.9677213 55.7416018, -3.9679321 55.7414245, -3.9680837 55.7412957)",2,30 mph,
23540604,,Drygate Street,secondary,False,False,138.55300000000003,"LINESTRING (-3.9675373 55.7417627, -3.9676581 55.74187, -3.9678324 55.7420247, -3.967862 55.742051, -3.9683284 55.7423677, -3.9689976 55.7426862)",,30 mph,B7019
23050267,,Muir Street,tertiary,False,False,61.881,"LINESTRING (-3.9714897 55.7382284, -3.9717136 55.7380209, -3.971845 55.7378941, -3.971989 55.7377482)",2,30 mph,
23050267,,Muir Street,tertiary,False,True,56.665,"LINESTRING (-3.9714897 55.7382284, -3.9711709 55.7385293, -3.9710093 55.73866)",2,30 mph,
23120437,,Margaret's Place,residential,False,False,168.631,"LINESTRING (-3.9714897 55.7382284, -3.9704084 55.7379132, -3.9690864 55.7375435)",,30 mph,
23050278,,Church Street,secondary,False,False,26.785,"LINESTRING (-3.9724237 55.7375372, -3.9722543 55.737316)",2,30 mph,B7078
23050267,,Muir Street,tertiary,False,True,39.489999999999995,"LINESTRING (-3.9724237 55.7375372, -3.9722865 55.7375382, -3.9721917 55.7375597, -3.971989 55.7377482)",2,30 mph,
23603048,,McNeil Street,tertiary,False,True,113.22200000000001,"LINESTRING (-3.9724237 55.7375372, -3.9726918 55.7375058, -3.972918 55.7374895, -3.973063 55.7374897, -3.9733016 55.7374937, -3.9735169 55.7375079, -3.973719 55.7375399, -3.9741869 55.7376331)",2,,
23823571,,Union Street,secondary,False,False,207.09099999999998,"LINESTRING (-3.9724237 55.7375372, -3.9727746 55.7380608, -3.9730036 55.7384025, -3.9730975 55.7385401, -3.9732858 55.7388135, -3.973605 55.7392768)",2,30 mph,B7078
23120413,,Percy Street,residential,False,False,13.885,"LINESTRING (-3.9703107 55.7409473, -3.9704758 55.7410307)",2,30 mph,
23120413,,Percy Street,residential,False,True,93.791,"LINESTRING (-3.9703107 55.7409473, -3.9702205 55.7409073, -3.9697995 55.7407207, -3.9695688 55.7406203, -3.9691307 55.7404275)",2,30 mph,
23968336,,Claude Street,residential,False,True,204.07600000000002,"LINESTRING (-3.9703107 55.7409473, -3.970435 55.7408494, -3.9705487 55.7406851, -3.971311 55.7401424, -3.972011 55.7395578, -3.9722077 55.7394693)",,,
412410935,,McNeil Street,residential,False,False,37.097,"LINESTRING (-3.979251 55.7377638, -3.9798331 55.7377013)",,,
23041560,,Raploch Street,tertiary,False,False,110.467,"LINESTRING (-3.979251 55.7377638, -3.9793659 55.7380474, -3.9793604 55.7380766, -3.9793345 55.7382156, -3.9792801 55.7382769, -3.9792052 55.7383405, -3.9791188 55.7383974, -3.9787567 55.7386359)",,,
51443123,,McNeil Street,tertiary,False,True,268.444,"LINESTRING (-3.979251 55.7377638, -3.9784873 55.7378313, -3.9777492 55.7378886, -3.9771731 55.7379139, -3.9765205 55.737918, -3.9761506 55.7379069, -3.9757473 55.7378879, -3.9754471 55.7378613, -3.9750018 55.7377952)",,,
412410935,,McNeil Street,residential,False,True,17.71,"LINESTRING (-3.981044 55.7376046, -3.9807649 55.7376306)",,,
30384994,,Raploch Road,residential,False,True,10.771,"LINESTRING (-3.981044 55.7376046, -3.981037 55.7375577, -3.9810372 55.7375079)",,,
23540726,,Caledonian Road,residential,False,False,149.80200000000002,"LINESTRING (-3.9745112 55.7377061, -3.9743773 55.7379095, -3.9743153 55.7380625, -3.9743797 55.7382074, -3.9745299 55.7384973, -3.9746299 55.7386501, -3.9746782 55.7387239, -3.9748539 55.7389864)",,,
23603048,,McNeil Street,tertiary,False,False,21.864,"LINESTRING (-3.9745112 55.7377061, -3.9742841 55.7376556, -3.9741869 55.7376331)",2,,
"[1097221322, 51443123, 51443109]",yes,McNeil Street,"['residential', 'tertiary']",False,False,32.278,"LINESTRING (-3.9745112 55.7377061, -3.9745869 55.7377206, -3.9749361 55.7377854, -3.9750018 55.7377952)",,,
23540732,,King Street,residential,True,False,84.594,"LINESTRING (-3.973605 55.7392768, -3.9739146 55.7392036, -3.9742365 55.7391247, -3.9748539 55.7389864)",,,
23823571,,Union Street,secondary,False,False,189.93099999999998,"LINESTRING (-3.973605 55.7392768, -3.9739422 55.7397669, -3.9739924 55.7398399, -3.9741671 55.7400938, -3.9741808 55.7401138, -3.9747008 55.7408696)",2,30 mph,B7078
23823571,,Union Street,secondary,False,True,207.091,"LINESTRING (-3.973605 55.7392768, -3.9732858 55.7388135, -3.9730975 55.7385401, -3.9730036 55.7384025, -3.9727746 55.7380608, -3.9724237 55.7375372)",2,30 mph,B7078
23540726,,Caledonian Road,residential,False,False,214.48499999999996,"LINESTRING (-3.9748539 55.7389864, -3.9751736 55.7394094, -3.9755257 55.7398798, -3.9756689 55.7400254, -3.9758493 55.7401816, -3.9760389 55.7403388, -3.9761605 55.7405334, -3.9763631 55.7407094)",,,
23540726,,Caledonian Road,residential,False,True,149.802,"LINESTRING (-3.9748539 55.7389864, -3.9746782 55.7387239, -3.9746299 55.7386501, -3.9745299 55.7384973, -3.9743797 55.7382074, -3.9743153 55.7380625, -3.9743773 55.7379095, -3.9745112 55.7377061)",,,
"[23587504, 23587731]",,"['Hill Street', 'Marshall Street']",residential,False,False,193.82,"LINESTRING (-3.9710127 55.7372934, -3.970226 55.7363004, -3.9697581 55.7357828, -3.9696588 55.7357395, -3.9696602 55.7357437)",,,
23587504,,Marshall Street,residential,False,True,79.363,"LINESTRING (-3.9710127 55.7372934, -3.971244 55.7373971, -3.9715176 55.7375285, -3.9717515 55.7376464, -3.971989 55.7377482)",,,
23612935,,Machan Avenue,residential,False,True,157.14600000000002,"LINESTRING (-3.9710127 55.7372934, -3.9706677 55.7371412, -3.9700042 55.7368473, -3.9693826 55.736707, -3.9688247 55.736713)",,,
23587678,,Miller Street,residential,False,False,126.078,"LINESTRING (-3.9679358 55.7384741, -3.9690864 55.7375435)",,30 mph,
23612975,,High Pleasance,residential,False,False,39.505,"LINESTRING (-3.9679358 55.7384741, -3.9674224 55.7382675)",,30 mph,
23587678,,Miller Street,residential,False,True,171.619,"LINESTRING (-3.9679358 55.7384741, -3.9675104 55.7391344, -3.9674004 55.7393032, -3.9671598 55.7396725, -3.967013 55.7399273)",,30 mph,
