osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,ref,bridge,junction
72182239,Manse Road,unclassified,30 mph,False,False,167.204,"LINESTRING (-3.6843079 55.8648602, -3.6842292 55.8648245, -3.6841588 55.8645433, -3.6841173 55.8643642, -3.684027 55.8640021, -3.6839952 55.8639001, -3.683871 55.8635911, -3.6838552 55.8635605, -3.6838281 55.8634713, -3.6838559 55.8633989)",,,,
922644949,Longridge Road,primary,30 mph,False,False,196.102,"LINESTRING (-3.6843079 55.8648602, -3.6844823 55.8645803, -3.6845877 55.8644112, -3.6853631 55.863199)",2,A706,,
1232454835,Manse Road,primary,30 mph,False,True,59.56,"LINESTRING (-3.6843079 55.8648602, -3.684265 55.8649439, -3.6842209 55.8651459, -3.6842523 55.8653903)",2,A706,,
72179638,Union Road,residential,30 mph,False,True,163.26100000000002,"LINESTRING (-3.6842523 55.8653903, -3.6855811 55.865196, -3.6862276 55.8651298, -3.6868122 55.8651539)",,,,
922961690,Manse Road,primary,20 mph,False,True,151.678,"LINESTRING (-3.6842523 55.8653903, -3.6844082 55.8657214, -3.6847014 55.8661668, -3.6849492 55.8666015, -3.6849983 55.8666876)",2,A706,,
1232454835,Manse Road,primary,30 mph,False,False,59.56,"LINESTRING (-3.6842523 55.8653903, -3.6842209 55.8651459, -3.684265 55.8649439, -3.6843079 55.8648602)",2,A706,,
942926381,Braefoot,residential,30 mph,False,False,107.43899999999998,"LINESTRING (-3.6864016 55.8689978, -3.6871006 55.8688653, -3.6872381 55.8688265, -3.6873675 55.8687644, -3.6874265 55.8686907, -3.6874554 55.8686045, -3.687452 55.8685056, -3.6874285 55.8684573, -3.6874037 55.8684063)",,,,
"[1214378244, 1214378245, 1214378246]",Armadale Road,primary,30 mph,False,True,116.512,"LINESTRING (-3.6864016 55.8689978, -3.6864433 55.8691334, -3.6864198 55.8691997, -3.6864032 55.8692468, -3.6862846 55.8693894, -3.6861323 55.8695324, -3.6859119 55.8697405, -3.6858864 55.8697684, -3.6858098 55.8698589, -3.6857488 55.8699497)",2,A706,,
"[942926376, 1214378247]","['Market Place', 'Armadale Road']",primary,30 mph,False,False,271.39300000000003,"LINESTRING (-3.6864016 55.8689978, -3.6862407 55.8687397, -3.6861268 55.868557, -3.6854872 55.8674984, -3.6854025 55.8673608, -3.6853781 55.86732, -3.6852755 55.8671491, -3.6850475 55.8667695, -3.6849983 55.8666876)",2,A706,,
"[97387490, 913559271]",East Main Street,primary,30 mph,False,True,231.93,"LINESTRING (-3.6849983 55.8666876, -3.6848371 55.8667159, -3.6842057 55.8668267, -3.6840261 55.8668536, -3.6836116 55.8668971, -3.6830657 55.8669414, -3.6824938 55.8669878, -3.6818722 55.8670318, -3.681419 55.8670638, -3.6813531 55.8670685)","['2', '3']",A705,,
