osmid,oneway,name,highway,maxspeed,reversed,length,geometry,lanes,bridge
369150542,False,East La Montana Drive,residential,25 mph,False,64.26299999999999,"LINESTRING (-111.7137538 33.609756, -111.7136041 33.6097049, -111.7134239 33.6096221, -111.7132291 33.6095298, -111.7131441 33.6094825)",,
369150542,False,East La Montana Drive,residential,25 mph,True,113.96699999999998,"LINESTRING (-111.7137538 33.609756, -111.7139273 33.6097993, -111.7140982 33.6098193, -111.714193 33.609824, -111.7143019 33.6098143, -111.7144317 33.6097949, -111.7146196 33.6097519, -111.7149443 33.609653)",,
380018550,True,North Woodside Drive,residential,25 mph,False,37.034,"LINESTRING (-111.7137538 33.609756, -111.7136772 33.6098298, -111.7136162 33.6099933, -111.7136275 33.6100569)",,
380018549,False,North Woodside Drive,residential,25 mph,False,23.962,"LINESTRING (-111.7136275 33.6100569, -111.7135888 33.6101578, -111.7135673 33.6102659)",,
380018551,True,North Woodside Drive,residential,25 mph,False,36.64,"LINESTRING (-111.7136275 33.6100569, -111.7136734 33.6100212, -111.7137534 33.6098423, -111.7137538 33.609756)",,
5687913,False,East Peso Place,residential,25 mph,True,80.36000000000001,"LINESTRING (-111.7135673 33.6102659, -111.7142997 33.6103282, -111.7144008 33.6103983)",,
380018549,False,North Woodside Drive,residential,25 mph,False,122.02600000000001,"LINESTRING (-111.7135673 33.6102659, -111.713567 33.6104256, -111.713597 33.6105691, -111.7136554 33.6106889, -111.7137198 33.6108137, -111.7140405 33.6112679)",,
380018549,False,North Woodside Drive,residential,25 mph,True,23.962,"LINESTRING (-111.7135673 33.6102659, -111.7135888 33.6101578, -111.7136275 33.6100569)",,
5637168,False,East Laney Court,residential,25 mph,True,85.077,"LINESTRING (-111.7140405 33.6112679, -111.7142817 33.6111706, -111.7143941 33.6111431, -111.7149126 33.6110383)",,
380018548,False,North Woodside Drive,residential,25 mph,False,64.436,"LINESTRING (-111.7140405 33.6112679, -111.7141109 33.6113789, -111.7141666 33.6115066, -111.7141733 33.6115758, -111.7141783 33.6116674, -111.7141471 33.6118222)",,
380018549,False,North Woodside Drive,residential,25 mph,True,122.026,"LINESTRING (-111.7140405 33.6112679, -111.7137198 33.6108137, -111.7136554 33.6106889, -111.713597 33.6105691, -111.713567 33.6104256, -111.7135673 33.6102659)",,
5634377,False,East Britt Court,residential,25 mph,True,101.57499999999999,"LINESTRING (-111.7141471 33.6118222, -111.714522 33.6118942, -111.7148217 33.6119196, -111.7149389 33.6119209, -111.7150596 33.6119126, -111.7152233 33.6118671)",,
"[380018547, 380018548]",False,North Woodside Drive,residential,25 mph,False,78.199,"LINESTRING (-111.7141471 33.6118222, -111.7140858 33.6119433, -111.7139852 33.6121924, -111.7139684 33.6122806, -111.7139718 33.6123984, -111.7139905 33.6124991)",,
380018548,False,North Woodside Drive,residential,25 mph,True,64.43599999999999,"LINESTRING (-111.7141471 33.6118222, -111.7141783 33.6116674, -111.7141733 33.6115758, -111.7141666 33.6115066, -111.7141109 33.6113789, -111.7140405 33.6112679)",,
384271153,False,North Woodside Drive,residential,25 mph,False,54.783,"LINESTRING (-111.7139905 33.6124991, -111.7141431 33.6129751)",,
"[5642932, 535567861]",False,East Grande Boulevard,tertiary,,True,156.077,"LINESTRING (-111.7139905 33.6124991, -111.7141604 33.6124675, -111.7143041 33.6124497, -111.7144294 33.6124408, -111.7145615 33.6124398, -111.7150852 33.6124593, -111.715669 33.6124719)",3,
"[380018547, 380018548]",False,North Woodside Drive,residential,25 mph,True,78.199,"LINESTRING (-111.7139905 33.6124991, -111.7139718 33.6123984, -111.7139684 33.6122806, -111.7139852 33.6121924, -111.7140858 33.6119433, -111.7141471 33.6118222)",,
384271153,False,North Woodside Drive,residential,25 mph,True,54.783,"LINESTRING (-111.7141431 33.6129751, -111.7139905 33.6124991)",,
384271155,False,North Woodside Drive,residential,25 mph,False,10.71,"LINESTRING (-111.7141431 33.6129751, -111.7141745 33.6130678)",,
5694119,False,East De Anza Drive,residential,25 mph,True,132.07299999999998,"LINESTRING (-111.7141431 33.6129751, -111.714471 33.6129144, -111.7149019 33.6129032, -111.7149611 33.6129184, -111.7150159 33.6129437, -111.7150525 33.6129979, -111.7150546 33.6130639, -111.7150566 33.6131587, -111.7150464 33.6132772, -111.7149814 33.6133653)",,
5636749,False,North Cambria Drive,residential,25 mph,False,145.569,"LINESTRING (-111.7180904 33.6115906, -111.7179531 33.6118622, -111.7177728 33.6120552, -111.7175678 33.6121873, -111.7174176 33.6122365, -111.7172578 33.6122696, -111.7169187 33.6122767)",,
5636749,False,North Cambria Drive,residential,25 mph,True,138.02100000000002,"LINESTRING (-111.7180904 33.6115906, -111.7180818 33.611226, -111.7180927 33.6111345, -111.7181398 33.6107708, -111.7183063 33.6103756)",,
369150544,False,North Saguaro Boulevard,secondary,,True,103.039,"LINESTRING (-111.7156095 33.6156157, -111.715587 33.6154291, -111.715573 33.6152811, -111.7155891 33.6146906)",4,
380018538,False,East La Montana Drive,residential,25 mph,False,178.555,"LINESTRING (-111.719985 33.6085712, -111.7199549 33.6087136, -111.719835 33.6089309, -111.719793 33.6089874, -111.7197431 33.6090438, -111.7196808 33.6090869, -111.7196251 33.6091225, -111.7195576 33.6091582, -111.7194093 33.609204, -111.7192978 33.6092183, -111.7192826 33.6092203, -111.7190728 33.6092228, -111.7184975 33.6091978)",,
"[535587034, 535587035]",False,East Palisades Boulevard,tertiary,,False,295.875,"LINESTRING (-111.719985 33.6085712, -111.7198285 33.6085209, -111.7195551 33.6084331, -111.7186336 33.6081447, -111.7184732 33.6080945, -111.7179582 33.6079334, -111.7169957 33.6076321)",5,
"[535587036, 535587037, 535587039]",False,East Palisades Boulevard,tertiary,,True,127.732,"LINESTRING (-111.719985 33.6085712, -111.7201231 33.6086145, -111.7205226 33.6087395, -111.7206331 33.6087741, -111.7206897 33.608792, -111.7210467 33.6089046, -111.7212755 33.6089767)","['5', '6']",
5636749,False,North Cambria Drive,residential,25 mph,False,133.43499999999997,"LINESTRING (-111.7184975 33.6091978, -111.7184855 33.6095698, -111.7184739 33.6099287, -111.7184167 33.6101226, -111.7183063 33.6103756)",,
380018538,False,East La Montana Drive,residential,25 mph,False,157.823,"LINESTRING (-111.7184975 33.6091978, -111.7183949 33.6091933, -111.7183527 33.6091914, -111.7173107 33.6091454, -111.7170453 33.6091454, -111.7169298 33.6091382, -111.7167957 33.6091471)",,
380018538,False,East La Montana Drive,residential,25 mph,True,178.55500000000004,"LINESTRING (-111.7184975 33.6091978, -111.7190728 33.6092228, -111.7192826 33.6092203, -111.7192978 33.6092183, -111.7194093 33.609204, -111.7195576 33.6091582, -111.7196251 33.6091225, -111.7196808 33.6090869, -111.7197431 33.6090438, -111.719793 33.6089874, -111.719835 33.6089309, -111.7199549 33.6087136, -111.719985 33.6085712)",,
5638176,False,North Hamilton Drive,residential,25 mph,False,349.403,"LINESTRING (-111.7167957 33.6091471, -111.7168822 33.6095362, -111.7169031 33.6096309, -111.7169291 33.6097472, -111.71695 33.6098941, -111.7169697 33.6100273, -111.716961 33.6103028, -111.7169599 33.6103374, -111.7169545 33.6105503, -111.7169187 33.6122767)",,
380018538,False,East La Montana Drive,residential,25 mph,False,180.499,"LINESTRING (-111.7167957 33.6091471, -111.7165746 33.6091955, -111.7163398 33.6092677, -111.7163225 33.6092725, -111.7161127 33.6093307, -111.7159515 33.6093756, -111.7157361 33.6094353, -111.7149443 33.609653)",,
380018538,False,East La Montana Drive,residential,25 mph,True,157.82299999999998,"LINESTRING (-111.7167957 33.6091471, -111.7169298 33.6091382, -111.7170453 33.6091454, -111.7173107 33.6091454, -111.7183527 33.6091914, -111.7183949 33.6091933, -111.7184975 33.6091978)",,
5602434,False,East Almont Drive,residential,25 mph,False,354.25800000000004,"LINESTRING (-111.7212755 33.6089767, -111.721122 33.6093663, -111.7211085 33.6093905, -111.721053 33.6094903, -111.7209814 33.6095948, -111.720903 33.6096763, -111.7208494 33.6097252, -111.7207739 33.6097923, -111.7206867 33.6098516, -111.7206154 33.6098921, -111.7204881 33.6099598, -111.7195723 33.6103507, -111.7194029 33.6104237, -111.7192113 33.6104846, -111.7191136 33.6105075, -111.71901 33.6105167, -111.7189199 33.6105173, -111.7188156 33.6105068, -111.7186893 33.6104826, -111.7183063 33.6103756)",,
"[535587036, 535587037, 535587039]",False,East Palisades Boulevard,tertiary,,False,127.732,"LINESTRING (-111.7212755 33.6089767, -111.7210467 33.6089046, -111.7206897 33.608792, -111.7206331 33.6087741, -111.7205226 33.6087395, -111.7201231 33.6086145, -111.719985 33.6085712)","['5', '6']",
535587039,False,East Palisades Boulevard,tertiary,,True,67.53,"LINESTRING (-111.7212755 33.6089767, -111.721801 33.6091399, -111.7218462 33.6091566, -111.7219574 33.6091917)",5,
5602434,False,East Almont Drive,residential,25 mph,True,354.2580000000001,"LINESTRING (-111.7183063 33.6103756, -111.7186893 33.6104826, -111.7188156 33.6105068, -111.7189199 33.6105173, -111.71901 33.6105167, -111.7191136 33.6105075, -111.7192113 33.6104846, -111.7194029 33.6104237, -111.7195723 33.6103507, -111.7204881 33.6099598, -111.7206154 33.6098921, -111.7206867 33.6098516, -111.7207739 33.6097923, -111.7208494 33.6097252, -111.720903 33.6096763, -111.7209814 33.6095948, -111.721053 33.6094903, -111.7211085 33.6093905, -111.721122 33.6093663, -111.7212755 33.6089767)",,
5636749,False,North Cambria Drive,residential,25 mph,False,138.02100000000002,"LINESTRING (-111.7183063 33.6103756, -111.7181398 33.6107708, -111.7180927 33.6111345, -111.7180818 33.611226, -111.7180904 33.6115906)",,
5636749,False,North Cambria Drive,residential,25 mph,True,133.435,"LINESTRING (-111.7183063 33.6103756, -111.7184167 33.6101226, -111.7184739 33.6099287, -111.7184855 33.6095698, -111.7184975 33.6091978)",,
"[535587034, 535587035]",False,East Palisades Boulevard,tertiary,,True,295.87500000000006,"LINESTRING (-111.7169957 33.6076321, -111.7179582 33.6079334, -111.7184732 33.6080945, -111.7186336 33.6081447, -111.7195551 33.6084331, -111.7198285 33.6085209, -111.719985 33.6085712)",5,
5605214,False,Sussex Place,residential,25 mph,False,97.831,"LINESTRING (-111.719879 33.6137752, -111.7202937 33.6145844)",,
388962747,False,East Bay Field Drive,residential,25 mph,False,100.183,"LINESTRING (-111.719879 33.6137752, -111.7208832 33.61344)",,
388962747,False,East Bay Field Drive,residential,25 mph,True,84.607,"LINESTRING (-111.719879 33.6137752, -111.7191106 33.6140224, -111.7190253 33.6140461)",,
5605214,False,Sussex Place,residential,25 mph,True,97.831,"LINESTRING (-111.7202937 33.6145844, -111.719879 33.6137752)",,
5607567,False,North Hawthorne Court,residential,25 mph,False,78.621,"LINESTRING (-111.720436 33.6154985, -111.7204801 33.6162046)",,
388962750,False,East Fairfax Drive,residential,25 mph,False,87.683,"LINESTRING (-111.720436 33.6154985, -111.7194907 33.6155443)",,
388962750,False,East Fairfax Drive,residential,25 mph,True,93.459,"LINESTRING (-111.720436 33.6154985, -111.7214415 33.6154259)",,
5607567,False,North Hawthorne Court,residential,25 mph,True,78.621,"LINESTRING (-111.7204801 33.6162046, -111.720436 33.6154985)",,
388962747,False,East Bay Field Drive,residential,25 mph,True,74.084,"LINESTRING (-111.7225093 33.6128848, -111.7217705 33.6131404)",,
388962751,False,North Cameo Drive,residential,25 mph,True,90.49799999999999,"LINESTRING (-111.7225093 33.6128848, -111.7224687 33.6127155, -111.7224199 33.6124446, -111.7223467 33.6120824)",,
378587688,False,East Ashbrook Drive,residential,25 mph,False,436.07300000000004,"LINESTRING (-111.7223467 33.6120824, -111.7219372 33.6121516, -111.7217494 33.6121985, -111.7190189 33.6130942, -111.7188902 33.6131501, -111.718799 33.6132037, -111.7186407 33.6133422, -111.7182545 33.6138023)",,
388962751,False,North Cameo Drive,residential,25 mph,False,90.498,"LINESTRING (-111.7223467 33.6120824, -111.7224199 33.6124446, -111.7224687 33.6127155, -111.7225093 33.6128848)",,
369150544,False,North Saguaro Boulevard,secondary,,False,103.03899999999999,"LINESTRING (-111.7155891 33.6146906, -111.715573 33.6152811, -111.715587 33.6154291, -111.7156095 33.6156157)",4,
"[369150544, 1071738723, 1071738724]",False,North Saguaro Boulevard,secondary,,True,162.117,"LINESTRING (-111.7155891 33.6146906, -111.7156134 33.6142966, -111.7156155 33.6139363, -111.7156242 33.6137552, -111.7156444 33.6132336)",4,yes
388962747,False,East Bay Field Drive,residential,25 mph,False,74.084,"LINESTRING (-111.7217705 33.6131404, -111.7225093 33.6128848)",,
388962747,False,East Bay Field Drive,residential,25 mph,True,88.663,"LINESTRING (-111.7217705 33.6131404, -111.7208832 33.61344)",,
5661369,False,Sheffield Court,residential,25 mph,False,168.149,"LINESTRING (-111.7217705 33.6131404, -111.7220213 33.6136743, -111.7224338 33.6145481)",,
388962747,False,East Bay Field Drive,residential,25 mph,False,88.663,"LINESTRING (-111.7208832 33.61344, -111.7217705 33.6131404)",,
388962747,False,East Bay Field Drive,residential,25 mph,True,100.183,"LINESTRING (-111.7208832 33.61344, -111.719879 33.6137752)",,
5665107,False,North Edgeworth Drive,residential,25 mph,False,228.935,"LINESTRING (-111.7208832 33.61344, -111.7212444 33.6142228, -111.7213173 33.614395, -111.7213697 33.6145994, -111.7214415 33.6154259)",,
384914080,False,North Galatea Drive,residential,25 mph,False,173.039,"LINESTRING (-111.7190253 33.6140461, -111.7191045 33.6145404, -111.7191655 33.6146893, -111.7192681 33.6149094, -111.7193789 33.6151244, -111.7194907 33.6155443)",,
388962743,False,East Bay Field Drive,residential,25 mph,True,78.279,"LINESTRING (-111.7190253 33.6140461, -111.7188561 33.6140383, -111.7187407 33.6140235, -111.7186293 33.6139917, -111.7185325 33.613963, -111.7184398 33.6139039, -111.7182545 33.6138023)",,
388962747,False,East Bay Field Drive,residential,25 mph,False,84.607,"LINESTRING (-111.7190253 33.6140461, -111.7191106 33.6140224, -111.719879 33.6137752)",,
388962741,False,North Galatea Drive,residential,25 mph,False,63.526,"LINESTRING (-111.7194907 33.6155443, -111.7194426 33.6161142)",,
388962750,False,East Fairfax Drive,residential,25 mph,True,87.683,"LINESTRING (-111.7194907 33.6155443, -111.720436 33.6154985)",,
384914080,False,North Galatea Drive,residential,25 mph,True,173.03900000000002,"LINESTRING (-111.7194907 33.6155443, -111.7193789 33.6151244, -111.7192681 33.6149094, -111.7191655 33.6146893, -111.7191045 33.6145404, -111.7190253 33.6140461)",,
388962741,False,North Galatea Drive,residential,25 mph,True,63.526,"LINESTRING (-111.7194426 33.6161142, -111.7194907 33.6155443)",,
"[5685024, 388962740]",False,North Ashbrook Drive,residential,25 mph,True,338.663,"LINESTRING (-111.7194426 33.6161142, -111.719322 33.6161209, -111.7192166 33.616104, -111.7190618 33.6160717, -111.7189331 33.6160293, -111.7187668 33.6159266, -111.7186568 33.615835, -111.7185817 33.6157501, -111.7183242 33.61529, -111.7179219 33.6144077, -111.7178253 33.6142692, -111.7179568 33.6141441, -111.7182545 33.6138023)",,
388962750,False,East Fairfax Drive,residential,25 mph,False,93.459,"LINESTRING (-111.7214415 33.6154259, -111.720436 33.6154985)",,
5665107,False,North Edgeworth Drive,residential,25 mph,True,228.935,"LINESTRING (-111.7214415 33.6154259, -111.7213697 33.6145994, -111.7213173 33.614395, -111.7212444 33.6142228, -111.7208832 33.61344)",,
5636749,False,North Cambria Drive,residential,25 mph,True,145.56900000000002,"LINESTRING (-111.7169187 33.6122767, -111.7172578 33.6122696, -111.7174176 33.6122365, -111.7175678 33.6121873, -111.7177728 33.6120552, -111.7179531 33.6118622, -111.7180904 33.6115906)",,
5638176,False,North Hamilton Drive,residential,25 mph,True,349.40299999999996,"LINESTRING (-111.7169187 33.6122767, -111.7169545 33.6105503, -111.7169599 33.6103374, -111.716961 33.6103028, -111.7169697 33.6100273, -111.71695 33.6098941, -111.7169291 33.6097472, -111.7169031 33.6096309, -111.7168822 33.6095362, -111.7167957 33.6091471)",,
388962737,False,North Hamilton Drive,residential,25 mph,False,73.025,"LINESTRING (-111.7169187 33.6122767, -111.7169026 33.6126631, -111.7168597 33.6127927, -111.7168034 33.61292)",,
388962737,False,North Hamilton Drive,residential,25 mph,True,73.025,"LINESTRING (-111.7168034 33.61292, -111.7168597 33.6127927, -111.7169026 33.6126631, -111.7169187 33.6122767)",,
388962738,False,North Hamilton Drive,residential,25 mph,False,46.305,"LINESTRING (-111.7168034 33.61292, -111.7166049 33.613092, -111.7164574 33.6131747, -111.7164235 33.6131842)",,
