osmid,name,highway,oneway,reversed,length,geometry,ref,lanes,maxspeed
24177554,Locust Place,residential,False,True,67.476,"LINESTRING (-73.963831 41.503019, -73.964361 41.50256)",,,
24177270,North Street,residential,True,False,48.96,"LINESTRING (-73.964232 41.503341, -73.963831 41.503019)",,,
24177270,North Street,residential,True,False,99.414,"LINESTRING (-73.9651318 41.5039283, -73.964531 41.503547, -73.964232 41.503341)",,,
24180422,Schenck Avenue,residential,False,False,104.61200000000001,"LINESTRING (-73.9651318 41.5039283, -73.964554 41.504462, -73.964349 41.504664)",,,
24180422,Schenck Avenue,residential,False,True,71.375,"LINESTRING (-73.9651318 41.5039283, -73.9654077 41.5036635, -73.965667 41.503427)",,,
24177554,Locust Place,residential,False,False,67.476,"LINESTRING (-73.964361 41.50256, -73.963831 41.503019)",,,
24183012,South Street,residential,True,False,87.75499999999998,"LINESTRING (-73.964361 41.50256, -73.9638917 41.5022487, -73.96362 41.5020847, -73.9636182 41.5020836, -73.9636088 41.5020768, -73.9635594 41.5020481)",,,
24177671,South Chestnut Street,residential,False,False,13.762,"LINESTRING (-73.9705969 41.5036767, -73.9706634 41.5035634)",,,
24177671,South Chestnut Street,residential,False,True,68.916,"LINESTRING (-73.9705969 41.5036767, -73.9702243 41.5042301)",,,
24179255,Catherine Street,residential,False,True,114.012,"LINESTRING (-73.9705969 41.5036767, -73.971685 41.504299)",,,
24177671,South Chestnut Street,residential,False,True,13.762,"LINESTRING (-73.9706634 41.5035634, -73.9705969 41.5036767)",,,
24177671,South Chestnut Street,residential,False,False,120.58599999999998,"LINESTRING (-73.9706634 41.5035634, -73.9708694 41.5032623, -73.971307 41.502592)",,,
24179256,Catherine Street,residential,False,False,284.429,"LINESTRING (-73.9706634 41.5035634, -73.9696467 41.5029974, -73.9690338 41.5026562, -73.9679347 41.5020251)",,,
24177671,South Chestnut Street,residential,False,False,75.971,"LINESTRING (-73.971307 41.502592, -73.971696 41.501974)",,,
24177671,South Chestnut Street,residential,False,True,120.58599999999998,"LINESTRING (-73.971307 41.502592, -73.9708694 41.5032623, -73.9706634 41.5035634)",,,
24181237,Rombout Avenue,residential,False,False,259.894,"LINESTRING (-73.971307 41.502592, -73.971101 41.502516, -73.9686564 41.5014525, -73.968601 41.5014284)",,,
24181237,Rombout Avenue,residential,False,True,87.121,"LINESTRING (-73.971307 41.502592, -73.971821 41.502784, -73.9722374 41.5029501)",,,
24177671,South Chestnut Street,residential,False,False,70.724,"LINESTRING (-73.971696 41.501974, -73.9720649 41.5014011)",,,
24177671,South Chestnut Street,residential,False,True,75.971,"LINESTRING (-73.971696 41.501974, -73.971307 41.502592)",,,
24183144,Vine Street,residential,False,False,245.68399999999997,"LINESTRING (-73.971696 41.501974, -73.969919 41.501219, -73.9691404 41.5008704)",,,
24177671,South Chestnut Street,residential,False,True,70.724,"LINESTRING (-73.9720649 41.5014011, -73.971696 41.501974)",,,
24180323,West Center Street,residential,False,True,86.69699999999999,"LINESTRING (-73.9720649 41.5014011, -73.97223 41.501468, -73.9730025 41.5017395)",,,
24180422,Schenck Avenue,residential,False,True,72.443,"LINESTRING (-73.963806 41.505173, -73.964349 41.504664)",,,
24177906,Ackerman Street,residential,False,False,110.77799999999999,"LINESTRING (-73.963806 41.505173, -73.963946 41.505258, -73.964807 41.505829)",,,
24182469,Fishkill Avenue,secondary,False,False,78.577,"LINESTRING (-73.964807 41.505829, -73.965632 41.505486)",NY 52 Bus,,
24182469,Fishkill Avenue,secondary,False,True,37.759,"LINESTRING (-73.964807 41.505829, -73.9644048 41.5059858)",NY 52 Bus,,
24177906,Ackerman Street,residential,False,True,110.77799999999999,"LINESTRING (-73.964807 41.505829, -73.963946 41.505258, -73.963806 41.505173)",,,
24178180,Church Street,residential,False,False,68.596,"LINESTRING (-73.9738477 41.5083881, -73.9731831 41.5080236)",,,
24182456,Willow Street,residential,False,False,113.455,"LINESTRING (-73.9738477 41.5083881, -73.973019 41.509198)",,,
24182456,Willow Street,residential,False,True,102.949,"LINESTRING (-73.9738477 41.5083881, -73.9745132 41.507722, -73.9745862 41.5076456)",,,
24178180,Church Street,residential,False,False,67.107,"LINESTRING (-73.9731831 41.5080236, -73.9725347 41.5076652)",,,
24178180,Church Street,residential,False,True,68.596,"LINESTRING (-73.9731831 41.5080236, -73.9738477 41.5083881)",,,
24178180,Church Street,residential,False,False,90.32,"LINESTRING (-73.9725347 41.5076652, -73.97164 41.507206)",,,
24178180,Church Street,residential,False,True,67.107,"LINESTRING (-73.9725347 41.5076652, -73.9731831 41.5080236)",,,
1089392818,North Elm Street,residential,True,False,111.736,"LINESTRING (-73.9725347 41.5076652, -73.971733 41.508471)",,,
24178180,Church Street,residential,False,False,99.026,"LINESTRING (-73.97164 41.507206, -73.9706718 41.5066889)",,,
24178180,Church Street,residential,False,True,90.32,"LINESTRING (-73.97164 41.507206, -73.9725347 41.5076652)",,,
24181667,North Walnut Street,residential,True,False,107.01899999999999,"LINESTRING (-73.97164 41.507206, -73.9718678 41.5069593, -73.971893 41.506932, -73.9720983 41.5067428, -73.9721258 41.506717, -73.9723539 41.5064708, -73.972394 41.5064273)",,,
24178180,Church Street,residential,False,False,87.918,"LINESTRING (-73.9706718 41.5066889, -73.9698308 41.5062109)",,,
24178180,Church Street,residential,False,True,99.026,"LINESTRING (-73.9706718 41.5066889, -73.97164 41.507206)",,,
24182647,North Brett Street,residential,True,False,105.219,"LINESTRING (-73.9706718 41.5066889, -73.969921 41.50745)",,,
24178180,Church Street,residential,False,False,86.627,"LINESTRING (-73.9698308 41.5062109, -73.9689925 41.5057496)",,,
24178180,Church Street,residential,False,True,87.918,"LINESTRING (-73.9698308 41.5062109, -73.9706718 41.5066889)",,,
24178802,North Cedar Street,residential,True,False,105.43,"LINESTRING (-73.9698308 41.5062109, -73.969083 41.506976)",,,
24178281,Beacon Street,residential,False,False,63.519,"LINESTRING (-73.974988 41.505179, -73.974334 41.504885)",,,
24183056,South Elm Street,residential,True,False,123.469,"LINESTRING (-73.974988 41.505179, -73.974105 41.506071)",,,
24178281,Beacon Street,residential,False,False,26.517,"LINESTRING (-73.974334 41.504885, -73.974062 41.504761)",,,
24178281,Beacon Street,residential,False,True,63.519,"LINESTRING (-73.974334 41.504885, -73.974988 41.505179)",,,
