osmid,oneway,lanes,ref,name,highway,maxspeed,access,reversed,length,geometry
686997743,True,3,SR 640,Minnieville Road,primary,45 mph,yes,False,14.586,"LINESTRING (-77.337161 38.645796, -77.337011 38.645855)"
686997742,True,2,SR 784,Dale Boulevard,primary,45 mph,yes,False,53.637,"LINESTRING (-77.337161 38.645796, -77.3371144 38.6457159, -77.33709 38.645674, -77.337006 38.645495, -77.336957 38.645342)"
20421256,False,2,,Gemini Way,tertiary,,yes,False,16.649,"LINESTRING (-77.339458 38.645036, -77.3393661 38.6449046)"
686441432,True,3,SR 640,Minnieville Road,primary,45 mph,yes,False,25.723,"LINESTRING (-77.339458 38.645036, -77.3397214 38.6449302)"
20421256,False,2,,Gemini Way,tertiary,,yes,True,34.734,"LINESTRING (-77.339458 38.645036, -77.339536 38.645115, -77.3395735 38.6451433, -77.3395909 38.6451565, -77.33963 38.645186, -77.339714 38.645235, -77.3397457 38.6452493)"
686997718,False,2,,Gemini Way,tertiary,,yes,True,12.35,"LINESTRING (-77.340401 38.64813, -77.340311 38.648216)"
20421256,False,2,,Gemini Way,tertiary,,yes,False,419.77599999999995,"LINESTRING (-77.340401 38.64813, -77.3404697 38.6480634, -77.340785 38.647766, -77.340863 38.647692, -77.340949 38.647599, -77.340995 38.647536, -77.341042 38.647451, -77.341067 38.647379, -77.341082 38.647287, -77.341077 38.647144, -77.3410171 38.6464357, -77.3410129 38.6463864, -77.3409955 38.6461812, -77.340968 38.645856, -77.34095 38.6456423, -77.3409358 38.6455942, -77.340913 38.645549, -77.340872 38.64549, -77.340827 38.645449, -77.340747 38.645396, -77.340669 38.645365, -77.340585 38.645348, -77.340493 38.645341, -77.340209 38.645349, -77.340045 38.645342, -77.339937 38.64532, -77.339825 38.645285, -77.3397457 38.6452493)"
"[957043011, 686997717]",True,"['4', '3']",SR 784,Dale Boulevard,primary,35 mph,yes,False,202.933,"LINESTRING (-77.340401 38.64813, -77.340269 38.648044, -77.3397918 38.6477325, -77.339287 38.647403, -77.3391827 38.6473337, -77.3387033 38.647015, -77.338613 38.646955)"
686997718,False,2,,Gemini Way,tertiary,,yes,False,12.35,"LINESTRING (-77.340311 38.648216, -77.340401 38.64813)"
"[547485144, 547485141]",True,"['4', '3']",SR 784,Dale Boulevard,primary,35 mph,yes,False,240.867,"LINESTRING (-77.340311 38.648216, -77.341375 38.648916, -77.341547 38.649057, -77.341676 38.649185, -77.341753 38.649276, -77.34183 38.649367, -77.341937 38.649531, -77.342033 38.649721, -77.3420736 38.6498321)"
1190175733,False,2,,Gerry Lane,residential,25 mph,yes,True,13.338,"LINESTRING (-77.338613 38.646955, -77.338516 38.647048)"
"[957043012, 957043013, 957043014]",True,"['4', '3', '2']",SR 784,Dale Boulevard,primary,35 mph,yes,False,127.857,"LINESTRING (-77.338613 38.646955, -77.338352 38.646797, -77.338248 38.6467293, -77.3379831 38.6465569, -77.3379441 38.6465315, -77.3377623 38.6464107, -77.337645 38.646329, -77.3375968 38.6462893, -77.337497 38.646207)"
20432752,False,2,,Gibson Court,residential,25 mph,yes,False,153.379,"LINESTRING (-77.335453 38.647744, -77.335996 38.647775, -77.3360348 38.6477816, -77.336067 38.647792, -77.3361033 38.6478055, -77.336146 38.647825, -77.336626 38.648138, -77.3366399 38.6481552, -77.336643 38.648173, -77.3366415 38.6481903, -77.3366329 38.6482072, -77.3365964 38.648252, -77.3365904 38.6482726, -77.336594 38.6482952, -77.336609 38.648329, -77.336676 38.648449)"
20432752,False,2,,Gibson Court,residential,25 mph,yes,True,153.37900000000002,"LINESTRING (-77.336676 38.648449, -77.336609 38.648329, -77.336594 38.6482952, -77.3365904 38.6482726, -77.3365964 38.648252, -77.3366329 38.6482072, -77.3366415 38.6481903, -77.336643 38.648173, -77.3366399 38.6481552, -77.336626 38.648138, -77.336146 38.647825, -77.3361033 38.6478055, -77.336067 38.647792, -77.3360348 38.6477816, -77.335996 38.647775, -77.335453 38.647744)"
20444898,False,2,,Gerry Lane,residential,,yes,False,80.612,"LINESTRING (-77.336676 38.648449, -77.336724 38.648567, -77.33673 38.6485935, -77.336729 38.648618, -77.3367246 38.6486422, -77.336715 38.648668, -77.3367036 38.6486914, -77.336685 38.648714, -77.3366653 38.6487315, -77.336639 38.648751, -77.336474 38.6488391, -77.336315 38.648906, -77.336202 38.648948)"
20444899,False,2,,Gerry Lane,residential,25 mph,yes,False,225.843,"LINESTRING (-77.336676 38.648449, -77.336844 38.648388, -77.337015 38.648316, -77.337145 38.64825, -77.337298 38.648157, -77.33744 38.648053, -77.3375043 38.647994, -77.337884 38.647646, -77.3383942 38.6471633, -77.338516 38.647048)"
20456749,False,2,,Gerry Lane,residential,25 mph,yes,False,36.037,"LINESTRING (-77.336676 38.648449, -77.336464 38.648518, -77.3364214 38.6485354, -77.336387 38.648558, -77.3363357 38.6486179)"
547485137,True,2,SR 784,Dale Boulevard,primary,45 mph,yes,False,16.344,"LINESTRING (-77.337011 38.645855, -77.33711 38.64598)"
389373740,True,3,SR 640,Minnieville Road,primary,45 mph,yes,False,55.936,"LINESTRING (-77.337011 38.645855, -77.3369159 38.6458937, -77.3364395 38.646087)"
