osmid,name,highway,oneway,reversed,length,geometry,ref,bridge,lanes,maxspeed
10463654,North School Street,residential,False,False,101.185,"LINESTRING (-121.0646626 39.219192, -121.0646386 39.2192827, -121.064498 39.2200928)",,,,
10476166,South School Street,residential,False,True,125.943,"LINESTRING (-121.0646626 39.219192, -121.0646891 39.2190929, -121.0649591 39.2180829)",,,,
839382066,West Main Street,secondary,False,False,160.527,"LINESTRING (-121.0646626 39.219192, -121.064728 39.2192071, -121.0649948 39.2192607, -121.0653243 39.2193571, -121.0664049 39.2196992)",,,,
839382066,West Main Street,secondary,False,True,78.551,"LINESTRING (-121.0646626 39.219192, -121.0645806 39.2191829, -121.0637576 39.2191058)",,,,
914277675,Richardson Street,residential,False,True,66.256,"LINESTRING (-121.064498 39.2200928, -121.0637323 39.2200367)",,,,
10463654,North School Street,residential,False,False,83.554,"LINESTRING (-121.064498 39.2200928, -121.0644926 39.2201391, -121.0644111 39.2208412)",,,,
10463654,North School Street,residential,False,True,101.185,"LINESTRING (-121.064498 39.2200928, -121.0646386 39.2192827, -121.0646626 39.219192)",,,,
914277675,Richardson Street,residential,False,False,59.518,"LINESTRING (-121.064498 39.2200928, -121.0645726 39.2201001, -121.0651835 39.2201596)",,,,
10473352,Linden Avenue,residential,False,False,56.237,"LINESTRING (-121.0644111 39.2208412, -121.0650543 39.2209277)",,,,
10463654,North School Street,residential,False,False,117.00500000000001,"LINESTRING (-121.0644111 39.2208412, -121.0644701 39.2212882, -121.0645429 39.2214667, -121.0648088 39.2216841, -121.0649103 39.2217697)",,,,
10463654,North School Street,residential,False,True,83.554,"LINESTRING (-121.0644111 39.2208412, -121.0644926 39.2201391, -121.064498 39.2200928)",,,,
10463654,North School Street,residential,False,False,144.631,"LINESTRING (-121.0649103 39.2217697, -121.0652323 39.2222269, -121.0653837 39.2228672, -121.0655456 39.222897)",,,,
10463654,North School Street,residential,False,True,117.005,"LINESTRING (-121.0649103 39.2217697, -121.0648088 39.2216841, -121.0645429 39.2214667, -121.0644701 39.2212882, -121.0644111 39.2208412)",,,,
10475959,Ivy Street,residential,False,False,261.373,"LINESTRING (-121.0649103 39.2217697, -121.0655931 39.2217591, -121.0656579 39.2218208, -121.0657009 39.2219573, -121.0657338 39.2222542, -121.0658431 39.2222915, -121.0664164 39.2223547, -121.0666486 39.222398, -121.0668704 39.2224394, -121.0673258 39.2222497)",,,,
1055484400,South Auburn Street,secondary,False,False,62.491,"LINESTRING (-121.0617094 39.215594, -121.061764 39.2161544)",,,,
27241342,Hansen Way,secondary,True,False,148.62199999999999,"LINESTRING (-121.0617094 39.215594, -121.0615451 39.2158158, -121.0614461 39.215882, -121.0613448 39.2159447, -121.0611519 39.2160073, -121.0609477 39.216066, -121.0607549 39.2161276, -121.0604928 39.2162579, -121.0604558 39.216275, -121.0603315 39.2163323)",,,,
"[1055484401, 1055484399]",South Auburn Street,secondary,False,True,28.374000000000002,"LINESTRING (-121.0617094 39.215594, -121.0617072 39.215524, -121.0617062 39.2154916, -121.0616951 39.2153391)",,,,
10475121,Colfax Avenue,secondary,False,False,77.413,"LINESTRING (-121.0603315 39.2163323, -121.061222 39.2164255)",CA 174,,,
10475121,Colfax Avenue,secondary,False,True,104.849,"LINESTRING (-121.0603315 39.2163323, -121.0601202 39.216302, -121.0598643 39.2162549, -121.0597885 39.2162374, -121.0596215 39.2162027, -121.0593892 39.2161539, -121.0591513 39.216104)",CA 174,,,
27241342,Hansen Way,secondary,True,False,107.26400000000001,"LINESTRING (-121.0603315 39.2163323, -121.060239 39.2163917, -121.060148 39.2164633, -121.0600368 39.2165692, -121.059541 39.2170743)",,,,
10474151,Depot Street,residential,False,False,52.352,"LINESTRING (-121.059541 39.2170743, -121.0589378 39.2170172)",,,,
27241342,Hansen Way,secondary,True,False,98.23200000000001,"LINESTRING (-121.059541 39.2170743, -121.0590132 39.2177838, -121.0589714 39.2178396)",,,,
10469821,Bank Street,residential,False,False,77.40899999999999,"LINESTRING (-121.0589714 39.2178396, -121.059681 39.217888, -121.0598665 39.2179006)",,,,
10469821,Bank Street,residential,False,True,81.11,"LINESTRING (-121.0589714 39.2178396, -121.0588207 39.2178262, -121.0581247 39.2178, -121.058032 39.2178058)",,,,
27241342,Hansen Way,secondary,True,False,80.46799999999999,"LINESTRING (-121.0589714 39.2178396, -121.0589262 39.2178909, -121.058489 39.2183874, -121.058445 39.2184374)",,,,
10470210,Bennett Street,tertiary,False,True,78.729,"LINESTRING (-121.058445 39.2184374, -121.058032 39.2178058)",,,,
1061217918,Bennett Street,secondary,False,True,81.242,"LINESTRING (-121.058445 39.2184374, -121.0588754 39.2190875)",,,,
10475528,Neal Street,tertiary,False,False,154.78699999999998,"LINESTRING (-121.061782 39.2164867, -121.0618714 39.2165322, -121.062036 39.2166159, -121.0622875 39.2167386, -121.0626646 39.2169329, -121.0632158 39.2172086, -121.063265 39.2172639)",,,,
"[964480320, 839382069]",South Auburn Street,secondary,False,False,175.95600000000002,"LINESTRING (-121.061782 39.2164867, -121.0617972 39.2166248, -121.0618027 39.2166762, -121.0618302 39.216888, -121.0618487 39.2170853, -121.0618514 39.2171394, -121.061878 39.2174329, -121.0618826 39.2174766, -121.0618869 39.2175326, -121.0618897 39.2175564, -121.0618962 39.217635, -121.0619054 39.217752, -121.0619096 39.2177979, -121.0619247 39.217925, -121.061937 39.2180124, -121.0619426 39.218064)",,,,
964480321,Neal Street,secondary,False,True,48.722,"LINESTRING (-121.061782 39.2164867, -121.061683 39.2164762, -121.0612963 39.2164337, -121.061222 39.2164255)",,,,
1055484400,South Auburn Street,secondary,False,True,36.983,"LINESTRING (-121.061782 39.2164867, -121.0617779 39.2164118, -121.061764 39.2161544)",,,,
10469821,Bank Street,residential,False,True,77.40899999999999,"LINESTRING (-121.0598665 39.2179006, -121.059681 39.217888, -121.0589714 39.2178396)",,,,
27241556,Tinloy Street,secondary,True,False,207.546,"LINESTRING (-121.0598665 39.2179006, -121.0599015 39.2178282, -121.0601764 39.2172681, -121.060237 39.2171526, -121.0603684 39.2169995, -121.0605134 39.2168713, -121.0607028 39.2167204, -121.0609707 39.2165428, -121.0610658 39.2164976, -121.061222 39.2164255)",,,,
"[839382067, 863997923, 863997925]",Bank Street,residential,False,True,74.97200000000001,"LINESTRING (-121.0598665 39.2179006, -121.060013 39.2179172, -121.0600822 39.2179222, -121.060174 39.2179313, -121.0602947 39.2179434, -121.0607249 39.218009)",,yes,,
1061217918,Bennett Street,secondary,False,False,81.242,"LINESTRING (-121.0588754 39.2190875, -121.058445 39.2184374)",,,,
27241556,Tinloy Street,secondary,True,False,157.544,"LINESTRING (-121.0588754 39.2190875, -121.0589871 39.2189675, -121.0590139 39.2189381, -121.0595951 39.2183, -121.0596613 39.2182041, -121.0597406 39.2180904, -121.0597895 39.2180005, -121.0598665 39.2179006)",,,,
"[10475600, 1061909971, 863997924, 863997926]",Bennett Street,secondary,False,True,70.264,"LINESTRING (-121.0588754 39.2190875, -121.0589436 39.2192092, -121.0590037 39.2193166, -121.0590531 39.2194035, -121.0591453 39.2195691, -121.0592 39.2196672)",,yes,,
10467627,West Main Street,secondary,False,False,77.496,"LINESTRING (-121.0620655 39.2191418, -121.062135 39.2191278, -121.0623916 39.219104, -121.0626895 39.2190866, -121.0628757 39.2190904, -121.06296 39.2190921)",,,,
10475272,East Main Street,secondary,False,False,102.34299999999999,"LINESTRING (-121.0620655 39.2191418, -121.0619913 39.219158, -121.0616942 39.2192231, -121.0609224 39.2193925)",,,,
639684481,North Auburn Street,residential,True,False,101.532,"LINESTRING (-121.0620655 39.2191418, -121.0620908 39.2192253, -121.0622526 39.2197477, -121.0623118 39.2199869, -121.0623232 39.2200326)",,,1,
839382068,South Auburn Street,secondary,False,True,120.47999999999999,"LINESTRING (-121.0620655 39.2191418, -121.0620366 39.2190588, -121.0620102 39.2187314, -121.0619951 39.2185434, -121.0619859 39.2184396, -121.061949 39.2181145, -121.0619426 39.218064)",,,,
10467627,West Main Street,secondary,False,True,77.49600000000001,"LINESTRING (-121.06296 39.2190921, -121.0628757 39.2190904, -121.0626895 39.2190866, -121.0623916 39.219104, -121.062135 39.2191278, -121.0620655 39.2191418)",,,,
839382065,Mill Street,tertiary,False,True,112.011,"LINESTRING (-121.06296 39.2190921, -121.0629616 39.2190265, -121.0629623 39.2190083, -121.0629787 39.2182568, -121.062979 39.218126, -121.0629829 39.218085)",,,,
839382066,West Main Street,secondary,False,False,68.728,"LINESTRING (-121.06296 39.2190921, -121.0630467 39.2190942, -121.0636891 39.2191047, -121.0637576 39.2191058)",,,,
10471854,South Church Street,tertiary,False,True,154.97899999999998,"LINESTRING (-121.0637576 39.2191058, -121.0637602 39.2190312, -121.0637663 39.2188655, -121.0637815 39.2186273, -121.0637847 39.2186071, -121.0638009 39.2185058, -121.063809 39.2184568, -121.0638294 39.218334, -121.0638486 39.2182182, -121.0639154 39.2179811, -121.0639659 39.2178068, -121.0640009 39.2177303)",,,,
839382066,West Main Street,secondary,False,False,78.551,"LINESTRING (-121.0637576 39.2191058, -121.0645806 39.2191829, -121.0646626 39.219192)",,,,
839382066,West Main Street,secondary,False,True,68.72800000000001,"LINESTRING (-121.0637576 39.2191058, -121.0636891 39.2191047, -121.0630467 39.2190942, -121.06296 39.2190921)",,,,
