osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,ref,junction
"[630779032, 1077037487]",True,"['4', '2']",Henry Clower Boulevard,secondary,35 mph,False,296.07,"LINESTRING (-84.0147522 33.8563053, -84.0148634 33.8561509, -84.0152537 33.8550357, -84.0153224 33.8548724, -84.0154494 33.8546854, -84.0157194 33.8543843, -84.0157768 33.8543389, -84.0159825 33.8541759, -84.016242 33.8540371)",,
"[1077037485, 749034086]",False,"['5', '6']",Main Street East,trunk,35 mph,True,69.724,"LINESTRING (-84.0147522 33.8563053, -84.0152924 33.8564394, -84.0154773 33.85648)",US 78;GA 10,
"[1212688818, 1077037486]",False,"['4', '2']","['Oak Road', 'Oak Road Southwest']",tertiary,30 mph,True,291.14899999999994,"LINESTRING (-84.0147522 33.8563053, -84.0146682 33.8565671, -84.0146563 33.8566194, -84.0146497 33.8566761, -84.014659 33.8567586, -84.0146764 33.8568276, -84.0147184 33.8569042, -84.0147494 33.8569447, -84.0147912 33.8569808, -84.0148411 33.85702, -84.0149018 33.8570548, -84.0149491 33.85708, -84.0150125 33.8571008, -84.0151406 33.8571246, -84.0152227 33.8571401, -84.0152995 33.8571646, -84.0154409 33.8572378, -84.0155383 33.8573016, -84.0156141 33.857374, -84.0156856 33.8574662, -84.0158585 33.8577054, -84.015935 33.8578091, -84.0160833 33.8580391, -84.0161383 33.8581283, -84.0162608 33.858328)",,
749034101,True,2,Main Street East,trunk,35 mph,False,24.496,"LINESTRING (-84.0177121 33.8570021, -84.0174646 33.8569228)",US 78;GA 10,
1029942791,True,,Civic Drive Southwest,trunk_link,,False,19.438000000000002,"LINESTRING (-84.0177121 33.8570021, -84.0176736 33.856903, -84.0176476 33.8568357)",,
398075568,True,,North Road Southwest,tertiary,,False,181.952,"LINESTRING (-84.0171054 33.8614736, -84.0173778 33.8610992, -84.0174483 33.8609986, -84.017599 33.8607879, -84.0176286 33.8607387, -84.0176654 33.8606949, -84.0181155 33.8601596, -84.0181589 33.8600925)",,
1149077313,False,,Wisteria Drive Southwest,tertiary,,False,294.045,"LINESTRING (-84.0171054 33.8614736, -84.0167914 33.8611175, -84.0166899 33.8610332, -84.0165069 33.8608814, -84.0163788 33.8607936, -84.0162224 33.8606864, -84.0160696 33.8606069, -84.015812 33.860473, -84.0155703 33.8603542, -84.0154532 33.8602966, -84.0153871 33.8602641, -84.015334 33.860238, -84.015251 33.8601797, -84.0150634 33.860048, -84.0150118 33.8599978, -84.014727 33.8597548)",,
9295014,False,,Clower Street Southwest,residential,,False,184.815,"LINESTRING (-84.0147217 33.8593802, -84.0148292 33.8593046, -84.015212 33.859003, -84.015242 33.8589805, -84.015487 33.858797, -84.01565 33.858659, -84.0157917 33.8585712, -84.0161499 33.8583861, -84.0162608 33.858328)",,
1149077320,True,,Clower Street Southwest,residential,,False,14.637,"LINESTRING (-84.0147217 33.8593802, -84.0146145 33.8594221, -84.0145794 33.8594381)",,
9282063,False,,Pate Street North,unclassified,,False,257.49500000000006,"LINESTRING (-84.0186836 33.8556413, -84.0184867 33.8553541, -84.0183192 33.8551044, -84.0183113 33.8550922, -84.018061 33.854704, -84.0180323 33.8546514, -84.0179656 33.8545289, -84.017912 33.8543774, -84.0179202 33.8541842, -84.0179566 33.8538798, -84.0180111 33.8536836, -84.018128 33.853515)",,
