osmid,name,highway,oneway,reversed,length,lanes,geometry,maxspeed,ref
10273798,Little Pond Street,residential,False,False,85.579,,"LINESTRING (-124.1050499 40.9638746, -124.105059 40.963105)",,
10272147,Underwood Court,residential,False,False,75.114,2,"LINESTRING (-124.1050499 40.9638746, -124.105511 40.963888, -124.1059436 40.9639044)",,
10272147,Underwood Court,residential,False,True,196.23600000000002,2,"LINESTRING (-124.1050499 40.9638746, -124.103432 40.9637799, -124.1031042 40.9637782, -124.1030417 40.9637971, -124.1030069 40.9638345, -124.1029854 40.9638862, -124.1029571 40.9640257)",,
352864360,Norton Road,unclassified,False,False,92.449,2,"LINESTRING (-124.099652 40.9634417, -124.100753 40.963447)",25 mph,
10276765,Central Avenue,secondary,False,True,48.514,2,"LINESTRING (-124.100753 40.963447, -124.1007536 40.9638833)",45 mph,US 101 BUS
352864360,Norton Road,unclassified,False,True,92.449,2,"LINESTRING (-124.100753 40.963447, -124.099652 40.9634417)",25 mph,
"[10276765, 996532271]",Central Avenue,secondary,False,False,176.477,"['3', '2']","LINESTRING (-124.100753 40.963447, -124.1007711 40.9621432, -124.1007758 40.96186)",45 mph,US 101 BUS
295324166,Callwell Drive,residential,False,False,41.055,2,"LINESTRING (-124.1065722 40.9657621, -124.1065846 40.9661312)",25 mph,
"[10277824, 295324166]","['Callwell Drive', 'Underwood Road']",residential,False,True,154.99200000000002,2,"LINESTRING (-124.1065722 40.9657621, -124.1065693 40.9653632, -124.106571 40.96483, -124.1065539 40.9647977, -124.1064957 40.9647784, -124.106 40.964719)",25 mph,
295324172,Otis Bay Lane,residential,False,True,56.991,2,"LINESTRING (-124.1065722 40.9657621, -124.1070325 40.9657685, -124.1071249 40.9657608, -124.1072428 40.9657285)",,
10273798,Little Pond Street,residential,False,True,85.579,,"LINESTRING (-124.105059 40.963105, -124.1050499 40.9638746)",,
10274683,Silverado Place,residential,False,False,65.499,,"LINESTRING (-124.105059 40.963105, -124.104279 40.963112)",,
10268190,Silverado Avenue,residential,False,False,290.072,,"LINESTRING (-124.105059 40.963105, -124.1084511 40.9631383, -124.1085133 40.9631392)",,
10273798,Little Pond Street,residential,False,False,77.62,,"LINESTRING (-124.105059 40.963105, -124.105069 40.962562, -124.10507 40.962407)",,
10268190,Silverado Avenue,residential,False,True,290.072,,"LINESTRING (-124.1085133 40.9631392, -124.1084511 40.9631383, -124.105059 40.963105)",,
10269225,Barnett Avenue,residential,False,False,81.158,,"LINESTRING (-124.1085133 40.9631392, -124.108547 40.963232, -124.1085559 40.9636442, -124.1085641 40.9638655)",,
10269225,Barnett Avenue,residential,False,True,86.929,,"LINESTRING (-124.1085133 40.9631392, -124.108508 40.962544, -124.108514 40.9623575)",,
10269225,Barnett Avenue,residential,False,False,87.417,,"LINESTRING (-124.1085344 40.9615715, -124.1085311 40.9616428, -124.108514 40.9623575)",,
10276527,Winchester Avenue,residential,False,False,220.03099999999998,,"LINESTRING (-124.1085344 40.9615715, -124.10827 40.961564, -124.1062593 40.9615652, -124.1061559 40.9615822, -124.1060445 40.9616268, -124.1059398 40.9616593)",,
10269225,Barnett Avenue,residential,False,False,86.929,,"LINESTRING (-124.108514 40.9623575, -124.108508 40.962544, -124.1085133 40.9631392)",,
10269225,Barnett Avenue,residential,False,True,87.417,,"LINESTRING (-124.108514 40.9623575, -124.1085311 40.9616428, -124.1085344 40.9615715)",,
10279050,Chaparrel Drive,residential,False,False,281.231,,"LINESTRING (-124.108514 40.9623575, -124.1084512 40.9623574, -124.1061823 40.9623426, -124.1061156 40.9623347, -124.1060741 40.9623212, -124.1060512 40.962275, -124.106047 40.9622012, -124.1060474 40.961873, -124.1060244 40.9617787, -124.1059849 40.9617102, -124.1059398 40.9616593)",,
10269225,Barnett Avenue,residential,False,False,90.85,,"LINESTRING (-124.1085641 40.9638655, -124.108525 40.964682)",,
10269225,Barnett Avenue,residential,False,True,81.158,,"LINESTRING (-124.1085641 40.9638655, -124.1085559 40.9636442, -124.108547 40.963232, -124.1085133 40.9631392)",,
10269225,Barnett Avenue,residential,False,True,90.85,,"LINESTRING (-124.108525 40.964682, -124.1085641 40.9638655)",,
10269225,Barnett Avenue,residential,False,False,103.134,,"LINESTRING (-124.108525 40.964682, -124.108522 40.9648614, -124.108517 40.965157, -124.1085377 40.9656092)",,
10269225,Barnett Avenue,residential,False,False,232.607,,"LINESTRING (-124.1085377 40.9656092, -124.108513 40.967701)",,
10269225,Barnett Avenue,residential,False,True,103.134,,"LINESTRING (-124.1085377 40.9656092, -124.108517 40.965157, -124.108522 40.9648614, -124.108525 40.964682)",,
10269225,Barnett Avenue,residential,False,True,232.607,,"LINESTRING (-124.108513 40.967701, -124.1085377 40.9656092)",,
