osmid,name,highway,oneway,reversed,length,geometry,ref,maxspeed,lanes,bridge
13172496,Fox Street,residential,False,False,62.20399999999999,"LINESTRING (-96.4875853 38.6642912, -96.4869864 38.6643149, -96.4868727 38.6643357)",,,,
13182659,North Union Street,secondary,False,True,160.903,"LINESTRING (-96.4875853 38.6642912, -96.4875328 38.6632754, -96.4875317 38.6630261, -96.487531 38.662845)",KS 177,35 mph,,
13172496,Fox Street,residential,False,True,62.20399999999999,"LINESTRING (-96.4868727 38.6643357, -96.4869864 38.6643149, -96.4875853 38.6642912)",,,,
13182659,North Union Street,secondary,False,False,160.903,"LINESTRING (-96.487531 38.662845, -96.4875317 38.6630261, -96.4875328 38.6632754, -96.4875853 38.6642912)",KS 177,35 mph,,
13182659,North Union Street,secondary,False,True,122.09199999999998,"LINESTRING (-96.487531 38.662845, -96.4875315 38.6626104, -96.4875322 38.6623235, -96.4875332 38.6619018, -96.4875335 38.661747)",KS 177,35 mph,,
13173858,,residential,False,False,125.439,"LINESTRING (-96.49099 38.658692, -96.4896367 38.6590868)",,,,
13180092,South Mission Street,residential,False,False,111.348,"LINESTRING (-96.49099 38.658692, -96.491195 38.659132, -96.491425 38.659634)",,,,
13180092,South Mission Street,residential,False,True,13.754,"LINESTRING (-96.49099 38.658692, -96.4909623 38.6586335, -96.490935 38.658576)",,,,
13173858,,residential,False,True,125.439,"LINESTRING (-96.4896367 38.6590868, -96.49099 38.658692)",,,,
203159408,South Neosho Street,secondary,False,False,110.243,"LINESTRING (-96.4896367 38.6590868, -96.4898421 38.6595225, -96.4900753 38.6600172)",KS 177,20 mph,2,
203159408,South Neosho Street,secondary,False,True,16.018,"LINESTRING (-96.4896367 38.6590868, -96.4896052 38.65902, -96.489573 38.6589516)",KS 177,20 mph,2,
13174083,,residential,False,False,91.644,"LINESTRING (-96.492625 38.662174, -96.491637 38.662464)",,,,
264553474,North Mission Street,unclassified,False,False,56.509,"LINESTRING (-96.492625 38.662174, -96.492404 38.661696)",,,,
264553474,North Mission Street,unclassified,False,True,62.073,"LINESTRING (-96.492625 38.662174, -96.492868 38.662699)",,,,
13174083,,residential,False,True,91.644,"LINESTRING (-96.491637 38.662464, -96.492625 38.662174)",,,,
13181150,Simcock Street,residential,False,False,106.782,"LINESTRING (-96.4926312 38.6650314, -96.493786 38.664701)",,,,
13182659,North Union Street,secondary,False,False,122.092,"LINESTRING (-96.4875335 38.661747, -96.4875332 38.6619018, -96.4875322 38.6623235, -96.4875315 38.6626104, -96.487531 38.662845)",KS 177,35 mph,,
"[75950408, 13179443, 61023892, 61023893]","['East Main Street', 'West Main Street']",primary,False,True,156.511,"LINESTRING (-96.4875335 38.661747, -96.4879322 38.6617075, -96.4883228 38.6616492, -96.4887235 38.6615675, -96.4889171 38.6615155, -96.489179 38.661445, -96.489279 38.661415)",US 56;KS 177,20 mph,2,yes
13181808,Hall Street,residential,False,False,123.423,"LINESTRING (-96.496355 38.657046, -96.4950163 38.6574191)",,,,
13179758,South Washington Street,residential,False,True,123.255,"LINESTRING (-96.496355 38.657046, -96.4963904 38.65712, -96.496618 38.657594, -96.496853 38.658084)",,,,
254576777,West Main Street,primary,False,False,125.756,"LINESTRING (-96.497339 38.659105, -96.49598 38.659496)",US 56,30 mph,2,
13179758,South Washington Street,residential,False,False,121.12,"LINESTRING (-96.497339 38.659105, -96.497093 38.658585, -96.496853 38.658084)",,,,
254576777,West Main Street,primary,False,True,125.756,"LINESTRING (-96.49598 38.659496, -96.497339 38.659105)",US 56,30 mph,2,
13181783,South Rockhill Street,residential,False,True,121.134,"LINESTRING (-96.49598 38.659496, -96.495738 38.658979, -96.495497 38.658474)",,,,
13181862,North Rockhill Street,residential,False,False,121.168,"LINESTRING (-96.49598 38.659496, -96.4962478 38.6600069, -96.4964766 38.660514)",,,,
254576777,West Main Street,primary,False,False,126.03399999999999,"LINESTRING (-96.49598 38.659496, -96.495319 38.659687, -96.494619 38.65989)",US 56,30 mph,2,
13181778,South Chautauqua Street,residential,False,True,121.148,"LINESTRING (-96.494619 38.65989, -96.494366 38.65935, -96.494341 38.659298, -96.494139 38.658867)",,,,
13181923,North Chautauqua Street,residential,False,False,118.78999999999999,"LINESTRING (-96.494619 38.65989, -96.494855 38.660394, -96.49509 38.660893)",,,,
"[254576777, 254576778]",West Main Street,primary,False,False,122.519,"LINESTRING (-96.494619 38.65989, -96.494468 38.6599334, -96.493295 38.660271)",US 56,"['20 mph', '30 mph']",2,
254576777,West Main Street,primary,False,True,126.03399999999999,"LINESTRING (-96.494619 38.65989, -96.495319 38.659687, -96.49598 38.659496)",US 56,30 mph,2,
254576778,West Main Street,primary,False,False,127.956,"LINESTRING (-96.493295 38.660271, -96.491909 38.660662)",US 56,20 mph,2,
13179752,South Belfry Street,residential,False,True,121.625,"LINESTRING (-96.493295 38.660271, -96.49303 38.659741, -96.492796 38.659249)",,,,
"[254576777, 254576778]",West Main Street,primary,False,True,122.519,"LINESTRING (-96.493295 38.660271, -96.494468 38.6599334, -96.494619 38.65989)",US 56,"['20 mph', '30 mph']",2,
1057432138,North Belfry Street,residential,False,False,117.262,"LINESTRING (-96.493295 38.660271, -96.493549 38.660781, -96.4937807 38.661255)",,,,
254576778,West Main Street,primary,False,True,127.956,"LINESTRING (-96.491909 38.660662, -96.493295 38.660271)",US 56,20 mph,2,
13180092,South Mission Street,residential,False,True,121.795,"LINESTRING (-96.491909 38.660662, -96.491853 38.6605468, -96.491659 38.660148, -96.491425 38.659634)",,,,
650753539,West Main Street,primary,False,False,124.652,"LINESTRING (-96.491909 38.660662, -96.4918191 38.6606877, -96.490723 38.6610016, -96.4905611 38.6610479)",US 56,20 mph,2,
1057432139,North Mission Street,unclassified,False,True,122.752,"LINESTRING (-96.491909 38.660662, -96.4919608 38.6607673, -96.492158 38.661168, -96.492404 38.661696)",,,,
"[1057432137, 13181375]","['North Neosho Street', 'Columbia Street']",residential,False,False,246.239,"LINESTRING (-96.4905611 38.6610479, -96.4906092 38.6611437, -96.490822 38.661568, -96.491057 38.662074, -96.492404 38.661696)",,,,
75950408,West Main Street,primary,False,False,118.568,"LINESTRING (-96.4905611 38.6610479, -96.4904624 38.6610762, -96.4893854 38.6613845, -96.489279 38.661415)",US 56;KS 177,20 mph,2,
203159408,South Neosho Street,secondary,False,True,122.125,"LINESTRING (-96.4905611 38.6610479, -96.4905031 38.6609249, -96.4903203 38.660537, -96.4900753 38.6600172)",KS 177,20 mph,2,
650753539,West Main Street,primary,False,True,124.652,"LINESTRING (-96.4905611 38.6610479, -96.490723 38.6610016, -96.4918191 38.6606877, -96.491909 38.660662)",US 56,20 mph,2,
"[75950408, 13179443, 61023892, 61023893]","['East Main Street', 'West Main Street']",primary,False,False,156.511,"LINESTRING (-96.489279 38.661415, -96.489179 38.661445, -96.4889171 38.6615155, -96.4887235 38.6615675, -96.4883228 38.6616492, -96.4879322 38.6617075, -96.4875335 38.661747)",US 56;KS 177,20 mph,2,yes
75950408,West Main Street,primary,False,True,118.568,"LINESTRING (-96.489279 38.661415, -96.4893854 38.6613845, -96.4904624 38.6610762, -96.4905611 38.6610479)",US 56;KS 177,20 mph,2,
115686689,Wood Street,residential,False,True,120.867,"LINESTRING (-96.489279 38.661415, -96.4892287 38.66131, -96.489043 38.660922, -96.488791 38.660397)",,,,
13179752,South Belfry Street,residential,False,False,111.23400000000001,"LINESTRING (-96.491851 38.657239, -96.492093 38.657735, -96.492302 38.6581753)",,,,
13181285,Chick Street,residential,False,False,126.434,"LINESTRING (-96.491851 38.657239, -96.491373 38.65737, -96.490487 38.6576366)",,,,
13181285,Chick Street,residential,False,True,124.57,"LINESTRING (-96.491851 38.657239, -96.492396 38.657089, -96.4932063 38.6568717)",,,,
13181808,Hall Street,residential,False,False,126.784,"LINESTRING (-96.492302 38.6581753, -96.490935 38.658576)",,,,
13181808,Hall Street,residential,False,True,125.183,"LINESTRING (-96.492302 38.6581753, -96.4936594 38.657796)",,,,
13179752,South Belfry Street,residential,False,False,126.88,"LINESTRING (-96.492302 38.6581753, -96.4923414 38.658249, -96.492358 38.65828, -96.492566 38.658739, -96.492796 38.659249)",,,,
13179752,South Belfry Street,residential,False,True,111.23400000000001,"LINESTRING (-96.492302 38.6581753, -96.492093 38.657735, -96.491851 38.657239)",,,,
13181685,Hockaday Street,residential,False,False,126.507,"LINESTRING (-96.492796 38.659249, -96.491425 38.659634)",,,,
13181685,Hockaday Street,residential,False,True,124.108,"LINESTRING (-96.492796 38.659249, -96.494139 38.658867)",,,,
13179752,South Belfry Street,residential,False,False,121.625,"LINESTRING (-96.492796 38.659249, -96.49303 38.659741, -96.493295 38.660271)",,,,
13179752,South Belfry Street,residential,False,True,126.88000000000001,"LINESTRING (-96.492796 38.659249, -96.492566 38.658739, -96.492358 38.65828, -96.4923414 38.658249, -96.492302 38.6581753)",,,,
13181685,Hockaday Street,residential,False,False,125.475,"LINESTRING (-96.496853 38.658084, -96.495497 38.658474)",,,,
13179758,South Washington Street,residential,False,False,123.25500000000001,"LINESTRING (-96.496853 38.658084, -96.496618 38.657594, -96.4963904 38.65712, -96.496355 38.657046)",,,,
13179758,South Washington Street,residential,False,True,121.12,"LINESTRING (-96.496853 38.658084, -96.497093 38.658585, -96.497339 38.659105)",,,,
13181285,Chick Street,residential,False,False,124.839,"LINESTRING (-96.490487 38.6576366, -96.489128 38.658003)",,,,
13180092,South Mission Street,residential,False,False,111.46799999999999,"LINESTRING (-96.490487 38.6576366, -96.490726 38.658127, -96.490935 38.658576)",,,,
13181285,Chick Street,residential,False,True,126.434,"LINESTRING (-96.490487 38.6576366, -96.491373 38.65737, -96.491851 38.657239)",,,,
13181808,Hall Street,residential,False,False,125.421,"LINESTRING (-96.490935 38.658576, -96.489573 38.6589516)",,,,
13181808,Hall Street,residential,False,True,126.784,"LINESTRING (-96.490935 38.658576, -96.492302 38.6581753)",,,,
13180092,South Mission Street,residential,False,False,13.754,"LINESTRING (-96.490935 38.658576, -96.4909623 38.6586335, -96.49099 38.658692)",,,,
13180092,South Mission Street,residential,False,True,111.46799999999999,"LINESTRING (-96.490935 38.658576, -96.490726 38.658127, -96.490487 38.6576366)",,,,
13181685,Hockaday Street,residential,False,False,124.699,"LINESTRING (-96.491425 38.659634, -96.4900753 38.6600172)",,,,
13181685,Hockaday Street,residential,False,True,126.507,"LINESTRING (-96.491425 38.659634, -96.492796 38.659249)",,,,
13180092,South Mission Street,residential,False,False,121.79499999999999,"LINESTRING (-96.491425 38.659634, -96.491659 38.660148, -96.491853 38.6605468, -96.491909 38.660662)",,,,
13180092,South Mission Street,residential,False,True,111.348,"LINESTRING (-96.491425 38.659634, -96.491195 38.659132, -96.49099 38.658692)",,,,
13181685,Hockaday Street,residential,False,True,119.243,"LINESTRING (-96.488791 38.660397, -96.4900753 38.6600172)",,,,
115686689,Wood Street,residential,False,True,37.723,"LINESTRING (-96.488791 38.660397, -96.4886359 38.6600801)",,,,
115686689,Wood Street,residential,False,False,120.867,"LINESTRING (-96.488791 38.660397, -96.489043 38.660922, -96.4892287 38.66131, -96.489279 38.661415)",,,,
13181150,Simcock Street,residential,False,False,83.252,"LINESTRING (-96.493786 38.664701, -96.494688 38.664447)",,,,
13181150,Simcock Street,residential,False,True,106.782,"LINESTRING (-96.493786 38.664701, -96.4926312 38.6650314)",,,,
264553474,North Mission Street,unclassified,False,False,114.436,"LINESTRING (-96.493786 38.664701, -96.493342 38.663732)",,,,
13181150,Simcock Street,residential,False,True,83.252,"LINESTRING (-96.494688 38.664447, -96.493786 38.664701)",,,,
