osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,bridge
8901292,False,2,5th Street,primary,30 mph,False,31.774,"LINESTRING (-166.5314841 53.873039, -166.5318464 53.8728492)",
155034745,False,2,East Broadway Avenue,secondary,25 mph,False,224.06,"LINESTRING (-166.5314841 53.873039, -166.5307736 53.8727289, -166.530107 53.8724379, -166.5290774 53.8719276, -166.5288025 53.8717913)",
718980892,False,2,West Broadway Avenue,primary,20 mph,True,115.784,"LINESTRING (-166.5314841 53.873039, -166.5320625 53.8732871, -166.5322218 53.8733586, -166.5328994 53.8736618)",
8901292,False,2,5th Street,primary,30 mph,True,31.774,"LINESTRING (-166.5318464 53.8728492, -166.5314841 53.873039)",
"[8901292, 718227029, 718227030]",False,2,5th Street,primary,30 mph,False,111.371,"LINESTRING (-166.5318464 53.8728492, -166.5320668 53.8727533, -166.5323581 53.8726039, -166.5325181 53.8725409, -166.5326557 53.8724718, -166.5330039 53.8722667, -166.5331311 53.8721972)",yes
154960851,False,2,Cyri Circle,residential,,True,44.656,"LINESTRING (-166.5318464 53.8728492, -166.5320067 53.8728935, -166.5321746 53.872957, -166.5324649 53.8729025)",
8902612,False,,Eleanor Drive,residential,,False,140.586,"LINESTRING (-166.5331311 53.8721972, -166.5328551 53.872099, -166.5319623 53.8717711, -166.5314885 53.8714131)",
37875216,False,2,Airport Beach Road,primary,30 mph,True,177.82999999999998,"LINESTRING (-166.5331311 53.8721972, -166.5341671 53.8725691, -166.5345735 53.8727262, -166.5347627 53.8727841, -166.5349204 53.8728217, -166.5350578 53.8728447, -166.5352973 53.8728667, -166.5355413 53.8728806)",
"[8901292, 718227029, 718227030]",False,2,5th Street,primary,30 mph,True,111.371,"LINESTRING (-166.5331311 53.8721972, -166.5330039 53.8722667, -166.5326557 53.8724718, -166.5325181 53.8725409, -166.5323581 53.8726039, -166.5320668 53.8727533, -166.5318464 53.8728492)",yes
8902783,False,,King Street,tertiary,20 mph,True,97.383,"LINESTRING (-166.5271456 53.8730671, -166.5280115 53.8723555)",
8902734,False,,Bayview Avenue,residential,20 mph,True,130.755,"LINESTRING (-166.5271456 53.8730671, -166.528381 53.8733407, -166.5290124 53.8734811)",
8902410,False,,Mission Avenue,residential,20 mph,False,127.121,"LINESTRING (-166.5280115 53.8723555, -166.5295835 53.8730248)",
8902783,False,,King Street,tertiary,20 mph,False,97.383,"LINESTRING (-166.5280115 53.8723555, -166.5271456 53.8730671)",
