osmid,name,highway,oneway,reversed,length,geometry,lanes,maxspeed,bridge
13389354,San Marcos Street,residential,False,False,144.22299999999998,"LINESTRING (-118.1109668 34.0995966, -118.1109122 34.0993258, -118.1108869 34.0991935, -118.1108499 34.0990067, -118.1108112 34.0988115, -118.1107413 34.0984591, -118.1107131 34.0983167)",,,
30657735,Mission Road,secondary,False,True,169.926,"LINESTRING (-118.1034513 34.0956429, -118.1047973 34.096188, -118.1051112 34.0963106)",2,30 mph,
"[845038072, 13294141]",Padilla Street,residential,False,False,262.601,"LINESTRING (-118.1064281 34.1013456, -118.10686 34.1013654, -118.1072196 34.1013123, -118.1092484 34.1010456)",2,,
13324886,South Santa Anita Street,tertiary,False,False,146.2,"LINESTRING (-118.1064281 34.1013456, -118.1064499 34.1012361, -118.1064667 34.1011559, -118.1065346 34.1009347, -118.1065615 34.1008472, -118.1068421 34.1000776)",2,,
"[1194301352, 13324886]",South Santa Anita Street,tertiary,False,True,126.846,"LINESTRING (-118.1064281 34.1013456, -118.1063028 34.1017899, -118.106235 34.102004, -118.1062172 34.1020543, -118.1061221 34.102324, -118.1060657 34.1024451)","['3', '2']",,
13340629,South Alanmay Avenue,residential,False,False,155.001,"LINESTRING (-118.1092484 34.1010456, -118.1093997 34.1019008, -118.1094919 34.1024249)",,,
845038072,Padilla Street,residential,False,False,113.971,"LINESTRING (-118.1092484 34.1010456, -118.1103771 34.1008943, -118.1104703 34.1008818)",2,,
"[845038072, 13294141]",Padilla Street,residential,False,True,262.601,"LINESTRING (-118.1092484 34.1010456, -118.1072196 34.1013123, -118.10686 34.1013654, -118.1064281 34.1013456)",2,,
13305714,Montecito Drive,residential,False,False,102.911,"LINESTRING (-118.1066008 34.0959349, -118.1065416 34.0950107)",2,,
"[1250983491, 50022749]",West Main Street,residential,False,False,119.439,"LINESTRING (-118.1066008 34.0959349, -118.1074794 34.095684, -118.1078264 34.0955832)","['3', '2']",,
1010872823,West Main Street,residential,False,False,57.818000000000005,"LINESTRING (-118.1066008 34.0959349, -118.1065401 34.095957, -118.1063989 34.0960083, -118.1062453 34.096083, -118.1061377 34.0961675, -118.1060684 34.0962022)",,,
13305714,Montecito Drive,residential,False,True,102.911,"LINESTRING (-118.1065416 34.0950107, -118.1066008 34.0959349)",2,,
13345510,Orange Street,residential,False,True,104.824,"LINESTRING (-118.1065416 34.0950107, -118.1054033 34.0949998)",,,
13356132,De Anza Street,residential,False,True,142.9,"LINESTRING (-118.1049296 34.1011771, -118.104913 34.1014631, -118.1049114 34.1015946, -118.1049101 34.1017127, -118.1049096 34.1017525, -118.104913 34.1018966, -118.1049141 34.1019513, -118.1049182 34.1021363, -118.1049193 34.1023434, -118.1049203 34.1024618)",,,
