osmid,name,highway,oneway,reversed,length,geometry,lanes,ref,maxspeed,bridge
14256332,East Evans Street,residential,False,True,152.26,"LINESTRING (-75.6034977 39.9631087, -75.6045037 39.9626581, -75.604937 39.962464, -75.6050557 39.9624536)",,,,
62646491,North Matlack Street,residential,False,False,70.702,"LINESTRING (-75.6034977 39.9631087, -75.6036249 39.9632783, -75.603911 39.96366)",2,,,
"[62646491, 449951045]",North Matlack Street,residential,False,True,54.916,"LINESTRING (-75.6034977 39.9631087, -75.6033566 39.9629454, -75.6031961 39.9627373, -75.6031515 39.9626926)","['3', '2']",,,
62646491,North Matlack Street,residential,False,True,70.702,"LINESTRING (-75.603911 39.96366, -75.6036249 39.9632783, -75.6034977 39.9631087)",2,,,
"[14218217, 14241035, 14245740]","['Railroad Street', 'East Miner Street', 'East Market Street']",residential,False,"[False, True]",159.766,"LINESTRING (-75.6009597 39.9613099, -75.600712 39.960949, -75.600443 39.960565, -75.601009 39.96033, -75.601113 39.96027)",,,,
449951039,East Market Street,primary,True,False,117.962,"LINESTRING (-75.6044675 39.9597259, -75.6043905 39.9597612, -75.6038374 39.9600151, -75.6033342 39.9602431, -75.6032782 39.9602685)",2,PA 3,25 mph,
"[1092807596, 449969311]",South High Street,primary,False,True,130.92200000000003,"LINESTRING (-75.6044675 39.9597259, -75.6044046 39.9596666, -75.6042065 39.9594796, -75.6041124 39.9593908, -75.603499 39.958812)","['3', '2']",US 322 Business,25 mph,
"[449969304, 462012178, 449969309]",North High Street,primary,False,False,106.158,"LINESTRING (-75.6044675 39.9597259, -75.6045128 39.9597717, -75.6047867 39.9600481, -75.6049169 39.9601796, -75.6051645 39.9604317, -75.6052196 39.9604869)","['3', '2']",US 322 Business,25 mph,
270269240,East Miner Street,residential,True,False,110.82999999999998,"LINESTRING (-75.602482 39.959433, -75.602952 39.959144, -75.603099 39.95905, -75.603499 39.958812)",,,,
358718841,South Walnut Street,residential,False,False,115.08,"LINESTRING (-75.602482 39.959433, -75.6029321 39.9598895, -75.6032332 39.960213, -75.6032782 39.9602685)",,,,
"[1224702536, 14221873]",South Walnut Street,residential,True,False,101.80199999999999,"LINESTRING (-75.601736 39.958718, -75.602157 39.959122, -75.602482 39.959433)",,,,
14229228,East Barnard Street,residential,True,False,150.63799999999998,"LINESTRING (-75.601736 39.958718, -75.601267 39.959014, -75.601104 39.959117, -75.600363 39.959571)",2,,,
14221873,South Walnut Street,residential,True,False,128.482,"LINESTRING (-75.6007965 39.9578144, -75.601736 39.958718)",,,,
274617108,East Union Street,residential,True,False,109.857,"LINESTRING (-75.6007965 39.9578144, -75.6012763 39.9575912, -75.6013319 39.9575644, -75.6019023 39.9573069)",,,,
14226352,North Wayne Street,residential,False,False,114.231,"LINESTRING (-75.61034 39.957082, -75.610399 39.957155, -75.6105279 39.9573333, -75.610665 39.957523, -75.6107891 39.9576955, -75.610993 39.957979)",,,,
14252878,South Wayne Street,residential,False,False,68.093,"LINESTRING (-75.61034 39.957082, -75.610284 39.957013, -75.609954 39.956546)",,,,
48459188,West Market Street,secondary,False,True,181.51199999999997,"LINESTRING (-75.61034 39.957082, -75.6098716 39.9572847, -75.6094503 39.957467, -75.609009 39.957658, -75.6086693 39.9578067, -75.6085548 39.9578568, -75.608487 39.9578865)",,PA 842,,
14226352,North Wayne Street,residential,False,False,123.304,"LINESTRING (-75.610993 39.957979, -75.611222 39.958303, -75.6113341 39.9584504, -75.611395 39.9585296, -75.6115875 39.9587797, -75.6116405 39.9588485, -75.6117092 39.9589423)",,,,
14226352,North Wayne Street,residential,False,True,114.231,"LINESTRING (-75.610993 39.957979, -75.6107891 39.9576955, -75.610665 39.957523, -75.6105279 39.9573333, -75.610399 39.957155, -75.61034 39.957082)",,,,
14248760,West Chestnut Street,residential,False,True,13.889,"LINESTRING (-75.6117092 39.9589423, -75.6115688 39.9590057)",2,,,
268534212,North Wayne Street,residential,False,False,9.434,"LINESTRING (-75.6117092 39.9589423, -75.6117656 39.9590153)",,,,
14226352,North Wayne Street,residential,False,True,123.304,"LINESTRING (-75.6117092 39.9589423, -75.6116405 39.9588485, -75.6115875 39.9587797, -75.611395 39.9585296, -75.6113341 39.9584504, -75.611222 39.958303, -75.610993 39.957979)",,,,
52135934,Hannum Avenue,primary,False,True,16.807,"LINESTRING (-75.6117656 39.9590153, -75.6115688 39.9590057)",,US 322 Business,,
268534212,North Wayne Street,residential,False,True,9.434,"LINESTRING (-75.6117656 39.9590153, -75.6117092 39.9589423)",,,,
14248389,West Gay Street,tertiary,True,False,120.967,"LINESTRING (-75.6052196 39.9604869, -75.6053315 39.9604502, -75.606388 39.9599931, -75.6064615 39.9599613)",2,,25 mph,
"[14239178, 449969291, 449969295]",North High Street,primary,False,False,123.217,"LINESTRING (-75.6052196 39.9604869, -75.6052867 39.9605519, -75.6056351 39.9609626, -75.6057912 39.9611539, -75.6059656 39.9613677, -75.6060023 39.9614179)","['3', '2']",US 322 Business,25 mph,
"[449969304, 462012178, 449969309]",North High Street,primary,False,True,106.158,"LINESTRING (-75.6052196 39.9604869, -75.6051645 39.9604317, -75.6049169 39.9601796, -75.6047867 39.9600481, -75.6045128 39.9597717, -75.6044675 39.9597259)","['3', '2']",US 322 Business,25 mph,
"[14253912, 906060573, 906060574, 906060575]",North Walnut Street,residential,False,False,121.309,"LINESTRING (-75.6039898 39.9610442, -75.6040354 39.9611028, -75.6043206 39.9614687, -75.604359 39.961518, -75.604373 39.961537, -75.6046663 39.9619307, -75.6047076 39.9619862)",,,,
14253912,North Walnut Street,residential,False,True,105.45700000000001,"LINESTRING (-75.6039898 39.9610442, -75.6039373 39.9609865, -75.603572 39.9605849, -75.6033149 39.9603138, -75.6032782 39.9602685)",,,,
62646498,East Gay Street,tertiary,True,False,121.834,"LINESTRING (-75.6039898 39.9610442, -75.6040693 39.961009, -75.604416 39.9608552, -75.6045873 39.9607793, -75.6051391 39.9605345, -75.6052196 39.9604869)",2,,25 mph,
14253917,Patton Avenue,residential,False,False,151.796,"LINESTRING (-75.6013677 39.9622189, -75.6013952 39.9622727, -75.601414 39.9623303, -75.60142 39.9623771, -75.6014164 39.9624271, -75.6013676 39.9626288, -75.6012965 39.9629262, -75.601174 39.963478, -75.601179 39.963542, -75.601185 39.963561)",,,,
"[449969282, 358718842]",East Gay Street,primary,True,False,77.264,"LINESTRING (-75.6013677 39.9622189, -75.6016835 39.9620788, -75.6021523 39.9618708)","['3', '2']",PA 3,35 mph,
"[449969280, 449969282, 197009557]",East Gay Street,primary,True,False,92.291,"LINESTRING (-75.6004321 39.9626362, -75.6008078 39.9624671, -75.6008862 39.962439, -75.6010127 39.9623812, -75.6012566 39.9622697, -75.6013677 39.9622189)",2,PA 3,35 mph,yes
436799080,South Darlington Street,residential,True,False,68.608,"LINESTRING (-75.6067 39.9579684, -75.6070352 39.9584483, -75.6070822 39.9585114)",,,,
436799088,Wollerton Street,residential,False,False,139.11599999999999,"LINESTRING (-75.6067 39.9579684, -75.6069648 39.9578201, -75.6070819 39.9577691, -75.6073726 39.9576427, -75.607434 39.957616, -75.6076949 39.9575052, -75.608103 39.957332)",,,,
14250623,South New Street,tertiary,True,False,68.536,"LINESTRING (-75.608103 39.957332, -75.607706 39.956796)",,,,
