osmid,highway,oneway,reversed,length,name,geometry,lanes,maxspeed,bridge,ref
"[16774997, 16777206]",residential,False,True,137.418,Wheeler Street,"LINESTRING (-83.4499929 35.4315131, -83.4494202 35.431564, -83.4488528 35.4315322, -83.4484828 35.4315018)",,,,
16777368,residential,False,True,101.766,Bennett Street,"LINESTRING (-83.450423 35.4330109, -83.4498932 35.4322039)",,,,
16776184,residential,False,False,150.314,Pine Street,"LINESTRING (-83.4450482 35.4333501, -83.4455777 35.4331395, -83.4457954 35.4330526, -83.44586 35.4330136, -83.4459106 35.4329679, -83.44594 35.4329198, -83.4459499 35.4328763, -83.4459274 35.4327962, -83.4458782 35.4326932, -83.445801 35.4325799, -83.4457659 35.4324563)",,,,
16776184,residential,False,True,99.926,Pine Street,"LINESTRING (-83.4450482 35.4333501, -83.4446035 35.4335122, -83.4444347 35.4335478, -83.444225 35.4335588, -83.443995 35.4335391)",,,,
272639682,residential,False,True,95.389,Ramseur Street,"LINESTRING (-83.4450482 35.4333501, -83.4448234 35.4329244, -83.4446704 35.4325502)",,,,
16775820,residential,False,False,134.46200000000002,Plateau Street,"LINESTRING (-83.44394 35.4351083, -83.4441319 35.4351092, -83.4443383 35.4351102, -83.4452147 35.4351188, -83.4452934 35.4351137, -83.4453561 35.4350992, -83.4454115 35.4350711)",2,35 mph,,
"[16776104, 1151384413]",residential,False,True,122.06299999999999,"['Richmond Street', 'Center Street']","LINESTRING (-83.44394 35.4351083, -83.4438953 35.4347558, -83.4438933 35.4346754, -83.4438895 35.4345196, -83.4438794 35.4343081, -83.4438838 35.4342782, -83.4438908 35.4342496, -83.443923 35.4342085, -83.4439512 35.4341855, -83.4439892 35.4341706, -83.4440524 35.4341569, -83.4441347 35.4341519)",2,35 mph,,
16775820,residential,False,True,134.46200000000002,Plateau Street,"LINESTRING (-83.4454115 35.4350711, -83.4453561 35.4350992, -83.4452934 35.4351137, -83.4452147 35.4351188, -83.4443383 35.4351102, -83.4441319 35.4351092, -83.44394 35.4351083)",2,35 mph,,
"[272652989, 272651126]",residential,False,False,158.337,Plateau Street,"LINESTRING (-83.4454115 35.4350711, -83.4455262 35.4350107, -83.4456228 35.4349567, -83.4456819 35.4348956, -83.4457166 35.4348322, -83.4457295 35.4347511, -83.4457187 35.4346743, -83.4468363 35.4346491)",2,35 mph,,
16776478,residential,False,False,50.387,Park Street,"LINESTRING (-83.4434765 35.4325096, -83.4436486 35.4329405)",,,,
210985111,tertiary,False,False,113.08899999999998,Deep Creek Road,"LINESTRING (-83.4434765 35.4325096, -83.4443423 35.432183, -83.4444138 35.4321485, -83.4444719 35.432113, -83.444507 35.4320745, -83.4445164 35.4320507, -83.4445313 35.4320128)",2,35 mph,,
16777719,residential,False,True,30.146999999999995,Ramseur Street,"LINESTRING (-83.4444655 35.4317653, -83.4444528 35.4316952, -83.444432 35.4316144, -83.4444176 35.4315804, -83.4444046 35.4315432, -83.4443863 35.4315028)",,,,
272639683,tertiary,False,False,28.168,Ramseur Street,"LINESTRING (-83.4444655 35.4317653, -83.4444802 35.4318207, -83.4445213 35.4319637, -83.4445313 35.4320128)",2,35 mph,,
"[1151384412, 16776629]",tertiary,False,True,99.99600000000001,Depot Street,"LINESTRING (-83.4444655 35.4317653, -83.4444875 35.4317283, -83.4445237 35.4317037, -83.4449945 35.4315218, -83.445344 35.4313733, -83.4454246 35.4313391)",2,"['35 mph', '20 mph']",,
