osmid,oneway,name,highway,reversed,length,geometry,lanes,maxspeed,ref
8727230,False,Cleveland Avenue,residential,False,216.25799999999998,"LINESTRING (-83.208581 42.255535, -83.2086965 42.25557, -83.2091071 42.255695, -83.2109182 42.2562467, -83.211011 42.256275)",,,
152900815,False,Park Avenue,tertiary,True,90.072,"LINESTRING (-83.208581 42.255535, -83.2085394 42.2556103, -83.2082001 42.2562188, -83.2081639 42.2562839)",2,25 mph,
8727230,False,Cleveland Avenue,residential,False,168.382,"LINESTRING (-83.211011 42.256275, -83.211091 42.2562995, -83.2120407 42.256591, -83.212334 42.256681, -83.2123822 42.2566958, -83.2126858 42.256789, -83.2128802 42.2568839)",,,
8727230,False,Cleveland Avenue,residential,True,216.25799999999998,"LINESTRING (-83.211011 42.256275, -83.2109182 42.2562467, -83.2091071 42.255695, -83.2086965 42.25557, -83.208581 42.255535)",,,
8757016,False,Quandt Avenue,residential,False,88.492,"LINESTRING (-83.211011 42.256275, -83.2110429 42.2562166, -83.2113767 42.255617, -83.21142 42.255539)",2,25 mph,
8757016,False,Quandt Avenue,residential,True,87.924,"LINESTRING (-83.211011 42.256275, -83.210972 42.2563455, -83.2106357 42.2569551, -83.210607 42.257007)",2,25 mph,
8727230,False,Cleveland Avenue,residential,True,168.382,"LINESTRING (-83.2128802 42.2568839, -83.2126858 42.256789, -83.2123822 42.2566958, -83.212334 42.256681, -83.2120407 42.256591, -83.211091 42.2562995, -83.211011 42.256275)",,,
152900816,False,Allen Road,secondary,True,122.422,"LINESTRING (-83.2128802 42.2568839, -83.212784 42.256904, -83.212604 42.256939, -83.21231 42.257012, -83.212081 42.257084, -83.211805 42.257187, -83.211502 42.25729)",3,30 mph,
"[506424188, 421884165, 518302334]",False,Allen Road,secondary,False,86.818,"LINESTRING (-83.2128802 42.2568839, -83.213098 42.256858, -83.2131899 42.2568528, -83.2134244 42.2568404, -83.2137294 42.2568233, -83.21393 42.256812)","['4', '5']",30 mph,
8727234,False,Cleveland Avenue,residential,False,82.81600000000002,"LINESTRING (-83.2137693 42.2571198, -83.2139505 42.257166, -83.2140071 42.2571822, -83.2143702 42.2572858, -83.2146565 42.2573676, -83.21471 42.257384)",,,
421884174,False,Roosevelt Avenue,secondary,False,36.694,"LINESTRING (-83.2137693 42.2571198, -83.2138579 42.2569551, -83.21393 42.256812)",5,35 mph,
"[506347145, 8750636, 421884174]",False,Roosevelt Avenue,secondary,True,87.988,"LINESTRING (-83.2137693 42.2571198, -83.213687 42.2572586, -83.2136544 42.2573179, -83.2136186 42.2573829, -83.2135552 42.2575027, -83.213534 42.2575366, -83.213361 42.257851)","['4', '5']",35 mph,
8727234,False,Cleveland Avenue,residential,True,82.816,"LINESTRING (-83.21471 42.257384, -83.2146565 42.2573676, -83.2143702 42.2572858, -83.2140071 42.2571822, -83.2139505 42.257166, -83.2137693 42.2571198)",,,
414441809,False,Roosevelt Avenue,secondary,False,61.116,"LINESTRING (-83.21182 42.260638, -83.2118983 42.2604949, -83.2120962 42.2601278)",4,35 mph,
503505417,True,Southfield Road,primary,False,69.708,"LINESTRING (-83.21182 42.260638, -83.211443 42.2605158, -83.2110475 42.2603809)",4,40 mph,M 39
120562490,True,Southfield Road,primary,False,65.54599999999999,"LINESTRING (-83.2081529 42.2598265, -83.2087125 42.2599944, -83.208891 42.260048)",4,40 mph,M 39
678155640,True,,primary_link,False,49.809999999999995,"LINESTRING (-83.2081529 42.2598265, -83.2083732 42.2597827, -83.208413 42.259763, -83.208438 42.25975, -83.208464 42.25973, -83.208481 42.259705, -83.208488 42.259676, -83.2084881 42.2596204, -83.2084457 42.2595465)",2,,
"[422041410, 120562515, 518304981]",True,Southfield Road,primary,False,112.874,"LINESTRING (-83.2084457 42.2595465, -83.208339 42.2595112, -83.208211 42.259472, -83.2071763 42.2591622)",5,40 mph,M 39
8741660,False,McLain Avenue,residential,True,153.24200000000002,"LINESTRING (-83.2163106 42.2561783, -83.215428 42.2559057, -83.21534 42.2558782, -83.2151377 42.255815, -83.2151287 42.2558121, -83.2147731 42.2557009, -83.2145937 42.255645)",,,
152900801,False,Philomene Boulevard,unclassified,False,123.60300000000001,"LINESTRING (-83.2087169 42.2582389, -83.2089365 42.2583042, -83.209247 42.258383, -83.209644 42.2585127, -83.209731 42.25854, -83.210111 42.258651)",,,
"[421859232, 421859234, 421859236, 506425574, 506425565]",False,Allen Road,secondary,False,128.649,"LINESTRING (-83.2087169 42.2582389, -83.2088774 42.2581784, -83.2092268 42.2580582, -83.2093777 42.258007, -83.2095306 42.2579534, -83.2096727 42.257906, -83.2099875 42.2577949, -83.210135 42.257753)","['3', '2']",30 mph,
"[421859235, 506425564]",False,Allen Road,secondary,True,147.49300000000002,"LINESTRING (-83.2087169 42.2582389, -83.2085334 42.2582958, -83.207649 42.2585956, -83.2071115 42.2587706, -83.2070814 42.2587811)","['3', '2']",30 mph,
8764223,False,White Avenue,residential,True,212.535,"LINESTRING (-83.210135 42.257753, -83.209879 42.257692, -83.209386 42.2575407, -83.2093092 42.2575171, -83.2082572 42.2571942, -83.2082047 42.2571781, -83.2078606 42.2570725, -83.2077429 42.2570344)",,,
"[421859233, 506424186, 506424187]",False,Allen Road,secondary,False,123.744,"LINESTRING (-83.210135 42.257753, -83.2102238 42.2577184, -83.2104793 42.2576323, -83.2109736 42.257461, -83.211502 42.25729)","['3', '2']",30 mph,
"[421859232, 421859234, 421859236, 506425574, 506425565]",False,Allen Road,secondary,True,128.649,"LINESTRING (-83.210135 42.257753, -83.2099875 42.2577949, -83.2096727 42.257906, -83.2095306 42.2579534, -83.2093777 42.258007, -83.2092268 42.2580582, -83.2088774 42.2581784, -83.2087169 42.2582389)","['3', '2']",30 mph,
8748285,False,Garfield Avenue,residential,False,165.27599999999998,"LINESTRING (-83.211502 42.25729, -83.2117165 42.2573597, -83.2123513 42.257533, -83.213172 42.257788, -83.2132047 42.2577989, -83.213361 42.257851)",,,
8748285,False,Garfield Avenue,residential,True,80.11399999999999,"LINESTRING (-83.211502 42.25729, -83.211267 42.2572225, -83.2108399 42.2570831, -83.2107028 42.2570383, -83.210607 42.257007)",,,
152900816,False,Allen Road,secondary,False,122.422,"LINESTRING (-83.211502 42.25729, -83.211805 42.257187, -83.212081 42.257084, -83.21231 42.257012, -83.212604 42.256939, -83.212784 42.256904, -83.2128802 42.2568839)",3,30 mph,
"[421859233, 506424186, 506424187]",False,Allen Road,secondary,True,123.744,"LINESTRING (-83.211502 42.25729, -83.2109736 42.257461, -83.2104793 42.2576323, -83.2102238 42.2577184, -83.210135 42.257753)","['3', '2']",30 mph,
25808221,False,Allen Road,secondary,False,52.569,"LINESTRING (-83.21393 42.256812, -83.2140045 42.2566702, -83.2140971 42.2565008, -83.214167 42.256373)",6,35 mph,
"[506424188, 421884165, 518302334]",False,Allen Road,secondary,True,86.818,"LINESTRING (-83.21393 42.256812, -83.2137294 42.2568233, -83.2134244 42.2568404, -83.2131899 42.2568528, -83.213098 42.256858, -83.2128802 42.2568839)","['4', '5']",30 mph,
421884174,False,Roosevelt Avenue,secondary,True,36.694,"LINESTRING (-83.21393 42.256812, -83.2138579 42.2569551, -83.2137693 42.2571198)",5,35 mph,
25808221,False,Allen Road,secondary,True,52.568999999999996,"LINESTRING (-83.214167 42.256373, -83.2140971 42.2565008, -83.2140045 42.2566702, -83.21393 42.256812)",6,35 mph,
498566624,False,Harrison Avenue,residential,True,244.36499999999998,"LINESTRING (-83.214167 42.256373, -83.2140023 42.256323, -83.2136222 42.2562076, -83.2130714 42.2560454, -83.2115069 42.2555654, -83.21142 42.255539)",,,
"[498566625, 506347146, 152900817, 421884166]",False,Allen Road,secondary,False,88.31,"LINESTRING (-83.214167 42.256373, -83.2141954 42.2563201, -83.214212 42.2562905, -83.2142758 42.2561762, -83.2142921 42.2561471, -83.214325 42.2560883, -83.2145351 42.2557206, -83.2145937 42.255645)","['5', '6']",35 mph,
8741660,False,McLain Avenue,residential,False,153.242,"LINESTRING (-83.2145937 42.255645, -83.2147731 42.2557009, -83.2151287 42.2558121, -83.2151377 42.255815, -83.21534 42.2558782, -83.215428 42.2559057, -83.2163106 42.2561783)",,,
"[152900817, 506347146, 498566625, 421884166]",False,Allen Road,secondary,True,88.30999999999999,"LINESTRING (-83.2145937 42.255645, -83.2145351 42.2557206, -83.214325 42.2560883, -83.2142921 42.2561471, -83.2142758 42.2561762, -83.214212 42.2562905, -83.2141954 42.2563201, -83.214167 42.256373)","['5', '6']",35 mph,
506429290,False,Allen Road,secondary,False,13.998,"LINESTRING (-83.204972 42.260376, -83.2050552 42.2602662)",4,35 mph,
506429290,False,Allen Road,secondary,True,13.998,"LINESTRING (-83.2050552 42.2602662, -83.204972 42.260376)",4,35 mph,
8754403,False,Meyer Avenue,residential,False,302.31,"LINESTRING (-83.2050552 42.2602662, -83.2052253 42.2603562, -83.2055335 42.2604978, -83.2056189 42.260537, -83.2063449 42.2608664, -83.2080878 42.261658, -83.208179 42.261696)",,,
"[725316808, 152896298, 506429291, 558274298, 152896380]",False,Allen Road,secondary,False,143.98399999999998,"LINESTRING (-83.2050552 42.2602662, -83.2052277 42.2600566, -83.2053374 42.2599275, -83.2055468 42.259681, -83.2056325 42.2595802, -83.2057731 42.2594127, -83.205851 42.25932, -83.2058956 42.2592696, -83.2059713 42.2591634)","['4', '5']",35 mph,
8770594,False,Allen Road,secondary,False,51.031,"LINESTRING (-83.2059713 42.2591634, -83.206533 42.258969)",4,30 mph,
"[725316808, 152896298, 506429291, 558274298, 152896380]",False,Allen Road,secondary,True,143.98399999999998,"LINESTRING (-83.2059713 42.2591634, -83.2058956 42.2592696, -83.205851 42.25932, -83.2057731 42.2594127, -83.2056325 42.2595802, -83.2055468 42.259681, -83.2053374 42.2599275, -83.2052277 42.2600566, -83.2050552 42.2602662)","['4', '5']",35 mph,
"[503505024, 152896275, 421859245, 971651451]",True,Southfield Road,primary,False,194.105,"LINESTRING (-83.2059713 42.2591634, -83.2062065 42.2592386, -83.2065301 42.2593323, -83.2066013 42.2593521, -83.2066703 42.2593713, -83.206781 42.2594065, -83.2068698 42.2594348, -83.2070126 42.2594775, -83.207081 42.2594984, -83.2073243 42.2595729, -83.2075004 42.2596268, -83.2081382 42.259822, -83.2081529 42.2598265)","['4', '5', '6']",40 mph,M 39
8740945,False,Jane Street,residential,False,147.874,"LINESTRING (-83.2104605 42.2618797, -83.2110664 42.2611538, -83.2113244 42.260842, -83.211402 42.260747)",2,25 mph,
8745539,False,Beatrice Avenue,residential,False,82.03899999999999,"LINESTRING (-83.2104605 42.2618797, -83.210523 42.2619088, -83.211163 42.2622, -83.2112567 42.262243, -83.211309 42.262267)",,,
8745539,False,Beatrice Avenue,residential,True,84.536,"LINESTRING (-83.2104605 42.2618797, -83.2103903 42.2618472, -83.2095861 42.2614807)",,,
8740945,False,Jane Street,residential,True,147.874,"LINESTRING (-83.211402 42.260747, -83.2113244 42.260842, -83.2110664 42.2611538, -83.2104605 42.2618797)",2,25 mph,
120562512,True,Southfield Road,primary,False,236.23700000000002,"LINESTRING (-83.211402 42.260747, -83.2116103 42.2608458, -83.2120478 42.2609747, -83.2124817 42.2610978, -83.2126092 42.2611427, -83.2127735 42.2611907, -83.2133876 42.2613906, -83.2140474 42.2615613)",2,40 mph,M 39
503508821,True,Southfield Road,primary,False,236.549,"LINESTRING (-83.211402 42.260747, -83.2116455 42.2607911, -83.2121028 42.2609102, -83.2125239 42.2610333, -83.2127076 42.2610839, -83.2128471 42.2611256, -83.2134131 42.2612953, -83.2140474 42.2615613)",2,40 mph,M 39
8745539,False,Beatrice Avenue,residential,False,215.203,"LINESTRING (-83.20654 42.260003, -83.206603 42.260081, -83.206687 42.260148, -83.2086115 42.2610314, -83.2087 42.261072)",,,
8745539,False,Beatrice Avenue,residential,False,85.923,"LINESTRING (-83.2087 42.261072, -83.208779 42.261108, -83.2095861 42.2614807)",,,
8745539,False,Beatrice Avenue,residential,True,215.203,"LINESTRING (-83.2087 42.261072, -83.2086115 42.2610314, -83.206687 42.260148, -83.206603 42.260081, -83.20654 42.260003)",,,
8757017,False,Quandt Avenue,residential,False,112.671,"LINESTRING (-83.2087 42.261072, -83.2087329 42.2610327, -83.2091219 42.2605669, -83.2093298 42.2603, -83.2093969 42.2602003)",,,
8757017,False,Quandt Avenue,residential,True,81.564,"LINESTRING (-83.2087 42.261072, -83.2086517 42.2611298, -83.2082118 42.2616567, -83.208179 42.261696)",,,
8745539,False,Beatrice Avenue,residential,False,84.536,"LINESTRING (-83.2095861 42.2614807, -83.2103903 42.2618472, -83.2104605 42.2618797)",,,
8745539,False,Beatrice Avenue,residential,True,85.923,"LINESTRING (-83.2095861 42.2614807, -83.208779 42.261108, -83.2087 42.261072)",,,
8772069,False,Kim Street,residential,False,129.71099999999998,"LINESTRING (-83.2095861 42.2614807, -83.2096266 42.2614304, -83.2101023 42.2608663, -83.2103172 42.2606078, -83.210416 42.260489)",2,25 mph,
8752291,False,Arno Avenue,residential,True,81.486,"LINESTRING (-83.211309 42.262267, -83.210792 42.262892)",,,
8745539,False,Beatrice Avenue,residential,True,82.039,"LINESTRING (-83.211309 42.262267, -83.2112567 42.262243, -83.211163 42.2622, -83.210523 42.2619088, -83.2104605 42.2618797)",,,
8752291,False,Arno Avenue,residential,False,109.30399999999999,"LINESTRING (-83.211309 42.262267, -83.211951 42.261495, -83.211961 42.261476, -83.211957 42.261449, -83.2119476 42.2614209)",,,
503508820,True,Southfield Road,primary,False,10.444,"LINESTRING (-83.2151669 42.261932, -83.2152832 42.2619696)",4,40 mph,M 39
503508817,True,Southfield Road,primary,False,13.784,"LINESTRING (-83.2150134 42.2618824, -83.2151669 42.261932)",5,40 mph,M 39
8747154,True,Enterprise Drive,unclassified,False,108.532,"LINESTRING (-83.2150134 42.2618824, -83.2149072 42.2620161, -83.2146094 42.262389, -83.2144041 42.2626373, -83.2144043 42.262734)",,,
8748285,False,Garfield Avenue,residential,False,285.185,"LINESTRING (-83.2049678 42.2552931, -83.2050542 42.2553217, -83.2076388 42.2561198, -83.2080335 42.2562426, -83.2081639 42.2562839)",,,
8748285,False,Garfield Avenue,residential,False,216.55100000000002,"LINESTRING (-83.2081639 42.2562839, -83.2082949 42.25632, -83.2086941 42.2564386, -83.2102008 42.2568863, -83.210607 42.257007)",,,
8748285,False,Garfield Avenue,residential,True,285.18500000000006,"LINESTRING (-83.2081639 42.2562839, -83.2080335 42.2562426, -83.2076388 42.2561198, -83.2050542 42.2553217, -83.2049678 42.2552931)",,,
152900815,False,Park Avenue,tertiary,False,90.072,"LINESTRING (-83.2081639 42.2562839, -83.2082001 42.2562188, -83.2085394 42.2556103, -83.208581 42.255535)",2,25 mph,
152900815,False,Park Avenue,tertiary,True,90.361,"LINESTRING (-83.2081639 42.2562839, -83.2081332 42.2563427, -83.2077762 42.2569753, -83.2077429 42.2570344)",2,25 mph,
8748285,False,Garfield Avenue,residential,False,80.11399999999999,"LINESTRING (-83.210607 42.257007, -83.2107028 42.2570383, -83.2108399 42.2570831, -83.211267 42.2572225, -83.211502 42.25729)",,,
8748285,False,Garfield Avenue,residential,True,216.55100000000002,"LINESTRING (-83.210607 42.257007, -83.2102008 42.2568863, -83.2086941 42.2564386, -83.2082949 42.25632, -83.2081639 42.2562839)",,,
8757016,False,Quandt Avenue,residential,False,87.924,"LINESTRING (-83.210607 42.257007, -83.2106357 42.2569551, -83.210972 42.2563455, -83.211011 42.256275)",2,25 mph,
8748285,False,Garfield Avenue,residential,False,116.687,"LINESTRING (-83.213361 42.257851, -83.213549 42.257914, -83.2141986 42.258111, -83.2145268 42.2582106, -83.21467 42.258254)",,,
8748285,False,Garfield Avenue,residential,True,165.27599999999998,"LINESTRING (-83.213361 42.257851, -83.2132047 42.2577989, -83.213172 42.257788, -83.2123513 42.257533, -83.2117165 42.2573597, -83.211502 42.25729)",,,
"[506347145, 8750636, 421884174]",False,Roosevelt Avenue,secondary,False,87.98800000000001,"LINESTRING (-83.213361 42.257851, -83.213534 42.2575366, -83.2135552 42.2575027, -83.2136186 42.2573829, -83.2136544 42.2573179, -83.213687 42.2572586, -83.2137693 42.2571198)","['4', '5']",35 mph,
8750636,False,Roosevelt Avenue,secondary,True,92.54599999999999,"LINESTRING (-83.213361 42.257851, -83.2132707 42.258015, -83.2131883 42.2581646, -83.213133 42.2582651, -83.2129453 42.2586243)",5,35 mph,
8748285,False,Garfield Avenue,residential,True,116.68700000000001,"LINESTRING (-83.21467 42.258254, -83.2145268 42.2582106, -83.2141986 42.258111, -83.213549 42.257914, -83.213361 42.257851)",,,
152900815,False,Park Avenue,tertiary,False,92.776,"LINESTRING (-83.207322 42.2578084, -83.2073529 42.2577493, -83.2077129 42.2570908, -83.2077429 42.2570344)",2,25 mph,
"[152900813, 152900815]",False,Park Avenue,tertiary,True,120.81499999999998,"LINESTRING (-83.207322 42.2578084, -83.2072876 42.2578837, -83.2071062 42.2582066, -83.207051 42.2583049, -83.2069119 42.2585525, -83.2068791 42.2586903, -83.2068834 42.258698, -83.2069527 42.2588223)",2,25 mph,
587444487,True,Philomene Boulevard,unclassified,False,124.39800000000001,"LINESTRING (-83.207322 42.2578084, -83.207436 42.2578478, -83.207771 42.2579534, -83.2078106 42.2579659, -83.208501 42.2581696, -83.2087169 42.2582389)",,,
152900801,False,Philomene Boulevard,unclassified,False,47.859,"LINESTRING (-83.210111 42.258651, -83.210649 42.2588144)",,,
152900801,False,Philomene Boulevard,unclassified,True,123.603,"LINESTRING (-83.210111 42.258651, -83.209731 42.25854, -83.209644 42.2585127, -83.209247 42.258383, -83.2089365 42.2583042, -83.2087169 42.2582389)",,,
636117019,False,Bob Seger Boulevard,unclassified,True,144.671,"LINESTRING (-83.210111 42.258651, -83.2100114 42.2588274, -83.2098032 42.2591964, -83.2097576 42.2592772, -83.2095544 42.2596373, -83.2094991 42.2597352, -83.2094825 42.2597646, -83.209435 42.259852)",2,25 mph,
152900810,False,Philomene Boulevard,unclassified,False,79.65700000000001,"LINESTRING (-83.212514 42.259381, -83.2126392 42.2594189, -83.2130316 42.2595376, -83.21341 42.259652)",,,
506347144,False,Roosevelt Avenue,secondary,False,91.322,"LINESTRING (-83.212514 42.259381, -83.2127316 42.2589992, -83.2129453 42.2586243)",4,35 mph,
506347144,False,Roosevelt Avenue,secondary,True,89.87700000000001,"LINESTRING (-83.212514 42.259381, -83.2121769 42.2599836, -83.2120962 42.2601278)",4,35 mph,
1238912547,False,Philomene Boulevard,unclassified,True,59.142,"LINESTRING (-83.212514 42.259381, -83.2123781 42.2593397, -83.2119889 42.2592215, -83.2118492 42.259179)",,,
152900810,False,Philomene Boulevard,unclassified,True,79.65700000000001,"LINESTRING (-83.21341 42.259652, -83.2130316 42.2595376, -83.2126392 42.2594189, -83.212514 42.259381)",,,
8749170,False,Philomene Boulevard,residential,False,126.06900000000002,"LINESTRING (-83.214607 42.259795, -83.214635 42.259748, -83.214669 42.259703, -83.21501 42.259321, -83.215059 42.259278, -83.215124 42.259237, -83.215216 42.259197, -83.215275 42.259181, -83.215325 42.259173, -83.215398 42.259168, -83.2157167 42.259162)",2,,
8749170,False,Philomene Boulevard,residential,True,37.782,"LINESTRING (-83.214607 42.259795, -83.2144819 42.2598521, -83.2144526 42.2598538, -83.2143645 42.2598588, -83.2141724 42.2598369)",2,,
8772978,False,Leet Street,residential,True,122.453,"LINESTRING (-83.214607 42.259795, -83.214576 42.259895, -83.214572 42.259946, -83.214591 42.260255, -83.214613 42.2608392, -83.214615 42.260893)",,,
8749170,False,Philomene Boulevard,residential,True,126.069,"LINESTRING (-83.2157167 42.259162, -83.215398 42.259168, -83.215325 42.259173, -83.215275 42.259181, -83.215216 42.259197, -83.215124 42.259237, -83.215059 42.259278, -83.21501 42.259321, -83.214669 42.259703, -83.214635 42.259748, -83.214607 42.259795)",2,,
8770170,False,King Avenue,residential,True,292.81600000000003,"LINESTRING (-83.2157167 42.259162, -83.2157258 42.2592551, -83.2158121 42.2615234, -83.2158196 42.2616761, -83.2158173 42.2617941)",,,
8757017,False,Quandt Avenue,residential,False,107.515,"LINESTRING (-83.206369 42.263881, -83.2064154 42.2638252, -83.206998 42.2631135, -83.2070475 42.2630547)",,,
8769142,False,Cleophus Avenue,unclassified,False,67.354,"LINESTRING (-83.2120962 42.2601278, -83.2122123 42.2601638, -83.2125714 42.2602752, -83.2125928 42.2602819, -83.212851 42.260362)",,,
414441809,False,Roosevelt Avenue,secondary,True,61.116,"LINESTRING (-83.2120962 42.2601278, -83.2118983 42.2604949, -83.21182 42.260638)",4,35 mph,
506347144,False,Roosevelt Avenue,secondary,False,89.87700000000001,"LINESTRING (-83.2120962 42.2601278, -83.2121769 42.2599836, -83.212514 42.259381)",4,35 mph,
8750636,False,Roosevelt Avenue,secondary,False,92.54599999999999,"LINESTRING (-83.2129453 42.2586243, -83.213133 42.2582651, -83.2131883 42.2581646, -83.2132707 42.258015, -83.213361 42.257851)",5,35 mph,
152900806,True,White Avenue,unclassified,False,168.423,"LINESTRING (-83.2129453 42.2586243, -83.2127992 42.2585691, -83.2124177 42.2584571, -83.2120764 42.2583569, -83.2110493 42.2580555)",,,
152900814,False,White Avenue,unclassified,False,95.21600000000001,"LINESTRING (-83.2129453 42.2586243, -83.2131208 42.258677, -83.2140173 42.2589464)",,,
506347144,False,Roosevelt Avenue,secondary,True,91.322,"LINESTRING (-83.2129453 42.2586243, -83.2127316 42.2589992, -83.212514 42.259381)",4,35 mph,
257566996,True,Southfield Road,primary,False,111.258,"LINESTRING (-83.2047275 42.2587717, -83.2052661 42.2589388, -83.2056316 42.2590619, -83.2059713 42.2591634)",4,40 mph,M 39
8752291,False,Arno Avenue,residential,False,81.882,"LINESTRING (-83.210268 42.263518, -83.210792 42.262892)",,,
8771983,False,Dasher Avenue,residential,True,252.353,"LINESTRING (-83.210268 42.263518, -83.2102163 42.2634946, -83.210182 42.263479, -83.2087898 42.2628493, -83.2083605 42.2626497, -83.2077336 42.2623658, -83.2076556 42.2623295)",2,25 mph,
8752291,False,Arno Avenue,residential,False,81.486,"LINESTRING (-83.210792 42.262892, -83.211309 42.262267)",,,
8752291,False,Arno Avenue,residential,True,81.882,"LINESTRING (-83.210792 42.262892, -83.210268 42.263518)",,,
8754403,False,Meyer Avenue,residential,True,252.86299999999997,"LINESTRING (-83.210792 42.262892, -83.2107351 42.2628719, -83.2106209 42.2628195, -83.2092678 42.2621986, -83.208261 42.2617335, -83.208179 42.261696)",,,
8754403,False,Meyer Avenue,residential,False,252.86299999999997,"LINESTRING (-83.208179 42.261696, -83.208261 42.2617335, -83.2092678 42.2621986, -83.2106209 42.2628195, -83.2107351 42.2628719, -83.210792 42.262892)",,,
8754403,False,Meyer Avenue,residential,True,302.30999999999995,"LINESTRING (-83.208179 42.261696, -83.2080878 42.261658, -83.2063449 42.2608664, -83.2056189 42.260537, -83.2055335 42.2604978, -83.2052253 42.2603562, -83.2050552 42.2602662)",,,
8757017,False,Quandt Avenue,residential,False,81.564,"LINESTRING (-83.208179 42.261696, -83.2082118 42.2616567, -83.2086517 42.2611298, -83.2087 42.261072)",,,
