osmid,name,highway,maxspeed,oneway,reversed,length,geometry,ref
21379077,Owaissa Drive,residential,25 mph,False,False,107.415,"LINESTRING (-81.4447566 41.663426, -81.4447474 41.6635105, -81.4447242 41.6637233, -81.4446092 41.6639722, -81.4445075 41.6641054, -81.4443229 41.6643152)",
1221220289,Lake Shore Boulevard,primary,35 mph,False,False,33.079,"LINESTRING (-81.4447566 41.663426, -81.4444735 41.6634241, -81.4443584 41.6634243)",SR 283
1221220289,Lake Shore Boulevard,primary,35 mph,False,True,12.81,"LINESTRING (-81.4447566 41.663426, -81.444863 41.6634267, -81.4449108 41.663427)",SR 283
21377760,Windsor Court North,residential,,False,False,35.853,"LINESTRING (-81.4443662 41.6627253, -81.4447977 41.6627322)",
21377760,Windsor Court North,residential,,False,True,136.954,"LINESTRING (-81.4443662 41.6627253, -81.4427178 41.6627039)",
"[21377819, 21370788]",Windsor Court South,residential,,False,False,238.818,"LINESTRING (-81.4443662 41.6627253, -81.4443694 41.6618058, -81.4427257 41.6617807)",
21370788,,residential,,False,True,77.728,"LINESTRING (-81.4443662 41.6627253, -81.4443594 41.6633352, -81.4443584 41.6634243)",
21370796,,residential,,False,False,102.657,"LINESTRING (-81.4427257 41.6617807, -81.4427178 41.6627039)",
21377819,Windsor Court South,residential,,False,False,69.254,"LINESTRING (-81.4427257 41.6617807, -81.4418921 41.6617728)",
"[21377819, 21370788]",Windsor Court South,residential,,False,True,238.818,"LINESTRING (-81.4427257 41.6617807, -81.4443694 41.6618058, -81.4443662 41.6627253)",
21370796,,residential,,False,True,102.657,"LINESTRING (-81.4427178 41.6627039, -81.4427257 41.6617807)",
21377760,Windsor Court North,residential,,False,False,136.954,"LINESTRING (-81.4427178 41.6627039, -81.4443662 41.6627253)",
21377760,Windsor Court North,residential,,False,True,67.542,"LINESTRING (-81.4427178 41.6627039, -81.4419049 41.6626918)",
21370796,,residential,,False,False,78.793,"LINESTRING (-81.4427178 41.6627039, -81.4426868 41.6633153, -81.4426819 41.663412)",
1221220289,Lake Shore Boulevard,primary,35 mph,False,True,139.273,"LINESTRING (-81.4426819 41.663412, -81.4443584 41.6634243)",SR 283
21370796,,residential,,False,True,78.793,"LINESTRING (-81.4426819 41.663412, -81.4426868 41.6633153, -81.4427178 41.6627039)",
1221220289,Lake Shore Boulevard,primary,35 mph,False,False,141.612,"LINESTRING (-81.4426819 41.663412, -81.4416874 41.6634029, -81.4409773 41.6633962)",SR 283
21372564,Keewaydin Drive,residential,25 mph,False,False,56.189,"LINESTRING (-81.4469061 41.6669591, -81.4463106 41.6671988)",
753151709,Minnewawa Drive,residential,25 mph,False,False,53.628,"LINESTRING (-81.4469061 41.6669591, -81.4467249 41.667422)",
753151709,Minnewawa Drive,residential,25 mph,False,True,119.559,"LINESTRING (-81.4469061 41.6669591, -81.4470389 41.6668618, -81.4471476 41.6667512, -81.4473808 41.6664623, -81.4475458 41.6660634, -81.4475554 41.6660198)",
21372564,Keewaydin Drive,residential,25 mph,False,False,37.4,"LINESTRING (-81.4441904 41.6672455, -81.4437406 41.6672606)",
250253197,Nepahwin Drive,residential,25 mph,False,True,40.42,"LINESTRING (-81.4441904 41.6672455, -81.4438383 41.6669946)",
21372564,Keewaydin Drive,residential,25 mph,False,True,176.55200000000002,"LINESTRING (-81.4441904 41.6672455, -81.4455192 41.6672575, -81.4459193 41.6672447, -81.4463106 41.6671988)",
21372564,Keewaydin Drive,residential,25 mph,False,False,95.092,"LINESTRING (-81.4410592 41.6672025, -81.4399148 41.6671801)",
21372564,Keewaydin Drive,residential,25 mph,False,True,57.657,"LINESTRING (-81.4410592 41.6672025, -81.4417508 41.6672466)",
250253201,Owaissa Drive,residential,25 mph,False,True,57.722,"LINESTRING (-81.4410592 41.6672025, -81.4416842 41.6669756)",
21372564,Keewaydin Drive,residential,25 mph,False,True,95.092,"LINESTRING (-81.4399148 41.6671801, -81.4410592 41.6672025)",
753151710,Keewaydin Drive,residential,25 mph,False,False,62.424,"LINESTRING (-81.4399148 41.6671801, -81.4391766 41.6672853)",
