osmid,lanes,ref,name,highway,oneway,reversed,length,bridge,geometry
"[129730611, 129730612, 129730582]",2,10,Southern Shore Highway,primary,False,False,245.14,yes,"LINESTRING (-52.8182603 47.3211373, -52.8189041 47.3194623, -52.8189773 47.3192812, -52.8190603 47.3190009)"
129730699,2,,St. John's Road,tertiary,False,True,153.70600000000002,,"LINESTRING (-52.8182603 47.3211373, -52.8179846 47.3208177, -52.8177336 47.3204437, -52.8172531 47.3199384)"
171171673,,,Cemetery Lane East,residential,False,True,197.702,,"LINESTRING (-52.8145167 47.3169313, -52.8151253 47.317213, -52.8158684 47.3174576, -52.8167963 47.3178045)"
"[1098578480, 129730645]",2,,Southside Road,tertiary,False,False,73.539,yes,"LINESTRING (-52.8145167 47.3169313, -52.8141575 47.3172609, -52.8140932 47.3173155, -52.8139353 47.3174623)"
1098578480,2,,Southside Road,tertiary,False,True,99.983,,"LINESTRING (-52.8145167 47.3169313, -52.8149537 47.3165554, -52.8150565 47.3164638, -52.8151521 47.3161653)"
125656888,,,Ryan's Lane,residential,False,False,160.663,,"LINESTRING (-52.8167963 47.3178045, -52.81744 47.3176125, -52.8181518 47.3174009, -52.8188008 47.317368)"
171171673,,,Cemetery Lane East,residential,False,False,197.702,,"LINESTRING (-52.8167963 47.3178045, -52.8158684 47.3174576, -52.8151253 47.317213, -52.8145167 47.3169313)"
171171673,,,Cemetery Lane East,residential,False,True,216.56199999999998,,"LINESTRING (-52.8167963 47.3178045, -52.8174628 47.3181472, -52.8182564 47.3186119, -52.8190603 47.3190009)"
128686582,,10,Southern Shore Highway,primary,False,True,4.343,,"LINESTRING (-52.8188008 47.317368, -52.8188174 47.3174054)"
125656888,,,Ryan's Lane,residential,False,True,160.663,,"LINESTRING (-52.8188008 47.317368, -52.8181518 47.3174009, -52.81744 47.3176125, -52.8167963 47.3178045)"
128686582,,10,Southern Shore Highway,primary,False,False,85.875,,"LINESTRING (-52.8188008 47.317368, -52.8184958 47.316716, -52.818442 47.3166356)"
128686582,,10,Southern Shore Highway,primary,False,True,98.746,,"LINESTRING (-52.8172848 47.3147945, -52.8178407 47.3155986)"
126397698,,,Cemetery Lane West,residential,False,True,314.671,,"LINESTRING (-52.8190603 47.3190009, -52.8194724 47.3190215, -52.8198014 47.3190645, -52.8201362 47.3191897, -52.8204421 47.3194323, -52.8207134 47.3197336, -52.8208807 47.319941, -52.821094 47.3201846, -52.8215465 47.3204841, -52.8219809 47.3208149)"
128686582,,10,Southern Shore Highway,primary,False,False,183.15999999999997,,"LINESTRING (-52.8190603 47.3190009, -52.8191915 47.318687, -52.8191915 47.3182033, -52.8188174 47.3174054)"
"[129730611, 129730612, 129730582]",2,10,Southern Shore Highway,primary,False,True,245.14,yes,"LINESTRING (-52.8190603 47.3190009, -52.8189773 47.3192812, -52.8189041 47.3194623, -52.8182603 47.3211373)"
171171673,,,Cemetery Lane East,residential,False,False,216.56199999999998,,"LINESTRING (-52.8190603 47.3190009, -52.8182564 47.3186119, -52.8174628 47.3181472, -52.8167963 47.3178045)"
129730646,2,,Mullowney Drive,residential,False,True,50.0,,"LINESTRING (-52.8219809 47.3208149, -52.8225144 47.3205477)"
126397698,,,Cemetery Lane West,residential,False,False,314.671,,"LINESTRING (-52.8219809 47.3208149, -52.8215465 47.3204841, -52.821094 47.3201846, -52.8208807 47.319941, -52.8207134 47.3197336, -52.8204421 47.3194323, -52.8201362 47.3191897, -52.8198014 47.3190645, -52.8194724 47.3190215, -52.8190603 47.3190009)"
