osmid,name,highway,maxspeed,oneway,reversed,length,geometry,ref,junction
231849307,سعدی جنوبی,residential,30,False,True,115.53800000000001,"LINESTRING (55.1606233 37.2531168, 55.160615 37.2530336, 55.160525 37.2520807)",,
669997437,شهید بهشتی,tertiary,40,False,False,63.888,"LINESTRING (55.1606233 37.2531168, 55.1607409 37.2531052, 55.1613396 37.2530458)",,
669997438,سعدی شمالی,residential,30,False,False,73.983,"LINESTRING (55.1606233 37.2531168, 55.1606288 37.2531795, 55.1606855 37.2537803)",,
231759091,میدان انقلاب,primary,40,True,False,11.211,"LINESTRING (55.1674938 37.2525458, 55.1674658 37.2525847, 55.1674171 37.2526251)",83,roundabout
231759091,میدان انقلاب,primary,40,True,False,20.353,"LINESTRING (55.1674171 37.2526251, 55.1673211 37.2526639, 55.1672606 37.252671, 55.1671997 37.2526667)",83,roundabout
231759094,امام خمینی شمالی,primary,,True,False,69.48400000000001,"LINESTRING (55.1674171 37.2526251, 55.1674098 37.2527375, 55.1674156 37.2528068, 55.1674185 37.2528972, 55.1674223 37.2529811, 55.1674429 37.2532491)",83,
231759091,میدان انقلاب,primary,40,True,False,12.814,"LINESTRING (55.1671997 37.2526667, 55.1671315 37.2526474, 55.1670725 37.252614)",83,roundabout
231759091,میدان انقلاب,primary,40,True,False,31.819000000000003,"LINESTRING (55.1670725 37.252614, 55.1670272 37.2525691, 55.1669992 37.2525166, 55.16699 37.25246, 55.1670003 37.2524036, 55.1670297 37.2523511)",83,roundabout
231759110,شهید بهشتی,tertiary,,True,False,112.9,"LINESTRING (55.1670725 37.252614, 55.1669287 37.2525597, 55.1668703 37.2525469, 55.166807 37.2525422, 55.1667523 37.2525433, 55.1658224 37.2526385)",,
231759091,میدان انقلاب,primary,40,True,False,31.125,"LINESTRING (55.1670759 37.252307, 55.1671338 37.2522752, 55.1672002 37.2522567, 55.1672703 37.2522529, 55.1673393 37.252264, 55.167402 37.2522893)",83,roundabout
231759093,امام خمینی جنوبی,primary,,True,False,116.01,"LINESTRING (55.1670759 37.252307, 55.1671326 37.2521995, 55.1671636 37.2521433, 55.1671703 37.2520539, 55.1670516 37.2512839)",83,
231759091,میدان انقلاب,primary,40,True,False,6.568,"LINESTRING (55.167402 37.2522893, 55.1674566 37.2523293)",83,roundabout
