osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,lanes,junction
49709157,A1013,Orsett Road,primary,30 mph,False,False,49.734,"LINESTRING (0.3284211 51.4801037, 0.3290937 51.4802605)",,,
4414125,,Dell Road,unclassified,,False,True,97.554,"LINESTRING (0.3284211 51.4801037, 0.3282461 51.4804603, 0.328124 51.4807894, 0.3280638 51.4809518)",,,
49709157,A1013,Orsett Road,primary,30 mph,False,True,78.00800000000001,"LINESTRING (0.3284211 51.4801037, 0.3282805 51.4800673, 0.3281608 51.4800335, 0.3278358 51.4799254, 0.3275319 51.4798191, 0.3274162 51.4797884)",,,
4446982,,Hathaway Road,tertiary,,False,False,105.56400000000001,"LINESTRING (0.3274162 51.4797884, 0.3272733 51.4801215, 0.3272509 51.480177, 0.3271806 51.4803509, 0.3270332 51.4807073)",,,
23458628,A1013,Orsett Road,primary,30 mph,False,True,80.38000000000002,"LINESTRING (0.3274162 51.4797884, 0.3272625 51.4797205, 0.3270181 51.4796521, 0.3266656 51.4795149, 0.326619 51.479499, 0.3265724 51.4794831, 0.3264132 51.4794277)",,,
49709157,A1013,Orsett Road,primary,30 mph,False,False,78.008,"LINESTRING (0.3274162 51.4797884, 0.3275319 51.4798191, 0.3278358 51.4799254, 0.3281608 51.4800335, 0.3282805 51.4800673, 0.3284211 51.4801037)",,,
4414125,,Dell Road,unclassified,,False,False,97.554,"LINESTRING (0.3280638 51.4809518, 0.328124 51.4807894, 0.3282461 51.4804603, 0.3284211 51.4801037)",,,
4414125,,Dell Road,unclassified,,False,True,167.773,"LINESTRING (0.3280638 51.4809518, 0.3279093 51.4811603, 0.3278238 51.4812608, 0.3277548 51.481342, 0.3272827 51.4817483, 0.3272443 51.4817907, 0.3268315 51.4822466)",,,
4538301,,Hampden Road,residential,,False,False,76.38399999999999,"LINESTRING (0.3280638 51.4809518, 0.3275723 51.4808419, 0.3270332 51.4807073)",,,
4538301,,Hampden Road,residential,,False,False,79.611,"LINESTRING (0.3270332 51.4807073, 0.3259742 51.4804287)",,,
4446982,,Hathaway Road,tertiary,,False,False,176.41500000000002,"LINESTRING (0.3270332 51.4807073, 0.3269779 51.4808043, 0.3268542 51.4810213, 0.3264348 51.481672, 0.3261252 51.4821342, 0.3260766 51.4821757)",,,
4446982,,Hathaway Road,tertiary,,False,True,105.564,"LINESTRING (0.3270332 51.4807073, 0.3271806 51.4803509, 0.3272509 51.480177, 0.3272733 51.4801215, 0.3274162 51.4797884)",,,
4538301,,Hampden Road,residential,,False,True,76.38399999999999,"LINESTRING (0.3270332 51.4807073, 0.3275723 51.4808419, 0.3280638 51.4809518)",,,
4414125,,Dell Road,unclassified,,False,True,11.993,"LINESTRING (0.3268315 51.4822466, 0.3267532 51.4823428)",,,
4414125,,Dell Road,unclassified,,False,False,167.773,"LINESTRING (0.3268315 51.4822466, 0.3272443 51.4817907, 0.3272827 51.4817483, 0.3277548 51.481342, 0.3278238 51.4812608, 0.3279093 51.4811603, 0.3280638 51.4809518)",,,
23494533,,Rookwood Close,residential,,False,True,73.319,"LINESTRING (0.3268315 51.4822466, 0.3271589 51.4823532, 0.3273048 51.4823586, 0.3277683 51.482535)",,,
4538301,,Hampden Road,residential,,False,True,81.225,"LINESTRING (0.3248846 51.4801583, 0.3259742 51.4804287)",,,
4394106,,Cromwell Road,residential,,False,False,121.79299999999999,"LINESTRING (0.3248846 51.4801583, 0.3250378 51.4798467, 0.3250599 51.4798093, 0.3252407 51.4794394, 0.3254003 51.4791112)",,,
4394106,,Cromwell Road,residential,,False,True,80.40799999999999,"LINESTRING (0.3248846 51.4801583, 0.3248506 51.480225, 0.3248249 51.4802719, 0.3247212 51.4805025, 0.3245523 51.4808511)",,,
4538301,,Hampden Road,residential,,False,False,81.225,"LINESTRING (0.3259742 51.4804287, 0.3248846 51.4801583)",,,
