osmid,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,lanes,ref,junction
50561875,High Street,residential,30 mph,False,True,66.0,"LINESTRING (1.2121481 52.9447526, 1.2121036 52.9447191, 1.2120621 52.9446899, 1.2120292 52.9446516, 1.2119876 52.9445876, 1.2119147 52.9444615, 1.2118231 52.9443239, 1.2117446 52.9442152)",,,,
71251735,High Street,unclassified,30 mph,False,False,11.085,"LINESTRING (1.2121481 52.9447526, 1.2121754 52.9448108, 1.2121821 52.9448498)",,,,
114308332,Wyndham Street,tertiary,30 mph,False,True,78.376,"LINESTRING (1.2121481 52.9447526, 1.2122033 52.9447347, 1.212299 52.9446961, 1.2124057 52.9446129, 1.2124604 52.9445901, 1.2125983 52.9445545, 1.2129764 52.9444857, 1.213177 52.9444578)",,,,
50561875,High Street,residential,30 mph,False,False,66.0,"LINESTRING (1.2117446 52.9442152, 1.2118231 52.9443239, 1.2119147 52.9444615, 1.2119876 52.9445876, 1.2120292 52.9446516, 1.2120621 52.9446899, 1.2121036 52.9447191, 1.2121481 52.9447526)",,,,
50561875,High Street,residential,30 mph,False,True,92.50099999999998,"LINESTRING (1.2117446 52.9442152, 1.2116573 52.9441088, 1.2116276 52.9440734, 1.2115609 52.9440064, 1.2113934 52.9438381, 1.2112904 52.9437346, 1.2112353 52.9436697, 1.2111767 52.9436201, 1.2110972 52.9435868, 1.2109644 52.9435544)",,,,
108928380,Cooperative Street,unclassified,30 mph,True,False,102.151,"LINESTRING (1.2117446 52.9442152, 1.2121645 52.9441284, 1.2127676 52.9440036, 1.2131763 52.9439007)",,,,
50561875,High Street,residential,30 mph,False,False,92.501,"LINESTRING (1.2109644 52.9435544, 1.2110972 52.9435868, 1.2111767 52.9436201, 1.2112353 52.9436697, 1.2112904 52.9437346, 1.2113934 52.9438381, 1.2115609 52.9440064, 1.2116276 52.9440734, 1.2116573 52.9441088, 1.2117446 52.9442152)",,,,
114308897,Church Street,unclassified,30 mph,False,True,70.029,"LINESTRING (1.2109644 52.9435544, 1.2107592 52.9435064, 1.2103884 52.9434091, 1.2100108 52.9432975)",,,,
114308897,Church Street,unclassified,30 mph,False,True,35.492,"LINESTRING (1.2100108 52.9432975, 1.2095502 52.9431399)",,,,
31922630,Augusta Street,residential,30 mph,False,False,83.515,"LINESTRING (1.2100108 52.9432975, 1.2099767 52.9433197, 1.2096231 52.9435233, 1.2091236 52.9438249)",,,,
114308897,Church Street,unclassified,30 mph,False,False,70.029,"LINESTRING (1.2100108 52.9432975, 1.2103884 52.9434091, 1.2107592 52.9435064, 1.2109644 52.9435544)",,,,
"[166563129, 114308898, 114308897]",Church Street,unclassified,30 mph,False,False,103.481,"LINESTRING (1.2051714 52.9416595, 1.2057655 52.9418372, 1.2061311 52.9419975, 1.2065115 52.9421169)",yes,,,
29035172,Station Approach,residential,30 mph,False,False,119.228,"LINESTRING (1.2065115 52.9421169, 1.206651 52.9420594, 1.2067748 52.9420142, 1.2070761 52.9419689, 1.2082179 52.941864)",,,,
114308897,Church Street,unclassified,30 mph,False,False,150.378,"LINESTRING (1.2065115 52.9421169, 1.2083012 52.9427144, 1.2084682 52.9427787)",,,,
"[114308897, 114308898, 166563129]",Church Street,unclassified,30 mph,False,True,103.481,"LINESTRING (1.2065115 52.9421169, 1.2061311 52.9419975, 1.2057655 52.9418372, 1.2051714 52.9416595)",yes,,,
37564568,Station Road,residential,30 mph,True,False,70.741,"LINESTRING (1.209923 52.9415709, 1.2102905 52.9421673)",,,,
29035172,Station Approach,residential,30 mph,False,True,66.95599999999999,"LINESTRING (1.209923 52.9415709, 1.2097411 52.941608, 1.2095444 52.9416422, 1.2089667 52.9417452)",,,,
"[37614624, 1192654686]",Station Road,unclassified,30 mph,False,True,51.352000000000004,"LINESTRING (1.209923 52.9415709, 1.2098938 52.9415194, 1.2098717 52.9414839, 1.209849 52.9414395, 1.2097929 52.9413467, 1.209771 52.9413084, 1.2096669 52.9411357)",,2,,
"[37614625, 250820722]",Cromer Road,primary,30 mph,False,"[False, True]",24.442999999999998,"LINESTRING (1.2163161 52.939929, 1.2160872 52.939975, 1.2159668 52.9399915)",,2,A149,
250820722,Cromer Road,primary,30 mph,False,True,95.875,"LINESTRING (1.2163161 52.939929, 1.2164915 52.9398758, 1.2166458 52.9398318, 1.2168373 52.9397615, 1.2170001 52.9397018, 1.2175332 52.9394789)",,2,A149,
31919911,Norfolk Road,residential,30 mph,False,True,90.998,"LINESTRING (1.2076055 52.9401341, 1.2089204 52.9399297)",,,,
31512990,Alexandra Road,residential,30 mph,False,True,62.024,"LINESTRING (1.2089204 52.9399297, 1.2098097 52.9397751)",,,,
31919911,Norfolk Road,residential,30 mph,False,False,90.998,"LINESTRING (1.2089204 52.9399297, 1.2076055 52.9401341)",,,,
37564569,Holway Road,primary,30 mph,False,False,72.89999999999999,"LINESTRING (1.2089204 52.9399297, 1.2090915 52.9401982, 1.2091807 52.9403382, 1.2093156 52.9405405)",,2,A1082,
31512990,Alexandra Road,residential,30 mph,False,False,62.024,"LINESTRING (1.2098097 52.9397751, 1.2089204 52.9399297)",,,,
31512990,Alexandra Road,residential,30 mph,False,True,142.976,"LINESTRING (1.2098097 52.9397751, 1.2101712 52.9397152, 1.2105212 52.9396666, 1.2108507 52.9395968, 1.2113756 52.9395093, 1.2118743 52.9394591)",,,,
31512990,Alexandra Road,residential,30 mph,False,False,142.976,"LINESTRING (1.2118743 52.9394591, 1.2113756 52.9395093, 1.2108507 52.9395968, 1.2105212 52.9396666, 1.2101712 52.9397152, 1.2098097 52.9397751)",,,,
31919905,Cremer's Drift,residential,30 mph,False,True,106.67099999999999,"LINESTRING (1.2118743 52.9394591, 1.2118947 52.9398127, 1.2119074 52.9400323, 1.2118555 52.9404168)",,,,
31919905,Cremer's Drift,residential,30 mph,False,False,106.671,"LINESTRING (1.2118555 52.9404168, 1.2119074 52.9400323, 1.2118947 52.9398127, 1.2118743 52.9394591)",,,,
37614625,Cromer Road,primary,30 mph,False,False,58.537,"LINESTRING (1.2118555 52.9404168, 1.2121619 52.9403638, 1.2126016 52.9402932, 1.212698 52.9402778)",,2,A149,
37614625,Cromer Road,primary,30 mph,False,True,139.537,"LINESTRING (1.2118555 52.9404168, 1.2112403 52.940517, 1.2111054 52.9405342, 1.2105482 52.9406147, 1.2098439 52.9407396)",,2,A149,
29035172,Station Approach,residential,30 mph,False,False,51.895,"LINESTRING (1.2082179 52.941864, 1.2082567 52.9418597, 1.2085333 52.9418153, 1.2089667 52.9417452)",,,,
29035172,Station Approach,residential,30 mph,False,True,119.228,"LINESTRING (1.2082179 52.941864, 1.2070761 52.9419689, 1.2067748 52.9420142, 1.206651 52.9420594, 1.2065115 52.9421169)",,,,
31920362,Saint Peter's Road,residential,30 mph,True,False,107.84200000000001,"LINESTRING (1.2082179 52.941864, 1.2083253 52.9420861, 1.2085051 52.9424794, 1.2085904 52.9426623, 1.2085873 52.9426813, 1.2085645 52.9427241, 1.208539 52.9427573, 1.2085007 52.9427899)",,,,
114308897,Church Street,unclassified,30 mph,False,False,2.509,"LINESTRING (1.2084682 52.9427787, 1.2085007 52.9427899)",,,,
31922613,The Boulevard,residential,30 mph,False,False,50.438,"LINESTRING (1.2084682 52.9427787, 1.2084365 52.9428105, 1.2082279 52.9430199, 1.2080775 52.9431664)",,,,
114308897,Church Street,unclassified,30 mph,False,True,150.378,"LINESTRING (1.2084682 52.9427787, 1.2083012 52.9427144, 1.2065115 52.9421169)",,,,
114308897,Church Street,unclassified,30 mph,False,False,35.492,"LINESTRING (1.2095502 52.9431399, 1.2100108 52.9432975)",,,,
31920365,Waterbank Road,residential,30 mph,True,False,161.671,"LINESTRING (1.2095502 52.9431399, 1.2095609 52.9431096, 1.2095693 52.9430768, 1.2095596 52.9428991, 1.2095453 52.9427989, 1.2095345 52.9427438, 1.2094834 52.9426283, 1.2089667 52.9417452)",,,,
114308897,Church Street,unclassified,30 mph,False,True,80.377,"LINESTRING (1.2095502 52.9431399, 1.2091999 52.943024, 1.2089317 52.9429354, 1.2086337 52.9428339, 1.2085007 52.9427899)",,,,
29035172,Station Approach,residential,30 mph,False,False,66.95599999999999,"LINESTRING (1.2089667 52.9417452, 1.2095444 52.9416422, 1.2097411 52.941608, 1.209923 52.9415709)",,,,
29035172,Station Approach,residential,30 mph,False,True,51.895,"LINESTRING (1.2089667 52.9417452, 1.2085333 52.9418153, 1.2082567 52.9418597, 1.2082179 52.941864)",,,,
31922613,The Boulevard,residential,30 mph,False,True,50.861999999999995,"LINESTRING (1.206884 52.9441929, 1.2069145 52.9441697, 1.2072731 52.9438963, 1.2073548 52.9438341)",,,,
31922615,The Boulevard,residential,30 mph,True,False,46.634,"LINESTRING (1.206884 52.9441929, 1.2067902 52.9441673, 1.2066881 52.9441596, 1.20662 52.9441663, 1.2065603 52.9441786, 1.2065002 52.9441968, 1.2064292 52.9442366, 1.2063795 52.9442867, 1.206355 52.9443432)",,,,roundabout
31922615,The Boulevard,residential,30 mph,True,False,38.279,"LINESTRING (1.206355 52.9443432, 1.206355 52.944391, 1.2063732 52.9444375, 1.2064086 52.9444803, 1.2064594 52.944517, 1.2065019 52.9445377, 1.2066031 52.9445665, 1.2066896 52.9445743)",,,,roundabout
996559849,Saint Nicholas Place,residential,30 mph,False,False,56.884,"LINESTRING (1.206355 52.9443432, 1.2063125 52.9443463, 1.2056901 52.9443916, 1.2055122 52.9444046)",,,,
31922615,The Boulevard,residential,30 mph,True,False,29.259,"LINESTRING (1.2066896 52.9445743, 1.2067977 52.9445653, 1.2068957 52.9445363, 1.2069736 52.9444903, 1.2070238 52.9444318)",,,,roundabout
31922619,The Esplanade,unclassified,30 mph,False,False,86.86699999999999,"LINESTRING (1.2066896 52.9445743, 1.206703 52.9446422, 1.2068302 52.9453509)",,2,,
31922615,The Boulevard,residential,30 mph,True,False,30.152,"LINESTRING (1.2070238 52.9444318, 1.2070394 52.9443874, 1.2070334 52.9443384, 1.2070122 52.9442838, 1.2069592 52.9442327, 1.206884 52.9441929)",,,,roundabout
31922633,Saint Nicholas Place,residential,30 mph,False,True,71.14,"LINESTRING (1.2070238 52.9444318, 1.2071342 52.9444438, 1.2080687 52.9445452)",,,,
71962965,The Esplanade,unclassified,30 mph,False,True,106.878,"LINESTRING (1.2068302 52.9453509, 1.2084158 52.9452461)",,,,
31922619,The Esplanade,unclassified,30 mph,False,True,86.86699999999999,"LINESTRING (1.2068302 52.9453509, 1.206703 52.9446422, 1.2066896 52.9445743)",,2,,
31922630,Augusta Street,residential,30 mph,False,True,53.183,"LINESTRING (1.2080687 52.9445452, 1.2083441 52.9443348, 1.2085603 52.9441697)",,,,
31922633,Saint Nicholas Place,residential,30 mph,False,False,71.14,"LINESTRING (1.2080687 52.9445452, 1.2071342 52.9444438, 1.2070238 52.9444318)",,,,
111762617,The Driftway,residential,30 mph,False,False,152.413,"LINESTRING (1.2080687 52.9445452, 1.2081557 52.9445856, 1.2090103 52.9449828, 1.2098587 52.9453909)",,,,
189302129,Nelson Road,residential,30 mph,False,True,89.497,"LINESTRING (1.2192007 52.9434324, 1.2189428 52.9435389, 1.2187683 52.9436433, 1.2186581 52.9437077, 1.2181789 52.9438806, 1.2181569 52.9439175)",,,,
189302131,The Avenue,residential,30 mph,False,False,166.107,"LINESTRING (1.2192007 52.9434324, 1.2188494 52.9433613, 1.2169398 52.9430448, 1.2168674 52.9429813)",,,,
32144440,Avenue South,residential,30 mph,False,False,87.456,"LINESTRING (1.2168674 52.9429813, 1.2181262 52.9427735)",,,,
"[114338714, 134667395]",The Avenue,residential,30 mph,False,False,159.594,"LINESTRING (1.2168674 52.9429813, 1.2162865 52.9430631, 1.215654 52.9431671, 1.214651 52.942854)",,,,
189302131,The Avenue,residential,30 mph,False,True,166.107,"LINESTRING (1.2168674 52.9429813, 1.2169398 52.9430448, 1.2188494 52.9433613, 1.2192007 52.9434324)",,,,
457921810,Cromer Road,primary,30 mph,True,False,53.652,"LINESTRING (1.209284 52.9407845, 1.2085202 52.9409292)",,1,A149,
37614626,Cromer Road,primary,30 mph,True,False,17.108,"LINESTRING (1.209284 52.9407845, 1.2092655 52.9408076, 1.209259 52.940833, 1.209265 52.9408584, 1.2092829 52.9408816, 1.2093112 52.9409007, 1.2093475 52.9409141)",,,,roundabout
37614626,Cromer Road,primary,30 mph,True,False,3.139,"LINESTRING (1.2093475 52.9409141, 1.209393 52.9409208)",,,,roundabout
37614626,Cromer Road,primary,30 mph,True,False,2.435,"LINESTRING (1.209538 52.9408673, 1.2095477 52.9408462)",,,,roundabout
37614626,Cromer Road,primary,30 mph,True,False,3.4299999999999997,"LINESTRING (1.2095025 52.9407693, 1.2094822 52.9407599, 1.2094595 52.9407528)",,,,roundabout
71251735,High Street,unclassified,30 mph,False,True,11.085,"LINESTRING (1.2121821 52.9448498, 1.2121754 52.9448108, 1.2121481 52.9447526)",,,,
"[71960676, 71960677, 1201643510]","['High Street', 'East Cliff']",unclassified,30 mph,True,False,95.368,"LINESTRING (1.2121821 52.9448498, 1.212168 52.9449302, 1.2121603 52.9449742, 1.2121446 52.9451, 1.2121306 52.9452531, 1.212126 52.9453419, 1.2126647 52.9453278, 1.2127296 52.9453237)",,,,
238174314,East Cliff,unclassified,30 mph,False,False,30.606,"LINESTRING (1.2127296 52.9453237, 1.2131863 52.9453184)",,,,
"[117617816, 71251741]","['Gun Street', 'Lifeboat Plain']",unclassified,30 mph,True,False,111.451,"LINESTRING (1.2127296 52.9453237, 1.2127378 52.9452803, 1.2127622 52.9451666, 1.2128063 52.9451292, 1.2128243 52.9450983, 1.2129267 52.9449753, 1.2129335 52.9449671, 1.2129869 52.944929, 1.2130181 52.9449039, 1.2130012 52.9448637, 1.2129553 52.9448522, 1.2124805 52.9448502, 1.2122485 52.9448499, 1.2121821 52.9448498)",,,,
238174314,East Cliff,unclassified,30 mph,False,True,30.606,"LINESTRING (1.2131863 52.9453184, 1.2127296 52.9453237)",,,,
"[1186545850, 71961652, 940368108]",Beach Road,residential,30 mph,False,False,109.24799999999999,"LINESTRING (1.2138074 52.945041, 1.213808 52.9450051, 1.21381 52.9448921, 1.2138713 52.9447364, 1.2139195 52.944633, 1.213912 52.9443287, 1.2139088 52.9441968, 1.2139083 52.944178, 1.2139375 52.9440683)",,,,
31922613,The Boulevard,residential,30 mph,False,False,28.666,"LINESTRING (1.2080775 52.9431664, 1.2078494 52.9433845)",,,,
31922613,The Boulevard,residential,30 mph,False,True,50.438,"LINESTRING (1.2080775 52.9431664, 1.2082279 52.9430199, 1.2084365 52.9428105, 1.2084682 52.9427787)",,,,
