osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,ref
4591027,Albion Place,residential,30 mph,False,True,160.45,"LINESTRING (1.4231421 51.3326871, 1.4231236 51.3327425, 1.4230847 51.3327975, 1.4230301 51.3328433, 1.422401 51.3332309, 1.4222613 51.333317, 1.4220554 51.3332052, 1.4218169 51.3330549, 1.4216209 51.3329314, 1.4215817 51.3329017)",,
4591043,Madeira Walk,secondary,30 mph,False,True,195.143,"LINESTRING (1.4231421 51.3326871, 1.4229199 51.3326771, 1.4227745 51.3326598, 1.4227235 51.3326481, 1.4226683 51.3326241, 1.4226004 51.3325626, 1.4225436 51.3325111, 1.4224803 51.3324723, 1.4224103 51.332448, 1.4223419 51.3324383, 1.4223206 51.3324353, 1.4221852 51.332449, 1.4220621 51.3324978, 1.4220151 51.332532, 1.4219738 51.332562, 1.4219284 51.33262, 1.4218449 51.3326783, 1.4217763 51.3327045, 1.4217134 51.3327093, 1.4216393 51.3327098, 1.4215604 51.3327022, 1.4213522 51.3326434, 1.4211765 51.3326043, 1.4210491 51.3325601, 1.4209472 51.3324777, 1.4208797 51.3323843)",2,B2054
4591162,,secondary,30 mph,False,False,41.489,"LINESTRING (1.4231421 51.3326871, 1.4233559 51.3327049, 1.423443 51.3327233, 1.423558 51.3327571, 1.4236717 51.3328296)",2,B2054
4591015,Cottage Road,residential,30 mph,False,True,134.54699999999997,"LINESTRING (1.4236717 51.3328296, 1.4234542 51.3329704, 1.4230319 51.3332575, 1.4226828 51.3334827, 1.4223309 51.3337025)",,
4591156,Wellington Crescent,secondary,30 mph,False,False,124.34100000000001,"LINESTRING (1.4236717 51.3328296, 1.4237093 51.332878, 1.4237536 51.3329575, 1.4238407 51.3331816, 1.4239181 51.3333254, 1.4239953 51.3334364, 1.4240978 51.3335423, 1.4242207 51.3336524, 1.4244551 51.3338151)",2,B2054
4591162,,secondary,30 mph,False,True,41.489,"LINESTRING (1.4236717 51.3328296, 1.423558 51.3327571, 1.423443 51.3327233, 1.4233559 51.3327049, 1.4231421 51.3326871)",2,B2054
4591135,Wellington Crescent,secondary,30 mph,False,True,13.799,"LINESTRING (1.4262633 51.334764, 1.4262634 51.3346399)",2,B2054
4591055,Augusta Road,residential,30 mph,False,True,90.108,"LINESTRING (1.4262633 51.334764, 1.4261623 51.3347906, 1.4258805 51.3349203, 1.4252429 51.3352595)",,
4591149,Victoria Parade,secondary,30 mph,False,False,52.062,"LINESTRING (1.4262633 51.334764, 1.4262658 51.3347964, 1.426277 51.3348521, 1.4263486 51.3349356, 1.4266729 51.3351359)",2,B2054
4591219,D'este Road,residential,30 mph,False,True,77.88,"LINESTRING (1.4266729 51.3351359, 1.4258747 51.3356277)",,
4591149,Victoria Parade,secondary,30 mph,False,True,52.062,"LINESTRING (1.4266729 51.3351359, 1.4263486 51.3349356, 1.426277 51.3348521, 1.4262658 51.3347964, 1.4262633 51.334764)",2,B2054
43998887,Truro Road,residential,30 mph,False,True,66.429,"LINESTRING (1.4265644 51.3360415, 1.4258747 51.3356277)",2,
4591144,Victoria Road,secondary,30 mph,False,False,117.796,"LINESTRING (1.4265644 51.3360415, 1.4262386 51.3361685, 1.4259622 51.336294, 1.4252069 51.3366742)",2,B2054
4591144,Victoria Road,secondary,30 mph,False,False,41.81,"LINESTRING (1.4252069 51.3366742, 1.4247472 51.3369169)",2,B2054
4591144,Victoria Road,secondary,30 mph,False,True,117.79599999999999,"LINESTRING (1.4252069 51.3366742, 1.4259622 51.336294, 1.4262386 51.3361685, 1.4265644 51.3360415)",2,B2054
