osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,bridge
"[965895849, 965895857]",B1101,Station Road,secondary,30 mph,False,False,106.101,"LINESTRING (0.0898599 52.5512667, 0.0897373 52.5512405, 0.0896367 52.5512336, 0.0894347 52.5512305, 0.0890519 52.5512479, 0.0888019 52.551264, 0.0887606 52.5512666, 0.0887179 52.5512694, 0.0884301 52.5512878, 0.088304 52.5512964)",,
"[965895849, 24978443]",B1101,Station Road,secondary,30 mph,False,True,175.936,"LINESTRING (0.0898599 52.5512667, 0.0899251 52.5512968, 0.0899895 52.5513457, 0.0900713 52.5514273, 0.0901356 52.5515096, 0.0901886 52.5516116, 0.0902375 52.5517636, 0.0903172 52.5519614, 0.0903664 52.5520838, 0.090431 52.5522231, 0.0904788 52.552326, 0.0904966 52.5523643, 0.0905308 52.5524174, 0.0907366 52.5527369)",,
"[965895853, 696912967]",,Creek Road,tertiary,30 mph,False,True,327.554,"LINESTRING (0.0898599 52.5512667, 0.0898929 52.5512185, 0.0899304 52.5511998, 0.0900485 52.5511847, 0.0901711 52.55117, 0.0904729 52.5511325, 0.0908852 52.5511, 0.0911879 52.5510676, 0.0914083 52.5510509, 0.091515 52.5510566, 0.0917138 52.5511064, 0.0917816 52.551127, 0.092076 52.5512752, 0.092355 52.551461, 0.092386 52.5514817, 0.0926837 52.5517077, 0.0928322 52.5518463, 0.0929894 52.5519929, 0.0930401 52.5520534, 0.093133 52.5521644, 0.0933236 52.5525224)",,
13857592,,St John's Road,tertiary,,False,False,118.924,"LINESTRING (0.0912293 52.5537304, 0.0917714 52.5536896, 0.092975 52.5535991)",,
24978443,B1101,Station Road,secondary,30 mph,False,False,28.643,"LINESTRING (0.0912293 52.5537304, 0.0911895 52.5535946, 0.0911375 52.5534792)",,
24978443,B1101,Station Road,secondary,30 mph,False,True,65.89,"LINESTRING (0.0912293 52.5537304, 0.0912821 52.5541232, 0.0913085 52.554321)",,
410097271,B1099,Dartford Road,secondary,30 mph,False,False,2.812,"LINESTRING (0.088304 52.5512964, 0.0882632 52.5513013)",,
25098874,B1101,Broad Street,secondary,30 mph,True,False,39.604,"LINESTRING (0.088304 52.5512964, 0.0882641 52.5511554, 0.0881974 52.5509462)",1,
"[965895857, 965895849]",B1101,Station Road,secondary,30 mph,False,True,106.101,"LINESTRING (0.088304 52.5512964, 0.0884301 52.5512878, 0.0887179 52.5512694, 0.0887606 52.5512666, 0.0888019 52.551264, 0.0890519 52.5512479, 0.0894347 52.5512305, 0.0896367 52.5512336, 0.0897373 52.5512405, 0.0898599 52.5512667)",,
178292026,B1101,High Street,secondary,30 mph,False,False,28.255,"LINESTRING (0.0882303 52.5490012, 0.0881564 52.5492513)",,
178292026,B1101,High Street,secondary,30 mph,False,True,94.341,"LINESTRING (0.0882303 52.5490012, 0.0882326 52.5489197, 0.0882118 52.5488551, 0.0880055 52.5485462, 0.0879882 52.5485204, 0.087967 52.5484886, 0.0879184 52.5484217, 0.0877895 52.5482446, 0.0877638 52.5482092)",,
178292026,B1101,High Street,secondary,30 mph,False,True,32.372,"LINESTRING (0.088078 52.5495385, 0.0881564 52.5492513)",,
25135032,,Elwyn Road,tertiary,30 mph,True,False,65.547,"LINESTRING (0.088078 52.5495385, 0.0884936 52.5494301, 0.0889689 52.5493061)",,
"[178292026, 465222914, 178292028, 965642510]",B1101,"['Broad Street', 'High Street']",secondary,30 mph,False,"[False, True]",36.185,"LINESTRING (0.088078 52.5495385, 0.0880738 52.5495668, 0.0880685 52.5495975, 0.0880606 52.5497063, 0.0880668 52.5497962, 0.0880756 52.5498525, 0.0880754 52.5498632)",,yes
25135013,,Elwyn Road,tertiary,30 mph,False,False,123.511,"LINESTRING (0.0889689 52.5493061, 0.0897272 52.5492767, 0.0899733 52.5492596, 0.0901052 52.5492408, 0.0902024 52.5492272, 0.0903109 52.5491823, 0.0904102 52.5491402, 0.0904887 52.5491275, 0.0907318 52.549091)",,
25135072,,Market Square,tertiary,30 mph,True,False,85.003,"LINESTRING (0.0889689 52.5493061, 0.0889606 52.5492574, 0.0889758 52.5491635, 0.0889813 52.5491294, 0.0889917 52.5490656, 0.0889751 52.5490236, 0.0889421 52.5489884, 0.0888806 52.5489716, 0.0888187 52.548966, 0.0887438 52.5489672, 0.0886162 52.5489693, 0.0882303 52.5490012)",,
25135013,,Elwyn Road,tertiary,30 mph,False,True,95.775,"LINESTRING (0.0921106 52.5488937, 0.0907318 52.549091)",,
13856665,,Wherry Close,residential,,False,False,104.55799999999999,"LINESTRING (0.0921106 52.5488937, 0.092175 52.5490431, 0.0921817 52.5491515, 0.0921553 52.54923, 0.0921093 52.5493016, 0.0920105 52.5493707, 0.0918912 52.5494049, 0.091794 52.5494232, 0.0916651 52.5494473, 0.0915772 52.5494819, 0.0915307 52.5495218, 0.091498 52.5496118)",,
25135013,,Elwyn Road,tertiary,30 mph,False,False,16.571,"LINESTRING (0.0921106 52.5488937, 0.0922211 52.5488695, 0.092336 52.5488357)",,
13856671,,Deerfield Road,residential,,False,False,64.726,"LINESTRING (0.092336 52.5488357, 0.0924357 52.548871, 0.0925881 52.5489102, 0.0932069 52.5490763)",,
13857277,,Elwyn Road,tertiary,30 mph,False,False,86.34,"LINESTRING (0.092336 52.5488357, 0.0923936 52.5487887, 0.0924364 52.5487203, 0.0924772 52.5485641, 0.0925267 52.5483422, 0.0925847 52.548082)",,
25135013,,Elwyn Road,tertiary,30 mph,False,True,16.571,"LINESTRING (0.092336 52.5488357, 0.0922211 52.5488695, 0.0921106 52.5488937)",,
13856665,,Wherry Close,residential,,False,True,104.55800000000002,"LINESTRING (0.091498 52.5496118, 0.0915307 52.5495218, 0.0915772 52.5494819, 0.0916651 52.5494473, 0.091794 52.5494232, 0.0918912 52.5494049, 0.0920105 52.5493707, 0.0921093 52.5493016, 0.0921553 52.54923, 0.0921817 52.5491515, 0.092175 52.5490431, 0.0921106 52.5488937)",,
662614433,,Wherry Close,residential,,False,False,45.004,"LINESTRING (0.091498 52.5496118, 0.0917141 52.5496442, 0.0921258 52.5497437)",,
662614433,,Wherry Close,residential,,False,True,54.937,"LINESTRING (0.091498 52.5496118, 0.091293 52.5495888, 0.0910315 52.5495382, 0.0907552 52.5494289)",,
13856671,,Deerfield Road,residential,,False,False,22.734,"LINESTRING (0.0932069 52.5490763, 0.0935138 52.5491598)",,
13856671,,Deerfield Road,residential,,False,True,64.726,"LINESTRING (0.0932069 52.5490763, 0.0925881 52.5489102, 0.0924357 52.548871, 0.092336 52.5488357)",,
13856679,,Ashbeach Road,residential,,False,False,62.668,"LINESTRING (0.0932069 52.5490763, 0.0929801 52.5494249, 0.0931381 52.5495873)",,
13856671,,Deerfield Road,residential,,False,False,58.175,"LINESTRING (0.0935138 52.5491598, 0.0942984 52.5493745)",,
13856671,,Deerfield Road,residential,,False,True,22.734,"LINESTRING (0.0935138 52.5491598, 0.0932069 52.5490763)",,
13856683,,New Road,residential,,False,False,102.273,"LINESTRING (0.0935138 52.5491598, 0.093766 52.5488068, 0.0941348 52.5483212)",,
13856671,,Deerfield Road,residential,,False,True,58.175,"LINESTRING (0.0942984 52.5493745, 0.0935138 52.5491598)",,
13856719,,Britannia View,residential,,False,False,40.039,"LINESTRING (0.0942984 52.5493745, 0.0940512 52.5497017)",,
662614419,,,residential,,False,False,14.893,"LINESTRING (0.0934587 52.5497889, 0.0935662 52.549672)",,
662614419,,,residential,,False,True,11.048,"LINESTRING (0.0934587 52.5497889, 0.093416 52.5498848)",,
13856679,,Ashbeach Road,residential,,False,True,32.822,"LINESTRING (0.0934587 52.5497889, 0.0932966 52.5497502, 0.0931381 52.5495873)",,
