osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,junction,bridge,tunnel
16811323,True,1,B3183,Heavitree Road,secondary,30 mph,False,52.059000000000005,"LINESTRING (-3.5222055 50.7252679, -3.5221898 50.7251748, -3.5221603 50.7251188, -3.5221033 50.7250647, -3.521768 50.7249317)",,,
655753859,True,2,B3183,,secondary,30 mph,False,28.43,"LINESTRING (-3.5222055 50.7252679, -3.5222142 50.7252452, -3.5222551 50.7251691, -3.5223318 50.725105, -3.5224237 50.7250634)",roundabout,,
655753855,True,2,B3183,,secondary,30 mph,False,17.717000000000002,"LINESTRING (-3.5230025 50.7253199, -3.5229895 50.7253511, -3.5229518 50.72541, -3.522892 50.725461)",roundabout,,
32023518,True,,B3183,Paris Street,secondary,30 mph,False,36.361000000000004,"LINESTRING (-3.5234679 50.7251813, -3.5232576 50.7252273, -3.5230025 50.7253199)",,,
"[757666618, 757666619, 42737095]",False,,B3183,Paris Street,secondary,20 mph,False,127.318,"LINESTRING (-3.5234679 50.7251813, -3.5236102 50.7251649, -3.5239085 50.7251397, -3.5242005 50.725103, -3.5243573 50.7250886, -3.5245593 50.7250635, -3.5248 50.7250405, -3.5250008 50.7250212, -3.5250612 50.7250176, -3.5252516 50.7249942)",,,
"[5089602, 26626742]",True,,,"['Sidwell Street', 'Cheeke Street']",unclassified,20 mph,False,200.31200000000004,"LINESTRING (-3.5231077 50.7276607, -3.5232823 50.7275842, -3.523376 50.727532, -3.5237751 50.7272756, -3.5241659 50.7270212, -3.5243217 50.7269232, -3.524434 50.726855, -3.5244741 50.7268023, -3.5244367 50.7267888, -3.5243337 50.7267215, -3.5241749 50.7266259, -3.5239512 50.7264898, -3.5239219 50.7264732, -3.523808 50.7264095)",,,
167769340,False,2,,Summerland Street,unclassified,20 mph,True,34.010999999999996,"LINESTRING (-3.5231077 50.7276607, -3.5230193 50.7275958, -3.5228418 50.7274775, -3.5227784 50.727437)",,,
"[41914685, 408884062]",False,,,Sidwell Street,unclassified,20 mph,True,135.09699999999998,"LINESTRING (-3.5231077 50.7276607, -3.5229946 50.7277465, -3.5226123 50.7279604, -3.5223965 50.7280806, -3.521801 50.7284138, -3.5217079 50.7284579, -3.521681 50.7284711)",,,
408884070,False,2,,York Road,residential,20 mph,True,41.068,"LINESTRING (-3.5231077 50.7276607, -3.5232546 50.7277466, -3.5234617 50.7279509)",,,
4197074,False,2,,Summerland Street,unclassified,20 mph,False,26.63,"LINESTRING (-3.5224977 50.7272373, -3.5222374 50.7270635)",,,
167769340,False,2,,Summerland Street,unclassified,20 mph,False,29.723,"LINESTRING (-3.5224977 50.7272373, -3.5227784 50.727437)",,,
5089259,False,,,Bampfylde Street,unclassified,,True,76.977,"LINESTRING (-3.5224977 50.7272373, -3.5229107 50.7269524, -3.5232657 50.7267453)",,,
"[49437483, 42490979, 1135679607]",False,2,,Cheeke Street,unclassified,20 mph,False,75.522,"LINESTRING (-3.523808 50.7264095, -3.5237085 50.72635, -3.5236001 50.7262892, -3.5234617 50.7262176, -3.5231571 50.7260608, -3.5230955 50.7260335, -3.523071 50.7260227, -3.5229826 50.7259763)",,,
"[922431930, 968571726]",True,,,Bampfylde Street,unclassified,,False,53.411,"LINESTRING (-3.523808 50.7264095, -3.5236956 50.7264775, -3.5234502 50.7266368, -3.5232657 50.7267453)",,,
