osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,junction,tunnel
19241468,2,A726,Glasgow Road,primary,30 mph,False,False,143.638,"LINESTRING (-4.0681662 55.6807589, -4.0675817 55.6801787, -4.0672322 55.6798706, -4.0669943 55.6796493)",,,
"[19241468, 19241470]",2,"['A726', 'A723']","['Barn Street', 'Glasgow Road']",primary,30 mph,False,True,91.01899999999999,"LINESTRING (-4.0655546 55.6781671, -4.0655498 55.6782676, -4.0656076 55.6783774, -4.0657114 55.6784776, -4.0660136 55.6787378, -4.0661745 55.6788891)",,,
"[431746281, 431746279, 19241471]",2,A726,Green Street,primary,30 mph,False,False,155.835,"LINESTRING (-4.0655546 55.6781671, -4.0655892 55.6781077, -4.065924 55.6778111, -4.0660551 55.6777131, -4.0663509 55.6774362, -4.0668904 55.6769884)",yes,,
37637914,,A726,Waterside Street,primary,20 mph,True,False,49.313,"LINESTRING (-4.0655546 55.6781671, -4.0654094 55.6781471, -4.0653075 55.6780868, -4.0651098 55.6778344)",,,
27574784,,,Common Green,residential,30 mph,False,False,29.645,"LINESTRING (-4.0668904 55.6769884, -4.0664786 55.6768574)",,,
37637913,,,Lethame Road,unclassified,30 mph,False,False,112.779,"LINESTRING (-4.0668904 55.6769884, -4.0678867 55.6771774, -4.0686047 55.6772948)",,,
86926520,2,A726,Townhead Street,primary,30 mph,False,False,112.471,"LINESTRING (-4.0668904 55.6769884, -4.0671544 55.6768625, -4.0673955 55.6767688, -4.0679817 55.6764683, -4.068247 55.6763286)",,,
"[431746281, 19241471, 431746279]",2,A726,Green Street,primary,30 mph,False,True,155.835,"LINESTRING (-4.0668904 55.6769884, -4.0663509 55.6774362, -4.0660551 55.6777131, -4.065924 55.6778111, -4.0655892 55.6781077, -4.0655546 55.6781671)",yes,,
27574784,,,Common Green,residential,30 mph,False,True,29.645,"LINESTRING (-4.0664786 55.6768574, -4.0668904 55.6769884)",,,
85033130,,,Common Green,residential,30 mph,True,False,40.022000000000006,"LINESTRING (-4.0664786 55.6768574, -4.0662247 55.6767872, -4.0659539 55.6766573)",,,
37637915,,,Wellbrae,residential,30 mph,False,False,67.30199999999999,"LINESTRING (-4.0655018 55.6762748, -4.0654947 55.6762156, -4.0655872 55.6761322, -4.0655973 55.6761054, -4.0655523 55.6760586, -4.0651717 55.675761)",,,
85033126,,,Common Green,residential,30 mph,True,False,45.31,"LINESTRING (-4.0655018 55.6762748, -4.065564 55.6763011, -4.0656446 55.6763353, -4.0660183 55.6765167, -4.0660601 55.6765331)",,,
19241477,,,Kirk Street,primary,30 mph,False,False,39.561,"LINESTRING (-4.0651717 55.675761, -4.065216 55.6757388, -4.0656843 55.6755539)",,,
27780839,2,A71,Stonehouse Road,primary,30 mph,False,True,62.653,"LINESTRING (-4.0651717 55.675761, -4.0644776 55.6760569, -4.0643924 55.6761116)",,,
37637915,,,Wellbrae,residential,30 mph,False,True,67.302,"LINESTRING (-4.0651717 55.675761, -4.0655523 55.6760586, -4.0655973 55.6761054, -4.0655872 55.6761322, -4.0654947 55.6762156, -4.0655018 55.6762748)",,,
19241474,,,Station Road,tertiary,30 mph,False,False,79.456,"LINESTRING (-4.0656843 55.6755539, -4.0650757 55.6751559, -4.0648544 55.6750139)",,,
19241477,,,Kirk Street,primary,30 mph,False,True,39.561,"LINESTRING (-4.0656843 55.6755539, -4.065216 55.6757388, -4.0651717 55.675761)",,,
19241479,,A71,Kirk Street,primary,30 mph,False,False,64.026,"LINESTRING (-4.0656843 55.6755539, -4.0659707 55.6754106, -4.0665046 55.6752134)",,,
19241473,,B743,Muirkirk Road,secondary,30 mph,False,False,15.276,"LINESTRING (-4.0727986 55.6735436, -4.072776 55.6734995, -4.0727557 55.6734331, -4.0727559 55.673409)",,,
19241479,,A71,Kirk Street,primary,30 mph,False,True,60.656,"LINESTRING (-4.0727986 55.6735436, -4.072346 55.6736161, -4.0722463 55.6736321, -4.0720126 55.6736906, -4.0718869 55.673722)",,,
19241479,,A71,Kirk Street,primary,30 mph,False,False,192.174,"LINESTRING (-4.0665046 55.6752134, -4.067136 55.6749512, -4.0684377 55.6744924, -4.0690701 55.6742696)",,,
19241479,,A71,Kirk Street,primary,30 mph,False,True,64.026,"LINESTRING (-4.0665046 55.6752134, -4.0659707 55.6754106, -4.0656843 55.6755539)",,,
27780761,,,Thomson Street,tertiary,,False,False,82.44200000000001,"LINESTRING (-4.0665046 55.6752134, -4.0672373 55.6756864, -4.0673791 55.6757668)",,,
22984079,2,A723,Commercial Road,primary,30 mph,False,True,92.228,"LINESTRING (-4.0579895 55.6805629, -4.0580299 55.6805405, -4.0581099 55.680526, -4.0583704 55.6805087, -4.0594217 55.6804022)",,,
19241468,2,A726,Glasgow Road,primary,30 mph,False,True,44.893,"LINESTRING (-4.0661745 55.6788891, -4.0665429 55.6792353)",,,
22984079,2,A723,Commercial Road,primary,30 mph,False,False,63.062,"LINESTRING (-4.0661745 55.6788891, -4.0652825 55.6791512)",,,
"[19241468, 19241470]",2,"['A726', 'A723']","['Barn Street', 'Glasgow Road']",primary,30 mph,False,False,91.019,"LINESTRING (-4.0661745 55.6788891, -4.0660136 55.6787378, -4.0657114 55.6784776, -4.0656076 55.6783774, -4.0655498 55.6782676, -4.0655546 55.6781671)",,,
86220773,,,North Street,tertiary,30 mph,False,True,40.425,"LINESTRING (-4.061461 55.680187, -4.0619997 55.6799872)",,,
22984079,2,A723,Commercial Road,primary,30 mph,False,False,130.071,"LINESTRING (-4.061461 55.680187, -4.0607167 55.6802685, -4.0594217 55.6804022)",,,
22984079,2,A723,Commercial Road,primary,30 mph,False,True,46.052,"LINESTRING (-4.061461 55.680187, -4.0617957 55.6801668, -4.0620274 55.6801633, -4.0621931 55.6801562)",,,
19241476,,,Muirkirk Road,residential,30 mph,False,True,53.436,"LINESTRING (-4.0720197 55.6736146, -4.0725458 55.6734081, -4.072606 55.6734029, -4.0727559 55.673409)",,,
27780839,2,A71,Stonehouse Road,primary,30 mph,False,False,54.652,"LINESTRING (-4.0636205 55.6763379, -4.0637995 55.6763023, -4.0639366 55.6762944, -4.0640867 55.6762691, -4.0641495 55.6762454, -4.0642217 55.6762181, -4.0643095 55.6761634, -4.0643726 55.6761241)",,,
27780839,2,A71,Stonehouse Road,primary,30 mph,False,True,227.82099999999997,"LINESTRING (-4.0636205 55.6763379, -4.0634537 55.6763169, -4.0633027 55.6763174, -4.0630527 55.6763542, -4.0628853 55.6763965, -4.0628132 55.6764247, -4.0625551 55.6765357, -4.0623205 55.6766706, -4.0619999 55.6768541, -4.0618204 55.6769264, -4.0616511 55.6769728, -4.0615721 55.6769945, -4.0613323 55.6770432, -4.0611272 55.6770849, -4.0608848 55.6771188, -4.0606784 55.6771315, -4.0604399 55.6771357)",,,
37637923,,A726,,primary,30 mph,False,False,14.354,"LINESTRING (-4.0636205 55.6763379, -4.0636218 55.676404, -4.0635827 55.676463)",,,
84974030,,A726,Bridge Street,primary,20 mph,False,False,62.149,"LINESTRING (-4.0645202 55.67663, -4.064482 55.6766251, -4.0641468 55.6765903, -4.063899 55.6765537, -4.0638125 55.676532, -4.0637298 55.6765082, -4.0635827 55.676463)",,,
"[85033132, 150543141, 150543142]",,,Bridge Street,residential,20 mph,False,True,61.351,"LINESTRING (-4.0645202 55.67663, -4.0646907 55.6766227, -4.0648811 55.6765953, -4.0650206 55.6765712, -4.0650424 55.6765678, -4.0651952 55.6765443, -4.0653152 55.6764694, -4.0653854 55.6764253)",yes,,
37637923,,A726,,primary,30 mph,False,True,14.354,"LINESTRING (-4.0635827 55.676463, -4.0636218 55.676404, -4.0636205 55.6763379)",,,
84974030,,A726,Bridge Street,primary,20 mph,False,True,62.149,"LINESTRING (-4.0635827 55.676463, -4.0637298 55.6765082, -4.0638125 55.676532, -4.063899 55.6765537, -4.0641468 55.6765903, -4.064482 55.6766251, -4.0645202 55.67663)",,,
"[86220773, 86220790]",,,"['North Street', 'Castle Street']",tertiary,30 mph,False,False,415.83000000000004,"LINESTRING (-4.0635827 55.676463, -4.0634894 55.676528, -4.0633093 55.6766756, -4.0631958 55.6767795, -4.0631414 55.6768292, -4.0630602 55.676926, -4.0630457 55.6769727, -4.0630478 55.6770088, -4.0630844 55.6772028, -4.0631175 55.6773346, -4.0631118 55.6773609, -4.063097 55.6774288, -4.0630377 55.6775479, -4.0630249 55.6775737, -4.0629466 55.6776666, -4.0628431 55.6777669, -4.0627609 55.6778486, -4.0627237 55.6778909, -4.062691 55.6779494, -4.0626542 55.6780152, -4.0626368 55.6781378, -4.0626327 55.6781664, -4.0625589 55.6784293, -4.0625267 55.6788104, -4.0624839 55.6790775, -4.0624973 55.6793956, -4.0622564 55.6797283, -4.0620998 55.6798937, -4.0619997 55.6799872)",,,
27780761,,,Thomson Street,tertiary,,False,True,82.847,"LINESTRING (-4.068247 55.6763286, -4.0673791 55.6757668)",,,
86926520,2,A726,Townhead Street,primary,30 mph,False,False,184.53199999999998,"LINESTRING (-4.068247 55.6763286, -4.0699535 55.6754426, -4.0704068 55.6752013)",,,
86926520,2,A726,Townhead Street,primary,30 mph,False,True,112.471,"LINESTRING (-4.068247 55.6763286, -4.0679817 55.6764683, -4.0673955 55.6767688, -4.0671544 55.6768625, -4.0668904 55.6769884)",,,
37637913,,,Lethame Road,unclassified,30 mph,False,False,129.706,"LINESTRING (-4.0703107 55.6778037, -4.0707445 55.6777739, -4.0711595 55.6777173, -4.0715648 55.6776097, -4.0720087 55.6774393, -4.0722242 55.6774149)",,,
37637913,,,Lethame Road,unclassified,30 mph,False,True,125.11699999999999,"LINESTRING (-4.0703107 55.6778037, -4.070238 55.6777387, -4.0699428 55.6776038, -4.0698796 55.6775373, -4.0686047 55.6772948)",,,
61130827,,,Threestanes Road,unclassified,,False,False,75.08699999999999,"LINESTRING (-4.0703107 55.6778037, -4.0705448 55.6780697, -4.0708452 55.6782512, -4.0708831 55.6783795)",,,
61130827,,,Threestanes Road,unclassified,,False,False,60.228,"LINESTRING (-4.0725372 55.6802716, -4.0733114 55.6805923)",,,
61130827,,,Threestanes Road,unclassified,,False,True,235.61400000000003,"LINESTRING (-4.0725372 55.6802716, -4.0713387 55.679957, -4.0706735 55.6794731, -4.0706351 55.679381, -4.0705877 55.6792674, -4.0708018 55.6787308)",,,
37637913,,,Lethame Road,unclassified,30 mph,False,False,125.11699999999999,"LINESTRING (-4.0686047 55.6772948, -4.0698796 55.6775373, -4.0699428 55.6776038, -4.070238 55.6777387, -4.0703107 55.6778037)",,,
37637913,,,Lethame Road,unclassified,30 mph,False,True,112.779,"LINESTRING (-4.0686047 55.6772948, -4.0678867 55.6771774, -4.0668904 55.6769884)",,,
86215775,,,Crawford Street,residential,,False,True,97.726,"LINESTRING (-4.0686047 55.6772948, -4.0687281 55.6771564, -4.0690407 55.6768703, -4.0691869 55.6767467, -4.0693821 55.6766745, -4.0695359 55.6766106)",,,
37637913,,,Lethame Road,unclassified,30 mph,False,True,129.706,"LINESTRING (-4.0722242 55.6774149, -4.0720087 55.6774393, -4.0715648 55.6776097, -4.0711595 55.6777173, -4.0707445 55.6777739, -4.0703107 55.6778037)",,,
61131495,,,Crosshill Road,residential,,False,True,88.516,"LINESTRING (-4.0722242 55.6774149, -4.072207 55.6773664, -4.0722126 55.6773118, -4.0731398 55.6768586)",,,
68612710,,B7086,Todshill Street,secondary,30 mph,False,False,13.581,"LINESTRING (-4.062884 55.6749939, -4.0627211 55.6749134)",,,
19241474,,,Station Road,tertiary,30 mph,False,True,130.94799999999998,"LINESTRING (-4.062884 55.6749939, -4.0630461 55.6749409, -4.0633633 55.6748675, -4.063615 55.6748684, -4.0642493 55.6748749, -4.0645678 55.674905, -4.0647332 55.674951, -4.0648544 55.6750139)",,,
27780839,2,A71,Stonehouse Road,primary,30 mph,False,True,1.864,"LINESTRING (-4.0643924 55.6761116, -4.0643726 55.6761241)",,,
19241475,,B7086,Todshill Street,secondary,30 mph,True,False,157.69599999999997,"LINESTRING (-4.0643924 55.6761116, -4.0642031 55.6759739, -4.0641179 55.675916, -4.0636002 55.675628, -4.0634736 55.6755544, -4.0631203 55.6752932, -4.0630629 55.6752205, -4.062884 55.6749939)",,,
27780839,2,A71,Stonehouse Road,primary,30 mph,False,False,62.653,"LINESTRING (-4.0643924 55.6761116, -4.0644776 55.6760569, -4.0651717 55.675761)",,,
84974987,,,North Street,tertiary,30 mph,False,False,22.364,"LINESTRING (-4.0619997 55.6799872, -4.0621931 55.6801562)",,,
86220773,,,North Street,tertiary,30 mph,False,False,40.425,"LINESTRING (-4.0619997 55.6799872, -4.061461 55.680187)",,,
"[86220773, 86220790]",,,"['North Street', 'Castle Street']",tertiary,30 mph,False,True,415.8300000000001,"LINESTRING (-4.0619997 55.6799872, -4.0620998 55.6798937, -4.0622564 55.6797283, -4.0624973 55.6793956, -4.0624839 55.6790775, -4.0625267 55.6788104, -4.0625589 55.6784293, -4.0626327 55.6781664, -4.0626368 55.6781378, -4.0626542 55.6780152, -4.062691 55.6779494, -4.0627237 55.6778909, -4.0627609 55.6778486, -4.0628431 55.6777669, -4.0629466 55.6776666, -4.0630249 55.6775737, -4.0630377 55.6775479, -4.063097 55.6774288, -4.0631118 55.6773609, -4.0631175 55.6773346, -4.0630844 55.6772028, -4.0630478 55.6770088, -4.0630457 55.6769727, -4.0630602 55.676926, -4.0631414 55.6768292, -4.0631958 55.6767795, -4.0633093 55.6766756, -4.0634894 55.676528, -4.0635827 55.676463)",,,
85033125,,,Common Green,residential,30 mph,True,False,22.489000000000004,"LINESTRING (-4.0653854 55.6764253, -4.0653444 55.6763786, -4.0653491 55.6763509, -4.065423 55.6762892, -4.0654655 55.676276, -4.0655018 55.6762748)",,,
"[85033132, 150543141, 150543142]",,,Bridge Street,residential,20 mph,False,False,61.351,"LINESTRING (-4.0653854 55.6764253, -4.0653152 55.6764694, -4.0651952 55.6765443, -4.0650424 55.6765678, -4.0650206 55.6765712, -4.0648811 55.6765953, -4.0646907 55.6766227, -4.0645202 55.67663)",yes,,
84974987,,,North Street,tertiary,30 mph,False,True,22.364,"LINESTRING (-4.0621931 55.6801562, -4.0619997 55.6799872)",,,
22984079,2,A723,Commercial Road,primary,30 mph,False,False,46.052,"LINESTRING (-4.0621931 55.6801562, -4.0620274 55.6801633, -4.0617957 55.6801668, -4.061461 55.680187)",,,
22984079,2,A723,Commercial Road,primary,30 mph,False,True,173.44299999999998,"LINESTRING (-4.0621931 55.6801562, -4.0623807 55.680132, -4.062584 55.6800739, -4.0630002 55.6799011, -4.0631826 55.6798262, -4.0634884 55.6796898, -4.0640209 55.6795369, -4.064563 55.6793718)",,,
