osmid,ref,name,highway,maxspeed,oneway,reversed,length,lanes,geometry,bridge
304411871,A312,Church Road,primary,30 mph,False,True,17.702,,"LINESTRING (-0.3765883 51.5435032, -0.3763614 51.5435769)",
4794308,A312,Mandeville Road,primary,,False,True,40.158,3,"LINESTRING (-0.3691923 51.5473057, -0.3688216 51.5475837)",
4926787,,Ealing Road,residential,20 mph,False,False,32.82,,"LINESTRING (-0.3691923 51.5473057, -0.369129 51.5472737, -0.3690784 51.5472468, -0.369011 51.5471923, -0.3689688 51.5471291, -0.3689519 51.5470641)",
50316834,A312,Mandeville Road,primary,30 mph,False,False,84.881,3,"LINESTRING (-0.3691923 51.5473057, -0.3699084 51.5467809, -0.3699864 51.5467236)",
"[305659832, 4259873]",,Castle Road,residential,,False,False,95.654,,"LINESTRING (-0.3629508 51.5493468, -0.363127 51.5495323, -0.3632818 51.5496953, -0.3635595 51.5500135, -0.3635878 51.550046, -0.3636313 51.5500956)",
4379991,,Briar Crescent,residential,,False,False,151.45600000000002,,"LINESTRING (-0.3629508 51.5493468, -0.36344 51.5491752, -0.3642736 51.5488827, -0.3648585 51.5486775)",
4230016,,Moat Farm Road,residential,,False,False,47.495,,"LINESTRING (-0.370493 51.5470118, -0.370139 51.5468036, -0.3700595 51.5467628, -0.3699864 51.5467236)",
4230016,,Moat Farm Road,residential,,False,True,367.504,,"LINESTRING (-0.370493 51.5470118, -0.3726428 51.5482383, -0.3733675 51.5486385, -0.374482 51.5491938)",
4927682,,The Farmlands,unclassified,,False,False,92.63300000000001,,"LINESTRING (-0.370493 51.5470118, -0.3702662 51.5472186, -0.3696773 51.5476719)",
4927723,,Eastcote Lane,residential,,False,False,30.549,,"LINESTRING (-0.374482 51.5491938, -0.3741671 51.5493865)",
4927723,,Eastcote Lane,residential,,False,True,28.421,,"LINESTRING (-0.374482 51.5491938, -0.3747872 51.5490226)",
4230016,,Moat Farm Road,residential,,False,False,367.504,,"LINESTRING (-0.374482 51.5491938, -0.3733675 51.5486385, -0.3726428 51.5482383, -0.370493 51.5470118)",
223300206,,Eastcote Lane North,tertiary,30 mph,False,True,26.312,,"LINESTRING (-0.3726996 51.5506993, -0.3724369 51.5505281)",
226117648,A312,Mandeville Road,primary,30 mph,False,False,154.663,3,"LINESTRING (-0.3636313 51.5500956, -0.3643375 51.5498434, -0.3651412 51.5495564, -0.3655718 51.5494038)",
"[305659832, 4259873]",,Castle Road,residential,,False,True,95.65400000000001,,"LINESTRING (-0.3636313 51.5500956, -0.3635878 51.550046, -0.3635595 51.5500135, -0.3632818 51.5496953, -0.363127 51.5495323, -0.3629508 51.5493468)",
"[4380034, 305659831]",,Carr Road,residential,,False,False,94.675,2,"LINESTRING (-0.3655718 51.5494038, -0.3655253 51.5493539, -0.3655008 51.5493271, -0.3652137 51.5490142, -0.3651305 51.5489353, -0.3648585 51.5486775)",
"[226117648, 304586114]",A312,Mandeville Road,primary,30 mph,False,False,46.293,3,"LINESTRING (-0.3655718 51.5494038, -0.3659713 51.5492629, -0.3661546 51.5491989)",
226117648,A312,Mandeville Road,primary,30 mph,False,True,154.663,3,"LINESTRING (-0.3655718 51.5494038, -0.3651412 51.5495564, -0.3643375 51.5498434, -0.3636313 51.5500956)",
4926787,,Ealing Road,residential,20 mph,False,True,32.82,,"LINESTRING (-0.3689519 51.5470641, -0.3689688 51.5471291, -0.369011 51.5471923, -0.3690784 51.5472468, -0.369129 51.5472737, -0.3691923 51.5473057)",
4926789,,Belvue Road,residential,20 mph,False,False,11.992,,"LINESTRING (-0.3689519 51.5470641, -0.368909 51.5470567, -0.3688439 51.5470517, -0.3687841 51.5470388)",
50316861,,Ealing Road,residential,20 mph,False,False,166.285,,"LINESTRING (-0.3689519 51.5470641, -0.3689747 51.5469855, -0.3691041 51.5466597, -0.3691575 51.5465265, -0.3692578 51.5462657, -0.3692982 51.5461952, -0.3693362 51.546129, -0.3694336 51.5460023, -0.369496 51.5458874, -0.369531 51.5457469, -0.3695602 51.5456227)",
