osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,junction,bridge,width
431579579,2,A454,Little Aston Road,primary,30 mph,False,True,13.572,"LINESTRING (-1.9125793 52.6034562, -1.9127351 52.6035333)",,,
4762297,,,Erdington Road,unclassified,30 mph,False,False,99.74000000000001,"LINESTRING (-1.9125793 52.6034562, -1.9126853 52.6031909, -1.9127213 52.6030437, -1.9127575 52.6028958, -1.9127476 52.6025702)",,,
4446842,,A454,Little Aston Road,primary,30 mph,True,False,20.299,"LINESTRING (-1.9143297 52.605074, -1.9144511 52.605241)",,,
"[431579578, 431579574, 431579573, 14301918]",2,A454,Little Aston Road,primary,30 mph,False,False,107.71300000000001,"LINESTRING (-1.9143297 52.605074, -1.9142613 52.604917, -1.9142163 52.6048372, -1.9140454 52.6046133, -1.9139686 52.6045425, -1.9138122 52.6044256, -1.9136793 52.6043131, -1.9135866 52.6042289)",,,
8189439,1,A454,Aldridge Bypass,primary,30 mph,True,False,24.282,"LINESTRING (-1.9198086 52.6053127, -1.9200969 52.6051822)",,,
153245632,2,,,primary,30 mph,True,False,11.475999999999999,"LINESTRING (-1.9198086 52.6053127, -1.9198287 52.605307, -1.9198498 52.6053039, -1.9198749 52.6053036, -1.9198965 52.6053063, -1.9199151 52.605311, -1.919931 52.6053172, -1.9199474 52.6053267, -1.9199574 52.6053352)",roundabout,,
8189434,1,A454,,primary,30 mph,True,False,15.229,"LINESTRING (-1.9197677 52.6053991, -1.9195427 52.6053898)",,,
629267096,2,,,primary,30 mph,True,False,7.864999999999999,"LINESTRING (-1.9197677 52.6053991, -1.9197606 52.6053884, -1.9197564 52.6053753, -1.9197564 52.605363, -1.9197599 52.6053516, -1.9197662 52.6053413, -1.9197752 52.6053318)",roundabout,,
153245629,2,,,primary,30 mph,True,False,11.989,"LINESTRING (-1.9199201 52.6054259, -1.9198998 52.6054316, -1.9198742 52.6054349, -1.9198539 52.6054349, -1.9198337 52.6054325, -1.9198128 52.6054272, -1.9197941 52.6054194, -1.9197797 52.6054104, -1.9197677 52.6053991)",roundabout,,
352661998,2,,,primary,30 mph,True,False,3.7089999999999996,"LINESTRING (-1.9199574 52.6053352, -1.9199676 52.6053487, -1.9199721 52.6053609, -1.9199719 52.6053669)",roundabout,,
8189440,1,A454,Aldridge Bypass,primary,30 mph,True,False,19.447,"LINESTRING (-1.9200969 52.6051822, -1.9199574 52.6053352)",,,
7983698,2,A454,Aldridge Bypass,primary,30 mph,False,True,229.519,"LINESTRING (-1.9200969 52.6051822, -1.9202624 52.6050418, -1.9203777 52.6049519, -1.9204831 52.6048695, -1.9206641 52.604682, -1.920679 52.6046631, -1.9207896 52.6045232, -1.9209352 52.6043102, -1.9209592 52.6042631, -1.9210007 52.6041737, -1.9210528 52.6040204, -1.9210919 52.6038395, -1.921098 52.6036617, -1.9210737 52.6034596, -1.9209798 52.6032811)",,,
8189433,2,A454,,primary,30 mph,True,False,16.973,"LINESTRING (-1.9195427 52.6053898, -1.9197752 52.6053318)",,,
14478410,2,A454,,primary,30 mph,False,False,95.53,"LINESTRING (-1.9195427 52.6053898, -1.9194328 52.6053946, -1.9191623 52.6053966, -1.9185029 52.6054058, -1.9182515 52.6054037, -1.9181294 52.6053949)",,,
4446842,,A454,Little Aston Road,primary,30 mph,True,False,86.521,"LINESTRING (-1.9144511 52.605241, -1.9144807 52.6052795, -1.9145451 52.6053646, -1.9146184 52.6054295, -1.9147138 52.6054932, -1.9148522 52.6055779, -1.9149412 52.605621, -1.9150587 52.6056652, -1.9151988 52.6057016, -1.9153723 52.6057402)",,,
8189442,1,A454,Aldridge Bypass,primary,30 mph,True,False,13.074,"LINESTRING (-1.9209525 52.6031647, -1.9209798 52.6032811)",,,
8189443,1,A454,,primary,30 mph,True,False,9.534,"LINESTRING (-1.9209525 52.6031647, -1.9209372 52.6031772, -1.9209204 52.6031868, -1.9208997 52.6031948, -1.9208753 52.6032006, -1.9208528 52.6032032, -1.920834 52.6032035)",roundabout,,
8189448,1,A454,Aldridge Bypass,primary,30 mph,True,False,15.225,"LINESTRING (-1.9207247 52.6030854, -1.9206438 52.6029576)",,,
153245630,1,A454,,primary,30 mph,True,False,10.574000000000002,"LINESTRING (-1.9207247 52.6030854, -1.9207347 52.603076, -1.9207433 52.6030698, -1.9207584 52.6030613, -1.9207713 52.6030558, -1.9207929 52.6030494, -1.9208115 52.603046, -1.9208315 52.6030443, -1.9208563 52.6030448)",roundabout,,
14638385,1,A454,Aldridge Bypass,primary,30 mph,True,False,13.092,"LINESTRING (-1.9209798 52.6032811, -1.920834 52.6032035)",,,
7983698,2,A454,Aldridge Bypass,primary,30 mph,False,False,229.519,"LINESTRING (-1.9209798 52.6032811, -1.9210737 52.6034596, -1.921098 52.6036617, -1.9210919 52.6038395, -1.9210528 52.6040204, -1.9210007 52.6041737, -1.9209592 52.6042631, -1.9209352 52.6043102, -1.9207896 52.6045232, -1.920679 52.6046631, -1.9206641 52.604682, -1.9204831 52.6048695, -1.9203777 52.6049519, -1.9202624 52.6050418, -1.9200969 52.6051822)",,,
69602770,,A454,Aldridge Bypass,primary,30 mph,True,False,34.008,"LINESTRING (-1.9202155 52.6027258, -1.9198097 52.6025447)",,,
153245645,,A454,Aldridge Bypass,primary,30 mph,False,False,38.742,"LINESTRING (-1.9202155 52.6027258, -1.9206438 52.6029576)",,,
14365898,2,,Portland Road,unclassified,30 mph,False,False,7.372,"LINESTRING (-1.9198684 52.6024888, -1.9198097 52.6025447)",,,
40000491,,A454,Aldridge Bypass,primary,30 mph,True,False,35.27,"LINESTRING (-1.9198684 52.6024888, -1.9202155 52.6027258)",,,
"[14375288, 82665317]",2,A454,Walsall Road,primary,30 mph,False,True,78.14500000000001,"LINESTRING (-1.9197179 52.6020877, -1.9197689 52.6019003, -1.9197876 52.6018531, -1.919848 52.6017504, -1.9198587 52.6017276, -1.9199419 52.6015721, -1.9200264 52.6014621, -1.9200639 52.6014214)",,yes,
14375293,1,A454,Aldridge Bypass,primary,30 mph,True,False,46.097,"LINESTRING (-1.9197179 52.6020877, -1.9197461 52.6021325, -1.9197581 52.6022506, -1.9197809 52.6023353, -1.9198252 52.6024094, -1.9198684 52.6024888)",,,
14638387,1,A454,Aldridge Bypass,primary,30 mph,True,False,17.319,"LINESTRING (-1.9206438 52.6029576, -1.9208563 52.6030448)",,,
153245645,,A454,Aldridge Bypass,primary,30 mph,False,True,38.742,"LINESTRING (-1.9206438 52.6029576, -1.9202155 52.6027258)",,,
82663041,3,,Birmingham Road,unclassified,30 mph,False,True,22.563,"LINESTRING (-1.9215596 52.6004251, -1.9214139 52.6002425)",,,
292894550,2,A454,Walsall Road,primary,30 mph,False,True,60.673,"LINESTRING (-1.9215596 52.6004251, -1.9222845 52.6001028)",,,
82665317,2,A454,Walsall Road,primary,30 mph,False,False,52.9,"LINESTRING (-1.9215596 52.6004251, -1.9209935 52.6007118, -1.9209611 52.6007318)",,,
153245625,1,A454,,primary,30 mph,True,False,17.974,"LINESTRING (-1.920834 52.6032035, -1.9208119 52.6032017, -1.9207919 52.6031981, -1.9207658 52.6031897, -1.9207451 52.603179, -1.9207371 52.6031735, -1.9207286 52.6031662, -1.9207219 52.6031589, -1.9207161 52.6031506, -1.9207112 52.6031399, -1.9207089 52.6031302, -1.9207085 52.6031225, -1.9207101 52.6031115, -1.9207165 52.6030965, -1.9207247 52.6030854)",roundabout,,
153245623,1,A454,,primary,30 mph,True,False,2.963,"LINESTRING (-1.9208563 52.6030448, -1.9208797 52.6030479, -1.9208982 52.6030524)",roundabout,,
153245623,1,A454,,primary,30 mph,True,False,4.726,"LINESTRING (-1.920971 52.6031242, -1.9209694 52.6031364, -1.9209649 52.6031479, -1.92096 52.6031559, -1.9209525 52.6031647)",roundabout,,
14301927,,,Walsall Wood Road,tertiary,30 mph,True,False,26.115000000000002,"LINESTRING (-1.9167041 52.6060277, -1.9166326 52.6058988, -1.9165339 52.6058202)",,,
"[82678809, 695943146, 695943145]",,,Walsall Wood Road,tertiary,30 mph,False,False,194.517,"LINESTRING (-1.9167041 52.6060277, -1.9166877 52.6061105, -1.916686 52.6061311, -1.9162237 52.6066015, -1.91575 52.6071371, -1.9155458 52.6074397, -1.915492 52.6075989)",,,
633069074,2,,Erdington Road,unclassified,30 mph,False,False,41.479,"LINESTRING (-1.9127476 52.6025702, -1.9127396 52.6021972)",,,
4762297,,,Erdington Road,unclassified,30 mph,False,True,99.74000000000001,"LINESTRING (-1.9127476 52.6025702, -1.9127575 52.6028958, -1.9127213 52.6030437, -1.9126853 52.6031909, -1.9125793 52.6034562)",,,
