osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,bridge,width,tunnel,junction
9703244,False,2,A381,Western By Pass,primary,30 mph,True,22.493000000000002,"LINESTRING (-3.6915831 50.4352079, -3.6916597 50.4351698, -3.6917712 50.4351128, -3.6918318 50.4350821)",,,,
"[304088784, 526163183]",False,2,A385,Ashburton Road,trunk,30 mph,False,37.424,"LINESTRING (-3.6915831 50.4352079, -3.6915177 50.4351741, -3.6911848 50.4349868)",,,,
304088788,False,3,A385,Ashburton Road,trunk,30 mph,True,22.901000000000003,"LINESTRING (-3.6915831 50.4352079, -3.6916845 50.4352761, -3.6918092 50.4353551)",,,,
"[526162658, 31352395, 127100262, 31352399]",False,2,A381,Western By Pass,primary,30 mph,True,351.92199999999997,"LINESTRING (-3.6936992 50.4310379, -3.6937148 50.4311419, -3.6937163 50.431211, -3.6937347 50.4321203, -3.6936668 50.4328419, -3.6935982 50.4332838, -3.6935404 50.433684, -3.6935298 50.4338429, -3.6933709 50.4341822)",yes,,,
837306186,False,2,A381,Western By Pass,primary,30 mph,False,176.166,"LINESTRING (-3.6936992 50.4310379, -3.6936927 50.4309818, -3.693686 50.4309231, -3.693644 50.430785, -3.6936381 50.4307655, -3.6935206 50.4305326, -3.6933024 50.4303255, -3.6930431 50.430132, -3.6924821 50.4297006)",,,,
42886069,False,,,Seymour Road,tertiary,20 mph,False,74.75699999999999,"LINESTRING (-3.6802793 50.4296544, -3.6803806 50.4298384, -3.6805688 50.4302475, -3.6805875 50.4302971)",,,,
19190704,False,,,Bridgetown,tertiary,30 mph,True,28.21,"LINESTRING (-3.6805875 50.4302971, -3.6801913 50.4303229)",,,,
"[19190704, 358981745, 504138595, 613006413]",False,2,,"['Totnes Bridge', 'Bridgetown']",tertiary,30 mph,False,165.934,"LINESTRING (-3.6805875 50.4302971, -3.6807103 50.4302935, -3.680793 50.4302877, -3.6808345 50.4302863, -3.6808945 50.4302837, -3.6810048 50.4302881, -3.6820042 50.4304901, -3.6822302 50.4305366, -3.6826522 50.4306238, -3.6828242 50.4306818)",yes,,,
42886069,False,,,Seymour Road,tertiary,20 mph,True,74.75699999999999,"LINESTRING (-3.6805875 50.4302971, -3.6805688 50.4302475, -3.6803806 50.4298384, -3.6802793 50.4296544)",,,,
41457432,False,,,The Plains,tertiary,30 mph,False,101.311,"LINESTRING (-3.6833578 50.4295578, -3.6833158 50.4295941, -3.6832849 50.4297286, -3.683217 50.4299322, -3.6831833 50.4300299, -3.6831332 50.4302742, -3.6830646 50.4304442)",,,,
82961734,False,,,St Katherine's Way,tertiary,30 mph,True,45.67100000000001,"LINESTRING (-3.6833578 50.4295578, -3.6833999 50.4295414, -3.6834522 50.4295383, -3.6836998 50.4295532, -3.6839913 50.4295784)",,,,
589917039,False,,,New Walk,residential,30 mph,True,32.551,"LINESTRING (-3.6833578 50.4295578, -3.6833198 50.4294817, -3.6833062 50.429269)",,,,
41746865,False,,,Castle Street,residential,20 mph,True,12.031,"LINESTRING (-3.6906611 50.4335144, -3.6904934 50.4335316)",,,,
439421689,False,,,Lower Collins Road,residential,20 mph,True,140.78199999999998,"LINESTRING (-3.6906611 50.4335144, -3.6908862 50.4335499, -3.6911818 50.4335895, -3.6915056 50.4336458, -3.691757 50.4336672, -3.6920289 50.433686, -3.6922019 50.4336913, -3.6925745 50.433571)",,,,
834597393,False,,,Castle Street,residential,20 mph,False,53.438,"LINESTRING (-3.6906611 50.4335144, -3.6906817 50.4336687, -3.6907158 50.4339283, -3.690722 50.4339934)",,,,
26703562,True,2,,Plymouth Road,residential,20 mph,False,159.173,"LINESTRING (-3.6915602 50.4306598, -3.6915989 50.4306496, -3.691641 50.4306508, -3.6917449 50.4306575, -3.6919154 50.4306867, -3.6924397 50.4308033, -3.6927878 50.430881, -3.6931253 50.4309536, -3.6933118 50.4310036, -3.6933748 50.4310055, -3.6934546 50.4310059, -3.6936114 50.4310088, -3.6936562 50.4310194, -3.6936992 50.4310379)",,,,
31351341,False,,,Cistern Street,tertiary,20 mph,False,24.328000000000003,"LINESTRING (-3.6915602 50.4306598, -3.691562 50.4306241, -3.6916152 50.4304442)",,,,
35666994,True,,,High Street,tertiary,20 mph,False,79.422,"LINESTRING (-3.690042 50.4316307, -3.6902448 50.4315988, -3.6903605 50.4315794, -3.6904095 50.4315712, -3.6905944 50.4315622, -3.6907194 50.4315489, -3.6908041 50.4315179, -3.6910137 50.4313537)",,,,
96402220,False,,,Station Road,tertiary,30 mph,False,15.459,"LINESTRING (-3.6854066 50.4333471, -3.6854868 50.4332178)",,,,
26689269,True,1,,Station Road,tertiary,30 mph,False,27.556,"LINESTRING (-3.6854066 50.4333471, -3.6852704 50.4334555, -3.6851276 50.4335155)",,,,
96402196,True,1,,Station Road,tertiary,30 mph,False,37.05,"LINESTRING (-3.6854066 50.4333471, -3.6853287 50.4334469, -3.6853371 50.4335137, -3.685364 50.4335686, -3.6854765 50.4336343)",,,,
"[44330344, 358977496]",False,,,Station Road,tertiary,30 mph,"[False, True]",49.198,"LINESTRING (-3.6854332 50.431861, -3.6854255 50.4321789, -3.6854478 50.4323026)",,,,
42783542,True,,,Station Road,tertiary,20 mph,False,67.41199999999999,"LINESTRING (-3.6855622 50.4312617, -3.6854584 50.4318203, -3.6854332 50.431861)",,,,
146290403,True,,,Fore Street,tertiary,20 mph,False,23.936999999999998,"LINESTRING (-3.6855622 50.4312617, -3.6855874 50.4312638, -3.6856513 50.4312645, -3.6857143 50.4312704, -3.6858959 50.4312927)",,5,,
526160666,False,3,A381,Western By Pass,primary,30 mph,True,4.541,"LINESTRING (-3.6924393 50.4296702, -3.6924821 50.4297006)",,,,
352402251,False,,,Cistern Street,tertiary,30 mph,True,46.243,"LINESTRING (-3.6924393 50.4296702, -3.6921438 50.4298447, -3.6919605 50.4299529)",,,,
526160666,False,3,A381,Western By Pass,primary,30 mph,False,4.541,"LINESTRING (-3.6924821 50.4297006, -3.6924393 50.4296702)",,,,
837306186,False,2,A381,Western By Pass,primary,30 mph,True,176.166,"LINESTRING (-3.6924821 50.4297006, -3.6930431 50.430132, -3.6933024 50.4303255, -3.6935206 50.4305326, -3.6936381 50.4307655, -3.693644 50.430785, -3.693686 50.4309231, -3.6936927 50.4309818, -3.6936992 50.4310379)",,,,
41746865,False,,,Castle Street,residential,20 mph,False,12.031,"LINESTRING (-3.6904934 50.4335316, -3.6906611 50.4335144)",,,,
"[41746865, 908780659, 908780660]",False,,,Castle Street,residential,20 mph,True,137.34099999999998,"LINESTRING (-3.6904934 50.4335316, -3.690282 50.433385, -3.6902318 50.4332415, -3.6902326 50.43292, -3.6903101 50.4328182, -3.6903162 50.4326681, -3.6902803 50.4325462, -3.6902748 50.4325176, -3.6902125 50.4324, -3.6901967 50.4323746)",,,yes,
"[41599185, 352402250, 26897652]",False,,,"['Belmont Terrace', 'Antrim Terrace', 'Priory Hill']",residential,20 mph,True,201.06500000000003,"LINESTRING (-3.6904934 50.4335316, -3.689464 50.433383, -3.6892782 50.4333947, -3.688771 50.4333222, -3.6882922 50.4332472, -3.6884864 50.4328966)",,,,
744993131,False,3,A381,Western By Pass,primary,30 mph,True,30.473,"LINESTRING (-3.6933709 50.4341822, -3.6931287 50.4344087)",,,,
"[526162658, 31352395, 127100262, 31352399]",False,2,A381,Western By Pass,primary,30 mph,False,351.922,"LINESTRING (-3.6933709 50.4341822, -3.6935298 50.4338429, -3.6935404 50.433684, -3.6935982 50.4332838, -3.6936668 50.4328419, -3.6937347 50.4321203, -3.6937163 50.431211, -3.6937148 50.4311419, -3.6936992 50.4310379)",yes,,,
31351341,False,,,Cistern Street,tertiary,20 mph,False,60.592,"LINESTRING (-3.6916152 50.4304442, -3.6916463 50.4303731, -3.691716 50.4302137, -3.6918049 50.430086, -3.6919605 50.4299529)",,,,
31351341,False,,,Cistern Street,tertiary,20 mph,True,24.328000000000003,"LINESTRING (-3.6916152 50.4304442, -3.691562 50.4306241, -3.6915602 50.4306598)",,,,
41747588,False,,,Rotherfold,unclassified,20 mph,False,30.948999999999998,"LINESTRING (-3.6916152 50.4304442, -3.6915371 50.4304368, -3.691429 50.4304286, -3.6913507 50.4304221, -3.691186 50.4303949)",,,,
352402258,False,2,,The Lamb,tertiary,30 mph,True,49.632,"LINESTRING (-3.6919605 50.4299529, -3.6912723 50.429869)",,,,
31351341,False,,,Cistern Street,tertiary,20 mph,True,60.592,"LINESTRING (-3.6919605 50.4299529, -3.6918049 50.430086, -3.691716 50.4302137, -3.6916463 50.4303731, -3.6916152 50.4304442)",,,,
352402251,False,,,Cistern Street,tertiary,30 mph,False,46.243,"LINESTRING (-3.6919605 50.4299529, -3.6921438 50.4298447, -3.6924393 50.4296702)",,,,
26703497,False,,,South Street,residential,20 mph,False,65.48599999999999,"LINESTRING (-3.6910137 50.4313537, -3.6907745 50.4312365, -3.6906594 50.4311923, -3.6905177 50.4311521, -3.6902116 50.4310682)",,,,
35666994,True,,,High Street,tertiary,20 mph,False,63.651999999999994,"LINESTRING (-3.6910137 50.4313537, -3.6911449 50.4312399, -3.6912956 50.4310295, -3.6913901 50.430925, -3.6914331 50.4308505)",,,,
31351342,False,,,Leechwell Lane,residential,20 mph,False,68.183,"LINESTRING (-3.6889701 50.4307297, -3.6890974 50.4305074, -3.6891565 50.4304082, -3.6891835 50.430332, -3.6891936 50.4303036, -3.6892014 50.4302852, -3.6891919 50.4302343, -3.689157 50.4301441)",,,,
194022767,False,,,South Street,residential,20 mph,False,71.22800000000001,"LINESTRING (-3.6889701 50.4307297, -3.6885808 50.4307138, -3.688432 50.4307267, -3.6881881 50.4307488, -3.6879732 50.4307755)",,,,
194022767,False,,,South Street,residential,20 mph,True,62.798,"LINESTRING (-3.6889701 50.4307297, -3.6890648 50.430725, -3.6893739 50.4307868, -3.6894452 50.4307986, -3.6896359 50.4308477, -3.6896649 50.4308552, -3.6898067 50.4308981)",,,,
41457432,False,,,The Plains,tertiary,30 mph,True,101.31099999999999,"LINESTRING (-3.6830646 50.4304442, -3.6831332 50.4302742, -3.6831833 50.4300299, -3.683217 50.4299322, -3.6832849 50.4297286, -3.6833158 50.4295941, -3.6833578 50.4295578)",,,,
711382488,True,,,The Plains,tertiary,30 mph,False,36.915,"LINESTRING (-3.6830646 50.4304442, -3.6830813 50.4305042, -3.6830546 50.4305687, -3.6830099 50.430642, -3.682986 50.4306527, -3.6828242 50.4306818)",,,,
35666994,True,,,High Street,tertiary,20 mph,False,20.504,"LINESTRING (-3.6914455 50.4308291, -3.6915602 50.4306598)",,,,
43040664,False,,,Leechwell Street,residential,20 mph,True,59.616,"LINESTRING (-3.6914455 50.4308291, -3.6913638 50.4307934, -3.6912698 50.4307535, -3.691182 50.4307146, -3.6911494 50.4306907, -3.6911256 50.4305973, -3.6911298 50.4305723, -3.6911387 50.4305163, -3.6911534 50.4304828, -3.6911671 50.4304549, -3.691186 50.4303949)",,,,
31351342,False,,,Leechwell Lane,residential,20 mph,True,68.183,"LINESTRING (-3.689157 50.4301441, -3.6891919 50.4302343, -3.6892014 50.4302852, -3.6891936 50.4303036, -3.6891835 50.430332, -3.6891565 50.4304082, -3.6890974 50.4305074, -3.6889701 50.4307297)",,,,
"[352402247, 38213023]",False,,,Heath Way,tertiary,30 mph,False,124.388,"LINESTRING (-3.689157 50.4301441, -3.6891183 50.4300075, -3.6890755 50.4299086, -3.6889696 50.4297599, -3.6888071 50.4296276, -3.6887027 50.4295405, -3.68859 50.4293688, -3.6885255 50.4292339, -3.6884823 50.4291606, -3.6884585 50.4291336)",,,,
"[41456182, 41456199]",False,2,,The Lamb,tertiary,30 mph,False,178.27,"LINESTRING (-3.689157 50.4301441, -3.6893607 50.4301267, -3.6894978 50.4301197, -3.6896681 50.4301103, -3.690025 50.4300867, -3.6903611 50.4300707, -3.690387 50.4299234, -3.6904009 50.429802, -3.690853 50.4298054, -3.6912723 50.429869)",,,,
96402225,True,3,A385,Brutus Bridge Road,trunk,30 mph,False,18.249,"LINESTRING (-3.6842645 50.4336364, -3.6845139 50.4335952)",,,,
31351956,True,,A385,Brutus Bridge Road,trunk,30 mph,False,36.677,"LINESTRING (-3.6847816 50.4336338, -3.6846143 50.4336265, -3.6842645 50.4336364)",,,,
31351957,True,2,A385,Morrisons Roundabout,trunk,30 mph,False,13.518,"LINESTRING (-3.6847816 50.4336338, -3.6847512 50.4335982, -3.6847401 50.4335583, -3.6847493 50.4335182)",,,,roundabout
31351957,True,2,A385,Morrisons Roundabout,trunk,30 mph,False,5.984,"LINESTRING (-3.6847493 50.4335182, -3.6847662 50.4334936, -3.6847909 50.4334717)",,,,roundabout
96402191,True,1,,Coronation Road,tertiary,30 mph,False,22.058,"LINESTRING (-3.6847909 50.4334717, -3.6845823 50.4333244)",,,,
31351957,True,2,A385,Morrisons Roundabout,trunk,30 mph,False,14.145,"LINESTRING (-3.6847909 50.4334717, -3.684843 50.4334453, -3.6849058 50.4334313, -3.6849724 50.4334313)",,,,roundabout
31351957,True,2,A385,Morrisons Roundabout,trunk,30 mph,False,7.492,"LINESTRING (-3.6849724 50.4334313, -3.6850229 50.4334413, -3.6850675 50.4334594)",,,,roundabout
31351957,True,2,A385,Morrisons Roundabout,trunk,30 mph,False,1.933,"LINESTRING (-3.6851276 50.4335155, -3.6851346 50.4335323)",,,,roundabout
31350639,False,,,Borough Park Road,residential,30 mph,True,348.03,"LINESTRING (-3.6869358 50.4363135, -3.686659 50.4359804, -3.6858723 50.43551, -3.6855583 50.4354117, -3.6856076 50.4353405, -3.6856128 50.4353157, -3.6856526 50.4350447, -3.6857058 50.4341858, -3.6857214 50.4340236, -3.6857237 50.4339821, -3.6856893 50.4339425, -3.6856336 50.4339206, -3.685139 50.4338826)",,,,
33145306,False,,,Parklands,residential,30 mph,False,132.883,"LINESTRING (-3.685003 50.4350745, -3.685139 50.4338826)",,,,
33145306,False,,,Parklands,residential,30 mph,True,132.883,"LINESTRING (-3.685139 50.4338826, -3.685003 50.4350745)",,,,
31350639,False,,,Borough Park Road,residential,30 mph,False,348.03000000000003,"LINESTRING (-3.685139 50.4338826, -3.6856336 50.4339206, -3.6856893 50.4339425, -3.6857237 50.4339821, -3.6857214 50.4340236, -3.6857058 50.4341858, -3.6856526 50.4350447, -3.6856128 50.4353157, -3.6856076 50.4353405, -3.6855583 50.4354117, -3.6858723 50.43551, -3.686659 50.4359804, -3.6869358 50.4363135)",,,,
31350639,False,,,Borough Park Road,residential,30 mph,True,22.581,"LINESTRING (-3.685139 50.4338826, -3.6850117 50.4338539, -3.6848565 50.4337912)",,,,
