osmid,lanes,name,highway,oneway,reversed,length,geometry,ref,maxspeed,tunnel
"[5956554, 1140662786]","['3', '2']",Michigan Avenue,residential,False,False,91.88699999999999,"LINESTRING (-117.377776 33.1923855, -117.3775901 33.1924875, -117.377366 33.1926153, -117.3771652 33.1927325, -117.3770724 33.1927867, -117.3770504 33.1927995, -117.376961 33.192852)",,,
166122458,2,South Tremont Street,residential,False,True,146.37,"LINESTRING (-117.377776 33.1923855, -117.3783839 33.1931211, -117.3786761 33.193465)",,,
5950510,,Michigan Avenue,residential,False,False,15.283,"LINESTRING (-117.374687 33.194202, -117.374557 33.194286)",,,
5960280,,South Nevada Street,residential,False,True,182.948,"LINESTRING (-117.374687 33.194202, -117.375816 33.195549)",,,
583732923,2,Michigan Avenue,residential,False,True,76.738,"LINESTRING (-117.374687 33.194202, -117.374962 33.194042, -117.375359 33.193802)",,,
5950510,,Michigan Avenue,residential,False,True,15.283,"LINESTRING (-117.374557 33.194286, -117.374687 33.194202)",,,
"[583732923, 166122444]","['3', '2']",Michigan Avenue,residential,False,False,90.43599999999999,"LINESTRING (-117.376961 33.192852, -117.3768793 33.1929004, -117.3768616 33.1929109, -117.3767492 33.1929774, -117.3766675 33.1930238, -117.376556 33.193089, -117.376167 33.193321)",,,
"[166122456, 583732922]",4,South Coast Highway,primary,False,False,146.476,"LINESTRING (-117.376961 33.192852, -117.3769178 33.1928031, -117.3769062 33.1927898, -117.3768296 33.1927015, -117.3765714 33.1923938, -117.3764954 33.1923032, -117.376053 33.191776)",S21,"['25 mph', '30 mph']",
"[583732925, 6009671]",4,South Coast Highway,primary,False,False,146.557,"LINESTRING (-117.376961 33.192852, -117.3770173 33.1929196, -117.3770285 33.1929329, -117.3771417 33.1930677, -117.3774648 33.1934535, -117.3775648 33.1935728, -117.377702 33.1937367, -117.377865 33.1939313)",S21,30 mph,
"[5956554, 1140662786]","['3', '2']",Michigan Avenue,residential,False,True,91.887,"LINESTRING (-117.376961 33.192852, -117.3770504 33.1927995, -117.3770724 33.1927867, -117.3771652 33.1927325, -117.377366 33.1926153, -117.3775901 33.1924875, -117.377776 33.1923855)",,,
6002645,,South Freeman Street,residential,False,False,146.108,"LINESTRING (-117.376167 33.193321, -117.375259 33.192249)",,,
6002645,,South Freeman Street,residential,False,True,183.083,"LINESTRING (-117.376167 33.193321, -117.3769908 33.1942844, -117.377312 33.19466)",,,
583732923,2,Michigan Avenue,residential,False,False,92.269,"LINESTRING (-117.376167 33.193321, -117.375748 33.193569, -117.375359 33.193802)",,,
"[583732923, 166122444]","['3', '2']",Michigan Avenue,residential,False,True,90.436,"LINESTRING (-117.376167 33.193321, -117.376556 33.193089, -117.3766675 33.1930238, -117.3767492 33.1929774, -117.3768616 33.1929109, -117.3768793 33.1929004, -117.376961 33.192852)",,,
5964853,,South Ditmar Street,residential,False,False,146.096,"LINESTRING (-117.375359 33.193802, -117.374458 33.192726)",,,
