osmid,name,highway,maxspeed,oneway,reversed,length,geometry,ref,bridge,lanes
385064474,Mohawk Street,secondary,30 mph,False,False,9.889,"LINESTRING (-73.6990351 42.7700227, -73.698958 42.7699541)",,,
5579653,Mohawk Street,secondary,30 mph,False,True,46.515,"LINESTRING (-73.6990351 42.7700227, -73.699111 42.7700831, -73.6991861 42.7701414, -73.6992462 42.7701781, -73.6993031 42.7702058, -73.699365 42.770226, -73.6994337 42.7702317, -73.6994984 42.7702252)",,,
385064480,Saratoga Street,primary,30 mph,False,False,22.136,"LINESTRING (-73.698409 42.770225, -73.698448 42.770028)",NY 32,,
5565703,,secondary_link,,True,False,69.852,"LINESTRING (-73.698409 42.770225, -73.698467 42.770097, -73.698531 42.770023, -73.698594 42.76998, -73.698683 42.769956, -73.698773 42.76995, -73.698853 42.769963, -73.6990351 42.7700227)",,,
385064481,Saratoga Street,primary,30 mph,False,True,43.159,"LINESTRING (-73.698409 42.770225, -73.6983572 42.7704831, -73.698332 42.770609)",NY 32,,
669453531,Cayuga Street,residential,,False,False,89.83,"LINESTRING (-73.7015792 42.776052, -73.700485 42.776139)",,,
5574421,Cayuga Street,residential,,False,True,96.644,"LINESTRING (-73.7015792 42.776052, -73.701957 42.776009, -73.7027474 42.7759102)",,,
443616137,Remsen Street,residential,30 mph,True,False,62.81,"LINESTRING (-73.7014905 42.7754909, -73.7015792 42.776052)",,,
5590803,Oneida Street,residential,,False,False,52.064,"LINESTRING (-73.7014905 42.7754909, -73.701963 42.775454, -73.702043 42.775428, -73.702064 42.775405, -73.7020858 42.7753826)",,,
1164238480,Seneca Street,residential,,False,True,46.959,"LINESTRING (-73.7013605 42.774754, -73.700789 42.7748027)",,,
443616137,Remsen Street,residential,30 mph,True,False,82.628,"LINESTRING (-73.7013605 42.774754, -73.7014123 42.7750545, -73.7014174 42.775082, -73.7014843 42.7754428, -73.7014905 42.7754909)",,,
43085007,Ontario Street,primary,30 mph,False,False,82.307,"LINESTRING (-73.7012799 42.7743338, -73.7013616 42.7743258, -73.7018904 42.7742752, -73.7022798 42.7742379)",NY 470,,
262320507,Remsen Street,tertiary,30 mph,False,True,73.441,"LINESTRING (-73.7012799 42.7743338, -73.7012573 42.7742332, -73.7011558 42.7737435, -73.7011442 42.7736809)",,,
443616137,Remsen Street,residential,30 mph,True,False,47.188,"LINESTRING (-73.7012799 42.7743338, -73.7012964 42.7744356, -73.7013605 42.774754)",,,
1223138817,Ontario Street,primary,30 mph,False,True,94.608,"LINESTRING (-73.7012799 42.7743338, -73.7011136 42.7743487, -73.7006961 42.774385, -73.7001306 42.7744439)",NY 470,,
262320507,Remsen Street,tertiary,30 mph,False,False,73.441,"LINESTRING (-73.7011442 42.7736809, -73.7011558 42.7737435, -73.7012573 42.7742332, -73.7012799 42.7743338)",,,
262320507,Remsen Street,tertiary,30 mph,False,True,117.109,"LINESTRING (-73.7011442 42.7736809, -73.7011354 42.7736301, -73.7011139 42.77349, -73.7009486 42.7726376)",,,
443616132,Newcomb Street,residential,30 mph,False,False,83.667,"LINESTRING (-73.7011442 42.7736809, -73.7010527 42.7736926, -73.7005958 42.7737412, -73.70013 42.7737899)",,,
5582198,White Street,residential,30 mph,False,True,73.959,"LINESTRING (-73.7009486 42.7726376, -73.7000443 42.7726795)",,,
262320507,Remsen Street,tertiary,30 mph,False,True,148.959,"LINESTRING (-73.7009486 42.7726376, -73.7006422 42.771317)",,,
5582198,White Street,residential,30 mph,False,False,71.85,"LINESTRING (-73.7009486 42.7726376, -73.701732 42.7725955, -73.7017893 42.7725401)",,,
262320507,Remsen Street,tertiary,30 mph,False,False,117.109,"LINESTRING (-73.7009486 42.7726376, -73.7011139 42.77349, -73.7011354 42.7736301, -73.7011442 42.7736809)",,,
5580165,Howard Street,residential,,False,False,69.611,"LINESTRING (-73.7006422 42.771317, -73.701481 42.771204)",,,
262320507,Remsen Street,tertiary,30 mph,False,False,148.959,"LINESTRING (-73.7006422 42.771317, -73.7009486 42.7726376)",,,
5580165,Howard Street,residential,,False,True,102.51,"LINESTRING (-73.7006422 42.771317, -73.7001084 42.7713868, -73.6994754 42.771477, -73.6994221 42.771509)",,,
262320507,Remsen Street,tertiary,30 mph,False,True,144.036,"LINESTRING (-73.7006422 42.771317, -73.7003264 42.7700962, -73.7003173 42.7700439)",,,
262320507,Remsen Street,tertiary,30 mph,False,False,144.036,"LINESTRING (-73.7003173 42.7700439, -73.7003264 42.7700962, -73.7006422 42.771317)",,,
669453529,Columbia Street,secondary,30 mph,False,True,69.136,"LINESTRING (-73.7003173 42.7700439, -73.7003505 42.7700363, -73.7004283 42.7700189, -73.7010028 42.7698496, -73.701112 42.769832)",,,
