osmid,oneway,name,highway,maxspeed,reversed,length,geometry,lanes,ref
20646014,False,Elm Street,residential,30 mph,True,127.895,"LINESTRING (-73.5799132 43.297835, -73.5814745 43.2976569)",,
20625903,False,Catherine Street,residential,30 mph,False,271.034,"LINESTRING (-73.5799132 43.297835, -73.5799298 43.2979062, -73.5804632 43.300165, -73.5804808 43.3002372)",,
20626669,False,Pearl Street,residential,,True,27.423,"LINESTRING (-73.5804808 43.3002372, -73.580812 43.300185)",,
20625903,False,Catherine Street,residential,30 mph,True,271.034,"LINESTRING (-73.5804808 43.3002372, -73.5804632 43.300165, -73.5799298 43.2979062, -73.5799132 43.297835)",,
20626333,True,Hudson Place,residential,,False,161.42600000000002,"LINESTRING (-73.5852101 43.2989389, -73.5851184 43.298946, -73.5849923 43.2989566, -73.5844561 43.2990017, -73.5833038 43.2990986, -73.5832285 43.2991052)",,
20634556,False,Main Street,primary,30 mph,False,88.31700000000001,"LINESTRING (-73.5852101 43.2989389, -73.5853086 43.299318, -73.5853642 43.2994704, -73.5854263 43.2995957, -73.5854923 43.299703)",2,US 4
20634556,False,Main Street,primary,30 mph,True,72.369,"LINESTRING (-73.5852101 43.2989389, -73.5851968 43.2988867, -73.5850895 43.298437, -73.585051 43.2982985)",2,US 4
20635463,False,Cherry Street,residential,,True,67.004,"LINESTRING (-73.5832285 43.2991052, -73.5830976 43.2985102)",,
20635463,False,Cherry Street,residential,,False,89.98400000000001,"LINESTRING (-73.5832285 43.2991052, -73.583362 43.299838, -73.583359 43.299908)",,
20626669,False,Pearl Street,residential,,False,27.423,"LINESTRING (-73.580812 43.300185, -73.5804808 43.3002372)",,
20626669,False,Pearl Street,residential,,True,94.849,"LINESTRING (-73.580812 43.300185, -73.581971 43.300058)",,
20626474,False,Rogers Street,residential,,False,144.428,"LINESTRING (-73.580812 43.300185, -73.58095 43.300867, -73.581069 43.30127, -73.581137 43.301461)",,
360640847,False,Maple Street,primary,25 mph,False,90.86,"LINESTRING (-73.581137 43.301461, -73.580044 43.301648)",2,NY 196
360640847,False,Maple Street,primary,25 mph,True,92.665,"LINESTRING (-73.581137 43.301461, -73.5822544 43.3012788)",2,NY 196
20626474,False,Rogers Street,residential,,True,144.428,"LINESTRING (-73.581137 43.301461, -73.581069 43.30127, -73.58095 43.300867, -73.580812 43.300185)",,
20639236,False,School Street,residential,,False,178.12,"LINESTRING (-73.581137 43.301461, -73.581252 43.30181, -73.581468 43.303043)",,
587563866,False,Main Street,primary,30 mph,False,26.222,"LINESTRING (-73.5854923 43.299703, -73.585637 43.299914)",2,US 4
20626669,False,Pearl Street,residential,,False,111.012,"LINESTRING (-73.5854923 43.299703, -73.5853605 43.2997147, -73.5841342 43.2998435)",,
20634556,False,Main Street,primary,30 mph,True,88.31700000000001,"LINESTRING (-73.5854923 43.299703, -73.5854263 43.2995957, -73.5853642 43.2994704, -73.5853086 43.299318, -73.5852101 43.2989389)",2,US 4
20626669,False,Pearl Street,residential,,False,63.142,"LINESTRING (-73.5841342 43.2998435, -73.583359 43.299908)",,
20626669,False,Pearl Street,residential,,True,111.012,"LINESTRING (-73.5841342 43.2998435, -73.5853605 43.2997147, -73.5854923 43.299703)",,
20626669,False,Pearl Street,residential,,False,113.555,"LINESTRING (-73.583359 43.299908, -73.581971 43.300058)",,
20626669,False,Pearl Street,residential,,True,63.142,"LINESTRING (-73.583359 43.299908, -73.5841342 43.2998435)",,
20635463,False,Cherry Street,residential,,False,128.99,"LINESTRING (-73.583359 43.299908, -73.58335 43.299984, -73.5835289 43.3010599)",,
20635463,False,Cherry Street,residential,,True,89.98400000000001,"LINESTRING (-73.583359 43.299908, -73.583362 43.299838, -73.5832285 43.2991052)",,
20626669,False,Pearl Street,residential,,False,94.849,"LINESTRING (-73.581971 43.300058, -73.580812 43.300185)",,
20626669,False,Pearl Street,residential,,True,113.555,"LINESTRING (-73.581971 43.300058, -73.583359 43.299908)",,
20629861,False,Oak Street,residential,,False,137.671,"LINESTRING (-73.581971 43.300058, -73.5822544 43.3012788)",,
20629861,False,Oak Street,residential,,True,158.855,"LINESTRING (-73.581971 43.300058, -73.581781 43.299158, -73.581656 43.298648)",,
20626848,False,Bridge Street,unclassified,,False,87.204,"LINESTRING (-73.58762 43.297304, -73.58747 43.297262, -73.5870861 43.2971833, -73.586911 43.2971468, -73.586843 43.297134, -73.5865802 43.2971059)",,
20626848,False,Bridge Street,unclassified,,True,87.20400000000001,"LINESTRING (-73.5865802 43.2971059, -73.586843 43.297134, -73.586911 43.2971468, -73.5870861 43.2971833, -73.58747 43.297262, -73.58762 43.297304)",,
698128294,False,Depot Street,unclassified,,True,51.187,"LINESTRING (-73.5865802 43.2971059, -73.5863384 43.297089, -73.5862187 43.2971256, -73.5861275 43.2972025, -73.5860815 43.2972833)",,
68235503,False,Main Street,primary,30 mph,False,81.602,"LINESTRING (-73.5852647 43.3028765, -73.584804 43.3035293)",2,US 4
20627147,False,Locust Street,residential,,False,111.367,"LINESTRING (-73.5852647 43.3028765, -73.5851693 43.3028447, -73.584095 43.30235)",,
20641638,True,Forrest Street,residential,30 mph,False,115.84700000000001,"LINESTRING (-73.5852647 43.3028765, -73.5853743 43.3028978, -73.5860178 43.3031511, -73.5862617 43.3032103, -73.5865909 43.3032007)",,
68235503,False,Main Street,primary,30 mph,True,113.65199999999999,"LINESTRING (-73.5852647 43.3028765, -73.5853093 43.3028155, -73.585925 43.3019744)",2,US 4
"[20627147, 20629861]",False,"['Oak Street', 'Locust Street']",residential,,"[False, True]",249.474,"LINESTRING (-73.584095 43.30235, -73.583954 43.302338, -73.583307 43.302318, -73.583286 43.302307, -73.58327 43.302282, -73.583226 43.301998, -73.583166 43.301944, -73.583102 43.301933, -73.582963 43.30194, -73.582489 43.302002, -73.582437 43.301992, -73.58242 43.301979, -73.5822544 43.3012788)",,
20627147,False,Locust Street,residential,,True,111.367,"LINESTRING (-73.584095 43.30235, -73.5851693 43.3028447, -73.5852647 43.3028765)",,
