osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,ref
42295232,True,2,East US Highway 80,secondary,40 mph,False,48.964,"LINESTRING (-96.4484858 32.7431517, -96.4486483 32.7432134, -96.448963 32.7433328)",
572040577,True,2,North FM 548,secondary,,False,96.51899999999999,"LINESTRING (-96.4484858 32.7431517, -96.4485535 32.7429976, -96.4488073 32.7424669, -96.4488657 32.7423447)",FM 548
21047488,False,,Regal Drive,residential,,False,241.611,"LINESTRING (-96.45331 32.744816, -96.4535868 32.7446095, -96.4536836 32.7445373, -96.4540386 32.7443963, -96.454381 32.744236, -96.4545404 32.7441029, -96.4553031 32.7434658)",
148002196,True,2,East US Highway 80,secondary,,False,430.20799999999997,"LINESTRING (-96.45331 32.744816, -96.452727 32.744394, -96.4523178 32.7441378, -96.452192 32.744059, -96.4513285 32.7435367, -96.4503756 32.7430287, -96.4501061 32.7428953, -96.4495414 32.7426092)",
572040579,True,2,North FM 548,secondary,,False,96.031,"LINESTRING (-96.4487273 32.7422955, -96.4484129 32.742947, -96.4483447 32.7430969)",FM 548
1018219779,True,2,East US Highway 80,secondary,,False,34.244,"LINESTRING (-96.4487273 32.7422955, -96.4485853 32.7422392, -96.4483961 32.7421642)",
"[1179854662, 1179854663]",False,"['3', '2']",Kroger Drive,unclassified,30 mph,False,70.462,"LINESTRING (-96.4466796 32.74821, -96.4468238 32.7482584, -96.4470054 32.7483194, -96.4471027 32.7483526, -96.4471795 32.7483731, -96.4472249 32.7483852, -96.4473894 32.7484193)",
"[146138819, 1179854666, 1179854667, 1179854668, 1179854669, 1179854670]",False,"['4', '5']",North FM 548,secondary,40 mph,True,501.9719999999999,"LINESTRING (-96.4466796 32.74821, -96.4467252 32.7481249, -96.4467867 32.74801, -96.44685 32.7478796, -96.4468887 32.7477919, -96.4469116 32.7477399, -96.4469642 32.7475981, -96.4470147 32.7474523, -96.4470508 32.747335, -96.4470747 32.7472452, -96.4470986 32.7471583, -96.4471471 32.7469634, -96.4472795 32.746431, -96.4473684 32.7460628, -96.4475438 32.745336, -96.4475697 32.7452288, -96.4475946 32.7451319, -96.4477193 32.7446478, -96.4477671 32.7444948, -96.447815 32.7443724, -96.4479724 32.7440214, -96.4480487 32.7438576)",FM 548
"[148002196, 1074499167]",True,"['3', '2']",East US Highway 80,secondary,,False,69.705,"LINESTRING (-96.4495414 32.7426092, -96.4493965 32.7425525, -96.4489926 32.7423944, -96.4489705 32.7423857, -96.4488657 32.7423447)",
199397021,True,,,secondary_link,,False,149.284,"LINESTRING (-96.4495414 32.7426092, -96.449315 32.7425706, -96.4492566 32.742554, -96.4491941 32.7425456, -96.4491294 32.7425485, -96.4490701 32.7425558, -96.4490176 32.7425704, -96.448975 32.7425913, -96.4489377 32.7426161, -96.448897 32.7426522, -96.4488678 32.7426863, -96.448778 32.7428532, -96.4487577 32.7429021, -96.4487497 32.7429389, -96.4487487 32.7429966, -96.4487578 32.7430495, -96.4487742 32.7430946, -96.4487992 32.7431424, -96.4488373 32.7431971, -96.4488826 32.7432514, -96.448963 32.7433328)",
42295232,True,2,East US Highway 80,secondary,40 mph,False,264.581,"LINESTRING (-96.448963 32.7433328, -96.4492458 32.7434415, -96.449988 32.743752, -96.45022 32.7438305, -96.450322 32.743865, -96.450731 32.744037, -96.450936 32.744132, -96.4514569 32.7444415)",
"[42295232, 1074784252]",True,2,East US Highway 80,secondary,40 mph,False,342.845,"LINESTRING (-96.4514569 32.7444415, -96.451939 32.744737, -96.452426 32.74503, -96.4529356 32.7454015, -96.453047 32.7454845, -96.4542669 32.7464156)",
"[1179854661, 199397023]",False,3,Marketplace Boulevard,unclassified,35 mph,False,594.418,"LINESTRING (-96.4514569 32.7444415, -96.4513282 32.7445528, -96.4508349 32.7449725, -96.4505347 32.7452389, -96.4497546 32.7459018, -96.4495867 32.7460432, -96.4495625 32.7460625, -96.4495282 32.7460937, -96.4487289 32.746771, -96.448129 32.7472591, -96.4480563 32.7473241, -96.4476676 32.7476235, -96.4475628 32.7477457, -96.4474952 32.7479163, -96.4474068 32.7483366, -96.4473894 32.7484193)",
21047488,False,,Regal Drive,residential,,True,241.611,"LINESTRING (-96.4553031 32.7434658, -96.4545404 32.7441029, -96.454381 32.744236, -96.4540386 32.7443963, -96.4536836 32.7445373, -96.4535868 32.7446095, -96.45331 32.744816)",
348782689,False,,Hunters Circle,residential,,False,95.24799999999999,"LINESTRING (-96.4553031 32.7434658, -96.4558176 32.7438955, -96.4559437 32.7440008, -96.4559935 32.7440886)",
348782689,False,,Hunters Circle,residential,,False,93.71799999999999,"LINESTRING (-96.4559935 32.7440886, -96.4560071 32.744222, -96.4559754 32.7443651, -96.4559074 32.74447, -96.4558054 32.7445617, -96.4555469 32.7447942)",
348782689,False,,Hunters Circle,residential,,True,95.24799999999999,"LINESTRING (-96.4559935 32.7440886, -96.4559437 32.7440008, -96.4558176 32.7438955, -96.4553031 32.7434658)",
348782689,False,,Hunters Circle,residential,,True,93.71800000000002,"LINESTRING (-96.4555469 32.7447942, -96.4558054 32.7445617, -96.4559074 32.74447, -96.4559754 32.7443651, -96.4560071 32.744222, -96.4559935 32.7440886)",
"[1074502688, 148002196]",True,2,East US Highway 80,secondary,,False,413.899,"LINESTRING (-96.4565717 32.7473297, -96.4558092 32.7467296, -96.455797 32.74672, -96.4554944 32.7464735, -96.455253 32.746277, -96.4546172 32.7457832, -96.453816 32.745161, -96.453599 32.745005, -96.45331 32.744816)",
560516961,True,,,motorway_link,,False,194.223,"LINESTRING (-96.4548731 32.7468595, -96.4553314 32.7471531, -96.455884 32.7475276, -96.4565474 32.7478899)",
1074499168,True,,East US Highway 80,secondary,,False,14.053,"LINESTRING (-96.4488657 32.7423447, -96.4487273 32.7422955)",
"[1179854664, 588254602]",False,3,Kroger Drive,unclassified,30 mph,True,317.42199999999997,"LINESTRING (-96.4500456 32.7501126, -96.4499227 32.7500578, -96.4498473 32.7500175, -96.4497841 32.7499704, -96.4497205 32.7499191, -96.4496043 32.7498163, -96.448938 32.7492522, -96.4485774 32.7489458, -96.4484625 32.7488538, -96.4483634 32.7487841, -96.4482708 32.7487227, -96.44815 32.7486566, -96.4480077 32.748588, -96.4478728 32.748536, -96.447767 32.7485004, -96.4476861 32.7484779, -96.4475773 32.7484509, -96.4473894 32.7484193)",
"[1179854664, 588254602]",False,3,Kroger Drive,unclassified,30 mph,False,317.422,"LINESTRING (-96.4473894 32.7484193, -96.4475773 32.7484509, -96.4476861 32.7484779, -96.447767 32.7485004, -96.4478728 32.748536, -96.4480077 32.748588, -96.44815 32.7486566, -96.4482708 32.7487227, -96.4483634 32.7487841, -96.4484625 32.7488538, -96.4485774 32.7489458, -96.448938 32.7492522, -96.4496043 32.7498163, -96.4497205 32.7499191, -96.4497841 32.7499704, -96.4498473 32.7500175, -96.4499227 32.7500578, -96.4500456 32.7501126)",
"[1179854661, 199397023]",False,3,Marketplace Boulevard,unclassified,35 mph,True,594.418,"LINESTRING (-96.4473894 32.7484193, -96.4474068 32.7483366, -96.4474952 32.7479163, -96.4475628 32.7477457, -96.4476676 32.7476235, -96.4480563 32.7473241, -96.448129 32.7472591, -96.4487289 32.746771, -96.4495282 32.7460937, -96.4495625 32.7460625, -96.4495867 32.7460432, -96.4497546 32.7459018, -96.4505347 32.7452389, -96.4508349 32.7449725, -96.4513282 32.7445528, -96.4514569 32.7444415)",
"[1179854662, 1179854663]",False,"['3', '2']",Kroger Drive,unclassified,30 mph,True,70.46199999999999,"LINESTRING (-96.4473894 32.7484193, -96.4472249 32.7483852, -96.4471795 32.7483731, -96.4471027 32.7483526, -96.4470054 32.7483194, -96.4468238 32.7482584, -96.4466796 32.74821)",
1179854656,False,,,unclassified,,True,11.142,"LINESTRING (-96.4513614 32.7488295, -96.4514489 32.7488975)",
"[1179854657, 1179854658]",True,"['3', '2']",Trailhouse Lane,residential,,False,189.578,"LINESTRING (-96.4513614 32.7488295, -96.4503783 32.749667, -96.450302 32.7497436, -96.4502871 32.7497619, -96.4502439 32.7498151, -96.4501864 32.7498865, -96.4501443 32.7499529, -96.4501011 32.7500259, -96.4500456 32.7501126)",
764277335,True,1,,secondary_link,,False,61.068000000000005,"LINESTRING (-96.4489099 32.7418748, -96.4487629 32.7420352, -96.4487233 32.7420701, -96.4486755 32.7421052, -96.448638 32.742122, -96.4486174 32.7421313, -96.4485496 32.7421486, -96.4483961 32.7421642)",
"[1175041821, 1084675583]",True,3,North FM 548,secondary,,False,49.869,"LINESTRING (-96.4489099 32.7418748, -96.4489082 32.7418801, -96.4488782 32.7419703, -96.4488485 32.7420488, -96.4488059 32.7421391, -96.4487986 32.7421536, -96.4487666 32.7422169, -96.4487273 32.7422955)",FM 548
1018219779,True,2,East US Highway 80,secondary,,False,10.524,"LINESTRING (-96.4483961 32.7421642, -96.4482939 32.7421246)",
765916578,True,1,,secondary_link,,False,133.396,"LINESTRING (-96.4477861 32.7428824, -96.4479197 32.7428987, -96.4480052 32.7429032, -96.4480931 32.7428916, -96.4481652 32.7428684, -96.4482299 32.742837, -96.4482787 32.7427969, -96.4483275 32.7427468, -96.4483734 32.7426816, -96.4484253 32.7425865, -96.4484494 32.7425236, -96.4484617 32.7424714, -96.4484668 32.7424143, -96.4484618 32.7423664, -96.44845 32.7423242, -96.4484283 32.742275, -96.448395 32.7422301, -96.4482939 32.7421246)",
1083957129,True,3,East US Highway 80,secondary,,False,16.490000000000002,"LINESTRING (-96.4477861 32.7428824, -96.4478646 32.7429104, -96.4479472 32.7429426)",
874643103,False,,Trailhouse Lane,residential,,False,351.932,"LINESTRING (-96.4516683 32.7487048, -96.4534156 32.7471656, -96.4540105 32.7466415, -96.4540773 32.7465827, -96.4542669 32.7464156)",
1179854658,True,2,Trailhouse Lane,residential,,False,32.079,"LINESTRING (-96.4516683 32.7487048, -96.4514423 32.7487803, -96.4513614 32.7488295)",
874643103,False,,Trailhouse Lane,residential,,True,351.932,"LINESTRING (-96.4542669 32.7464156, -96.4540773 32.7465827, -96.4540105 32.7466415, -96.4534156 32.7471656, -96.4516683 32.7487048)",
1074784253,True,2,East US Highway 80,secondary,40 mph,False,75.17399999999999,"LINESTRING (-96.4542669 32.7464156, -96.4543718 32.7464958, -96.4548731 32.7468595)",
1083957128,True,1,,secondary_link,,False,53.93300000000001,"LINESTRING (-96.4479472 32.7429426, -96.4481024 32.7430676, -96.4481406 32.7431268, -96.4481897 32.7432029, -96.4482299 32.7433494)",
1083957130,True,2,East US Highway 80,secondary,,False,40.945,"LINESTRING (-96.4479472 32.7429426, -96.4481851 32.743035, -96.4482109 32.743045, -96.4483447 32.7430969)",
1083957130,True,2,East US Highway 80,secondary,,False,14.536,"LINESTRING (-96.4483447 32.7430969, -96.4484858 32.7431517)",
572040579,True,2,North FM 548,secondary,,False,30.060000000000002,"LINESTRING (-96.4483447 32.7430969, -96.4483063 32.7431814, -96.4482299 32.7433494)",FM 548
572040577,True,2,North FM 548,secondary,,False,90.008,"LINESTRING (-96.4480487 32.7438576, -96.4481923 32.7437518, -96.4482746 32.7435876, -96.448433 32.7432605, -96.4484468 32.7432322, -96.4484858 32.7431517)",FM 548
"[146138819, 1179854666, 1179854667, 1179854668, 1179854669, 1179854670]",False,"['4', '5']",North FM 548,secondary,40 mph,False,501.97200000000004,"LINESTRING (-96.4480487 32.7438576, -96.4479724 32.7440214, -96.447815 32.7443724, -96.4477671 32.7444948, -96.4477193 32.7446478, -96.4475946 32.7451319, -96.4475697 32.7452288, -96.4475438 32.745336, -96.4473684 32.7460628, -96.4472795 32.746431, -96.4471471 32.7469634, -96.4470986 32.7471583, -96.4470747 32.7472452, -96.4470508 32.747335, -96.4470147 32.7474523, -96.4469642 32.7475981, -96.4469116 32.7477399, -96.4468887 32.7477919, -96.44685 32.7478796, -96.4467867 32.74801, -96.4467252 32.7481249, -96.4466796 32.74821)",FM 548
572040579,True,2,North FM 548,secondary,,False,59.43300000000001,"LINESTRING (-96.4482299 32.7433494, -96.4480648 32.7437123, -96.4480487 32.7438576)",FM 548
1179854654,True,,Trailhouse Lane,residential,,False,29.667,"LINESTRING (-96.4514489 32.7488975, -96.4516683 32.7487048)",
1179854656,False,,,unclassified,,False,11.142,"LINESTRING (-96.4514489 32.7488975, -96.4513614 32.7488295)",
