osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,ref,bridge
"[183814009, 664087630]","['3', '2']",Sunrise Service Road North,secondary,30 mph,False,False,83.50800000000001,"LINESTRING (-72.8701398 40.8056412, -72.8702511 40.8056165, -72.8703698 40.8055882, -72.8704981 40.8055544, -72.8706381 40.8055167, -72.8710795 40.8054006)",,
183814009,2,Sunrise Service Road North,secondary,30 mph,False,True,149.257,"LINESTRING (-72.8701398 40.8056412, -72.8700479 40.8056569, -72.8699417 40.8056726, -72.8698311 40.8056852, -72.8697118 40.8056972, -72.8695851 40.8057069, -72.8694508 40.8057121, -72.8693083 40.8057128, -72.8691868 40.8057098, -72.8683745 40.8056873)",,
"[664087797, 32061887]",2,,trunk_link,55 mph,True,False,115.657,"LINESTRING (-72.8707903 40.8027141, -72.8706456 40.8027404, -72.8704998 40.8027758, -72.8698272 40.8029571, -72.8697562 40.8029769, -72.8696845 40.8029949, -72.8696265 40.8030067, -72.8695781 40.8030138, -72.8695389 40.8030159, -72.8694806 40.8030153)",,
20183037,1,,motorway_link,,True,False,260.332,"LINESTRING (-72.8714635 40.8040133, -72.8717527 40.8040043, -72.8718276 40.8040037, -72.8719035 40.8040091, -72.8719908 40.8040207, -72.8720684 40.8040395, -72.8721356 40.8040613, -72.8722053 40.8040932, -72.8722707 40.8041332, -72.8723243 40.8041786, -72.8723733 40.8042314, -72.8724081 40.8042914, -72.8724343 40.8043497, -72.8724478 40.8044073, -72.8724528 40.8044647, -72.8724472 40.8045221, -72.8724375 40.8045695, -72.8724183 40.8046246, -72.872389 40.8046746, -72.8723466 40.80473, -72.8722981 40.8047792, -72.8722336 40.8048256, -72.8721649 40.8048613, -72.8720852 40.8048915, -72.8720126 40.8049117, -72.8719304 40.8049289, -72.8718383 40.8049381, -72.8717442 40.8049384, -72.8716565 40.8049323, -72.8715622 40.8049202, -72.8714786 40.8049003, -72.871395 40.8048747, -72.8713597 40.8048613, -72.8712983 40.8048327, -72.8711141 40.8047417)",,
"[664087746, 32061442, 139603781]",3,William Floyd Parkway,trunk,45 mph,True,False,148.094,"LINESTRING (-72.8711141 40.8047417, -72.8708259 40.8044415, -72.8702171 40.8038194, -72.8700711 40.8036691)",CR 46,yes
32061726,1,,motorway_link,,True,False,325.553,"LINESTRING (-72.8707865 40.8046469, -72.870812 40.8047766, -72.8708181 40.804829, -72.8708208 40.8048805, -72.8708172 40.8049178, -72.8708124 40.8049635, -72.8707968 40.8050131, -72.8707762 40.8050584, -72.8707498 40.805101, -72.8707212 40.8051404, -72.8706861 40.8051775, -72.8706485 40.8052074, -72.8706038 40.805239, -72.8705519 40.8052692, -72.8704928 40.8052957, -72.8704241 40.8053214, -72.8703284 40.8053523, -72.870216 40.8053859, -72.8701022 40.8054173, -72.8699889 40.8054413, -72.8699199 40.8054523, -72.8698529 40.8054602, -72.8697852 40.8054608, -72.8697153 40.805457, -72.8696458 40.8054487, -72.8695834 40.8054326, -72.8695125 40.8054084, -72.8694571 40.8053812, -72.8694022 40.8053484, -72.8693536 40.8053095, -72.8693091 40.8052707, -72.8692728 40.8052262, -72.869246 40.8051836, -72.8692257 40.8051483, -72.8692085 40.8051071, -72.8691966 40.8050588, -72.8691914 40.8050077, -72.8691941 40.8049568, -72.8692021 40.8049084, -72.8692188 40.804859, -72.8692399 40.8048107, -72.8692691 40.8047656, -72.8693063 40.8047224, -72.8693478 40.804685, -72.8694033 40.8046468, -72.8694569 40.8046156, -72.869505 40.8045933, -72.8695714 40.8045693, -72.869631 40.804548, -72.8699846 40.8044003)",,
32061996,5,William Floyd Parkway,trunk,45 mph,True,False,57.04,"LINESTRING (-72.8707865 40.8046469, -72.8709346 40.8047925, -72.8710395 40.8049086, -72.8711802 40.8050642)",CR 46,
669014077,3,Sunrise Highway,motorway,55 mph,True,False,131.706,"LINESTRING (-72.8699846 40.8044003, -72.8714635 40.8040133)",NY 27,
1101460682,3,Sunrise Highway,motorway,55 mph,True,False,120.273,"LINESTRING (-72.8707495 40.8039324, -72.8702129 40.8040743, -72.8698128 40.8041833, -72.869405 40.8042986)",NY 27,
183814009,2,Sunrise Service Road North,secondary,30 mph,False,False,149.257,"LINESTRING (-72.8683745 40.8056873, -72.8691868 40.8057098, -72.8693083 40.8057128, -72.8694508 40.8057121, -72.8695851 40.8057069, -72.8697118 40.8056972, -72.8698311 40.8056852, -72.8699417 40.8056726, -72.8700479 40.8056569, -72.8701398 40.8056412)",,
