osmid,name,highway,oneway,reversed,length,geometry,bridge,lanes,ref,maxspeed
9115594,Alley Street Southwest,residential,False,False,130.964,"LINESTRING (-84.5805319 33.8201242, -84.5819432 33.8202357)",,,,
9139293,Old Floyd Road Southwest,residential,False,False,55.608000000000004,"LINESTRING (-84.5805319 33.8201242, -84.5805364 33.8199836, -84.5805359 33.8198352, -84.5805264 33.8196243)",,,,
9139293,Old Floyd Road Southwest,residential,False,True,69.019,"LINESTRING (-84.5805319 33.8201242, -84.5805339 33.8202479, -84.5805167 33.8205888, -84.58049 33.820743)",,,,
9115594,Alley Street Southwest,residential,False,True,130.964,"LINESTRING (-84.5819432 33.8202357, -84.5805319 33.8201242)",,,,
9138163,Church Street Southwest,residential,False,True,72.087,"LINESTRING (-84.5819432 33.8202357, -84.581882 33.820882)",,,,
9138163,Church Street Southwest,residential,False,False,61.036,"LINESTRING (-84.5819432 33.8202357, -84.5819486 33.819959, -84.5819532 33.8197808, -84.5819728 33.8196883)",,,,
"[379428002, 379427998, 9137838]",Old Floyd Road Southwest,residential,False,True,91.518,"LINESTRING (-84.5805133 33.8188015, -84.5805219 33.81892, -84.5805209 33.8190975, -84.5805265 33.8195378, -84.5805264 33.8196243)",yes,2,,
287419122,Veterans Memorial Highway Southwest,primary,False,True,133.134,"LINESTRING (-84.5805133 33.8188015, -84.581367 33.8188693, -84.5819479 33.8189155)",,4,US 78;US 278;GA 8,45 mph
9125383,Mitchell Street,residential,False,False,146.295,"LINESTRING (-84.5804586 33.8220584, -84.58049 33.820743)",,,,
9151985,Center Street Southwest,residential,False,False,131.571,"LINESTRING (-84.5804586 33.8220584, -84.5806215 33.8220703, -84.5807467 33.8220795, -84.5809667 33.8220955, -84.5810441 33.8221012, -84.5813295 33.822122, -84.5816604 33.8221462, -84.5818774 33.822162)",,,,
9151985,Center Street Southwest,residential,False,True,89.479,"LINESTRING (-84.5804586 33.8220584, -84.579796 33.8218946, -84.5795386 33.8218089)",,,,
9125383,Mitchell Street,residential,False,True,146.295,"LINESTRING (-84.58049 33.820743, -84.5804586 33.8220584)",,,,
9138156,Mable Street,residential,False,False,129.517,"LINESTRING (-84.58049 33.820743, -84.5809974 33.8207937, -84.581882 33.820882)",,,,
9139293,Old Floyd Road Southwest,residential,False,False,69.019,"LINESTRING (-84.58049 33.820743, -84.5805167 33.8205888, -84.5805339 33.8202479, -84.5805319 33.8201242)",,,,
9139293,Old Floyd Road Southwest,residential,False,True,147.554,"LINESTRING (-84.58049 33.820743, -84.5798113 33.8215033, -84.5797268 33.821598, -84.5795386 33.8218089)",,,,
9139028,Brentwood Drive,residential,False,False,388.825,"LINESTRING (-84.5773576 33.8156974, -84.5780774 33.8157565, -84.5790461 33.8157768, -84.5803208 33.8158058, -84.5815607 33.8158547)",,,,
9127070,Peak Street,residential,False,False,139.668,"LINESTRING (-84.583326 33.822263, -84.583341 33.821007)",,,,
9151985,Center Street Southwest,residential,False,True,134.288,"LINESTRING (-84.583326 33.822263, -84.5818774 33.822162)",,,,
9151985,Center Street Southwest,residential,False,False,140.099,"LINESTRING (-84.583326 33.822263, -84.584159 33.822303, -84.584459 33.822295, -84.584689 33.8223, -84.58482 33.822364)",,,,
9127070,Peak Street,residential,False,True,139.668,"LINESTRING (-84.583341 33.821007, -84.583326 33.822263)",,,,
9138156,Mable Street,residential,False,True,135.495,"LINESTRING (-84.583341 33.821007, -84.581882 33.820882)",,,,
9127070,Peak Street,residential,False,False,133.82600000000002,"LINESTRING (-84.583341 33.821007, -84.583361 33.820591, -84.5833844 33.820199, -84.5834061 33.8198047)",,,,
9138156,Mable Street,residential,False,False,140.425,"LINESTRING (-84.583341 33.821007, -84.584296 33.821084, -84.5843755 33.8210904, -84.584854 33.821129)",,,,
9127070,Peak Street,residential,False,True,133.82600000000002,"LINESTRING (-84.5834061 33.8198047, -84.5833844 33.820199, -84.583361 33.820591, -84.583341 33.821007)",,,,
9154148,Front Street,residential,False,False,114.152,"LINESTRING (-84.5834061 33.8198047, -84.5837258 33.8198773, -84.5840237 33.8200052, -84.5844026 33.8201863, -84.5844535 33.8202873)",,,,
9154148,Front Street,residential,False,True,133.531,"LINESTRING (-84.5834061 33.8198047, -84.583177 33.819748, -84.582669 33.819728, -84.5819728 33.8196883)",,,,
9148045,Old Bankhead Highway,tertiary,False,True,75.626,"LINESTRING (-84.58719 33.815391, -84.586977 33.815551, -84.5865885 33.8158523)",,,,
9132333,Whispering Pines Road,residential,False,False,51.602,"LINESTRING (-84.581751 33.816291, -84.5815607 33.8158547)",,,,
9128471,Larry Lane,residential,False,False,106.721,"LINESTRING (-84.581751 33.816291, -84.582412 33.816194, -84.58274 33.816082, -84.582843 33.816017)",,,,
9132333,Whispering Pines Road,residential,False,True,294.384,"LINESTRING (-84.581751 33.816291, -84.581865 33.816564, -84.5819241 33.8168358, -84.581937 33.816895, -84.5819498 33.8172838, -84.5819674 33.8177496, -84.5819713 33.8178535, -84.5819808 33.8181068, -84.5819826 33.8181877, -84.5819854 33.8183105, -84.5819865 33.8183576, -84.5819837 33.8184078, -84.5819707 33.8186434, -84.5819626 33.818791, -84.5819479 33.8189155)",,,,
9151437,Brenda Drive,residential,False,True,34.248,"LINESTRING (-84.582843 33.816017, -84.582843 33.816325)",,,,
9128471,Larry Lane,residential,False,True,106.721,"LINESTRING (-84.582843 33.816017, -84.58274 33.816082, -84.582412 33.816194, -84.581751 33.816291)",,,,
287419122,Veterans Memorial Highway Southwest,primary,False,False,370.99,"LINESTRING (-84.5868245 33.8177539, -84.5865698 33.8178339, -84.5864515 33.8178711, -84.5864273 33.8178787, -84.586335 33.8179077, -84.5859921 33.8180146, -84.5858559 33.8180571, -84.5858026 33.8180737, -84.585699 33.8181057, -84.5855197 33.818161, -84.5853266 33.8182206, -84.5850428 33.8183082, -84.5848604 33.8183645, -84.5846121 33.8184411, -84.5842791 33.8185439, -84.5842608 33.8185496, -84.5842158 33.8185635, -84.5838831 33.8186666, -84.5837083 33.8187207, -84.5836676 33.8187333, -84.5833256 33.8188147, -84.5832826 33.8188236, -84.5830439 33.8188728)",,4,US 78;US 278;GA 8,45 mph
9132333,Whispering Pines Road,residential,False,False,294.384,"LINESTRING (-84.5819479 33.8189155, -84.5819626 33.818791, -84.5819707 33.8186434, -84.5819837 33.8184078, -84.5819865 33.8183576, -84.5819854 33.8183105, -84.5819826 33.8181877, -84.5819808 33.8181068, -84.5819713 33.8178535, -84.5819674 33.8177496, -84.5819498 33.8172838, -84.581937 33.816895, -84.5819241 33.8168358, -84.581865 33.816564, -84.581751 33.816291)",,,,
287419122,Veterans Memorial Highway Southwest,primary,False,False,133.134,"LINESTRING (-84.5819479 33.8189155, -84.581367 33.8188693, -84.5805133 33.8188015)",,4,US 78;US 278;GA 8,45 mph
287419122,Veterans Memorial Highway Southwest,primary,False,True,47.319,"LINESTRING (-84.5819479 33.8189155, -84.5820708 33.8189212, -84.5821958 33.8189259, -84.5824598 33.8189247)",,4,US 78;US 278;GA 8,45 mph
9132333,Whispering Pines Road,residential,False,False,57.318,"LINESTRING (-84.5815607 33.8158547, -84.58128 33.815395)",,,,
9132333,Whispering Pines Road,residential,False,True,51.602,"LINESTRING (-84.5815607 33.8158547, -84.581751 33.816291)",,,,
9139028,Brentwood Drive,residential,False,True,388.825,"LINESTRING (-84.5815607 33.8158547, -84.5803208 33.8158058, -84.5790461 33.8157768, -84.5780774 33.8157565, -84.5773576 33.8156974)",,,,
9132333,Whispering Pines Road,residential,False,True,57.318,"LINESTRING (-84.58128 33.815395, -84.5815607 33.8158547)",,,,
287419121,Fontaine Road Southwest,residential,False,False,252.413,"LINESTRING (-84.5780263 33.820508, -84.5790791 33.8200267, -84.5796473 33.8198329, -84.5799187 33.8197453, -84.580066 33.8197107, -84.5801729 33.8196856, -84.5805264 33.8196243)",,,,
"[9148045, 9136247]","['Old Bankhead Highway Southwest', 'Old Bankhead Highway']",tertiary,False,False,424.07599999999996,"LINESTRING (-84.5830439 33.8188728, -84.583074 33.8187442, -84.5831485 33.8186782, -84.5832022 33.8186306, -84.5834858 33.8184132, -84.5838607 33.8181252, -84.5842492 33.8178067, -84.5845798 33.8175415, -84.5862119 33.8161443)",,,,
287419122,Veterans Memorial Highway Southwest,primary,False,False,54.317,"LINESTRING (-84.5830439 33.8188728, -84.582791 33.8189049, -84.5826203 33.8189181, -84.5825536 33.8189208, -84.5824598 33.8189247)",,4,US 78;US 278;GA 8,45 mph
287419122,Veterans Memorial Highway Southwest,primary,False,True,370.99,"LINESTRING (-84.5830439 33.8188728, -84.5832826 33.8188236, -84.5833256 33.8188147, -84.5836676 33.8187333, -84.5837083 33.8187207, -84.5838831 33.8186666, -84.5842158 33.8185635, -84.5842608 33.8185496, -84.5842791 33.8185439, -84.5846121 33.8184411, -84.5848604 33.8183645, -84.5850428 33.8183082, -84.5853266 33.8182206, -84.5855197 33.818161, -84.585699 33.8181057, -84.5858026 33.8180737, -84.5858559 33.8180571, -84.5859921 33.8180146, -84.586335 33.8179077, -84.5864273 33.8178787, -84.5864515 33.8178711, -84.5865698 33.8178339, -84.5868245 33.8177539)",,4,US 78;US 278;GA 8,45 mph
9137288,School Way,residential,False,False,103.47099999999999,"LINESTRING (-84.5818868 33.8230734, -84.5812431 33.8230534, -84.5810914 33.8230473, -84.5809173 33.8230404, -84.5807677 33.8230344)",,,,
9138163,Church Street Southwest,residential,False,False,101.395,"LINESTRING (-84.5818868 33.8230734, -84.5818681 33.8227592, -84.581867 33.822591, -84.5818774 33.822162)",,,,
9137288,School Way,residential,False,True,103.471,"LINESTRING (-84.5807677 33.8230344, -84.5809173 33.8230404, -84.5810914 33.8230473, -84.5812431 33.8230534, -84.5818868 33.8230734)",,,,
9154148,Front Street,residential,False,False,133.808,"LINESTRING (-84.5805264 33.8196243, -84.5819728 33.8196883)",,,,
9139293,Old Floyd Road Southwest,residential,False,True,55.608000000000004,"LINESTRING (-84.5805264 33.8196243, -84.5805359 33.8198352, -84.5805364 33.8199836, -84.5805319 33.8201242)",,,,
287419121,Fontaine Road Southwest,residential,False,True,252.413,"LINESTRING (-84.5805264 33.8196243, -84.5801729 33.8196856, -84.580066 33.8197107, -84.5799187 33.8197453, -84.5796473 33.8198329, -84.5790791 33.8200267, -84.5780263 33.820508)",,,,
"[379428002, 9137838, 379427998]",Old Floyd Road Southwest,residential,False,False,91.518,"LINESTRING (-84.5805264 33.8196243, -84.5805265 33.8195378, -84.5805209 33.8190975, -84.5805219 33.81892, -84.5805133 33.8188015)",yes,2,,
9138156,Mable Street,residential,False,False,135.495,"LINESTRING (-84.581882 33.820882, -84.583341 33.821007)",,,,
9138163,Church Street Southwest,residential,False,False,72.087,"LINESTRING (-84.581882 33.820882, -84.5819432 33.8202357)",,,,
9138163,Church Street Southwest,residential,False,True,142.33,"LINESTRING (-84.581882 33.820882, -84.5818774 33.822162)",,,,
9138156,Mable Street,residential,False,True,129.517,"LINESTRING (-84.581882 33.820882, -84.5809974 33.8207937, -84.58049 33.820743)",,,,
9141127,Daniel Street,residential,False,True,137.362,"LINESTRING (-84.584854 33.821129, -84.58482 33.822364)",,,,
9138156,Mable Street,residential,False,True,140.425,"LINESTRING (-84.584854 33.821129, -84.5843755 33.8210904, -84.584296 33.821084, -84.583341 33.821007)",,,,
9154148,Front Street,residential,False,True,133.808,"LINESTRING (-84.5819728 33.8196883, -84.5805264 33.8196243)",,,,
