osmid,highway,oneway,reversed,length,geometry,name,lanes,ref,junction
11655498,residential,False,False,203.22199999999998,"LINESTRING (-74.302655 40.411403, -74.301879 40.4112221, -74.301137 40.4110447, -74.301065 40.411061, -74.3008593 40.411599)",,,,
11655584,residential,False,False,114.43700000000001,"LINESTRING (-74.302655 40.411403, -74.3027496 40.4111679, -74.303051 40.410419)",Arcade Lane,,,
11655584,residential,False,True,283.012,"LINESTRING (-74.302655 40.411403, -74.302564 40.411629, -74.302554 40.411716, -74.302597 40.4117632, -74.302626 40.411795, -74.3028 40.411842, -74.3034801 40.4120025, -74.303571 40.412024, -74.304167 40.412073, -74.3043597 40.4120852, -74.3053633 40.4121448)",Arcade Lane,,,
11655584,residential,False,False,283.012,"LINESTRING (-74.3053633 40.4121448, -74.3043597 40.4120852, -74.304167 40.412073, -74.303571 40.412024, -74.3034801 40.4120025, -74.3028 40.411842, -74.302626 40.411795, -74.302597 40.4117632, -74.302554 40.411716, -74.302564 40.411629, -74.302655 40.411403)",Arcade Lane,,,
60011461,trunk,True,False,353.722,"LINESTRING (-74.3053633 40.4121448, -74.3052433 40.413014, -74.3049333 40.415309)",US Highway 9,3,US 9,
11655584,residential,False,True,114.43700000000001,"LINESTRING (-74.303051 40.410419, -74.3027496 40.4111679, -74.302655 40.411403)",Arcade Lane,,,
11665992,residential,False,False,32.142,"LINESTRING (-74.304278 40.416469, -74.3039562 40.4166224)",Jake Brown Road,,,
383553938,residential,False,True,51.00500000000001,"LINESTRING (-74.304278 40.416469, -74.304565 40.416343, -74.3046297 40.4163146, -74.3047998 40.4162397)",Jake Brown Road,,,
383553938,residential,False,True,23.593,"LINESTRING (-74.3047998 40.4162397, -74.3050381 40.4161297)",Jake Brown Road,,,
383553938,residential,False,False,51.005,"LINESTRING (-74.3047998 40.4162397, -74.3046297 40.4163146, -74.304565 40.416343, -74.304278 40.416469)",Jake Brown Road,,,
383553938,residential,False,False,23.593,"LINESTRING (-74.3050381 40.4161297, -74.3047998 40.4162397)",Jake Brown Road,,,
60011593,trunk,True,False,626.875,"LINESTRING (-74.3050381 40.4161297, -74.3050579 40.4159791, -74.3051216 40.4154948, -74.3053553 40.4137995, -74.3055577 40.4122644, -74.3056295 40.4116876, -74.3056834 40.411254, -74.305715 40.4109999, -74.3057431 40.4107761, -74.3057747 40.4105201)",US Highway 9,3,US 9,
383553937,residential,False,True,57.869,"LINESTRING (-74.3050381 40.4161297, -74.305115 40.416093, -74.305344 40.416035, -74.305613 40.415996, -74.3056906 40.4159966)",Jake Brown Road,,,
383553937,residential,False,False,26.293,"LINESTRING (-74.3060003 40.4160133, -74.30574 40.415997, -74.3056906 40.4159966)",Jake Brown Road,,,
27943752,trunk_link,True,False,117.196,"LINESTRING (-74.3049255 40.417005, -74.3050487 40.4168348, -74.3052192 40.4166693, -74.3054631 40.4164989, -74.3056669 40.4163582, -74.3057388 40.416292, -74.3058011 40.4162018)",,,,jughandle
60011594,trunk,True,False,97.795,"LINESTRING (-74.3049255 40.417005, -74.3050219 40.4162558, -74.3050381 40.4161297)",US Highway 9,3,US 9,
27943752,trunk_link,True,False,26.912,"LINESTRING (-74.3058011 40.4162018, -74.3058917 40.4161111, -74.3060003 40.4160133)",,,,jughandle
27943754,trunk_link,True,False,24.822000000000003,"LINESTRING (-74.3058011 40.4162018, -74.3057613 40.4160943, -74.3056906 40.4159966)",,,,jughandle
11665992,residential,False,True,32.142,"LINESTRING (-74.3039562 40.4166224, -74.304278 40.416469)",Jake Brown Road,,,
27943768,trunk_link,True,False,113.81700000000001,"LINESTRING (-74.3057747 40.4105201, -74.3058994 40.4101719, -74.3059034 40.4101606, -74.3060804 40.4099319, -74.3064667 40.4096827)",,,,jughandle
27943759,trunk_link,True,False,141.213,"LINESTRING (-74.3049333 40.415309, -74.3047436 40.415565, -74.3046664 40.415663, -74.3045462 40.415748, -74.3041171 40.4160878, -74.3040227 40.4161858, -74.3040082 40.4162541, -74.3040221 40.4163281)",,,,jughandle
"[1062105541, 1062105542, 383553942]",trunk,True,False,104.104,"LINESTRING (-74.3049333 40.415309, -74.3048593 40.4158251, -74.3048377 40.4159754, -74.3048203 40.4160967, -74.3047998 40.4162397)",US Highway 9,"['4', '5']",US 9,
27943759,trunk_link,True,False,27.086000000000002,"LINESTRING (-74.3040221 40.4163281, -74.3041691 40.4164323, -74.304278 40.416469)",,,,jughandle
27943764,trunk_link,True,False,33.229,"LINESTRING (-74.3040221 40.4163281, -74.3039976 40.4164765, -74.3039562 40.4166224)",,,,jughandle
11655498,residential,False,False,104.92399999999999,"LINESTRING (-74.3008593 40.411599, -74.3007446 40.4118991, -74.3006935 40.41192, -74.3005444 40.4118855, -74.300522 40.4118561, -74.3006033 40.4116456, -74.3006399 40.4116193, -74.3007456 40.4115853, -74.3007842 40.4115822, -74.3008593 40.411599)",,,,
11655498,residential,False,True,104.924,"LINESTRING (-74.3008593 40.411599, -74.3007842 40.4115822, -74.3007456 40.4115853, -74.3006399 40.4116193, -74.3006033 40.4116456, -74.300522 40.4118561, -74.3005444 40.4118855, -74.3006935 40.41192, -74.3007446 40.4118991, -74.3008593 40.411599)",,,,
11655498,residential,False,True,203.22199999999998,"LINESTRING (-74.3008593 40.411599, -74.301065 40.411061, -74.301137 40.4110447, -74.301879 40.4112221, -74.302655 40.411403)",,,,
383553937,residential,False,False,57.869,"LINESTRING (-74.3056906 40.4159966, -74.305613 40.415996, -74.305344 40.416035, -74.305115 40.416093, -74.3050381 40.4161297)",Jake Brown Road,,,
383553937,residential,False,True,26.293,"LINESTRING (-74.3056906 40.4159966, -74.30574 40.415997, -74.3060003 40.4160133)",Jake Brown Road,,,
