osmid,lanes,name,highway,oneway,reversed,length,geometry,ref,maxspeed,bridge
500525736,2,Park Loop,tertiary,False,False,464.47600000000006,"LINESTRING (-83.600886 37.935936, -83.60106 37.936034, -83.601281 37.936138, -83.601401 37.936186, -83.601587 37.936249, -83.601779 37.936301, -83.6019649 37.9363385, -83.602037 37.936353, -83.602305 37.936384, -83.602715 37.936402, -83.602881 37.936405, -83.603195 37.936411, -83.603397 37.93641, -83.603661 37.9364, -83.603913 37.936366, -83.604087 37.936324, -83.604287 37.936254, -83.604448 37.936183, -83.604804 37.935997, -83.605296 37.935714, -83.60551 37.935578, -83.605688 37.935452)",,,
500525736,2,Park Loop,tertiary,False,True,480.71799999999996,"LINESTRING (-83.600886 37.935936, -83.600669 37.935786, -83.600501 37.935634, -83.60035 37.935462, -83.600207 37.935249, -83.600106 37.935072, -83.599907 37.934653, -83.599088 37.932782, -83.5990163 37.9324962, -83.5991304 37.9322311, -83.5992906 37.9320136)",,,
16310177,,Cane Mill Road,residential,False,False,590.4390000000001,"LINESTRING (-83.605688 37.935452, -83.605486 37.935241, -83.605325 37.935101, -83.605233 37.935048, -83.605131 37.93503, -83.605031 37.935049, -83.604939 37.935101, -83.604621 37.935354, -83.604474 37.935442, -83.604267 37.935514, -83.604039 37.935559, -83.603828 37.935579, -83.603727 37.93557, -83.603627 37.93554, -83.603581 37.935515, -83.603502 37.935448, -83.603467 37.935409, -83.603424 37.935328, -83.6052512 37.9344125, -83.6060919 37.9342807, -83.6069299 37.9342525)",,,
500525736,2,Park Loop,tertiary,False,False,174.72299999999998,"LINESTRING (-83.605688 37.935452, -83.6059554 37.9352408, -83.606012 37.935196, -83.606718 37.934579, -83.606859 37.934463, -83.6069299 37.9342525)",,,
500525736,2,Park Loop,tertiary,False,True,464.47599999999994,"LINESTRING (-83.605688 37.935452, -83.60551 37.935578, -83.605296 37.935714, -83.604804 37.935997, -83.604448 37.936183, -83.604287 37.936254, -83.604087 37.936324, -83.603913 37.936366, -83.603661 37.9364, -83.603397 37.93641, -83.603195 37.936411, -83.602881 37.936405, -83.602715 37.936402, -83.602305 37.936384, -83.602037 37.936353, -83.6019649 37.9363385, -83.601779 37.936301, -83.601587 37.936249, -83.601401 37.936186, -83.601281 37.936138, -83.60106 37.936034, -83.600886 37.935936)",,,
500525736,2,Park Loop,tertiary,False,False,49.959,"LINESTRING (-83.6069299 37.9342525, -83.6070782 37.9338187)",,,
16310177,,Cane Mill Road,residential,False,True,590.439,"LINESTRING (-83.6069299 37.9342525, -83.6060919 37.9342807, -83.6052512 37.9344125, -83.603424 37.935328, -83.603467 37.935409, -83.603502 37.935448, -83.603581 37.935515, -83.603627 37.93554, -83.603727 37.93557, -83.603828 37.935579, -83.604039 37.935559, -83.604267 37.935514, -83.604474 37.935442, -83.604621 37.935354, -83.604939 37.935101, -83.605031 37.935049, -83.605131 37.93503, -83.605233 37.935048, -83.605325 37.935101, -83.605486 37.935241, -83.605688 37.935452)",,,
500525736,2,Park Loop,tertiary,False,True,174.723,"LINESTRING (-83.6069299 37.9342525, -83.606859 37.934463, -83.606718 37.934579, -83.606012 37.935196, -83.6059554 37.9352408, -83.605688 37.935452)",,,
929772778,2,West Liberty Road,primary,False,False,157.32,"LINESTRING (-83.6053078 37.9335915, -83.6061129 37.9336864, -83.6070782 37.9338187)",US 460,55 mph,
"[929772778, 929772779, 500525734]",2,West Liberty Road,primary,False,True,559.319,"LINESTRING (-83.6053078 37.9335915, -83.6046382 37.9334907, -83.6039596 37.9334004, -83.6027836 37.9331795, -83.6014369 37.9328067, -83.6010267 37.9326763, -83.6000546 37.9323226, -83.5992906 37.9320136)",US 460,55 mph,yes
"[929772778, 929772779, 500525734]",2,West Liberty Road,primary,False,False,559.319,"LINESTRING (-83.5992906 37.9320136, -83.6000546 37.9323226, -83.6010267 37.9326763, -83.6014369 37.9328067, -83.6027836 37.9331795, -83.6039596 37.9334004, -83.6046382 37.9334907, -83.6053078 37.9335915)",US 460,55 mph,yes
500525736,2,Park Loop,tertiary,False,False,480.718,"LINESTRING (-83.5992906 37.9320136, -83.5991304 37.9322311, -83.5990163 37.9324962, -83.599088 37.932782, -83.599907 37.934653, -83.600106 37.935072, -83.600207 37.935249, -83.60035 37.935462, -83.600501 37.935634, -83.600669 37.935786, -83.600886 37.935936)",,,
500525736,2,Park Loop,tertiary,False,True,49.959,"LINESTRING (-83.6070782 37.9338187, -83.6069299 37.9342525)",,,
929772778,2,West Liberty Road,primary,False,True,157.32,"LINESTRING (-83.6070782 37.9338187, -83.6061129 37.9336864, -83.6053078 37.9335915)",US 460,55 mph,
