osmid,name,highway,oneway,reversed,length,geometry,ref,lanes,maxspeed,access,junction
16495694,South Street,residential,False,False,54.461,"LINESTRING (-75.678333 35.910977, -75.678258 35.910491)",,,,,
16501790,Burnside Road,tertiary,False,True,83.372,"LINESTRING (-75.678333 35.910977, -75.677419 35.911096)",,,,,
16501790,Burnside Road,tertiary,False,False,148.176,"LINESTRING (-75.678333 35.910977, -75.678484 35.910951, -75.678576 35.910931, -75.678674 35.910902, -75.678855 35.910825, -75.678928 35.910777, -75.679031 35.9107, -75.679129 35.910606, -75.679493 35.910121)",,,,,
16495694,South Street,residential,False,False,94.145,"LINESTRING (-75.678258 35.910491, -75.678804 35.909769)",,,,,
16495694,South Street,residential,False,True,54.461,"LINESTRING (-75.678258 35.910491, -75.678333 35.910977)",,,,,
16495697,South Street,residential,False,False,33.036,"LINESTRING (-75.678258 35.910491, -75.6782167 35.910328, -75.6781251 35.9102204)",,,,,
16495694,South Street,residential,False,True,94.145,"LINESTRING (-75.678804 35.909769, -75.678258 35.910491)",,,,,
16502330,West Street,residential,False,False,73.365,"LINESTRING (-75.678804 35.909769, -75.679493 35.910121)",,,,,
16502330,West Street,residential,False,True,109.332,"LINESTRING (-75.678804 35.909769, -75.678454 35.909606, -75.678432 35.909594, -75.678321 35.909533, -75.678241 35.909473, -75.678162 35.909396, -75.678093 35.909315, -75.677974 35.909096)",,,,,
16503017,Uppowoc Avenue;State Road 1192,residential,False,True,81.313,"LINESTRING (-75.6721024 35.9063026, -75.6726446 35.9068873)",,,,,
312967511,Uppowoc Avenue,residential,False,True,37.911,"LINESTRING (-75.6721024 35.9063026, -75.6718449 35.9060329)",,,,,
484151858,Fernando Street,secondary,True,False,184.95199999999997,"LINESTRING (-75.6721024 35.9063026, -75.6710398 35.9069319, -75.670703 35.9071321, -75.6705356 35.9072316, -75.670457 35.907296)",NC 400,,,,
16497544,Scarborough Road,tertiary,False,True,42.303,"LINESTRING (-75.680981 35.905228, -75.680707 35.904919)",,,,,
16496346,Elsie Daniels Road,residential,False,False,108.39500000000001,"LINESTRING (-75.680981 35.905228, -75.68086 35.905292, -75.680785 35.905315, -75.680699 35.905329, -75.680614 35.905328, -75.679963 35.905713)",,,,,
16497544,Scarborough Road,tertiary,False,False,46.5,"LINESTRING (-75.680981 35.905228, -75.681017 35.90527, -75.681131 35.905432, -75.681139 35.905446, -75.681227 35.905595)",,,,,
16496346,Elsie Daniels Road,residential,False,True,108.39500000000001,"LINESTRING (-75.679963 35.905713, -75.680614 35.905328, -75.680699 35.905329, -75.680785 35.905315, -75.68086 35.905292, -75.680981 35.905228)",,,,,
16497544,Scarborough Road,tertiary,False,True,46.5,"LINESTRING (-75.681227 35.905595, -75.681139 35.905446, -75.681131 35.905432, -75.681017 35.90527, -75.680981 35.905228)",,,,,
16497411,Devon Street,residential,False,False,98.502,"LINESTRING (-75.6702396 35.9113801, -75.6712559 35.9110527)",,,,,
"[484271050, 483060917]","['John Borden Street', 'Croatan Avenue']",residential,False,True,264.212,"LINESTRING (-75.6702396 35.9113801, -75.670539 35.912838, -75.6716103 35.9126058)",,2,20 mph,yes,
16497411,Devon Street,residential,False,False,114.237,"LINESTRING (-75.6712559 35.9110527, -75.6724337 35.9106713)",,,,,
16497411,Devon Street,residential,False,True,98.502,"LINESTRING (-75.6712559 35.9110527, -75.6702396 35.9113801)",,,,,
16501083,Eleanor Dare Place,residential,False,True,175.622,"LINESTRING (-75.6712559 35.9110527, -75.6716103 35.9126058)",,2,20 mph,yes,
16497411,Devon Street,residential,False,False,4.95,"LINESTRING (-75.6724337 35.9106713, -75.6724845 35.9106543)",,,,,
16497411,Devon Street,residential,False,True,114.237,"LINESTRING (-75.6724337 35.9106713, -75.6712559 35.9110527)",,,,,
16499734,Essex Street,residential,False,False,81.523,"LINESTRING (-75.6724337 35.9106713, -75.672178 35.91012, -75.6721103 35.9099866)",,,,,
16497411,Devon Street,residential,False,False,118.836,"LINESTRING (-75.6724845 35.9106543, -75.6737157 35.9102699)",,,,,
16497411,Devon Street,residential,False,True,4.95,"LINESTRING (-75.6724845 35.9106543, -75.6724337 35.9106713)",,,,,
16499736,Lord Essex Avenue,residential,False,True,190.956,"LINESTRING (-75.6724845 35.9106543, -75.6725973 35.9113642, -75.6727548 35.9123576)",,,,,
16497411,Devon Street,residential,False,False,154.328,"LINESTRING (-75.6737157 35.9102699, -75.6753074 35.9097558)",,,,,
16497411,Devon Street,residential,False,True,118.836,"LINESTRING (-75.6737157 35.9102699, -75.6724845 35.9106543)",,,,,
"[484442123, 484442124]",Wingina Avenue,residential,False,False,85.095,"LINESTRING (-75.6737157 35.9102699, -75.673628 35.909593, -75.6736025 35.9095109)",,2,20 mph,yes,
484442124,Wingina Avenue,residential,False,True,83.61699999999999,"LINESTRING (-75.6737157 35.9102699, -75.673763 35.910577, -75.673821 35.911017)",,2,20 mph,yes,
16497411,Devon Street,residential,False,True,154.328,"LINESTRING (-75.6753074 35.9097558, -75.6737157 35.9102699)",,,,,
16503017,Uppowoc Avenue;State Road 1192,residential,False,False,84.581,"LINESTRING (-75.6753074 35.9097558, -75.6747447 35.9091468)",,,,,
16497411,Devon Street,residential,False,False,80.547,"LINESTRING (-75.6753074 35.9097558, -75.6760544 35.9095003, -75.6761313 35.909474)",,,,,
483060919,,primary,False,False,81.452,"LINESTRING (-75.6761313 35.909474, -75.675986 35.908751)",US 64,2,35 mph,,
16497411,Devon Street,residential,False,True,80.547,"LINESTRING (-75.6761313 35.909474, -75.6760544 35.9095003, -75.6753074 35.9097558)",,,,,
483060919,,primary,False,True,198.23399999999998,"LINESTRING (-75.6761313 35.909474, -75.676297 35.910359, -75.676378 35.910853, -75.676457 35.911237)",US 64,2,35 mph,,
16497544,Scarborough Road,tertiary,False,False,67.306,"LINESTRING (-75.680277 35.904424, -75.680463 35.904644, -75.680707 35.904919)",,,,,
16501790,Burnside Road,tertiary,False,False,88.56899999999999,"LINESTRING (-75.680277 35.904424, -75.679866 35.904664, -75.679635 35.904787, -75.679532 35.904826, -75.679446 35.904834)",,,,,
16497544,Scarborough Road,tertiary,False,False,42.303,"LINESTRING (-75.680707 35.904919, -75.680981 35.905228)",,,,,
16497544,Scarborough Road,tertiary,False,True,67.306,"LINESTRING (-75.680707 35.904919, -75.680463 35.904644, -75.680277 35.904424)",,,,,
483060919,,primary,False,False,4.835,"LINESTRING (-75.6742475 35.9059341, -75.6742199 35.9058968)",US 64,2,35 mph,,
16498049,Agona Street,residential,False,False,142.926,"LINESTRING (-75.6742475 35.9059341, -75.674655 35.905685, -75.675502 35.905147)",,,,,
483060919,,primary,False,True,79.30799999999999,"LINESTRING (-75.6742475 35.9059341, -75.6744225 35.9061709, -75.6746997 35.9065461)",US 64,2,35 mph,,
16501028,Simon Street,residential,False,False,80.167,"LINESTRING (-75.675502 35.905147, -75.674957 35.904577)",,,,,
16498049,Agona Street,residential,False,False,190.922,"LINESTRING (-75.675502 35.905147, -75.675621 35.905071, -75.675901 35.904892, -75.677182 35.9041)",,,,,
16498049,Agona Street,residential,False,True,142.926,"LINESTRING (-75.675502 35.905147, -75.674655 35.905685, -75.6742475 35.9059341)",,,,,
16501028,Simon Street,residential,False,True,80.647,"LINESTRING (-75.675502 35.905147, -75.675552 35.905203, -75.675786 35.905465, -75.6760097 35.9057041, -75.6760342 35.9057302)",,,,,
16498049,Agona Street,residential,False,True,190.922,"LINESTRING (-75.677182 35.9041, -75.675901 35.904892, -75.675621 35.905071, -75.675502 35.905147)",,,,,
16498052,Agona Street,residential,False,False,278.306,"LINESTRING (-75.670207 35.908425, -75.6704417 35.908285, -75.6708752 35.9080264, -75.6726446 35.9068873)",,,,,
16503017,Uppowoc Avenue;State Road 1192,residential,False,False,81.313,"LINESTRING (-75.6726446 35.9068873, -75.6721024 35.9063026)",,,,,
16503017,Uppowoc Avenue;State Road 1192,residential,False,True,81.146,"LINESTRING (-75.6726446 35.9068873, -75.6731857 35.9074708)",,,,,
16498052,Agona Street,residential,False,False,179.612,"LINESTRING (-75.6726446 35.9068873, -75.6741544 35.905938, -75.6742199 35.9058968)",,,,,
16498052,Agona Street,residential,False,True,278.306,"LINESTRING (-75.6726446 35.9068873, -75.6708752 35.9080264, -75.6704417 35.908285, -75.670207 35.908425)",,,,,
483060919,,primary,False,False,76.974,"LINESTRING (-75.6742199 35.9058968, -75.6737802 35.9053032)",US 64,2,35 mph,,
483060919,,primary,False,True,4.835,"LINESTRING (-75.6742199 35.9058968, -75.6742475 35.9059341)",US 64,2,35 mph,,
16498052,Agona Street,residential,False,True,179.612,"LINESTRING (-75.6742199 35.9058968, -75.6741544 35.905938, -75.6726446 35.9068873)",,,,,
483060917,John Borden Street,residential,False,False,114.223,"LINESTRING (-75.6739876 35.9121162, -75.6727548 35.9123576)",,2,20 mph,yes,
484442124,Wingina Avenue,residential,False,False,123.16799999999999,"LINESTRING (-75.6739876 35.9121162, -75.673897 35.91161, -75.673852 35.911246, -75.673821 35.911017)",,2,20 mph,yes,
16499109,Wano Lane,residential,False,False,61.005,"LINESTRING (-75.673821 35.911017, -75.674456 35.910826)",,,,,
484442124,Wingina Avenue,residential,False,False,83.61699999999999,"LINESTRING (-75.673821 35.911017, -75.673763 35.910577, -75.6737157 35.9102699)",,2,20 mph,yes,
484442124,Wingina Avenue,residential,False,True,123.168,"LINESTRING (-75.673821 35.911017, -75.673852 35.911246, -75.673897 35.91161, -75.6739876 35.9121162)",,2,20 mph,yes,
74094212,Ananias Dare Street,secondary,True,False,110.549,"LINESTRING (-75.6736025 35.9095109, -75.6743377 35.9092765, -75.6747447 35.9091468)",NC 400,,20 mph,,
484442123,Wingina Avenue,residential,False,False,81.08,"LINESTRING (-75.6736025 35.9095109, -75.6734513 35.909179, -75.6732909 35.9088268)",,2,20 mph,yes,
"[484442123, 484442124]",Wingina Avenue,residential,False,True,85.095,"LINESTRING (-75.6736025 35.9095109, -75.673628 35.909593, -75.6737157 35.9102699)",,2,20 mph,yes,
74094215,Budleigh Street,tertiary,False,False,146.471,"LINESTRING (-75.6732909 35.9088268, -75.6731434 35.9088735, -75.671776 35.909306)",SR 1150,,20 mph,,
74094215,Budleigh Street,tertiary,False,True,86.089,"LINESTRING (-75.6732909 35.9088268, -75.6733615 35.9088045, -75.6734886 35.9087643, -75.6736946 35.9086991, -75.6741813 35.9085452)",SR 1150,,20 mph,,
484442123,Wingina Avenue,residential,False,True,81.08,"LINESTRING (-75.6732909 35.9088268, -75.6734513 35.909179, -75.6736025 35.9095109)",,2,20 mph,yes,
16501123,Fernando Street,tertiary,False,False,61.754999999999995,"LINESTRING (-75.675502 35.90424, -75.6750008 35.9045499, -75.674957 35.904577)",SR 1131,,,,
16501123,Fernando Street,tertiary,False,True,75.533,"LINESTRING (-75.675502 35.90424, -75.675873 35.904009, -75.676163 35.903822)",SR 1131,,,,
16498504,Ananias Dare Street,tertiary,False,False,277.88,"LINESTRING (-75.680685 35.908531, -75.680379 35.908263, -75.679893 35.907803, -75.679766 35.907701, -75.679716 35.907675, -75.679666 35.907661, -75.679621 35.907656, -75.679567 35.907656, -75.679502 35.907663, -75.679275 35.907716, -75.6783243 35.9080207, -75.678167 35.9080778)",SR 1126,,,,
16501790,Burnside Road,tertiary,False,True,206.841,"LINESTRING (-75.680685 35.908531, -75.6801126 35.9092945, -75.679876 35.90961, -75.679493 35.910121)",,,,,
483060919,,primary,False,True,81.452,"LINESTRING (-75.675986 35.908751, -75.6761313 35.909474)",US 64,2,35 mph,,
16498504,Ananias Dare Street,tertiary,False,True,210.22400000000002,"LINESTRING (-75.675986 35.908751, -75.6766671 35.9085367, -75.6770195 35.9084258, -75.6771246 35.9083927, -75.6773828 35.9083114, -75.6776318 35.9082383, -75.6777092 35.9082153, -75.6779603 35.908136, -75.678167 35.9080778)",SR 1126,,,,
483060919,,primary,False,False,81.023,"LINESTRING (-75.675986 35.908751, -75.6759296 35.9085238, -75.6758466 35.9082734, -75.67575 35.908049)",US 64,2,35 mph,,
16503017,Uppowoc Avenue;State Road 1192,residential,False,True,84.581,"LINESTRING (-75.6747447 35.9091468, -75.6753074 35.9097558)",,,,,
16503017,Uppowoc Avenue;State Road 1192,residential,False,False,83.962,"LINESTRING (-75.6747447 35.9091468, -75.6746116 35.9090047, -75.6741813 35.9085452)",,,,,
74094212,Ananias Dare Street,secondary,True,False,120.14500000000001,"LINESTRING (-75.6747447 35.9091468, -75.6756227 35.9088668, -75.6758988 35.9087788, -75.675986 35.908751)",NC 400,,20 mph,,
74094212,Ananias Dare Street,secondary,True,False,144.425,"LINESTRING (-75.6721103 35.9099866, -75.6736025 35.9095109)",NC 400,,20 mph,,
16499734,Essex Street,residential,False,False,81.449,"LINESTRING (-75.6721103 35.9099866, -75.6720302 35.9098236, -75.6718771 35.9095119, -75.671776 35.909306)",,,,,
16499734,Essex Street,residential,False,True,81.523,"LINESTRING (-75.6721103 35.9099866, -75.672178 35.91012, -75.6724337 35.9106713)",,,,,
16502941,Havens Creek Lane,residential,False,False,103.9,"LINESTRING (-75.677193 35.9050221, -75.677866 35.905781)",,,,,
483060906,Sir Walter Raleigh Street,tertiary,False,False,130.738,"LINESTRING (-75.677193 35.9050221, -75.6760342 35.9057302)",,,,,
483060906,Sir Walter Raleigh Street,tertiary,False,True,139.002,"LINESTRING (-75.677193 35.9050221, -75.6783989 35.9042852, -75.678425 35.9042692)",,,,,
16501028,Simon Street,residential,False,True,75.216,"LINESTRING (-75.6760342 35.9057302, -75.6765132 35.9062843)",,,,,
483060906,Sir Walter Raleigh Street,tertiary,False,False,150.589,"LINESTRING (-75.6760342 35.9057302, -75.6746997 35.9065461)",,,,,
483060906,Sir Walter Raleigh Street,tertiary,False,True,130.738,"LINESTRING (-75.6760342 35.9057302, -75.677193 35.9050221)",,,,,
16501028,Simon Street,residential,False,False,80.647,"LINESTRING (-75.6760342 35.9057302, -75.6760097 35.9057041, -75.675786 35.905465, -75.675552 35.905203, -75.675502 35.905147)",,,,,
483060906,Sir Walter Raleigh Street,tertiary,False,True,150.589,"LINESTRING (-75.6746997 35.9065461, -75.6760342 35.9057302)",,,,,
483060919,,primary,False,False,79.30799999999999,"LINESTRING (-75.6746997 35.9065461, -75.6744225 35.9061709, -75.6742475 35.9059341)",US 64,2,35 mph,,
483060919,,primary,False,True,192.28699999999998,"LINESTRING (-75.6746997 35.9065461, -75.674751 35.9066155, -75.6751055 35.9070951, -75.6751226 35.9071183, -75.6752587 35.907298, -75.6754014 35.9074804, -75.6754709 35.9075793, -75.6755023 35.9076241, -75.6755571 35.9077081, -75.6756296 35.9078186, -75.67575 35.908049)",US 64,2,35 mph,,
484151834,Sir Walter Raleigh Street,residential,False,False,170.781,"LINESTRING (-75.6746997 35.9065461, -75.6746177 35.9065962, -75.6742221 35.9068378, -75.6731857 35.9074708)",,2,20,yes,
16503017,Uppowoc Avenue;State Road 1192,residential,False,False,81.146,"LINESTRING (-75.6731857 35.9074708, -75.6726446 35.9068873)",,,,,
484151834,Sir Walter Raleigh Street,residential,False,False,214.111,"LINESTRING (-75.6731857 35.9074708, -75.6712879 35.9086305)",,2,20,yes,
