osmid,lanes,name,highway,width,oneway,reversed,length,geometry,maxspeed
9468607,2,Hildreth Street,residential,12.2,False,True,41.128,"LINESTRING (-71.4385447 42.580545, -71.4386269 42.5805031, -71.4388333 42.5803752, -71.4388939 42.5803361, -71.4389341 42.5803118)",
9469729,2,Boston Road,secondary,13.7,False,False,572.4039999999999,"LINESTRING (-71.4385447 42.580545, -71.438426 42.580434, -71.4383685 42.5803783, -71.438275 42.58028, -71.4361595 42.578057, -71.43603 42.5779209, -71.435482 42.577345, -71.435402 42.577262, -71.4351815 42.577032, -71.4351727 42.5770228, -71.4350738 42.5769031, -71.4349843 42.5767835, -71.4345856 42.576305)",
9469729,2,Boston Road,secondary,13.7,False,True,50.874,"LINESTRING (-71.4385447 42.580545, -71.4386341 42.580608, -71.4388117 42.5807107, -71.4390263 42.5808335)",
9470064,1,Lincoln Street,unclassified,15.2,True,False,156.07000000000002,"LINESTRING (-71.4385447 42.580545, -71.4384671 42.5806018, -71.4380355 42.581563, -71.4380073 42.5816305, -71.4379791 42.5816979, -71.4379115 42.5818599)",
9468566,2,Main Street,secondary,16.2,False,False,189.524,"LINESTRING (-71.4422487 42.5807533, -71.4421147 42.5807818, -71.4419786 42.5808073, -71.4418307 42.5808353, -71.4416691 42.5808628, -71.4415281 42.5808849, -71.4413033 42.5809142, -71.4411772 42.5809306, -71.4404487 42.5810256, -71.4401177 42.5810687, -71.43998 42.5810866)",30 mph
9468849,2,Graniteville Road,secondary,12.2,False,True,77.95400000000001,"LINESTRING (-71.4422487 42.5807533, -71.4423026 42.580807, -71.442342 42.58085, -71.4423875 42.5808749, -71.4424682 42.5809075, -71.442549 42.5809415, -71.443003 42.581169)",
9469729,2,Boston Road,secondary,13.7,False,False,64.574,"LINESTRING (-71.4345856 42.576305, -71.434171 42.575811)",
9469247,,Mamie Lane,residential,,False,False,55.241,"LINESTRING (-71.4345856 42.576305, -71.4341285 42.5765408, -71.434033 42.57659)",
9469729,2,Boston Road,secondary,13.7,False,True,572.404,"LINESTRING (-71.4345856 42.576305, -71.4349843 42.5767835, -71.4350738 42.5769031, -71.4351727 42.5770228, -71.4351815 42.577032, -71.435402 42.577262, -71.435482 42.577345, -71.43603 42.5779209, -71.4361595 42.578057, -71.438275 42.58028, -71.4383685 42.5803783, -71.438426 42.580434, -71.4385447 42.580545)",
9468566,2,Main Street,secondary,16.2,False,False,159.19700000000003,"LINESTRING (-71.4395689 42.5811443, -71.439413 42.5811755, -71.4393339 42.5811977, -71.439219 42.58123, -71.439028 42.58129, -71.4390056 42.5812983, -71.438714 42.581407, -71.4383681 42.581567, -71.4382157 42.5816508, -71.438057 42.581747, -71.4379115 42.5818599)",30 mph
9468566,2,Main Street,secondary,16.2,False,True,21.219,"LINESTRING (-71.4395689 42.5811443, -71.4396955 42.5811236, -71.439823 42.581107)",30 mph
9469729,2,Boston Road,secondary,13.7,False,False,56.306,"LINESTRING (-71.4395689 42.5811443, -71.4393869 42.581048, -71.4391453 42.5809025, -71.4390263 42.5808335)",
624516216,2,Hildreth Street,residential,13.7,False,False,342.4119999999999,"LINESTRING (-71.43965 42.5754841, -71.4396496 42.5755342, -71.4396484 42.5756951, -71.4396091 42.575948, -71.439567 42.57603, -71.439501 42.576163, -71.439435 42.576268, -71.43929 42.576444, -71.439179 42.576606, -71.439032 42.57692, -71.439008 42.577017, -71.439007 42.577061, -71.439028 42.577154, -71.4391986 42.5774107, -71.4392919 42.5775511, -71.4394632 42.5777889, -71.4395301 42.5778817, -71.439659 42.578126, -71.4397094 42.578252, -71.439726 42.578354)",
9468566,2,Main Street,secondary,16.2,False,False,21.219,"LINESTRING (-71.439823 42.581107, -71.4396955 42.5811236, -71.4395689 42.5811443)",30 mph
9468566,2,Main Street,secondary,16.2,False,True,13.052999999999999,"LINESTRING (-71.439823 42.581107, -71.4398801 42.5810996, -71.43998 42.5810866)",30 mph
