osmid,highway,oneway,reversed,length,name,geometry,maxspeed,lanes,ref
9064462,residential,False,False,112.507,,"LINESTRING (-84.9210934 33.7349883, -84.920127 33.735603)",,,
9078683,residential,False,True,79.56,Dallas Road,"LINESTRING (-84.9210934 33.7349883, -84.9217696 33.7345459)",,,
9077912,residential,False,False,146.059,West Church Street,"LINESTRING (-84.9210934 33.7349883, -84.9217437 33.7357066, -84.9218449 33.7357824, -84.9219582 33.7358549, -84.9221412 33.7359552)",,,
9077912,residential,False,True,124.15,West Church Street,"LINESTRING (-84.9210934 33.7349883, -84.920433 33.734276, -84.9202873 33.7340959)",,,
9064462,residential,False,True,112.507,,"LINESTRING (-84.920127 33.735603, -84.9210934 33.7349883)",,,
9065853,residential,False,False,10.727,,"LINESTRING (-84.923323 33.731237, -84.923439 33.731237)",,,
9065853,residential,False,True,10.727,,"LINESTRING (-84.923439 33.731237, -84.923323 33.731237)",,,
9068309,residential,False,False,78.14500000000001,Spring Street,"LINESTRING (-84.923439 33.731237, -84.9234116 33.7315566, -84.923379 33.731938)",,,
9068309,residential,False,True,143.13899999999998,Spring Street,"LINESTRING (-84.923439 33.731237, -84.923454 33.7310908, -84.9235708 33.7299544)",,,
9066032,residential,False,False,22.133,,"LINESTRING (-84.92402 33.730169, -84.924015 33.72997)",,,
9066032,residential,False,True,22.133,,"LINESTRING (-84.924015 33.72997, -84.92402 33.730169)",,,
9071676,residential,False,True,41.115,South Candler Street,"LINESTRING (-84.924015 33.72997, -84.9235708 33.7299544)",,,
9071676,residential,False,False,41.115,South Candler Street,"LINESTRING (-84.9235708 33.7299544, -84.924015 33.72997)",,,
9068309,residential,False,False,143.13899999999998,Spring Street,"LINESTRING (-84.9235708 33.7299544, -84.923454 33.7310908, -84.923439 33.731237)",,,
9071676,residential,False,True,190.15,South Candler Street,"LINESTRING (-84.9235708 33.7299544, -84.923015 33.729991, -84.922758 33.730016, -84.9224249 33.7300559, -84.922061 33.7302313, -84.9218648 33.7303452, -84.9216713 33.7304681)",,,
9068309,residential,False,True,78.14500000000001,Spring Street,"LINESTRING (-84.923379 33.731938, -84.9234116 33.7315566, -84.923439 33.731237)",,,
9071525,residential,False,False,99.86100000000002,Westview Drive,"LINESTRING (-84.923379 33.731938, -84.9227854 33.7319188, -84.922606 33.731913, -84.9223001 33.7319004)",25 mph,,
9078793,secondary,False,True,73.418,West Montgomery Street,"LINESTRING (-84.9213013 33.7334572, -84.9208099 33.7329386)",,,
1051683906,residential,False,False,75.271,West Montgomery Street,"LINESTRING (-84.9213013 33.7334572, -84.9217738 33.7340084)",,,
1051683907,secondary,False,False,39.504000000000005,Cheeves Street,"LINESTRING (-84.9213013 33.7334572, -84.9211589 33.7335498, -84.9209538 33.7336634)",,,
112450276,primary,False,False,123.776,Main Street,"LINESTRING (-84.9209538 33.7336634, -84.9217696 33.7345459)",30 mph,2,GA 61
112450276,primary,False,True,76.266,Main Street,"LINESTRING (-84.9209538 33.7336634, -84.9204523 33.7331189)",30 mph,2,GA 61
9068641,residential,False,False,78.20400000000001,Cheeves Street,"LINESTRING (-84.9209538 33.7336634, -84.9206608 33.7338417, -84.9202873 33.7340959)",,,
1051683907,secondary,False,True,39.504000000000005,Cheeves Street,"LINESTRING (-84.9209538 33.7336634, -84.9211589 33.7335498, -84.9213013 33.7334572)",,,
9077912,residential,False,True,73.273,West Church Street,"LINESTRING (-84.9202873 33.7340959, -84.9197957 33.7335791)",,,
9068641,residential,False,False,66.375,Cheeves Street,"LINESTRING (-84.9202873 33.7340959, -84.9198427 33.7343994, -84.91972 33.7344598)",,,
9068641,residential,False,True,78.20400000000001,Cheeves Street,"LINESTRING (-84.9202873 33.7340959, -84.9206608 33.7338417, -84.9209538 33.7336634)",,,
9077912,residential,False,False,124.15,West Church Street,"LINESTRING (-84.9202873 33.7340959, -84.920433 33.734276, -84.9210934 33.7349883)",,,
9070062,residential,False,False,98.179,North Avenue,"LINESTRING (-84.91972 33.7344598, -84.9197957 33.7335791)",,,
9070062,residential,False,True,109.294,North Avenue,"LINESTRING (-84.91972 33.7344598, -84.9196547 33.7354412)",,,
9068641,residential,False,True,66.375,Cheeves Street,"LINESTRING (-84.91972 33.7344598, -84.9198427 33.7343994, -84.9202873 33.7340959)",,,
9068982,residential,False,True,83.849,East Wilson Street,"LINESTRING (-84.9183088 33.729435, -84.9180193 33.7287204)",,,
9068982,residential,False,False,158.514,East Wilson Street,"LINESTRING (-84.9183088 33.729435, -84.91836 33.729488, -84.9184247 33.729541, -84.9187647 33.729832, -84.9192719 33.7302414, -84.9195208 33.7304423)",,,
9078117,residential,False,True,82.03899999999999,Stone Street,"LINESTRING (-84.9183088 33.729435, -84.9182434 33.7294975, -84.9179974 33.7297037, -84.9179679 33.7297301, -84.917771 33.7299163, -84.9177086 33.7299778)",,,
9071560,residential,True,False,130.141,West Wilson Street,"LINESTRING (-84.9195208 33.7304423, -84.9204561 33.7313168)",,,
9068982,residential,False,True,158.514,East Wilson Street,"LINESTRING (-84.9195208 33.7304423, -84.9192719 33.7302414, -84.9187647 33.729832, -84.9184247 33.729541, -84.91836 33.729488, -84.9183088 33.729435)",,,
46216940,tertiary,False,False,83.057,South Carroll Road,"LINESTRING (-84.9195208 33.7304423, -84.9192057 33.7306805, -84.9189599 33.7308663, -84.9188616 33.7309494)",,,
9070062,residential,False,False,36.164,North Avenue,"LINESTRING (-84.9201404 33.7333151, -84.9204523 33.7331189)",,,
9069058,residential,False,False,94.615,Temple Street,"LINESTRING (-84.9201404 33.7333151, -84.920003 33.7331583, -84.9195813 33.7326771, -84.9195573 33.732619)",,,
9070062,residential,False,True,44.059000000000005,North Avenue,"LINESTRING (-84.9201404 33.7333151, -84.9199867 33.7334012, -84.9199086 33.733452, -84.9198465 33.7335028, -84.9197957 33.7335791)",,,
9075467,residential,False,False,30.128,North Candler Street,"LINESTRING (-84.9195573 33.732619, -84.9197993 33.7324376)",,,
9075467,residential,False,True,47.197,North Candler Street,"LINESTRING (-84.9195573 33.732619, -84.9191793 33.7329042)",,,
9069058,residential,False,False,58.33,Temple Street,"LINESTRING (-84.9195573 33.732619, -84.9195336 33.7325576, -84.9191814 33.7322028)",,,
9069058,residential,False,True,94.615,Temple Street,"LINESTRING (-84.9195573 33.732619, -84.9195813 33.7326771, -84.920003 33.7331583, -84.9201404 33.7333151)",,,
9069058,residential,False,False,119.587,Temple Street,"LINESTRING (-84.9191814 33.7322028, -84.9183475 33.7313808)",,,
9069207,residential,False,True,47.794,North Chandler Street,"LINESTRING (-84.9191814 33.7322028, -84.9187852 33.7324788)",,,
9069058,residential,False,True,58.33,Temple Street,"LINESTRING (-84.9191814 33.7322028, -84.9195336 33.7325576, -84.9195573 33.732619)",,,
9069058,residential,False,True,119.587,Temple Street,"LINESTRING (-84.9183475 33.7313808, -84.9191814 33.7322028)",,,
112450331,residential,False,False,51.68,North Carroll Road,"LINESTRING (-84.9183475 33.7313808, -84.917953 33.73171)",,,
