osmid,lanes,name,highway,oneway,reversed,length,geometry,maxspeed
8732823,2,Melrose Street,residential,False,False,268.49499999999995,"LINESTRING (-83.3548138 42.3662282, -83.3548235 42.3664743, -83.3548648 42.3672715, -83.3549186 42.3681889, -83.3549331 42.3684952, -83.35494 42.368641)",
8756729,,Elmira Street,residential,False,False,100.25999999999999,"LINESTRING (-83.3548138 42.3662282, -83.3549105 42.3662271, -83.3559337 42.3662061, -83.3560337 42.366204)",
8756729,,Elmira Street,residential,False,True,99.363,"LINESTRING (-83.3548138 42.3662282, -83.3547111 42.3662317, -83.3536894 42.3662551, -83.353605 42.366257)",
8732823,2,Melrose Street,residential,False,True,268.495,"LINESTRING (-83.35494 42.368641, -83.3549331 42.3684952, -83.3549186 42.3681889, -83.3548648 42.3672715, -83.3548235 42.3664743, -83.3548138 42.3662282)",
403113019,5,Plymouth Road,secondary,False,False,100.102,"LINESTRING (-83.35494 42.368641, -83.3552432 42.3686348, -83.3554377 42.3686308, -83.3557719 42.3686239, -83.3560333 42.3686186, -83.356158 42.368616)",40 mph
"[403113019, 505260502]","['4', '5']",Plymouth Road,secondary,False,True,100.541,"LINESTRING (-83.35494 42.368641, -83.3548022 42.3686447, -83.3543999 42.3686567, -83.3541582 42.3686621, -83.3539388 42.368668, -83.3537759 42.3686724, -83.353717 42.368674)",40 mph
8770044,2,Dalhay Street,residential,False,False,156.876,"LINESTRING (-83.3483922 42.3647811, -83.350301 42.364745)",
8734817,2,Hubbell Street,residential,False,False,447.12199999999996,"LINESTRING (-83.3483922 42.3647811, -83.3483966 42.3648655, -83.3484639 42.366148, -83.3485412 42.3679303, -83.3485694 42.3681939, -83.3485771 42.3683505, -83.348592 42.3686553, -83.348599 42.368799)",
8770044,2,Dalhay Street,residential,False,True,117.413,"LINESTRING (-83.3483922 42.3647811, -83.3470636 42.3648205, -83.3469642 42.3648224)",
8734817,2,Hubbell Street,residential,False,True,447.122,"LINESTRING (-83.348599 42.368799, -83.348592 42.3686553, -83.3485771 42.3683505, -83.3485694 42.3681939, -83.3485412 42.3679303, -83.3484639 42.366148, -83.3483966 42.3648655, -83.3483922 42.3647811)",
