osmid,name,highway,maxspeed,oneway,reversed,length,geometry,ref
14352347,Dry Valley Street,residential,20 mph,False,False,62.91,"LINESTRING (-114.450171 37.9329054, -114.4508871 37.9329382)",
14350653,Bush Street,residential,20 mph,False,False,54.192,"LINESTRING (-114.450171 37.9329054, -114.4501275 37.9330804, -114.4500913 37.9333881)",
"[14350653, 14350237]","['Hoffman Street', 'Bush Street']",residential,20 mph,False,"[False, True]",123.80199999999999,"LINESTRING (-114.450171 37.9329054, -114.450247 37.93239, -114.450268 37.932359, -114.450302 37.932337, -114.450343 37.932322, -114.4503871 37.9323168, -114.450453 37.932314, -114.4508463 37.9323496, -114.4509578 37.9323665)",
"[815569376, 815569375]","['Tonopah Street', 'Dry Valley Street']",residential,,False,"[False, True]",131.144,"LINESTRING (-114.450171 37.9329054, -114.4494607 37.9328485, -114.4493737 37.9328485, -114.4493034 37.9328707, -114.449236 37.9329039, -114.4492051 37.9329526, -114.4491798 37.9330191, -114.4491602 37.9330878, -114.4491545 37.9331653, -114.4491405 37.9332296, -114.449101 37.933312)",
14339537,Dry Valley Street,residential,20 mph,False,False,44.495000000000005,"LINESTRING (-114.4537636 37.9329457, -114.4535765 37.9328712, -114.4535068 37.9328321, -114.4533483 37.9327208)",
14350238,Lacour Street,secondary,35 mph,False,False,72.585,"LINESTRING (-114.4537636 37.9329457, -114.4540878 37.9332069, -114.454213 37.933303, -114.45436 37.9333973)",NV 321
14350238,Lacour Street,secondary,35 mph,False,True,346.49299999999994,"LINESTRING (-114.4537636 37.9329457, -114.4532 37.932444, -114.452807 37.9321043, -114.4525892 37.9319073, -114.4524713 37.9317618, -114.4524033 37.9316426, -114.4523145 37.9314916, -114.4521841 37.9312903, -114.4520567 37.9310849, -114.4519636 37.9309073, -114.4519095 37.9307574, -114.4518389 37.9305801, -114.4517505 37.9303233)",NV 321
"[14339537, 14347114]",Dry Valley Street,residential,20 mph,False,"[False, True]",155.23000000000002,"LINESTRING (-114.4533483 37.9327208, -114.453293 37.9328163, -114.4532544 37.9329043, -114.4532072 37.9329448, -114.4531501 37.9329584, -114.4530949 37.9329634, -114.4530388 37.9329669, -114.45282 37.932943, -114.4526463 37.9329041, -114.452503 37.932866, -114.4523154 37.932824, -114.4522279 37.9328146, -114.4521284 37.9328168, -114.4520045 37.9328255, -114.4518825 37.9328434, -114.4517909 37.9328583)",
14339537,Dry Valley Street,residential,20 mph,False,True,44.495000000000005,"LINESTRING (-114.4533483 37.9327208, -114.4535068 37.9328321, -114.4535765 37.9328712, -114.4537636 37.9329457)",
197954894,Hoffman Street,residential,20 mph,False,True,145.44099999999997,"LINESTRING (-114.4533483 37.9327208, -114.4532863 37.9326822, -114.4532308 37.9326603, -114.4531531 37.9326395, -114.4530602 37.9326198, -114.452849 37.932578, -114.452393 37.9324524, -114.4521627 37.9324087, -114.4520267 37.9323835, -114.4518811 37.9323813, -114.451766 37.9323933)",
