osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,access,junction
"[6334268, 6403549]","['Berkeley Way', 'Grant Street']",residential,25 mph,False,"[False, True]",291.395,"LINESTRING (-122.277639 37.8718826, -122.2775347 37.8718956, -122.2754805 37.8721508, -122.2754634 37.8721572, -122.2754324 37.8721828, -122.2754169 37.8722033, -122.2754049 37.8722298, -122.2753961 37.8722616, -122.2753983 37.8722946, -122.2754689 37.8729318, -122.2754706 37.8729467, -122.2754783 37.8730196)",,,
22370942,McGee Avenue,residential,25 mph,False,False,94.799,"LINESTRING (-122.277639 37.8718826, -122.2775496 37.8711195, -122.2775481 37.8711048, -122.2775406 37.8710336)",2,,
22370942,McGee Avenue,residential,25 mph,False,True,93.712,"LINESTRING (-122.277639 37.8718826, -122.2777242 37.8726384, -122.277726 37.8726545, -122.2777344 37.872722)",2,,
62354229,Berkeley Way,residential,,False,False,99.154,"LINESTRING (-122.2731164 37.8724585, -122.2730231 37.8724682, -122.2726344 37.872496, -122.272073 37.8725363, -122.2719919 37.8725429)",,,
62354229,Berkeley Way,residential,,False,True,51.934,"LINESTRING (-122.2731164 37.8724585, -122.2732367 37.872446, -122.2732558 37.8724437, -122.2733879 37.8724282, -122.2735115 37.8724137, -122.2737018 37.8723907)",,,
"[415876794, 415876795]",Martin Luther King Junior Way,tertiary,25 mph,False,True,98.19299999999998,"LINESTRING (-122.2731164 37.8724585, -122.2731249 37.872526, -122.273181 37.8730166, -122.2731906 37.8731067, -122.2732069 37.8732589, -122.2732154 37.8733381)",4,,
"[415876792, 187827705, 415876798]",Martin Luther King Junior Way,tertiary,25 mph,False,False,99.938,"LINESTRING (-122.2731164 37.8724585, -122.2731066 37.8723803, -122.2730741 37.8721409, -122.273064 37.8720285, -122.2730548 37.8719254, -122.2730272 37.8716843, -122.273015 37.8715634)","['4', '5']",,
22370944,Bonita Avenue,residential,25 mph,False,True,102.43,"LINESTRING (-122.2719919 37.8725429, -122.2720005 37.8726048, -122.2720021 37.8726205, -122.272086 37.8733748, -122.2720874 37.8733896, -122.2720944 37.8734605)",1,,
62354229,Berkeley Way,residential,,False,False,111.04599999999999,"LINESTRING (-122.2719919 37.8725429, -122.2719382 37.8725478, -122.271906 37.8725508, -122.2708606 37.8726827, -122.2708442 37.8726844, -122.2707416 37.8726947)",,,
62354229,Berkeley Way,residential,,False,True,99.15400000000001,"LINESTRING (-122.2719919 37.8725429, -122.272073 37.8725363, -122.2726344 37.872496, -122.2730231 37.8724682, -122.2731164 37.8724585)",,,
62354229,Berkeley Way,residential,,False,True,111.046,"LINESTRING (-122.2707416 37.8726947, -122.2708442 37.8726844, -122.2708606 37.8726827, -122.271906 37.8725508, -122.2719382 37.8725478, -122.2719919 37.8725429)",,,
988746991,Milvia Street,residential,25 mph,True,False,103.341,"LINESTRING (-122.2707416 37.8726947, -122.2707487 37.872759, -122.2707556 37.872821, -122.2707769 37.8729162, -122.2707899 37.8730074, -122.2708079 37.8730671, -122.2708353 37.8731226, -122.270852 37.8731773, -122.2708593 37.8732498, -122.2708602 37.8733131, -122.2708652 37.8733682, -122.2708802 37.8734418, -122.2709 37.8735382, -122.2709149 37.8736107)",2,,
1264510074,Berkeley Way,residential,,False,False,100.10300000000001,"LINESTRING (-122.2707416 37.8726947, -122.2706696 37.8727019, -122.2706439 37.8727045, -122.2701874 37.8727602, -122.2700941 37.8727723, -122.2700628 37.8727769, -122.2696153 37.8728357)",,,
6339833,Henry Street,residential,25 mph,False,True,102.224,"LINESTRING (-122.2696153 37.8728357, -122.2696298 37.8729079, -122.2696332 37.8729249, -122.2697165 37.8733392, -122.2697801 37.8736427, -122.2697837 37.8736587, -122.2698006 37.8737433)",,,
1258526457,Berkeley Way,residential,,False,False,101.746,"LINESTRING (-122.2696153 37.8728357, -122.2691651 37.8728938, -122.2690419 37.8729098, -122.2686676 37.8729601, -122.268644 37.8729695, -122.2684905 37.8730308)",,,
1264510074,Berkeley Way,residential,,False,True,100.10300000000001,"LINESTRING (-122.2696153 37.8728357, -122.2700628 37.8727769, -122.2700941 37.8727723, -122.2701874 37.8727602, -122.2706439 37.8727045, -122.2706696 37.8727019, -122.2707416 37.8726947)",,,
"[415876807, 21474143]",Shattuck Avenue,secondary,25 mph,True,False,95.071,"LINESTRING (-122.2684905 37.8730308, -122.2684599 37.8731223, -122.2684546 37.8731546, -122.2684907 37.8734638, -122.2685257 37.8737809, -122.2685366 37.8738795)","['3', '2']",,
