osmid,name,highway,oneway,reversed,length,maxspeed,geometry,lanes,ref,bridge
6090866,East 2nd Street,residential,False,True,52.957,,"LINESTRING (-119.4327277 48.7040573, -119.433341 48.7043083)",,,
6093735,West 4th Street,secondary,False,False,32.843,,"LINESTRING (-119.4427526 48.705713, -119.4423683 48.7055616)",,,
6093735,West 4th Street,secondary,False,True,102.118,,"LINESTRING (-119.4427526 48.705713, -119.4439479 48.7061833)",,,
6087786,West 2nd Street,residential,False,False,143.836,,"LINESTRING (-119.4426888 48.707754, -119.4410033 48.7070936)",,,
6087786,West 2nd Street,residential,False,True,143.836,,"LINESTRING (-119.4410033 48.7070936, -119.4426888 48.707754)",,,
6093795,South Locust Way,residential,False,False,127.457,15 mph,"LINESTRING (-119.4410033 48.7070936, -119.4401229 48.7080817)",,,
6093795,South Locust Way,residential,False,True,71.01,15 mph,"LINESTRING (-119.4410033 48.7070936, -119.4414938 48.7065431)",,,
6087957,South Antwine Avenue,residential,False,False,107.549,,"LINESTRING (-119.4379585 48.7027137, -119.4372173 48.7035481)",,,
"[6089474, 439261510]","['East 5th Street', 'Workosky Street']",residential,False,False,180.767,,"LINESTRING (-119.4379585 48.7027137, -119.4372061 48.7024162, -119.4370766 48.7023827, -119.4369776 48.7024463, -119.436265 48.7031709)",,,
439261510,East 5th Street,residential,False,True,108.798,,"LINESTRING (-119.4379585 48.7027137, -119.4385633 48.702952, -119.4392352 48.7032111)",,,
6087957,South Antwine Avenue,residential,False,True,107.549,,"LINESTRING (-119.4372173 48.7035481, -119.4379585 48.7027137)",,,
90776884,East 4th Street,residential,False,False,81.504,,"LINESTRING (-119.4372173 48.7035481, -119.436265 48.7031709)",,,
6087957,South Antwine Avenue,residential,False,False,109.561,,"LINESTRING (-119.4372173 48.7035481, -119.436826 48.7039886, -119.4364622 48.7043981)",,,
