osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,ref
20939202,2,North Court Street,residential,30 mph,False,False,57.154,"LINESTRING (-94.741923 32.5019274, -94.7419628 32.5024403)",
20939205,2,North Court Street,residential,30 mph,False,False,147.59000000000003,"LINESTRING (-94.741923 32.5019274, -94.7429065 32.5018511, -94.7429269 32.501849, -94.7429487 32.5018451, -94.7429621 32.5018374, -94.7429713 32.5018254, -94.7429764 32.5018104, -94.7429775 32.5017968, -94.7429772 32.5017821, -94.7429494 32.5013965)",
20939205,2,North Court Street,residential,30 mph,False,True,64.28,"LINESTRING (-94.741923 32.5019274, -94.7418853 32.5019292, -94.7418522 32.5019283, -94.741815 32.5019252, -94.7417754 32.5019197, -94.7417434 32.5019118, -94.7417129 32.501902, -94.741688 32.5018902, -94.741663 32.5018738, -94.7416443 32.5018589, -94.7416283 32.5018394, -94.7416211 32.5018204, -94.7416159 32.501794, -94.7416023 32.5015399)",
20939202,2,North Court Street,residential,30 mph,False,False,101.728,"LINESTRING (-94.7419628 32.5024403, -94.741983 32.503355)",
20939202,2,North Court Street,residential,30 mph,False,True,57.154,"LINESTRING (-94.7419628 32.5024403, -94.741923 32.5019274)",
20944386,2,Hudson Avenue,residential,30 mph,False,True,151.563,"LINESTRING (-94.7419628 32.5024403, -94.7403525 32.5025565)",
20944386,2,Hudson Avenue,residential,30 mph,False,False,172.945,"LINESTRING (-94.7419628 32.5024403, -94.7428892 32.5023557, -94.7431415 32.5023287, -94.7432569 32.5023128, -94.743344 32.5022998, -94.7437881 32.5022259)",
20939202,2,North Court Street,residential,30 mph,False,False,106.591,"LINESTRING (-94.741983 32.503355, -94.742023 32.504313)",
20939202,2,North Court Street,residential,30 mph,False,True,101.728,"LINESTRING (-94.741983 32.503355, -94.7419628 32.5024403)",
20939540,2,West Gates Avenue,unclassified,30 mph,False,True,151.585,"LINESTRING (-94.741983 32.503355, -94.740375 32.5034941)",
414923207,2,West Gates Avenue,residential,30 mph,False,False,173.296,"LINESTRING (-94.741983 32.503355, -94.742576 32.503304, -94.7438208 32.5031919)",
20939202,2,North Court Street,residential,30 mph,False,True,106.591,"LINESTRING (-94.742023 32.504313, -94.741983 32.503355)",
378066661,2,Lomond Avenue,residential,30 mph,False,False,172.81799999999998,"LINESTRING (-94.742023 32.504313, -94.7428396 32.5042338, -94.7429184 32.5042255, -94.7438492 32.5041063)",
378066661,2,Lomond Avenue,residential,30 mph,False,True,152.31900000000002,"LINESTRING (-94.742023 32.504313, -94.7412093 32.5043875, -94.7404046 32.504423)",
20939205,2,North Court Street,residential,30 mph,False,False,118.695,"LINESTRING (-94.7429494 32.5013965, -94.742402 32.5014435, -94.7423864 32.5014443, -94.7423723 32.5014436, -94.7423577 32.5014402, -94.7423427 32.5014326, -94.7423323 32.5014251, -94.7423224 32.5014099, -94.7423146 32.501393, -94.7423108 32.5013742, -94.7422873 32.5012243, -94.7422827 32.5012113, -94.7422767 32.5011989, -94.7422696 32.5011876, -94.7422628 32.5011806, -94.7422533 32.5011722, -94.7422415 32.5011653, -94.7422286 32.5011615, -94.7422112 32.50116, -94.742193 32.5011598, -94.7419332 32.5011698)",
20939205,2,North Court Street,residential,30 mph,False,True,147.59,"LINESTRING (-94.7429494 32.5013965, -94.7429772 32.5017821, -94.7429775 32.5017968, -94.7429764 32.5018104, -94.7429713 32.5018254, -94.7429621 32.5018374, -94.7429487 32.5018451, -94.7429269 32.501849, -94.7429065 32.5018511, -94.741923 32.5019274)",
